time /s	I /nA	
12.000	-21.704	
12.100	-5.611	
12.200	-2.218	
12.300	-27.704	
12.400	4.638	
12.500	4.371	
12.600	-13.658	
12.700	-2.698	
12.800	-0.111	
12.900	-8.827	
13.000	-14.947	
13.100	-2.525	
13.200	3.166	
13.300	-5.097	
13.400	1.087	
13.500	-5.505	
13.600	-4.465	
13.700	-19.484	
13.800	-2.656	
13.900	-10.544	
14.000	-2.681	
14.100	-9.700	
14.200	-9.743	
14.300	-10.213	
14.400	4.399	
14.500	-8.434	
14.600	1.075	
14.700	-7.350	
14.800	-9.578	
14.900	3.837	
15.000	-9.413	
15.100	-18.982	
15.200	-6.891	
15.300	-1.435	
15.400	6.057	
15.500	-9.182	
15.600	-17.136	
15.700	6.513	
15.800	-3.289	
15.900	-3.157	
16.000	-14.775	
16.100	-8.349	
16.200	-7.848	
16.300	-18.097	
16.400	2.354	
16.500	-11.835	
16.600	-13.942	
16.700	-3.328	
16.800	-3.075	
16.900	3.196	
17.000	-18.504	
17.100	-7.564	
17.200	-18.692	
17.300	-4.561	
17.400	-8.019	
17.500	5.969	
17.600	-6.267	
17.700	-25.622	
17.800	5.098	
17.900	-17.171	
18.000	-12.189	
18.100	-10.380	
18.200	-1.674	
18.300	-10.050	
18.400	-9.368	
18.500	2.394	
18.600	5.246	
18.700	-1.344	
18.800	4.905	
18.900	-16.139	
19.000	-3.195	
19.100	-10.852	
19.200	-16.821	
19.300	-3.681	
19.400	-16.012	
19.500	5.904	
19.600	1.480	
19.700	5.303	
19.800	-5.062	
19.900	-15.860	
20.000	-2.737	
20.100	-7.682	
20.200	-9.134	
20.300	-7.216	
20.400	-0.771	
20.500	-9.977	
20.600	-10.697	
20.700	-25.990	
20.800	-4.608	
20.900	-2.047	
21.000	-0.535	
21.100	-4.734	
21.200	-4.810	
21.300	-6.429	
21.400	-16.471	
21.500	-8.910	
21.600	-11.816	
21.700	-6.214	
21.800	1.753	
21.900	-12.803	
22.000	-13.391	
22.100	-9.623	
22.200	-3.093	
22.300	4.611	
22.400	-11.982	
22.500	-7.287	
22.600	-5.060	
22.700	6.696	
22.800	-4.598	
22.900	-19.498	
23.000	-6.582	
23.100	2.937	
23.200	-11.472	
23.300	3.521	
23.400	-5.589	
23.500	-13.151	
23.600	-9.577	
23.700	-16.469	
23.800	4.948	
23.900	-8.413	
24.000	4.259	
24.100	-24.912	
24.200	6.206	
24.300	-11.359	
24.400	-6.368	
24.500	-8.057	
24.600	0.401	
24.700	-1.010	
24.800	3.850	
24.900	-7.221	
25.000	0.897	
25.100	-2.540	
25.200	-12.393	
25.300	-5.865	
25.400	-5.401	
25.500	-17.854	
25.600	-2.814	
25.700	-5.256	
25.800	2.341	
25.900	-20.960	
26.000	-6.721	
26.100	-0.353	
26.200	-17.935	
26.300	5.109	
26.400	-8.637	
26.500	-9.432	
26.600	-3.706	
26.700	-6.353	
26.800	-4.713	
26.900	-10.174	
27.000	-2.351	
27.100	4.012	
27.200	-4.213	
27.300	-12.171	
27.400	-8.562	
27.500	-4.458	
27.600	-12.690	
27.700	-6.694	
27.800	-0.762	
27.900	-10.919	
28.000	-0.881	
28.100	3.163	
28.200	-14.665	
28.300	-14.960	
28.400	-9.239	
28.500	-4.826	
28.600	-4.583	
28.700	-13.849	
28.800	-11.541	
28.900	-6.554	
29.000	-14.790	
29.100	1.976	
29.200	-15.870	
29.300	3.638	
29.400	-16.243	
29.500	-12.470	
29.600	2.479	
29.700	-4.550	
29.800	-11.363	
29.900	-11.528	
30.000	-2.533	
30.100	-22.829	
30.200	-20.711	
30.300	-5.002	
30.400	14.841	
30.500	12.441	
30.600	20.575	
30.700	31.004	
30.800	27.822	
30.900	27.342	
31.000	37.242	
31.100	44.193	
31.200	46.819	
31.300	37.650	
31.400	26.869	
31.500	31.253	
31.600	48.490	
31.700	45.846	
31.800	36.064	
31.900	34.877	
32.000	49.392	
32.100	42.246	
32.200	37.587	
32.300	42.024	
32.400	45.072	
32.500	46.638	
32.600	38.500	
32.700	23.645	
32.800	45.284	
32.900	31.087	
33.000	26.804	
33.100	46.070	
33.200	37.186	
33.300	20.455	
33.400	37.808	
33.500	25.684	
33.600	42.717	
33.700	34.358	
33.800	20.346	
33.900	36.638	
34.000	28.522	
34.100	32.686	
34.200	28.612	
34.300	40.245	
34.400	31.781	
34.500	23.487	
34.600	26.719	
34.700	27.786	
34.800	35.860	
34.900	21.518	
35.000	35.934	
35.100	34.250	
35.200	36.449	
35.300	31.988	
35.400	23.737	
35.500	41.828	
35.600	37.269	
35.700	26.963	
35.800	27.575	
35.900	30.534	
36.000	32.394	
36.100	34.725	
36.200	39.657	
36.300	26.137	
36.400	23.171	
36.500	40.993	
36.600	43.673	
36.700	31.870	
36.800	34.557	
36.900	33.727	
37.000	24.473	
37.100	37.292	
37.200	36.210	
37.300	32.757	
37.400	24.481	
37.500	21.773	
37.600	28.786	
37.700	42.991	
37.800	27.190	
37.900	33.140	
38.000	42.995	
38.100	37.822	
38.200	28.443	
38.300	43.030	
38.400	36.887	
38.500	27.597	
38.600	37.064	
38.700	49.936	
38.800	36.945	
38.900	20.732	
39.000	52.614	
39.100	25.139	
39.200	38.753	
39.300	36.055	
39.400	46.021	
39.500	44.284	
39.600	39.557	
39.700	34.726	
39.800	27.061	
39.900	46.873	
40.000	40.133	
40.100	50.651	
40.200	37.510	
40.300	21.289	
40.400	43.319	
40.500	39.186	
40.600	40.254	
40.700	36.033	
40.800	46.820	
40.900	19.658	
41.000	57.268	
41.100	50.499	
41.200	19.906	
41.300	52.275	
41.400	36.479	
41.500	44.949	
41.600	53.105	
41.700	26.305	
41.800	53.205	
41.900	34.858	
42.000	40.728	
42.100	48.094	
42.200	46.290	
42.300	31.768	
42.400	35.763	
42.500	40.109	
42.600	44.061	
42.700	52.292	
42.800	48.283	
42.900	41.062	
43.000	38.509	
43.100	55.344	
43.200	45.491	
43.300	44.677	
43.400	50.087	
43.500	49.523	
43.600	56.167	
43.700	37.823	
43.800	27.332	
43.900	34.748	
44.000	42.085	
44.100	41.557	
44.200	43.110	
44.300	46.115	
44.400	41.940	
44.500	51.956	
44.600	42.674	
44.700	41.830	
44.800	43.943	
44.900	43.388	
45.000	50.352	
45.100	54.073	
45.200	39.879	
45.300	50.799	
45.400	55.286	
45.500	44.238	
45.600	44.898	
45.700	42.888	
45.800	47.773	
45.900	44.943	
46.000	50.007	
46.100	53.457	
46.200	40.708	
46.300	51.506	
46.400	47.975	
46.500	52.160	
46.600	40.154	
46.700	56.907	
46.800	54.385	
46.900	38.753	
47.000	39.512	
47.100	44.826	
47.200	32.735	
47.300	51.718	
47.400	33.068	
47.500	42.165	
47.600	51.878	
47.700	51.550	
47.800	34.885	
47.900	43.775	
48.000	48.624	
48.100	37.545	
48.200	50.523	
48.300	52.288	
48.400	47.445	
48.500	52.779	
48.600	50.079	
48.700	37.178	
48.800	37.858	
48.900	48.667	
49.000	46.285	
49.100	35.876	
49.200	33.118	
49.300	46.908	
49.400	52.948	
49.500	53.180	
49.600	44.990	
49.700	54.022	
49.800	59.454	
49.900	34.636	
50.000	46.786	
50.100	34.008	
50.200	40.492	
50.300	48.520	
50.400	54.412	
50.500	42.146	
50.600	43.275	
50.700	37.957	
50.800	53.728	
50.900	47.879	
51.000	49.698	
51.100	46.854	
51.200	44.311	
51.300	44.655	
51.400	38.484	
51.500	58.700	
51.600	45.312	
51.700	41.421	
51.800	42.620	
51.900	46.153	
52.000	56.573	
52.100	50.171	
52.200	34.620	
52.300	52.004	
52.400	48.119	
52.500	39.866	
52.600	43.110	
52.700	56.793	
52.800	54.288	
52.900	46.915	
53.000	34.165	
53.100	40.976	
53.200	38.122	
53.300	48.871	
53.400	42.693	
53.500	27.805	
53.600	37.726	
53.700	45.126	
53.800	44.756	
53.900	54.263	
54.000	45.853	
54.100	48.671	
54.200	42.260	
54.300	48.501	
54.400	42.611	
54.500	46.032	
54.600	41.096	
54.700	43.931	
54.800	61.790	
54.900	39.415	
55.000	48.670	
55.100	34.120	
55.200	52.959	
55.300	32.399	
55.400	40.374	
55.500	48.715	
55.600	54.985	
55.700	32.647	
55.800	57.150	
55.900	45.610	
56.000	37.685	
56.100	43.657	
56.200	39.955	
56.300	44.960	
56.400	45.214	
56.500	43.032	
56.600	52.143	
56.700	53.525	
56.800	29.583	
56.900	59.696	
57.000	38.245	
57.100	52.145	
57.200	44.070	
57.300	36.978	
57.400	34.690	
57.500	42.019	
57.600	50.336	
57.700	29.320	
57.800	46.156	
57.900	49.349	
58.000	49.108	
58.100	44.706	
58.200	39.133	
58.300	51.626	
58.400	57.178	
58.500	43.316	
58.600	45.691	
58.700	42.386	
58.800	41.248	
58.900	44.727	
59.000	48.506	
59.100	38.131	
59.200	39.830	
59.300	44.264	
59.400	33.279	
59.500	34.237	
59.600	37.524	
59.700	41.251	
59.800	59.586	
59.900	35.494	
60.000	43.832	
60.100	41.412	
60.200	45.525	
60.300	46.385	
60.400	37.140	
60.500	52.172	
60.600	39.195	
60.700	38.773	
60.800	34.871	
60.900	30.178	
61.000	39.081	
61.100	34.465	
61.200	42.690	
61.300	44.033	
61.400	56.123	
61.500	47.801	
61.600	49.983	
61.700	45.291	
61.800	44.456	
61.900	15.966	
62.000	56.351	
62.100	59.922	
62.200	49.583	
62.300	40.512	
62.400	49.199	
62.500	33.580	
62.600	42.335	
62.700	38.920	
62.800	52.057	
62.900	41.611	
63.000	46.183	
63.100	39.004	
63.200	51.383	
63.300	56.770	
63.400	43.074	
63.500	42.390	
63.600	28.456	
63.700	61.365	
63.800	50.673	
63.900	45.138	
64.000	46.489	
64.100	45.200	
64.200	42.624	
64.300	32.307	
64.400	47.888	
64.500	37.979	
64.600	38.544	
64.700	35.048	
64.800	50.604	
64.900	41.695	
65.000	49.738	
65.100	37.915	
65.200	53.877	
65.300	34.251	
65.400	28.203	
65.500	43.950	
65.600	38.957	
65.700	41.503	
65.800	48.773	
65.900	33.664	
66.000	51.299	
66.100	42.332	
66.200	45.621	
66.300	42.050	
66.400	26.889	
66.500	55.323	
66.600	43.427	
66.700	44.894	
66.800	53.574	
66.900	47.683	
67.000	44.763	
67.100	53.708	
67.200	42.808	
67.300	48.918	
67.400	50.118	
67.500	41.792	
67.600	37.024	
67.700	42.052	
67.800	56.832	
67.900	37.238	
68.000	50.409	
68.100	40.387	
68.200	44.773	
68.300	37.421	
68.400	37.114	
68.500	30.502	
68.600	41.875	
68.700	41.295	
68.800	47.536	
68.900	48.876	
69.000	50.209	
69.100	56.553	
69.200	48.541	
69.300	41.418	
69.400	39.339	
69.500	45.708	
69.600	41.345	
69.700	40.655	
69.800	42.701	
69.900	52.335	
70.000	52.531	
70.100	48.104	
70.200	51.324	
70.300	54.932	
70.400	52.371	
70.500	53.310	
70.600	49.422	
70.700	48.063	
70.800	37.123	
70.900	47.695	
71.000	52.852	
71.100	41.370	
71.200	47.090	
71.300	53.148	
71.400	32.235	
71.500	55.310	
71.600	43.899	
71.700	51.874	
71.800	45.092	
71.900	36.655	
72.000	36.782	
72.100	32.841	
72.200	42.727	
72.300	34.688	
72.400	51.119	
72.500	44.491	
72.600	40.775	
72.700	38.420	
72.800	52.713	
72.900	46.211	
73.000	48.419	
73.100	43.937	
73.200	48.477	
73.300	43.650	
73.400	52.833	
73.500	47.738	
73.600	35.231	
73.700	40.727	
73.800	54.927	
73.900	43.767	
74.000	38.206	
74.100	41.229	
74.200	42.883	
74.300	31.091	
74.400	50.173	
74.500	58.347	
74.600	49.946	
74.700	39.681	
74.800	50.373	
74.900	42.909	
75.000	53.705	
75.100	52.845	
75.200	44.445	
75.300	50.356	
75.400	44.255	
75.500	35.791	
75.600	31.591	
75.700	38.816	
75.800	54.989	
75.900	56.947	
76.000	46.566	
76.100	34.200	
76.200	47.568	
76.300	43.487	
76.400	56.632	
76.500	41.004	
76.600	40.149	
76.700	51.517	
76.800	34.396	
76.900	52.767	
77.000	53.015	
77.100	49.677	
77.200	50.035	
77.300	54.306	
77.400	34.907	
77.500	41.538	
77.600	44.485	
77.700	47.964	
77.800	31.165	
77.900	62.726	
78.000	50.095	
78.100	56.780	
78.200	25.001	
78.300	66.795	
78.400	45.722	
78.500	40.634	
78.600	50.445	
78.700	55.627	
78.800	35.192	
78.900	39.531	
79.000	65.758	
79.100	54.625	
79.200	37.648	
79.300	54.813	
79.400	53.288	
79.500	49.944	
79.600	49.425	
79.700	39.113	
79.800	51.330	
79.900	52.545	
80.000	37.522	
80.100	50.846	
80.200	42.032	
80.300	44.244	
80.400	55.354	
80.500	42.982	
80.600	58.817	
80.700	46.703	
80.800	39.775	
80.900	45.053	
81.000	36.702	
81.100	45.639	
81.200	27.164	
81.300	50.448	
81.400	54.485	
81.500	52.044	
81.600	58.962	
81.700	35.290	
81.800	47.300	
81.900	47.307	
82.000	42.674	
82.100	46.639	
82.200	43.332	
82.300	54.488	
82.400	46.955	
82.500	41.189	
82.600	49.680	
82.700	59.715	
82.800	47.266	
82.900	28.886	
83.000	57.555	
83.100	42.879	
83.200	52.307	
83.300	44.132	
83.400	35.220	
83.500	51.898	
83.600	40.934	
83.700	60.911	
83.800	50.168	
83.900	53.886	
84.000	33.371	
84.100	40.983	
84.200	55.008	
84.300	44.196	
84.400	53.501	
84.500	44.377	
84.600	49.557	
84.700	58.938	
84.800	52.783	
84.900	41.774	
85.000	39.359	
85.100	53.831	
85.200	44.778	
85.300	48.520	
85.400	54.381	
85.500	39.676	
85.600	52.644	
85.700	48.638	
85.800	51.918	
85.900	42.725	
86.000	41.310	
86.100	59.248	
86.200	42.359	
86.300	40.940	
86.400	63.645	
86.500	56.286	
86.600	42.623	
86.700	55.276	
86.800	49.193	
86.900	42.881	
87.000	49.692	
87.100	47.319	
87.200	53.494	
87.300	50.304	
87.400	43.612	
87.500	64.015	
87.600	39.382	
87.700	54.478	
87.800	58.223	
87.900	48.919	
88.000	48.455	
88.100	52.049	
88.200	48.625	
88.300	34.859	
88.400	56.729	
88.500	56.732	
88.600	55.843	
88.700	39.764	
88.800	57.588	
88.900	40.489	
89.000	54.859	
89.100	48.192	
89.200	43.452	
89.300	48.621	
89.400	41.055	
89.500	61.023	
89.600	63.579	
89.700	48.053	
89.800	50.746	
89.900	45.049	
90.000	62.336	
90.100	57.752	
90.200	42.554	
90.300	43.626	
90.400	60.865	
90.500	36.855	
90.600	27.824	
90.700	41.093	
90.800	39.554	
90.900	29.264	
91.000	18.019	
91.100	26.006	
91.200	19.848	
91.300	18.343	
91.400	5.395	
91.500	-0.322	
91.600	3.560	
91.700	-5.687	
91.800	-18.565	
91.900	-12.945	
92.000	-18.407	
92.100	-24.863	
92.200	-20.165	
92.300	-43.303	
92.400	-39.218	
92.500	-36.904	
92.600	-34.573	
92.700	-43.786	
92.800	-31.834	
92.900	-30.283	
93.000	-38.118	
93.100	-46.424	
93.200	-39.538	
93.300	-40.869	
93.400	-53.691	
93.500	-58.992	
93.600	-51.300	
93.700	-29.437	
93.800	-34.066	
93.900	-48.626	
94.000	-60.718	
94.100	-56.143	
94.200	-41.910	
94.300	-42.191	
94.400	-42.801	
94.500	-42.550	
94.600	-45.332	
94.700	-41.842	
94.800	-40.072	
94.900	-53.365	
95.000	-50.867	
95.100	-41.366	
95.200	-36.904	
95.300	-55.709	
95.400	-52.464	
95.500	-55.701	
95.600	-38.919	
95.700	-28.277	
95.800	-38.830	
95.900	-47.196	
96.000	-30.672	
96.100	-44.709	
96.200	-45.165	
96.300	-36.913	
96.400	-34.103	
96.500	-42.098	
96.600	-35.433	
96.700	-26.059	
96.800	-34.689	
96.900	-31.175	
97.000	-37.484	
97.100	-32.038	
97.200	-28.047	
97.300	-42.013	
97.400	-40.877	
97.500	-37.711	
97.600	-39.527	
97.700	-34.460	
97.800	-24.509	
97.900	-24.628	
98.000	-42.022	
98.100	-18.941	
98.200	-35.787	
98.300	-36.835	
98.400	-31.244	
98.500	-33.041	
98.600	-43.615	
98.700	-23.908	
98.800	-24.707	
98.900	-30.275	
99.000	-22.309	
99.100	-22.255	
99.200	-30.898	
99.300	-32.783	
99.400	-39.720	
99.500	-30.353	
99.600	-36.461	
99.700	-0.905	
99.800	-34.175	
99.900	-39.272	
100.000	-23.723	
100.100	-30.180	
100.200	-7.637	
100.300	-27.970	
100.400	-28.093	
100.500	-40.721	
100.600	-29.577	
100.700	-27.346	
100.800	-42.268	
100.900	-31.919	
101.000	-16.207	
101.100	-39.136	
101.200	-33.432	
101.300	-19.815	
101.400	-20.857	
101.500	-27.292	
101.600	-49.238	
101.700	-31.866	
101.800	-32.146	
101.900	-35.317	
102.000	-15.620	
102.100	-25.817	
102.200	-38.434	
102.300	-21.657	
102.400	-40.312	
102.500	-20.505	
102.600	-27.914	
102.700	-35.352	
102.800	-30.138	
102.900	-18.528	
103.000	-30.658	
103.100	-13.147	
103.200	-23.411	
103.300	-19.722	
103.400	-23.016	
103.500	-21.143	
103.600	-29.437	
103.700	-25.782	
103.800	-33.069	
103.900	-28.361	
104.000	-23.439	
104.100	-24.908	
104.200	-30.316	
104.300	-36.936	
104.400	-8.120	
104.500	-35.924	
104.600	-35.120	
104.700	-11.224	
104.800	-17.004	
104.900	-33.154	
105.000	-31.950	
105.100	-20.956	
105.200	-27.154	
105.300	-17.596	
105.400	-28.039	
105.500	-41.212	
105.600	-23.808	
105.700	-15.805	
105.800	-18.956	
105.900	-13.759	
106.000	-33.042	
106.100	-17.965	
106.200	-32.204	
106.300	-16.382	
106.400	-22.392	
106.500	-28.060	
106.600	-32.655	
106.700	-43.891	
106.800	-21.901	
106.900	-21.418	
107.000	-33.518	
107.100	-21.880	
107.200	-28.686	
107.300	-8.006	
107.400	-29.209	
107.500	-17.111	
107.600	-31.656	
107.700	-30.179	
107.800	-16.170	
107.900	-17.733	
108.000	-20.369	
108.100	-25.105	
108.200	-21.068	
108.300	-14.707	
108.400	-22.723	
108.500	-30.412	
108.600	-43.459	
108.700	-15.091	
108.800	-27.051	
108.900	-29.738	
109.000	-11.896	
109.100	-21.835	
109.200	-25.539	
109.300	-21.223	
109.400	-31.901	
109.500	-12.265	
109.600	-25.921	
109.700	-27.282	
109.800	-20.426	
109.900	-34.951	
110.000	-20.104	
110.100	-25.407	
110.200	-15.028	
110.300	-28.291	
110.400	-19.473	
110.500	-28.453	
110.600	-32.281	
110.700	-28.966	
110.800	-25.820	
110.900	-20.537	
111.000	-16.514	
111.100	-18.518	
111.200	-29.155	
111.300	-38.477	
111.400	-5.022	
111.500	-19.915	
111.600	-23.854	
111.700	-25.026	
111.800	-22.380	
111.900	-15.137	
112.000	-33.835	
112.100	-17.550	
112.200	-17.269	
112.300	-25.863	
112.400	-28.015	
112.500	-25.202	
112.600	-12.586	
112.700	-27.397	
112.800	-23.199	
112.900	-24.698	
113.000	-15.470	
113.100	-21.346	
113.200	-25.129	
113.300	-40.788	
113.400	-5.942	
113.500	-15.431	
113.600	-23.769	
113.700	-31.060	
113.800	-11.027	
113.900	-16.011	
114.000	-34.489	
114.100	-14.458	
114.200	-19.446	
114.300	-29.503	
114.400	-26.573	
114.500	-3.524	
114.600	-32.781	
114.700	-25.956	
114.800	-22.861	
114.900	-21.543	
115.000	-20.134	
115.100	-25.584	
115.200	-13.534	
115.300	-31.135	
115.400	-19.105	
115.500	-14.776	
115.600	-17.430	
115.700	-19.641	
115.800	-26.305	
115.900	-16.325	
116.000	-12.059	
116.100	-29.776	
116.200	-21.262	
116.300	-9.787	
116.400	-28.831	
116.500	-8.653	
116.600	-32.732	
116.700	-26.116	
116.800	-26.150	
116.900	-2.828	
117.000	-27.793	
117.100	-22.209	
117.200	-16.328	
117.300	-18.254	
117.400	-7.789	
117.500	-24.096	
117.600	-18.414	
117.700	-13.859	
117.800	-15.161	
117.900	-20.743	
118.000	-14.076	
118.100	-18.280	
118.200	-17.868	
118.300	-27.247	
118.400	-21.566	
118.500	-7.919	
118.600	-22.709	
118.700	-22.655	
118.800	-23.625	
118.900	-23.318	
119.000	-24.413	
119.100	-12.733	
119.200	-23.919	
119.300	-28.089	
119.400	-22.261	
119.500	-18.208	
119.600	-23.428	
119.700	-11.609	
119.800	-21.837	
119.900	-20.232	
120.000	-14.031	
120.100	3.291	
120.200	-24.649	
120.300	-17.063	
120.400	-16.963	
120.500	-23.355	
120.600	-4.569	
120.700	-17.341	
120.800	-14.393	
120.900	-26.607	
121.000	-29.077	
121.100	-14.081	
121.200	-18.190	
121.300	-18.854	
121.400	-24.319	
121.500	-20.502	
121.600	-22.174	
121.700	-20.297	
121.800	-16.873	
121.900	-17.723	
122.000	-19.133	
122.100	-19.232	
122.200	-3.944	
122.300	-20.605	
122.400	-27.858	
122.500	-5.874	
122.600	-15.776	
122.700	-14.276	
122.800	-24.663	
122.900	-18.072	
123.000	-27.919	
123.100	-27.739	
123.200	-11.948	
123.300	-9.304	
123.400	-9.174	
123.500	-23.593	
123.600	-15.925	
123.700	-15.251	
123.800	-15.034	
123.900	-24.338	
124.000	-7.054	
124.100	-26.175	
124.200	-33.027	
124.300	-1.749	
124.400	-17.049	
124.500	-23.754	
124.600	-9.025	
124.700	-17.629	
124.800	-20.865	
124.900	-12.661	
125.000	-5.790	
125.100	-10.453	
125.200	-19.020	
125.300	-24.678	
125.400	-25.004	
125.500	-16.568	
125.600	-18.996	
125.700	-17.639	
125.800	-8.548	
125.900	-16.733	
126.000	-20.536	
126.100	-17.404	
126.200	-21.373	
126.300	-22.488	
126.400	-15.879	
126.500	-20.234	
126.600	-8.231	
126.700	-14.437	
126.800	-14.495	
126.900	-11.725	
127.000	-6.100	
127.100	-31.167	
127.200	-6.501	
127.300	-25.205	
127.400	-21.895	
127.500	-14.335	
127.600	-27.781	
127.700	-8.770	
127.800	-0.507	
127.900	-17.331	
128.000	-19.593	
128.100	-14.634	
128.200	-5.908	
128.300	-19.803	
128.400	-17.813	
128.500	-20.408	
128.600	-17.193	
128.700	-26.874	
128.800	-14.987	
128.900	-30.762	
129.000	-9.409	
129.100	-28.286	
129.200	-12.473	
129.300	-11.870	
129.400	-24.610	
129.500	-12.830	
129.600	-15.263	
129.700	-28.270	
129.800	-5.860	
129.900	-5.610	
130.000	-19.772	
130.100	-16.538	
130.200	-12.637	
130.300	-20.449	
130.400	-14.056	
130.500	-10.965	
130.600	-25.573	
130.700	-7.571	
130.800	-23.930	
130.900	-21.067	
131.000	-25.887	
131.100	-22.778	
131.200	-23.450	
131.300	-20.441	
131.400	-14.805	
131.500	-21.979	
131.600	-9.907	
131.700	-4.160	
131.800	-12.547	
131.900	-16.618	
132.000	-25.050	
132.100	-8.216	
132.200	-7.997	
132.300	-29.929	
132.400	0.792	
132.500	-13.833	
132.600	-21.454	
132.700	-28.219	
132.800	-9.076	
132.900	-16.704	
133.000	-13.127	
133.100	-12.343	
133.200	-6.800	
133.300	-22.009	
133.400	-17.605	
133.500	-19.843	
133.600	-24.295	
133.700	-14.555	
133.800	-16.301	
133.900	-20.758	
134.000	-11.507	
134.100	-15.567	
134.200	-9.143	
134.300	-9.841	
134.400	-19.359	
134.500	-17.741	
134.600	-9.537	
134.700	-16.210	
134.800	-16.186	
134.900	1.947	
135.000	-13.254	
135.100	-24.620	
135.200	-13.283	
135.300	-19.005	
135.400	-15.503	
135.500	-8.235	
135.600	-22.876	
135.700	-12.229	
135.800	-20.635	
135.900	-20.431	
136.000	-12.465	
136.100	-14.174	
136.200	-10.891	
136.300	-15.226	
136.400	-13.388	
136.500	-13.512	
136.600	-10.979	
136.700	-32.454	
136.800	-10.601	
136.900	0.026	
137.000	-11.447	
137.100	-19.392	
137.200	-13.600	
137.300	-7.723	
137.400	-23.949	
137.500	-21.009	
137.600	-22.940	
137.700	-11.901	
137.800	-17.513	
137.900	-5.605	
138.000	-6.846	
138.100	-33.740	
138.200	-22.111	
138.300	-7.449	
138.400	-25.045	
138.500	-14.457	
138.600	-11.525	
138.700	-11.619	
138.800	-15.841	
138.900	-17.123	
139.000	-7.299	
139.100	-15.962	
139.200	-9.879	
139.300	-21.175	
139.400	-8.951	
139.500	-12.893	
139.600	-12.972	
139.700	-5.104	
139.800	-17.840	
139.900	-7.992	
140.000	-4.766	
140.100	-22.517	
140.200	-1.337	
140.300	-16.790	
140.400	-11.633	
140.500	-14.572	
140.600	-19.739	
140.700	-16.905	
140.800	1.467	
140.900	-15.291	
141.000	-18.565	
141.100	-10.731	
141.200	-24.304	
141.300	-2.664	
141.400	-29.528	
141.500	-18.824	
141.600	-14.565	
141.700	-11.035	
141.800	-18.814	
141.900	-11.257	
142.000	-18.556	
142.100	-10.837	
142.200	-15.894	
142.300	-11.102	
142.400	-5.561	
142.500	-1.299	
142.600	-25.946	
142.700	-6.711	
142.800	-20.202	
142.900	-18.546	
143.000	-14.714	
143.100	-23.658	
143.200	-19.291	
143.300	0.046	
143.400	-8.750	
143.500	-13.906	
143.600	-13.450	
143.700	-12.640	
143.800	-1.156	
143.900	-15.285	
144.000	-14.304	
144.100	-31.904	
144.200	-1.133	
144.300	-21.974	
144.400	-14.272	
144.500	-9.370	
144.600	-15.143	
144.700	-20.090	
144.800	-13.599	
144.900	-22.150	
145.000	-3.085	
145.100	-4.053	
145.200	-12.866	
145.300	-19.408	
145.400	-29.018	
145.500	0.934	
145.600	-31.428	
145.700	-8.930	
145.800	-15.695	
145.900	-8.224	
146.000	-14.315	
146.100	-12.870	
146.200	-21.718	
146.300	-22.535	
146.400	4.942	
146.500	-14.959	
