time /s	I /nA	E /V
0.100	-13.625	0.100
0.200	-28.068	0.100
0.300	-16.587	0.100
0.400	-2.045	0.100
0.500	-18.989	0.100
0.600	-5.676	0.100
0.700	-21.559	0.100
0.800	5.215	0.100
0.900	6.123	0.100
1.000	-22.632	0.100
1.100	-26.750	0.100
1.200	8.211	0.100
1.300	-10.143	0.100
1.400	-19.761	0.100
1.500	-12.496	0.100
1.600	-5.744	0.100
1.700	-20.650	0.100
1.800	-38.814	0.100
1.900	-1.734	0.100
2.000	8.742	0.100
2.100	-20.213	0.100
2.200	-6.732	0.100
2.300	-16.177	0.100
2.400	-16.748	0.100
2.500	3.428	0.100
2.600	4.040	0.100
2.700	-17.848	0.100
2.800	-5.156	0.100
2.900	-12.034	0.100
3.000	-13.114	0.100
3.100	-10.831	0.100
3.200	-8.962	0.100
3.300	-15.929	0.100
3.400	-31.764	0.100
3.500	-20.218	0.100
3.600	10.967	0.100
3.700	-5.675	0.100
3.800	-3.201	0.100
3.900	-21.112	0.100
4.000	5.324	0.100
4.100	-7.249	0.100
4.200	-7.477	0.100
4.300	-12.673	0.100
4.400	-21.617	0.100
4.500	-8.140	0.100
4.600	-17.048	0.100
4.700	-12.642	0.100
4.800	-17.470	0.100
4.900	-15.723	0.100
5.000	-30.845	0.100
5.100	4.662	0.100
5.200	-13.788	0.100
5.300	-13.951	0.100
5.400	3.630	0.100
5.500	-12.485	0.100
5.600	-4.482	0.100
5.700	-21.316	0.100
5.800	-10.319	0.100
5.900	-3.540	0.100
6.000	-10.811	0.100
6.100	-2.669	0.100
6.200	-14.573	0.100
6.300	2.322	0.100
6.400	-5.941	0.100
6.500	-18.256	0.100
6.600	-1.433	0.100
6.700	-19.304	0.100
6.800	-13.197	0.100
6.900	-13.487	0.100
7.000	-16.995	0.100
7.100	-12.099	0.100
7.200	-27.095	0.100
7.300	-3.624	0.100
7.400	-5.654	0.100
7.500	-3.815	0.100
7.600	-5.095	0.100
7.700	-4.483	0.100
7.800	-8.735	0.100
7.900	-3.062	0.100
8.000	-24.919	0.100
8.100	-0.255	0.100
8.200	-8.215	0.100
8.300	0.144	0.100
8.400	-6.505	0.100
8.500	-3.334	0.100
8.600	-20.827	0.100
8.700	-5.365	0.100
8.800	-6.170	0.100
8.900	-18.225	0.100
9.000	-14.865	0.100
9.100	-13.902	0.100
9.200	-28.146	0.100
9.300	-13.032	0.100
9.400	-9.684	0.100
9.500	4.091	0.100
9.600	-26.909	0.100
9.700	-15.043	0.100
9.800	-18.903	0.100
9.900	-0.883	0.100
10.000	1.595	0.100
10.100	3.761	0.100
10.200	-18.499	0.100
10.300	-0.295	0.100
10.400	-8.563	0.100
10.500	2.624	0.100
10.600	-22.661	0.100
10.700	11.879	0.100
10.800	-27.057	0.100
10.900	-20.581	0.100
11.000	2.799	0.100
11.100	-4.884	0.100
11.200	-16.105	0.100
11.300	-11.456	0.100
11.400	-5.963	0.100
11.500	-7.470	0.100
11.600	-7.219	0.100
11.700	-6.586	0.100
11.800	-3.548	0.100
11.900	-6.049	0.100
12.000	-24.852	0.100
12.100	-15.343	0.100
12.200	-3.440	0.100
12.300	-31.964	0.100
