time /s	I /nA	E /V
0.100	-8.280	0.099
0.200	-29.203	0.099
0.300	-12.165	0.099
0.400	-18.312	0.099
0.500	-20.435	0.100
0.600	-25.185	0.099
0.700	-18.741	0.099
0.800	-20.367	0.099
0.900	-27.993	0.099
1.000	-18.266	0.099
1.100	-8.555	0.099
1.200	-8.440	0.100
1.300	-28.364	0.100
1.400	-21.302	0.099
1.500	-8.260	0.099
1.600	-35.775	0.100
1.700	-23.508	0.099
1.800	-16.562	0.099
1.900	-10.878	0.099
2.000	-36.013	0.100
2.100	-18.231	0.099
2.200	-33.020	0.100
2.300	-19.451	0.099
2.400	-15.680	0.099
2.500	-13.607	0.099
2.600	-18.065	0.099
2.700	-15.442	0.099
2.800	-27.988	0.099
2.900	-20.962	0.099
3.000	-26.002	0.099
3.100	-16.989	0.099
3.200	-18.087	0.099
3.300	-24.915	0.100
3.400	-12.117	0.100
3.500	-32.146	0.099
3.600	-35.788	0.099
3.700	-15.478	0.099
3.800	-15.599	0.099
3.900	-17.660	0.099
4.000	-40.376	0.099
4.100	-22.555	0.099
4.200	-16.357	0.099
4.300	-33.363	0.099
4.400	-2.070	0.100
4.500	-24.872	0.099
4.600	-18.932	0.099
4.700	-14.235	0.100
4.800	-17.030	0.100
4.900	-23.867	0.099
5.000	-17.832	0.099
5.100	-33.704	0.099
5.200	-4.101	0.099
5.300	-4.060	0.099
5.400	-18.778	0.099
5.500	-13.041	0.100
5.600	-26.735	0.099
5.700	-25.172	0.099
5.800	-19.902	0.100
5.900	-7.091	0.100
6.000	-21.678	0.099
6.100	-30.884	0.099
6.200	-9.791	0.100
6.300	-20.756	0.100
6.400	-30.203	0.099
6.500	-26.728	0.100
6.600	-19.376	0.099
6.700	-12.234	0.099
6.800	-20.153	0.100
6.900	-11.736	0.100
7.000	-23.402	0.099
7.100	-18.399	0.099
7.200	-12.678	0.100
7.300	-4.388	0.099
7.400	-24.110	0.099
7.500	-28.857	0.099
7.600	-4.351	0.100
7.700	-1.945	0.100
7.800	-35.959	0.099
7.900	-12.473	0.100
8.000	-18.339	0.100
8.100	-7.568	0.099
8.200	-24.486	0.100
8.300	-17.140	0.100
8.400	-31.612	0.100
8.500	-18.731	0.099
8.600	-7.824	0.099
8.700	-6.158	0.100
8.800	-27.312	0.099
8.900	-17.509	0.100
9.000	-11.783	0.100
9.100	-25.981	0.100
9.200	-29.217	0.099
9.300	-9.622	0.099
9.400	-13.290	0.100
9.500	-21.643	0.099
9.600	-11.077	0.099
9.700	-13.426	0.099
9.800	-29.227	0.099
9.900	-9.104	0.099
10.000	-2.057	0.099
10.100	-19.168	0.099
10.200	-5.102	0.099
10.300	-19.123	0.099
10.400	-16.334	0.099
10.500	-16.668	0.100
10.600	0.310	0.100
10.700	-35.073	0.099
10.800	-10.667	0.100
10.900	-12.335	0.099
11.000	-31.078	0.100
11.100	-5.387	0.099
11.200	-2.401	0.100
11.300	-24.229	0.099
11.400	-23.051	0.099
11.500	-19.477	0.099
11.600	-20.605	0.099
11.700	-17.320	0.099
11.800	-10.566	0.100
11.900	-9.792	0.099
12.000	-27.502	0.100
12.100	-29.336	0.099
12.200	-33.121	0.099
12.300	-18.582	0.099
12.400	-18.947	0.099
12.500	-14.944	0.099
12.600	-18.931	0.099
12.700	-25.756	0.099
12.800	-17.298	0.099
12.900	-21.502	0.099
13.000	-10.984	0.099
13.100	-26.605	0.100
13.200	-15.004	0.099
13.300	-10.440	0.099
13.400	-10.262	0.100
13.500	-21.962	0.100
13.600	-21.405	0.100
13.700	-37.023	0.099
13.800	-21.520	0.099
13.900	-8.727	0.100
14.000	-15.246	0.099
14.100	-5.814	0.099
14.200	-5.266	0.099
14.300	-20.025	0.099
14.400	-23.763	0.099
14.500	-10.925	0.100
14.600	-23.827	0.100
14.700	-14.425	0.100
14.800	-19.332	0.099
14.900	-31.365	0.099
15.000	-10.904	0.100
15.100	-8.387	0.100
15.200	-16.509	0.100
15.300	-19.714	0.099
15.400	-26.297	0.100
15.500	-22.285	0.099
15.600	-26.580	0.100
15.700	-9.445	0.099
15.800	-18.368	0.100
15.900	-14.922	0.100
16.000	-9.249	0.100
16.100	-21.205	0.099
16.200	-15.635	0.099
16.300	-17.155	0.100
16.400	-22.367	0.100
16.500	-23.734	0.100
16.600	-24.927	0.100
16.700	-6.769	0.100
16.800	-16.944	0.100
16.900	-13.113	0.100
17.000	-19.707	0.100
17.100	-25.961	0.100
17.200	-8.336	0.099
17.300	-20.167	0.099
17.400	-16.993	0.100
17.500	-28.662	0.099
17.600	-25.691	0.100
17.700	-19.052	0.100
17.800	-17.370	0.100
17.900	-7.037	0.099
18.000	-27.944	0.099
18.100	-20.828	0.100
18.200	-16.511	0.099
18.300	-22.815	0.100
18.400	-16.956	0.100
18.500	-1.459	0.100
18.600	-26.288	0.100
18.700	-17.154	0.099
18.800	-4.089	0.099
18.900	-4.881	0.099
19.000	-27.937	0.099
19.100	-25.688	0.100
19.200	-11.165	0.100
19.300	-16.260	0.099
19.400	-22.015	0.100
19.500	-17.227	0.100
19.600	-26.120	0.099
19.700	-16.373	0.099
19.800	-8.838	0.099
19.900	-18.656	0.100
20.000	-19.413	0.100
20.100	-18.279	0.099
