time /s	I /nA	E /V
0.100	-9.070	0.100
0.200	-12.430	0.100
0.300	-18.814	0.100
0.400	-5.253	0.100
0.500	-3.322	0.100
0.600	-8.276	0.100
0.700	-11.404	0.100
0.800	-6.503	0.100
0.900	-14.967	0.100
1.000	-7.587	0.100
1.100	-20.283	0.100
1.200	-11.321	0.100
1.300	-3.456	0.100
1.400	-5.290	0.100
1.500	-10.708	0.100
1.600	-19.343	0.100
1.700	-12.496	0.100
1.800	-13.586	0.100
1.900	-6.571	0.100
2.000	-2.822	0.100
2.100	-21.340	0.100
2.200	-11.316	0.100
2.300	-9.535	0.100
2.400	0.244	0.100
2.500	-13.581	0.100
2.600	-5.647	0.100
2.700	-10.139	0.100
2.800	-2.315	0.100
2.900	-16.071	0.100
3.000	-6.426	0.100
3.100	-14.771	0.100
3.200	-5.711	0.100
3.300	-18.428	0.100
3.400	-4.127	0.100
3.500	-8.853	0.100
3.600	-11.723	0.100
3.700	0.360	0.100
3.800	-0.353	0.100
3.900	-11.400	0.100
4.000	-11.074	0.100
4.100	-26.818	0.100
4.200	-11.340	0.100
4.300	-12.302	0.100
4.400	-8.052	0.100
4.500	0.379	0.100
4.600	-1.468	0.100
4.700	-8.750	0.100
4.800	-22.768	0.100
4.900	-18.401	0.100
5.000	-6.078	0.100
5.100	-9.315	0.100
5.200	-12.961	0.100
5.300	-5.006	0.100
5.400	-3.285	0.100
5.500	-21.854	0.100
5.600	-17.302	0.100
5.700	-14.346	0.100
5.800	1.284	0.100
5.900	9.179	0.100
6.000	-18.579	0.100
6.100	-1.430	0.100
6.200	-8.756	0.100
6.300	-23.565	0.100
6.400	-10.436	0.100
6.500	-9.258	0.100
6.600	-11.995	0.100
6.700	-22.558	0.100
6.800	-5.698	0.100
6.900	-6.349	0.100
7.000	-5.926	0.100
7.100	-2.497	0.101
7.200	-14.907	0.100
7.300	-5.608	0.100
7.400	-25.727	0.100
7.500	-8.494	0.100
7.600	-4.798	0.100
7.700	-14.584	0.100
7.800	-0.232	0.101
7.900	-10.623	0.100
8.000	-9.600	0.100
8.100	-4.066	0.100
8.200	-4.381	0.100
8.300	-13.687	0.100
8.400	-16.142	0.100
8.500	-8.375	0.100
8.600	-3.933	0.100
8.700	-3.794	0.100
8.800	-12.677	0.100
8.900	-13.379	0.100
9.000	1.005	0.100
9.100	-1.580	0.100
9.200	-10.677	0.100
9.300	-0.367	0.100
9.400	-11.131	0.100
9.500	-18.004	0.100
9.600	1.541	0.100
9.700	-0.688	0.100
9.800	-21.132	0.100
9.900	-2.818	0.100
10.000	-3.230	0.100
10.100	-13.846	0.100
10.200	-14.809	0.100
10.300	-3.099	0.100
10.400	-13.862	0.100
10.500	-15.690	0.100
10.600	-12.079	0.100
10.700	-2.579	0.101
10.800	-15.607	0.100
10.900	-0.799	0.100
11.000	-15.142	0.100
11.100	-22.377	0.100
11.200	-8.331	0.100
11.300	-7.921	0.100
11.400	-2.068	0.100
11.500	-12.024	0.100
