time /s	I /nA	E /V
0.100	-10.957	0.100
0.200	-8.102	0.100
0.300	-16.942	0.100
0.400	-25.592	0.100
0.500	-4.200	0.100
0.600	-5.069	0.100
0.700	-7.007	0.100
0.800	-1.007	0.100
0.900	-14.149	0.100
1.000	-18.226	0.100
1.100	-19.836	0.100
1.200	-6.876	0.100
1.300	-20.693	0.100
1.400	-15.460	0.100
1.500	-15.183	0.100
1.600	-4.651	0.100
1.700	-17.525	0.100
1.800	-15.193	0.100
1.900	-1.185	0.100
2.000	-7.300	0.100
2.100	-15.660	0.100
2.200	-0.395	0.100
2.300	-9.063	0.100
2.400	-0.603	0.100
2.500	-20.347	0.100
2.600	1.582	0.100
2.700	-13.687	0.100
2.800	-4.449	0.100
2.900	-15.787	0.100
3.000	-13.592	0.100
3.100	-5.996	0.100
3.200	5.312	0.100
3.300	-15.558	0.100
3.400	-6.144	0.100
3.500	-12.319	0.100
3.600	-7.549	0.100
3.700	-16.471	0.100
3.800	-24.613	0.100
3.900	-8.312	0.100
4.000	-10.096	0.100
4.100	-11.512	0.100
4.200	-5.037	0.100
4.300	-6.873	0.100
4.400	-20.102	0.100
4.500	-9.998	0.100
4.600	-6.083	0.100
4.700	-0.356	0.100
4.800	-11.141	0.100
4.900	-4.585	0.100
5.000	-12.671	0.100
5.100	-23.285	0.100
5.200	-16.430	0.100
5.300	-8.734	0.100
5.400	5.007	0.100
5.500	-8.307	0.100
5.600	-28.900	0.100
5.700	-3.749	0.100
5.800	-2.395	0.100
5.900	-4.861	0.100
6.000	-4.388	0.100
6.100	-14.846	0.100
6.200	-0.711	0.100
6.300	-9.554	0.100
6.400	-15.079	0.100
6.500	-10.514	0.100
6.600	-5.452	0.100
6.700	2.273	0.100
6.800	-11.691	0.100
6.900	-16.687	0.100
7.000	-15.064	0.100
7.100	-2.461	0.100
7.200	1.468	0.100
7.300	-19.198	0.100
7.400	-11.078	0.100
7.500	-22.422	0.100
7.600	-2.375	0.100
7.700	-16.704	0.100
7.800	-12.435	0.100
7.900	-9.475	0.100
8.000	-6.339	0.100
8.100	-7.396	0.100
8.200	-23.963	0.100
8.300	-3.858	0.100
8.400	-5.107	0.100
8.500	-16.562	0.100
8.600	-13.480	0.100
8.700	-24.675	0.100
8.800	0.262	0.100
8.900	-16.278	0.100
9.000	0.846	0.100
9.100	-12.404	0.100
9.200	-10.559	0.100
9.300	-5.522	0.100
9.400	-6.062	0.100
9.500	-20.145	0.100
9.600	-15.778	0.100
9.700	-11.278	0.100
9.800	-12.291	0.100
