time /s	I /nA	E /V
0.100	-26.555	0.101
0.200	-18.586	0.101
0.300	-15.990	0.101
0.400	-23.556	0.101
0.500	-20.673	0.101
0.600	-31.000	0.101
0.700	-26.277	0.101
0.800	-19.051	0.101
0.900	-25.837	0.101
1.000	-27.788	0.101
1.100	-23.483	0.101
1.200	-23.420	0.101
1.300	-35.165	0.101
1.400	-28.803	0.101
1.500	-20.921	0.101
1.600	-17.365	0.101
1.700	-14.000	0.101
1.800	-20.564	0.101
1.900	-29.093	0.101
2.000	-31.110	0.101
2.100	-17.753	0.101
2.200	-21.254	0.101
2.300	-13.708	0.101
2.400	-21.296	0.101
2.500	-28.983	0.101
2.600	-28.728	0.101
2.700	-25.899	0.101
2.800	-29.675	0.101
2.900	-22.999	0.101
3.000	-28.390	0.101
3.100	-24.665	0.101
3.200	-12.976	0.101
3.300	-24.409	0.101
3.400	-19.437	0.101
3.500	-24.748	0.101
3.600	-18.548	0.101
3.700	-19.112	0.101
3.800	-24.429	0.101
3.900	-24.578	0.101
4.000	-25.997	0.101
4.100	-34.351	0.101
4.200	-22.840	0.101
4.300	-12.083	0.101
4.400	-18.836	0.101
4.500	-30.382	0.101
4.600	-15.454	0.101
4.700	-27.714	0.101
4.800	-27.761	0.101
4.900	-32.315	0.101
5.000	-21.693	0.101
5.100	-21.859	0.101
5.200	-21.942	0.101
5.300	-20.692	0.101
5.400	-18.917	0.101
5.500	-20.884	0.101
5.600	-25.102	0.101
5.700	-29.372	0.101
5.800	-22.801	0.101
5.900	-30.039	0.101
6.000	-23.219	0.101
6.100	-25.418	0.101
6.200	-30.067	0.101
6.300	-22.943	0.101
6.400	-14.821	0.101
6.500	-21.810	0.101
6.600	-24.444	0.101
6.700	-18.483	0.101
6.800	-18.484	0.101
6.900	-33.560	0.101
7.000	-24.451	0.101
7.100	-29.029	0.101
7.200	-22.544	0.101
7.300	-23.248	0.101
7.400	-17.489	0.101
7.500	-30.904	0.101
7.600	-21.334	0.101
7.700	-34.851	0.101
7.800	-27.120	0.101
7.900	-26.155	0.101
8.000	-18.040	0.101
8.100	-17.537	0.101
8.200	-14.852	0.101
8.300	-24.510	0.101
8.400	-18.567	0.101
8.500	-30.949	0.101
8.600	-28.157	0.101
8.700	-22.248	0.101
8.800	-30.217	0.101
8.900	-24.731	0.101
9.000	-22.012	0.101
9.100	-22.921	0.101
9.200	-17.459	0.101
9.300	-20.583	0.101
9.400	-22.299	0.101
9.500	-18.462	0.101
9.600	-12.706	0.101
9.700	-21.313	0.101
9.800	-29.074	0.101
9.900	-27.881	0.101
10.000	-19.642	0.101
10.100	-24.948	0.101
10.200	-25.100	0.101
10.300	-31.310	0.101
10.400	-28.075	0.101
10.500	-21.642	0.101
10.600	-18.204	0.101
10.700	-28.087	0.101
10.800	-23.264	0.101
10.900	-17.316	0.101
11.000	-16.220	0.101
11.100	-27.204	0.101
11.200	-26.521	0.101
11.300	-26.784	0.101
11.400	-27.470	0.101
11.500	-20.368	0.101
11.600	-21.030	0.101
11.700	-17.232	0.101
11.800	-17.864	0.101
11.900	-27.129	0.101
12.000	-19.133	0.101
12.100	-23.805	0.101
12.200	-24.455	0.101
12.300	-24.841	0.101
12.400	-36.440	0.101
12.500	-16.936	0.101
12.600	-24.403	0.101
12.700	-10.657	0.101
12.800	-15.903	0.101
12.900	-27.583	0.101
13.000	-16.269	0.101
13.100	-28.056	0.101
13.200	-21.355	0.101
13.300	-22.478	0.101
13.400	-29.778	0.101
13.500	-23.057	0.101
13.600	-17.849	0.101
13.700	-21.731	0.101
13.800	-17.276	0.101
13.900	-21.893	0.101
14.000	-27.785	0.101
14.100	-21.224	0.101
14.200	-22.087	0.101
14.300	-26.443	0.101
14.400	-24.914	0.101
14.500	-16.832	0.101
14.600	-11.713	0.101
14.700	-29.482	0.101
14.800	-22.108	0.101
14.900	-26.069	0.101
15.000	-24.806	0.101
15.100	-26.616	0.101
15.200	-30.889	0.101
15.300	-17.826	0.101
15.400	-18.141	0.101
15.500	-17.395	0.101
15.600	-23.781	0.101
15.700	-23.496	0.101
15.800	-20.079	0.101
15.900	-23.724	0.101
16.000	-24.118	0.101
16.100	-28.499	0.101
16.200	-12.492	0.101
16.300	-20.649	0.101
16.400	-17.491	0.101
16.500	-29.212	0.101
16.600	-19.101	0.101
16.700	-27.720	0.101
16.800	-22.438	0.101
16.900	-25.905	0.101
17.000	-16.129	0.101
17.100	-24.065	0.101
17.200	-19.540	0.101
17.300	-33.204	0.101
17.400	-19.765	0.101
17.500	-20.770	0.101
17.600	-17.309	0.101
17.700	-20.463	0.101
17.800	-30.890	0.101
17.900	-25.618	0.101
18.000	-20.133	0.101
18.100	-17.538	0.101
18.200	-20.042	0.101
18.300	-23.959	0.101
18.400	-19.102	0.101
18.500	-22.565	0.101
18.600	-23.777	0.101
18.700	-26.165	0.101
18.800	-20.604	0.101
18.900	-29.539	0.101
19.000	-20.951	0.101
19.100	-24.147	0.101
19.200	-12.834	0.101
19.300	-12.470	0.101
19.400	-15.429	0.101
19.500	-18.633	0.101
19.600	-24.194	0.101
19.700	-23.029	0.101
19.800	-14.951	0.101
19.900	-25.167	0.101
20.000	-21.951	0.101
20.100	-16.509	0.101
20.200	-11.430	0.101
20.300	-28.534	0.101
20.400	-23.068	0.101
20.500	-19.050	0.101
20.600	-21.587	0.101
20.700	-28.254	0.101
20.800	-22.093	0.101
20.900	-23.201	0.101
