time /s	I /nA	E /V
0.100	-8.265	0.101
0.200	-5.621	0.101
0.300	-4.811	0.101
0.400	-5.012	0.101
0.500	-5.818	0.101
0.600	-9.853	0.101
0.700	-8.994	0.101
0.800	-6.166	0.101
0.900	1.564	0.101
1.000	5.371	0.101
1.100	-3.302	0.101
1.200	-3.196	0.101
1.300	-2.984	0.101
1.400	-7.268	0.101
1.500	-6.410	0.101
1.600	-1.739	0.101
1.700	-8.270	0.101
1.800	-9.085	0.101
1.900	-6.072	0.101
2.000	0.178	0.101
2.100	-7.501	0.101
2.200	0.491	0.101
2.300	-7.787	0.101
2.400	-12.436	0.101
2.500	-10.857	0.101
2.600	-8.662	0.101
2.700	1.109	0.101
2.800	-3.894	0.101
2.900	-4.129	0.101
3.000	-0.759	0.101
3.100	8.691	0.101
3.200	8.325	0.101
3.300	2.919	0.101
3.400	-7.934	0.101
3.500	-4.464	0.101
3.600	-8.632	0.101
3.700	1.006	0.101
3.800	2.723	0.101
3.900	-10.836	0.101
4.000	7.481	0.101
4.100	-9.882	0.101
4.200	-0.857	0.101
4.300	-12.459	0.101
4.400	-4.311	0.101
4.500	-4.009	0.101
4.600	-5.841	0.101
4.700	-7.951	0.101
4.800	-8.319	0.101
4.900	-10.271	0.101
5.000	-0.614	0.101
5.100	-4.905	0.101
5.200	-4.947	0.101
5.300	-3.260	0.101
5.400	-7.256	0.101
5.500	-4.316	0.101
5.600	-11.552	0.101
5.700	-5.195	0.101
5.800	10.104	0.101
5.900	-1.132	0.101
6.000	-1.455	0.101
6.100	-4.060	0.101
6.200	-4.002	0.101
6.300	-7.581	0.101
6.400	-12.639	0.101
6.500	-13.764	0.101
6.600	-2.075	0.101
6.700	-4.278	0.101
6.800	-4.328	0.101
6.900	-6.276	0.101
7.000	-5.129	0.101
7.100	-1.977	0.101
7.200	3.918	0.101
7.300	-7.927	0.101
7.400	2.272	0.101
7.500	-7.445	0.101
7.600	-11.344	0.101
7.700	-5.902	0.101
7.800	-2.148	0.101
7.900	-4.921	0.101
8.000	-13.841	0.101
8.100	0.960	0.101
8.200	7.522	0.101
8.300	-8.656	0.101
8.400	-5.112	0.101
8.500	-26.271	0.101
8.600	-8.376	0.101
8.700	0.205	0.101
8.800	-7.288	0.101
8.900	-13.633	0.101
9.000	0.997	0.101
9.100	-1.252	0.101
9.200	4.172	0.101
9.300	-8.005	0.101
9.400	-14.755	0.101
9.500	0.905	0.101
9.600	-0.966	0.101
9.700	-0.743	0.101
9.800	-8.341	0.101
9.900	-0.156	0.101
10.000	-4.699	0.101
10.100	-9.575	0.101
10.200	-4.441	0.101
10.300	-7.965	0.101
10.400	-0.497	0.101
10.500	-8.344	0.101
10.600	-9.870	0.101
10.700	-3.991	0.101
10.800	-2.734	0.101
10.900	-5.894	0.101
11.000	-4.085	0.101
11.100	2.483	0.101
11.200	-2.788	0.101
11.300	-3.391	0.101
11.400	-1.892	0.101
11.500	0.212	0.101
11.600	-8.915	0.101
11.700	-0.190	0.101
11.800	-4.977	0.101
11.900	-16.581	0.101
12.000	-0.758	0.101
12.100	-10.500	0.101
12.200	-11.756	0.101
12.300	-1.522	0.101
12.400	2.943	0.101
12.500	-6.841	0.101
12.600	-4.997	0.101
12.700	-2.829	0.101
12.800	-14.222	0.101
12.900	-8.194	0.101
13.000	-4.696	0.101
13.100	-5.193	0.101
13.200	4.820	0.101
13.300	-1.003	0.101
13.400	-5.983	0.101
13.500	-6.670	0.101
13.600	2.492	0.101
13.700	0.954	0.101
13.800	-4.682	0.101
13.900	-16.767	0.101
14.000	-5.001	0.101
14.100	-8.331	0.101
14.200	-2.463	0.101
14.300	-7.230	0.101
14.400	-9.519	0.101
14.500	-7.748	0.101
14.600	-1.248	0.101
14.700	-6.804	0.101
14.800	-9.009	0.101
14.900	-7.174	0.101
15.000	-6.650	0.101
15.100	-2.843	0.101
15.200	-3.852	0.101
15.300	6.673	0.101
15.400	-9.588	0.101
15.500	-14.250	0.101
15.600	-4.452	0.101
15.700	-7.226	0.101
15.800	1.133	0.101
15.900	-6.874	0.101
16.000	5.068	0.101
16.100	-8.863	0.101
16.200	-3.528	0.101
16.300	-9.883	0.101
16.400	-1.621	0.101
16.500	-12.306	0.101
16.600	-6.241	0.101
16.700	6.202	0.101
16.800	-7.986	0.101
16.900	-6.146	0.101
17.000	-6.063	0.101
17.100	-3.785	0.101
17.200	-1.389	0.101
17.300	0.877	0.101
17.400	-5.086	0.101
17.500	-0.426	0.101
17.600	-8.281	0.101
17.700	-2.483	0.101
17.800	-8.541	0.101
17.900	-16.714	0.101
18.000	1.492	0.101
18.100	-10.062	0.101
18.200	-7.464	0.101
18.300	8.381	0.101
18.400	-10.753	0.101
18.500	1.473	0.101
18.600	-4.278	0.101
18.700	-9.913	0.101
18.800	-4.394	0.101
18.900	-11.240	0.101
19.000	-1.721	0.101
19.100	-3.203	0.101
19.200	0.093	0.101
19.300	-11.348	0.101
19.400	-8.601	0.101
19.500	-10.931	0.101
19.600	-10.961	0.101
