time /s	I /nA	E /V
0.100	-4.501	0.100
0.200	-8.535	0.100
0.300	17.809	0.100
0.400	-3.828	0.100
0.500	-0.945	0.100
0.600	-14.171	0.100
0.700	-2.087	0.100
0.800	-15.952	0.100
0.900	-5.540	0.100
1.000	0.169	0.100
1.100	6.376	0.100
1.200	-6.483	0.100
1.300	-2.896	0.100
1.400	-6.758	0.100
1.500	-12.934	0.100
1.600	-8.323	0.100
1.700	-12.816	0.100
1.800	-19.399	0.100
1.900	3.051	0.100
2.000	-9.321	0.100
2.100	3.686	0.100
2.200	-25.391	0.100
2.300	1.983	0.100
2.400	-14.677	0.100
2.500	-5.800	0.100
2.600	2.720	0.100
2.700	-7.258	0.100
2.800	-1.638	0.100
2.900	-0.608	0.100
3.000	11.416	0.100
3.100	0.071	0.100
3.200	-10.537	0.100
3.300	12.730	0.100
3.400	-3.932	0.100
3.500	-0.350	0.100
3.600	-2.317	0.100
3.700	-10.827	0.100
3.800	0.696	0.100
3.900	4.442	0.100
4.000	-5.900	0.100
4.100	8.745	0.100
4.200	-6.483	0.100
4.300	1.206	0.100
4.400	12.407	0.100
4.500	1.317	0.100
4.600	-3.155	0.100
4.700	-10.557	0.100
4.800	3.852	0.100
4.900	1.639	0.100
5.000	-2.524	0.100
5.100	-4.465	0.100
5.200	2.371	0.100
5.300	-0.325	0.100
5.400	-10.852	0.100
5.500	11.267	0.100
5.600	1.780	0.100
5.700	-3.399	0.100
5.800	-8.766	0.100
5.900	4.705	0.100
6.000	-1.859	0.100
6.100	2.202	0.100
6.200	-5.743	0.100
6.300	2.385	0.100
6.400	8.532	0.100
6.500	2.650	0.100
6.600	-8.504	0.100
6.700	-4.516	0.100
6.800	2.375	0.100
6.900	-1.182	0.100
7.000	4.307	0.100
7.100	-0.231	0.100
7.200	8.264	0.100
7.300	-0.917	0.100
7.400	-3.064	0.100
7.500	-3.363	0.100
7.600	0.719	0.100
7.700	-9.628	0.100
7.800	6.067	0.100
7.900	-0.482	0.100
8.000	11.053	0.100
8.100	-11.919	0.100
8.200	7.312	0.100
8.300	-0.711	0.100
8.400	-1.078	0.100
8.500	18.201	0.100
8.600	0.934	0.100
8.700	4.671	0.100
8.800	6.212	0.100
8.900	-2.130	0.100
9.000	10.334	0.100
9.100	0.798	0.100
9.200	4.442	0.100
9.300	-11.758	0.100
9.400	-2.101	0.100
9.500	5.714	0.100
9.600	1.908	0.100
9.700	4.242	0.100
9.800	-7.471	0.100
9.900	-16.132	0.100
10.000	15.087	0.100
10.100	6.380	0.100
10.200	10.470	0.100
10.300	4.700	0.100
10.400	-1.871	0.100
10.500	-5.108	0.100
10.600	8.319	0.100
10.700	-1.480	0.100
10.800	0.022	0.100
10.900	6.762	0.100
11.000	-5.481	0.100
11.100	-2.021	0.100
11.200	12.306	0.100
11.300	2.541	0.100
11.400	1.296	0.100
11.500	5.095	0.100
11.600	-2.031	0.100
11.700	-1.791	0.100
11.800	-1.873	0.100
11.900	-2.816	0.100
12.000	0.937	0.100
12.100	0.400	0.100
12.200	-6.559	0.100
12.300	-1.627	0.100
12.400	-7.111	0.100
12.500	-18.325	0.100
12.600	-6.568	0.100
12.700	-12.738	0.100
12.800	4.550	0.100
12.900	-8.561	0.100
13.000	2.624	0.100
13.100	-1.540	0.100
13.200	1.533	0.100
13.300	4.582	0.100
13.400	-6.536	0.100
13.500	8.069	0.100
13.600	-6.236	0.100
13.700	-8.416	0.100
13.800	-0.916	0.100
13.900	0.115	0.100
14.000	9.408	0.100
14.100	-1.133	0.100
14.200	-4.339	0.100
14.300	-7.594	0.100
14.400	8.233	0.100
14.500	2.150	0.100
14.600	-14.427	0.100
14.700	-3.127	0.100
14.800	-8.936	0.100
14.900	-1.198	0.100
15.000	-8.099	0.100
15.100	1.617	0.100
15.200	-0.919	0.100
15.300	-2.330	0.100
15.400	4.705	0.100
15.500	10.405	0.100
15.600	-8.198	0.100
15.700	-1.324	0.100
15.800	-6.062	0.100
15.900	9.341	0.100
16.000	-0.864	0.100
16.100	-18.637	0.100
16.200	6.685	0.100
16.300	-4.477	0.100
16.400	-8.078	0.100
16.500	-4.253	0.100
16.600	4.948	0.100
16.700	-3.885	0.100
16.800	-8.941	0.100
16.900	17.231	0.100
17.000	6.958	0.100
17.100	-9.790	0.100
17.200	7.844	0.100
17.300	-10.277	0.100
17.400	-6.846	0.100
17.500	2.099	0.100
17.600	-2.595	0.100
17.700	7.359	0.100
17.800	1.522	0.100
17.900	7.771	0.100
18.000	-11.784	0.100
18.100	2.561	0.100
18.200	-5.216	0.100
18.300	5.389	0.100
18.400	-9.154	0.100
18.500	-1.526	0.100
18.600	-2.229	0.100
18.700	-7.146	0.100
18.800	1.279	0.100
18.900	4.203	0.100
19.000	4.208	0.100
19.100	18.505	0.100
19.200	-4.814	0.100
19.300	3.680	0.100
19.400	-6.355	0.100
19.500	7.499	0.100
19.600	7.670	0.100
19.700	1.513	0.100
19.800	-11.123	0.100
19.900	5.613	0.100
20.000	18.887	0.100
20.100	-0.575	0.100
20.200	-6.052	0.100
20.300	-5.894	0.100
20.400	3.606	0.100
20.500	-3.340	0.100
20.600	7.591	0.100
20.700	-5.050	0.100
20.800	-9.164	0.100
20.900	2.435	0.100
21.000	0.020	0.100
21.100	-11.533	0.100
21.200	19.080	0.100
21.300	-3.999	0.100
21.400	7.607	0.100
21.500	-3.701	0.100
21.600	-5.471	0.100
21.700	-1.666	0.100
21.800	-11.521	0.100
21.900	-8.213	0.100
22.000	13.697	0.100
22.100	-10.583	0.100
22.200	-4.851	0.100
22.300	-6.194	0.100
22.400	5.048	0.100
22.500	-17.196	0.100
22.600	3.991	0.100
22.700	-4.998	0.100
22.800	-15.263	0.100
22.900	8.316	0.100
23.000	1.444	0.100
23.100	-7.646	0.100
23.200	-7.926	0.100
23.300	3.550	0.100
23.400	-9.520	0.100
23.500	6.195	0.100
23.600	6.402	0.100
23.700	14.121	0.100
23.800	-2.636	0.100
23.900	-12.076	0.100
24.000	-4.029	0.100
24.100	-6.390	0.100
24.200	-9.680	0.100
24.300	1.392	0.100
24.400	6.456	0.100
24.500	-0.587	0.100
24.600	-10.663	0.100
24.700	0.224	0.100
24.800	5.473	0.099
24.900	5.960	0.100
