time /s	I /nA	E /V
0.100	-23.376	0.101
0.200	-6.112	0.101
0.300	-19.526	0.101
0.400	-16.303	0.101
0.500	-17.937	0.101
0.600	-21.118	0.101
0.700	-11.561	0.101
0.800	-12.272	0.101
0.900	-9.102	0.101
1.000	-17.184	0.101
1.100	-11.900	0.101
1.200	-5.744	0.101
1.300	-17.794	0.101
1.400	-9.523	0.101
1.500	-14.498	0.101
1.600	-12.891	0.101
1.700	-12.087	0.101
1.800	-9.964	0.101
1.900	-15.223	0.101
2.000	-16.114	0.101
2.100	-11.588	0.101
2.200	-5.318	0.101
2.300	-18.178	0.101
2.400	-16.248	0.101
2.500	-18.149	0.101
2.600	-9.273	0.101
2.700	-13.758	0.101
2.800	-16.405	0.101
2.900	-10.353	0.101
3.000	-9.168	0.101
3.100	-8.957	0.101
3.200	-11.062	0.101
3.300	-17.061	0.101
3.400	-11.752	0.101
3.500	-9.637	0.101
3.600	-9.277	0.101
3.700	-14.041	0.101
3.800	-15.651	0.101
3.900	-15.397	0.101
4.000	-4.439	0.101
4.100	4.671	0.101
4.200	-14.116	0.101
4.300	-18.981	0.101
4.400	-20.053	0.101
4.500	-13.542	0.101
4.600	-11.306	0.101
4.700	-14.747	0.101
4.800	-11.905	0.101
4.900	-21.046	0.101
5.000	-15.352	0.101
5.100	-9.250	0.101
5.200	-5.691	0.101
5.300	-10.449	0.101
5.400	-9.629	0.101
5.500	-12.398	0.101
5.600	-7.737	0.101
5.700	-5.312	0.101
5.800	-9.560	0.101
5.900	-24.021	0.101
6.000	-17.028	0.101
6.100	-11.934	0.101
6.200	-18.733	0.101
6.300	-16.872	0.101
6.400	-13.734	0.101
6.500	-16.990	0.101
6.600	-13.609	0.101
6.700	-6.348	0.101
6.800	-16.940	0.101
6.900	-13.238	0.101
7.000	-16.628	0.101
7.100	-11.263	0.101
7.200	-10.128	0.101
7.300	-9.909	0.101
7.400	-3.893	0.101
7.500	-11.743	0.101
7.600	-21.605	0.101
7.700	-14.366	0.101
7.800	-8.900	0.101
7.900	0.777	0.101
8.000	-8.099	0.101
8.100	-2.506	0.101
8.200	-11.762	0.101
8.300	-7.823	0.101
8.400	-17.959	0.101
8.500	-14.780	0.101
8.600	-12.627	0.101
8.700	-5.325	0.101
8.800	-11.469	0.101
8.900	-6.817	0.101
9.000	-16.000	0.101
9.100	-11.000	0.101
9.200	-16.820	0.101
9.300	-17.982	0.101
9.400	-13.906	0.101
9.500	-4.377	0.101
9.600	-14.497	0.101
9.700	-4.631	0.101
9.800	-19.346	0.101
9.900	-17.307	0.101
10.000	-14.977	0.101
10.100	0.759	0.101
10.200	3.572	0.101
10.300	-11.861	0.101
10.400	-17.897	0.101
10.500	-15.378	0.101
10.600	-14.953	0.101
10.700	-16.982	0.101
10.800	-8.963	0.101
10.900	-15.437	0.101
11.000	-9.386	0.101
11.100	-8.343	0.101
11.200	-6.084	0.101
11.300	-16.497	0.101
11.400	-14.227	0.101
11.500	-6.372	0.101
11.600	-13.551	0.101
11.700	-10.105	0.101
11.800	-12.782	0.101
11.900	-4.631	0.101
12.000	-12.597	0.101
12.100	-4.135	0.101
12.200	-6.469	0.101
12.300	-18.436	0.101
12.400	-19.592	0.101
12.500	-5.340	0.101
12.600	-15.697	0.101
12.700	-4.751	0.101
12.800	-16.793	0.101
12.900	-9.348	0.101
13.000	-17.157	0.101
13.100	-17.288	0.101
13.200	-9.289	0.101
13.300	-8.688	0.101
13.400	-4.710	0.101
13.500	2.721	0.101
13.600	-14.290	0.101
13.700	-11.204	0.101
13.800	-16.527	0.101
13.900	-20.877	0.101
14.000	-16.935	0.101
14.100	-14.806	0.101
14.200	-16.385	0.101
14.300	1.304	0.101
14.400	-16.372	0.101
14.500	-22.465	0.101
14.600	-16.710	0.101
14.700	-7.825	0.101
14.800	-6.073	0.101
14.900	-9.558	0.101
15.000	-1.902	0.101
15.100	-10.508	0.101
15.200	-10.188	0.101
15.300	-17.351	0.101
15.400	-20.662	0.101
15.500	-14.725	0.101
15.600	-18.000	0.101
15.700	-6.196	0.101
15.800	-0.782	0.101
15.900	-7.023	0.101
16.000	-1.256	0.101
16.100	-5.354	0.101
16.200	-2.499	0.101
16.300	-23.927	0.101
16.400	-10.192	0.101
16.500	-6.067	0.101
16.600	-10.662	0.101
16.700	-2.460	0.101
16.800	-11.465	0.101
16.900	-10.800	0.101
17.000	-8.432	0.101
17.100	-0.018	0.101
17.200	-8.369	0.101
17.300	-6.636	0.101
17.400	-15.795	0.101
17.500	-21.630	0.101
17.600	-6.768	0.101
17.700	-12.256	0.101
17.800	-16.012	0.101
17.900	-8.099	0.101
18.000	-4.421	0.101
18.100	-15.064	0.101
18.200	-19.927	0.101
18.300	-13.066	0.101
18.400	-24.544	0.101
