time /s	I /nA	E /V
0.100	-17.262	0.101
0.200	-18.012	0.101
0.300	-14.858	0.101
0.400	-20.266	0.101
0.500	-14.811	0.101
0.600	-22.278	0.101
0.700	-13.651	0.101
0.800	-12.350	0.101
0.900	-5.611	0.101
1.000	-13.653	0.101
1.100	-9.478	0.101
1.200	-15.658	0.101
1.300	-20.952	0.101
1.400	-7.576	0.101
1.500	-9.322	0.101
1.600	-8.277	0.101
1.700	-12.325	0.101
1.800	-22.354	0.101
1.900	-16.784	0.101
2.000	-21.884	0.101
2.100	-8.618	0.101
2.200	-15.482	0.101
2.300	-20.492	0.101
2.400	-8.180	0.101
2.500	-12.903	0.101
2.600	-17.174	0.101
2.700	-13.358	0.101
2.800	-14.778	0.101
2.900	-13.161	0.101
3.000	-17.622	0.101
3.100	-18.787	0.101
3.200	-23.259	0.101
3.300	-19.623	0.101
3.400	-22.696	0.101
3.500	-17.534	0.101
3.600	-9.445	0.101
3.700	-16.146	0.101
3.800	-20.111	0.101
3.900	-5.232	0.101
4.000	-7.911	0.101
4.100	-7.780	0.101
4.200	-21.555	0.101
4.300	-17.768	0.101
4.400	-14.754	0.101
4.500	-17.867	0.101
4.600	-5.657	0.101
4.700	-10.245	0.101
4.800	-14.395	0.101
4.900	-8.657	0.101
5.000	-13.974	0.101
5.100	-15.255	0.101
5.200	-18.617	0.101
5.300	-12.857	0.101
5.400	-13.503	0.101
5.500	-16.122	0.101
5.600	-21.181	0.101
5.700	-16.484	0.101
5.800	-19.057	0.101
5.900	-14.832	0.101
6.000	-10.450	0.101
6.100	-15.737	0.101
6.200	-17.042	0.101
6.300	-14.451	0.101
6.400	-25.348	0.101
6.500	-17.815	0.101
6.600	-6.577	0.101
6.700	-12.327	0.101
6.800	-6.029	0.101
6.900	1.285	0.101
7.000	-20.535	0.101
7.100	-19.358	0.101
7.200	-12.877	0.101
7.300	-10.533	0.101
7.400	-15.612	0.101
7.500	-15.676	0.101
7.600	-19.970	0.101
7.700	-18.284	0.101
7.800	-14.117	0.101
7.900	-9.835	0.101
8.000	-23.137	0.101
8.100	-9.918	0.101
8.200	-7.964	0.101
8.300	-5.657	0.101
8.400	-4.783	0.101
8.500	-25.664	0.101
8.600	-22.356	0.101
8.700	-19.407	0.101
8.800	-13.596	0.101
8.900	-6.546	0.101
9.000	-10.702	0.101
9.100	-8.911	0.101
9.200	-9.711	0.101
9.300	-18.265	0.101
9.400	-24.616	0.101
9.500	-7.712	0.101
9.600	-10.163	0.101
9.700	-9.628	0.101
9.800	-21.598	0.101
9.900	-17.429	0.101
10.000	-18.973	0.101
10.100	-12.770	0.101
10.200	-6.724	0.101
10.300	-14.928	0.101
10.400	-10.450	0.101
10.500	-5.551	0.101
10.600	-16.791	0.101
10.700	-8.398	0.101
10.800	-12.248	0.101
10.900	-9.753	0.101
11.000	-10.558	0.101
11.100	-15.024	0.101
11.200	-5.906	0.101
11.300	-16.572	0.101
11.400	-32.965	0.101
11.500	-14.852	0.101
11.600	-13.613	0.101
11.700	-16.845	0.101
11.800	-17.666	0.101
11.900	-4.439	0.101
12.000	-20.429	0.101
12.100	-3.661	0.101
12.200	-15.806	0.101
12.300	-9.544	0.101
12.400	-12.157	0.101
12.500	-10.695	0.101
12.600	-12.720	0.101
12.700	-9.485	0.101
12.800	-21.650	0.101
12.900	-15.632	0.101
13.000	-21.814	0.101
13.100	-15.928	0.101
13.200	-4.456	0.101
13.300	-3.940	0.101
13.400	-19.821	0.101
13.500	-15.503	0.101
13.600	-13.503	0.101
13.700	-15.488	0.101
13.800	-10.106	0.101
13.900	-18.443	0.101
14.000	-18.844	0.101
14.100	-9.231	0.101
14.200	-13.137	0.101
14.300	-18.382	0.101
14.400	-22.730	0.101
14.500	-6.862	0.101
14.600	-14.231	0.101
14.700	-15.375	0.101
14.800	-17.529	0.101
14.900	-18.361	0.101
15.000	-9.605	0.101
15.100	-13.149	0.101
15.200	-24.460	0.101
15.300	-19.949	0.101
15.400	-16.274	0.101
15.500	-15.158	0.101
15.600	-18.923	0.101
15.700	-12.297	0.101
15.800	-11.256	0.101
15.900	-16.734	0.101
16.000	-20.060	0.101
16.100	-18.274	0.101
16.200	-18.849	0.101
16.300	-9.165	0.101
16.400	-14.723	0.101
16.500	-13.685	0.101
16.600	-20.557	0.101
16.700	-24.804	0.101
16.800	-11.636	0.101
16.900	-17.925	0.101
17.000	-10.306	0.101
17.100	-18.322	0.101
17.200	-18.205	0.101
17.300	-24.099	0.101
17.400	-13.673	0.101
17.500	-20.167	0.101
17.600	-12.926	0.101
17.700	-7.932	0.101
17.800	-4.095	0.101
17.900	-11.122	0.101
18.000	-22.575	0.101
18.100	-19.675	0.101
18.200	-12.431	0.101
18.300	-19.125	0.101
18.400	-17.481	0.101
18.500	-23.880	0.101
18.600	-13.447	0.101
18.700	-20.864	0.101
18.800	-15.184	0.101
18.900	-14.064	0.101
19.000	-10.992	0.101
19.100	-7.830	0.101
19.200	-8.473	0.101
19.300	-17.763	0.101
19.400	-9.357	0.101
19.500	-13.509	0.101
19.600	-9.694	0.101
19.700	-17.125	0.101
19.800	-19.513	0.101
19.900	-8.626	0.101
20.000	-18.980	0.101
20.100	-17.277	0.101
20.200	-8.885	0.101
20.300	-10.968	0.101
20.400	-11.972	0.101
20.500	-14.363	0.101
20.600	-11.807	0.101
20.700	-12.978	0.101
20.800	-10.258	0.101
20.900	-21.149	0.101
21.000	-17.810	0.101
21.100	-17.622	0.101
21.200	-9.555	0.101
21.300	-12.825	0.101
21.400	-1.704	0.101
21.500	-7.407	0.101
21.600	-15.210	0.101
21.700	-10.241	0.101
21.800	-12.890	0.101
21.900	-19.666	0.101
22.000	-11.032	0.101
22.100	-22.376	0.101
22.200	-15.169	0.101
22.300	-13.283	0.101
22.400	-14.266	0.101
22.500	-20.794	0.101
22.600	-13.829	0.101
22.700	-13.041	0.101
22.800	-16.102	0.101
22.900	-8.826	0.101
23.000	-12.661	0.101
23.100	-16.045	0.101
23.200	-20.143	0.101
23.300	-8.982	0.101
23.400	-16.523	0.101
23.500	-16.525	0.101
23.600	-12.997	0.101
23.700	-15.601	0.101
23.800	0.213	0.101
23.900	-13.132	0.101
24.000	-17.482	0.101
24.100	-10.401	0.101
24.200	-5.643	0.101
24.300	-18.201	0.101
24.400	-8.838	0.101
24.500	-12.102	0.101
24.600	-15.112	0.101
24.700	-12.095	0.101
24.800	-9.467	0.101
24.900	-15.458	0.101
25.000	-7.826	0.101
25.100	-18.811	0.101
25.200	-11.858	0.101
25.300	-15.414	0.101
25.400	-16.753	0.101
25.500	-8.285	0.101
25.600	-13.910	0.101
25.700	-21.347	0.101
25.800	-9.367	0.101
25.900	-4.165	0.101
26.000	-20.870	0.101
26.100	-14.552	0.101
26.200	-15.240	0.101
26.300	-12.600	0.101
26.400	-14.611	0.101
26.500	-14.067	0.101
26.600	-8.922	0.101
26.700	-20.744	0.101
26.800	-8.830	0.101
26.900	-19.320	0.101
27.000	-16.329	0.101
27.100	-21.102	0.101
27.200	-14.633	0.101
27.300	-17.264	0.101
27.400	-13.113	0.101
27.500	-13.738	0.101
27.600	-3.114	0.101
27.700	-12.256	0.101
27.800	-14.452	0.101
27.900	-12.786	0.101
28.000	-8.054	0.101
28.100	-13.144	0.101
28.200	-15.286	0.101
28.300	-18.165	0.101
28.400	-19.363	0.101
28.500	-21.814	0.101
28.600	-7.628	0.101
28.700	-7.750	0.101
28.800	-19.479	0.101
28.900	-12.471	0.101
29.000	-3.990	0.101
29.100	-13.146	0.101
29.200	-14.966	0.101
29.300	-15.673	0.101
29.400	-23.588	0.101
29.500	-18.492	0.101
29.600	-20.308	0.101
29.700	-26.428	0.101
29.800	-11.937	0.101
29.900	-12.996	0.101
30.000	-9.047	0.101
30.100	-25.163	0.101
30.200	-14.701	0.101
30.300	-18.972	0.101
30.400	-0.407	0.101
30.500	5.977	0.101
30.600	-5.874	0.101
30.700	-0.361	0.101
30.800	-4.131	0.101
30.900	-6.689	0.101
31.000	6.529	0.101
31.100	0.574	0.101
31.200	0.866	0.101
31.300	-7.942	0.101
31.400	5.586	0.101
31.500	5.262	0.101
31.600	9.989	0.101
31.700	14.897	0.101
31.800	12.052	0.101
31.900	3.593	0.101
32.000	7.100	0.101
32.100	2.114	0.101
32.200	14.233	0.101
32.300	-1.498	0.101
32.400	6.804	0.101
32.500	21.378	0.101
32.600	20.241	0.101
32.700	9.543	0.101
32.800	13.516	0.101
32.900	12.182	0.101
33.000	12.402	0.101
33.100	12.263	0.101
33.200	14.410	0.101
33.300	24.807	0.101
33.400	13.803	0.101
33.500	11.642	0.101
33.600	23.629	0.101
33.700	21.761	0.101
33.800	12.812	0.101
33.900	26.006	0.101
34.000	16.284	0.101
34.100	22.591	0.101
34.200	23.004	0.101
34.300	23.966	0.101
34.400	14.624	0.101
34.500	17.248	0.101
34.600	12.140	0.101
34.700	0.819	0.101
34.800	11.804	0.101
34.900	16.772	0.101
35.000	19.146	0.101
35.100	22.556	0.101
35.200	25.892	0.101
35.300	13.866	0.101
35.400	6.774	0.101
35.500	6.883	0.101
35.600	2.842	0.101
35.700	13.725	0.101
35.800	17.829	0.101
35.900	16.195	0.101
36.000	20.320	0.101
36.100	15.954	0.101
36.200	11.951	0.101
36.300	15.895	0.101
36.400	11.602	0.101
36.500	10.199	0.101
36.600	2.564	0.101
36.700	11.376	0.101
36.800	15.014	0.101
36.900	9.602	0.101
37.000	12.406	0.101
37.100	1.371	0.101
37.200	13.572	0.101
37.300	5.455	0.101
37.400	15.089	0.101
37.500	6.036	0.101
37.600	11.910	0.101
37.700	9.660	0.101
37.800	10.370	0.101
37.900	12.928	0.101
38.000	12.076	0.101
38.100	14.253	0.101
38.200	2.285	0.101
38.300	12.981	0.101
38.400	4.945	0.101
38.500	-2.561	0.101
38.600	15.122	0.101
38.700	14.619	0.101
38.800	4.947	0.101
38.900	13.390	0.101
39.000	16.607	0.101
39.100	10.566	0.101
39.200	11.817	0.101
39.300	9.775	0.101
39.400	7.746	0.101
39.500	6.351	0.101
39.600	-2.269	0.101
39.700	2.603	0.101
39.800	11.939	0.101
39.900	10.197	0.101
40.000	0.973	0.101
40.100	11.346	0.101
40.200	11.481	0.101
40.300	1.517	0.101
40.400	5.387	0.101
40.500	13.948	0.101
40.600	13.930	0.101
40.700	10.753	0.101
40.800	6.314	0.101
40.900	-8.327	0.101
41.000	7.551	0.101
41.100	12.726	0.101
41.200	14.937	0.101
41.300	6.092	0.101
41.400	4.920	0.101
41.500	7.596	0.101
41.600	4.163	0.101
41.700	7.055	0.101
41.800	15.181	0.101
41.900	15.155	0.101
42.000	20.629	0.101
42.100	13.245	0.101
42.200	10.887	0.101
42.300	12.618	0.101
42.400	16.291	0.101
42.500	12.591	0.101
42.600	17.590	0.101
42.700	0.616	0.101
42.800	11.935	0.101
42.900	13.101	0.101
43.000	16.796	0.101
43.100	1.374	0.101
43.200	18.104	0.101
43.300	17.654	0.101
43.400	17.937	0.101
43.500	19.815	0.101
43.600	14.642	0.101
43.700	5.993	0.101
43.800	-1.969	0.101
43.900	9.009	0.101
44.000	8.447	0.101
44.100	5.565	0.101
44.200	11.402	0.101
44.300	11.189	0.101
44.400	8.161	0.101
44.500	13.425	0.101
44.600	12.812	0.101
44.700	16.154	0.101
44.800	17.829	0.101
44.900	5.320	0.101
45.000	17.091	0.101
45.100	18.071	0.101
45.200	13.069	0.101
45.300	5.423	0.101
45.400	8.548	0.101
45.500	15.875	0.101
45.600	18.819	0.101
45.700	17.164	0.101
45.800	22.333	0.101
45.900	8.237	0.101
46.000	18.530	0.101
46.100	15.181	0.101
46.200	12.368	0.101
46.300	10.901	0.101
46.400	12.663	0.101
46.500	7.679	0.101
46.600	22.160	0.101
46.700	11.622	0.101
46.800	12.805	0.101
46.900	12.130	0.101
47.000	26.344	0.101
47.100	23.992	0.101
47.200	23.214	0.101
47.300	14.720	0.101
47.400	15.605	0.101
47.500	19.951	0.101
47.600	11.417	0.101
47.700	5.462	0.101
47.800	6.096	0.101
47.900	12.470	0.101
48.000	17.686	0.101
48.100	20.814	0.101
48.200	11.815	0.101
48.300	22.189	0.101
48.400	17.938	0.101
48.500	16.471	0.101
48.600	13.163	0.101
48.700	17.192	0.101
48.800	7.715	0.101
48.900	15.150	0.101
49.000	8.555	0.101
49.100	14.752	0.101
49.200	14.698	0.101
49.300	21.345	0.101
49.400	16.484	0.101
49.500	10.000	0.101
49.600	8.539	0.101
49.700	7.721	0.101
49.800	14.989	0.101
49.900	16.676	0.101
50.000	19.536	0.101
50.100	9.842	0.101
50.200	15.774	0.101
50.300	19.371	0.101
50.400	15.694	0.101
50.500	9.323	0.101
50.600	16.336	0.101
50.700	16.502	0.101
50.800	10.115	0.101
50.900	11.541	0.101
51.000	32.710	0.101
51.100	25.855	0.101
51.200	7.453	0.101
51.300	8.059	0.101
51.400	25.899	0.101
51.500	21.386	0.101
51.600	20.706	0.101
51.700	20.356	0.101
51.800	17.541	0.101
51.900	18.760	0.101
52.000	19.823	0.101
52.100	18.199	0.101
52.200	19.087	0.101
52.300	11.131	0.101
52.400	19.723	0.101
52.500	13.740	0.101
52.600	9.616	0.101
52.700	21.082	0.101
52.800	16.894	0.101
52.900	21.997	0.101
53.000	16.972	0.101
53.100	4.730	0.101
53.200	19.219	0.101
53.300	21.456	0.101
53.400	25.740	0.101
53.500	18.856	0.101
53.600	14.423	0.101
53.700	16.061	0.101
53.800	17.306	0.101
53.900	11.311	0.101
54.000	14.184	0.101
54.100	18.789	0.101
54.200	24.492	0.101
54.300	20.618	0.101
54.400	23.427	0.101
54.500	21.279	0.101
54.600	19.412	0.101
54.700	17.457	0.101
54.800	26.676	0.101
54.900	26.057	0.101
55.000	16.633	0.101
55.100	21.066	0.101
55.200	20.073	0.101
55.300	18.869	0.101
55.400	18.152	0.101
55.500	16.287	0.101
55.600	24.530	0.101
55.700	22.571	0.101
55.800	7.070	0.101
55.900	26.258	0.101
56.000	30.006	0.101
56.100	17.889	0.101
56.200	17.220	0.101
56.300	23.174	0.101
56.400	18.633	0.101
56.500	22.497	0.101
56.600	10.834	0.101
56.700	13.157	0.101
56.800	16.492	0.101
56.900	24.149	0.101
57.000	27.717	0.101
57.100	24.525	0.101
57.200	13.718	0.101
57.300	15.417	0.101
57.400	17.473	0.101
57.500	16.766	0.101
57.600	8.647	0.101
57.700	20.508	0.101
57.800	13.758	0.101
57.900	13.224	0.101
58.000	23.762	0.101
58.100	21.537	0.101
58.200	16.514	0.101
58.300	15.178	0.101
58.400	19.514	0.101
58.500	14.425	0.101
58.600	26.066	0.101
58.700	15.920	0.101
58.800	20.495	0.101
58.900	19.698	0.101
59.000	19.356	0.101
59.100	15.795	0.101
59.200	18.189	0.101
59.300	18.617	0.101
59.400	19.182	0.101
59.500	19.090	0.101
59.600	16.305	0.100
59.700	26.426	0.101
59.800	15.783	0.101
59.900	20.513	0.101
60.000	18.415	0.101
60.100	23.627	0.101
60.200	18.018	0.101
60.300	14.752	0.101
60.400	15.969	0.101
60.500	28.192	0.101
60.600	23.934	0.101
60.700	23.446	0.101
60.800	19.761	0.101
60.900	12.294	0.101
61.000	15.739	0.100
61.100	16.086	0.101
61.200	17.074	0.101
61.300	15.893	0.101
61.400	20.084	0.101
61.500	17.553	0.101
61.600	15.048	0.101
61.700	20.808	0.100
61.800	13.806	0.101
61.900	20.260	0.101
62.000	8.460	0.101
62.100	20.853	0.101
62.200	19.031	0.101
62.300	15.662	0.101
62.400	20.617	0.100
62.500	30.306	0.101
62.600	26.193	0.101
62.700	20.682	0.101
62.800	25.164	0.101
62.900	18.661	0.101
63.000	21.153	0.101
63.100	13.816	0.101
63.200	22.888	0.101
63.300	10.979	0.101
63.400	24.115	0.101
63.500	23.179	0.101
63.600	17.358	0.100
63.700	32.222	0.101
63.800	22.399	0.101
63.900	22.662	0.101
64.000	17.455	0.101
64.100	21.376	0.101
64.200	20.906	0.100
64.300	23.945	0.101
64.400	15.191	0.101
64.500	19.234	0.100
64.600	11.143	0.100
64.700	18.895	0.101
64.800	17.028	0.100
64.900	13.673	0.100
65.000	22.084	0.100
65.100	25.122	0.100
65.200	22.158	0.101
65.300	24.407	0.100
65.400	22.480	0.100
65.500	15.877	0.101
65.600	17.243	0.101
65.700	12.097	0.101
65.800	18.554	0.100
65.900	25.256	0.100
66.000	24.134	0.100
66.100	28.600	0.100
66.200	23.824	0.100
66.300	23.672	0.100
66.400	16.553	0.100
66.500	28.344	0.100
66.600	21.129	0.100
66.700	19.717	0.100
66.800	23.546	0.100
66.900	20.123	0.100
67.000	26.205	0.100
67.100	29.914	0.100
67.200	21.455	0.101
67.300	18.895	0.100
67.400	12.678	0.100
67.500	27.398	0.100
67.600	19.406	0.100
67.700	16.885	0.100
67.800	17.883	0.100
67.900	18.975	0.100
68.000	18.613	0.100
68.100	23.178	0.100
68.200	24.415	0.100
68.300	9.299	0.100
68.400	25.660	0.101
68.500	18.872	0.100
68.600	19.993	0.100
68.700	24.012	0.100
68.800	22.386	0.100
68.900	18.436	0.100
69.000	16.155	0.100
69.100	21.216	0.100
69.200	20.668	0.100
69.300	18.140	0.100
69.400	24.961	0.100
69.500	20.667	0.100
69.600	16.897	0.100
69.700	18.191	0.100
69.800	15.707	0.100
69.900	14.929	0.101
70.000	20.346	0.100
70.100	12.480	0.100
70.200	21.837	0.100
70.300	19.386	0.100
70.400	22.003	0.100
70.500	28.468	0.100
70.600	28.061	0.100
70.700	19.334	0.100
70.800	9.306	0.100
70.900	21.081	0.100
71.000	15.162	0.100
71.100	21.961	0.100
71.200	17.902	0.100
71.300	27.695	0.100
71.400	20.563	0.100
71.500	31.189	0.100
71.600	31.550	0.100
71.700	34.169	0.100
71.800	18.032	0.100
71.900	24.309	0.100
72.000	12.429	0.100
72.100	18.830	0.100
72.200	22.518	0.100
72.300	12.941	0.100
72.400	6.456	0.100
72.500	28.718	0.100
72.600	16.091	0.100
72.700	15.301	0.100
72.800	21.808	0.100
72.900	28.114	0.100
73.000	24.125	0.100
73.100	20.346	0.100
73.200	9.816	0.100
73.300	29.901	0.100
73.400	24.797	0.100
73.500	23.501	0.100
73.600	23.182	0.100
73.700	29.706	0.100
73.800	16.368	0.100
73.900	18.852	0.100
74.000	12.592	0.100
74.100	21.339	0.100
74.200	19.223	0.100
74.300	19.705	0.100
74.400	25.047	0.100
74.500	13.211	0.100
74.600	20.926	0.100
74.700	21.395	0.100
74.800	15.549	0.100
74.900	26.091	0.100
75.000	28.528	0.100
75.100	17.822	0.100
75.200	10.540	0.100
75.300	25.469	0.100
75.400	17.939	0.100
75.500	27.750	0.100
75.600	21.173	0.100
75.700	20.967	0.100
75.800	20.535	0.100
75.900	25.580	0.100
76.000	21.831	0.100
76.100	25.619	0.100
76.200	30.107	0.100
76.300	15.811	0.100
76.400	17.130	0.100
76.500	22.879	0.100
76.600	16.657	0.100
76.700	29.207	0.100
76.800	30.185	0.100
76.900	26.321	0.100
77.000	20.275	0.100
77.100	21.464	0.100
77.200	24.422	0.100
77.300	15.533	0.100
77.400	11.356	0.100
77.500	26.461	0.100
77.600	14.709	0.100
77.700	22.250	0.100
77.800	12.359	0.100
77.900	27.779	0.100
78.000	29.743	0.100
78.100	24.059	0.100
78.200	15.832	0.100
78.300	28.031	0.100
78.400	22.737	0.100
78.500	23.870	0.100
78.600	22.668	0.100
78.700	22.991	0.100
78.800	20.547	0.100
78.900	11.091	0.100
79.000	21.032	0.100
79.100	31.350	0.100
79.200	24.718	0.100
79.300	29.557	0.100
79.400	28.081	0.100
79.500	25.039	0.100
79.600	11.725	0.100
79.700	20.466	0.100
79.800	18.312	0.100
79.900	25.093	0.100
80.000	24.371	0.100
80.100	23.358	0.100
80.200	12.404	0.100
80.300	26.830	0.100
80.400	24.734	0.100
80.500	27.658	0.100
80.600	24.712	0.100
80.700	19.672	0.100
80.800	20.051	0.100
80.900	12.248	0.100
81.000	22.124	0.100
81.100	31.708	0.100
