Time - A.ExtT.T (°C)	Temperature (°C) - A.ExtT.T (°C)
14:12:18	24.971
14:12:19	24.971
14:12:19	24.972
14:12:19	24.972
14:12:20	24.974
14:12:20	24.975
14:12:20	24.975
14:12:21	24.978
14:12:21	24.979
14:12:21	24.979
14:12:22	24.981
14:12:22	24.982
14:12:23	24.984
14:12:23	24.986
14:12:24	24.987
14:12:24	24.988
14:12:25	24.989
14:12:25	24.99
14:12:26	24.991
14:12:26	24.992
14:12:27	24.996
14:12:27	24.998
14:12:28	24.999
14:12:28	25.001
14:12:29	25.002
14:12:29	25.003
14:12:30	25.005
14:12:30	25.005
14:12:31	25.004
14:12:31	25.006
14:12:32	25.006
14:12:32	25.005
14:12:33	25.005
14:12:33	25.004
14:12:34	25.007
14:12:34	25.007
14:12:35	25.009
14:12:35	25.011
14:12:36	25.012
14:12:36	25.015
14:12:37	25.015
14:12:37	25.015
14:12:38	25.018
14:12:38	25.018
14:12:39	25.019
14:12:39	25.019
14:12:40	25.02
14:12:40	25.021
14:12:41	25.02
14:12:41	25.02
14:12:42	25.022
14:12:42	25.022
14:12:43	25.023
14:12:43	25.023
14:12:44	25.024
14:12:44	25.025
14:12:45	25.025
14:12:45	25.026
14:12:46	25.029
14:12:46	25.028
14:12:47	25.029
14:12:47	25.03
14:12:48	25.031
14:12:48	25.031
14:12:49	25.031
14:12:49	25.031
14:12:50	25.03
14:12:50	25.031
14:12:51	25.032
14:12:51	25.033
14:12:52	25.035
14:12:52	25.036
14:12:53	25.037
14:12:53	25.037
14:12:54	25.037
14:12:54	25.036
14:12:55	25.037
14:12:55	25.038
14:12:56	25.04
14:12:56	25.041
14:12:57	25.044
14:12:57	25.044
14:12:58	25.044
14:12:58	25.043
14:12:59	25.044
14:12:59	25.044
14:13:00	25.046
14:13:00	25.047
14:13:01	25.048
14:13:01	25.049
14:13:02	25.051
14:13:02	25.052
14:13:03	25.052
14:13:03	25.051
14:13:04	25.051
14:13:04	25.052
14:13:05	25.052
14:13:05	25.052
14:13:06	25.053
14:13:06	25.054
14:13:07	25.056
14:13:07	25.058
14:13:08	25.058
14:13:08	25.057
14:13:09	25.057
14:13:09	25.058
14:13:10	25.059
14:13:10	25.059
14:13:11	25.061
14:13:11	25.061
14:13:12	25.062
14:13:12	25.063
14:13:13	25.064
14:13:13	25.065
14:13:14	25.066
14:13:14	25.067
14:13:15	25.068
14:13:15	25.069
14:13:16	25.07
14:13:16	25.07
14:13:17	25.071
14:13:17	25.072
14:13:18	25.073
14:13:18	25.073
14:13:19	25.074
14:13:19	25.074
14:13:20	25.075
14:13:20	25.075
14:13:21	25.074
14:13:21	25.075
14:13:22	25.076
14:13:22	25.077
14:13:23	25.079
14:13:23	25.08
14:13:24	25.081
14:13:24	25.082
14:13:25	25.084
14:13:25	25.084
14:13:26	25.085
14:13:26	25.085
14:13:27	25.086
14:13:27	25.086
14:13:28	25.087
14:13:28	25.086
14:13:29	25.086
14:13:29	25.086
14:13:30	25.085
14:13:30	25.087
14:13:31	25.088
14:13:31	25.089
14:13:32	25.091
14:13:32	25.092
14:13:33	25.094
14:13:33	25.095
14:13:34	25.096
14:13:34	25.094
14:13:35	25.094
14:13:35	25.095
14:13:36	25.094
14:13:36	25.093
14:13:37	25.095
14:13:37	25.095
14:13:38	25.096
14:13:38	25.097
14:13:39	25.097
14:13:39	25.098
14:13:40	25.097
14:13:40	25.097
14:13:41	25.097
14:13:41	25.098
14:13:42	25.1
14:13:42	25.1
14:13:43	25.099
14:13:43	25.099
14:13:44	25.099
14:13:44	25.099
14:13:45	25.097
14:13:45	25.096
14:13:46	25.097
14:13:46	25.099
14:13:47	25.101
14:13:47	25.099
14:13:48	25.101
14:13:48	25.102
14:13:49	25.103
14:13:49	25.102
14:13:50	25.102
14:13:50	25.102
14:13:51	25.103
14:13:51	25.104
14:13:52	25.104
14:13:52	25.104
14:13:53	25.105
14:13:53	25.104
14:13:54	25.103
14:13:54	25.104
14:13:55	25.104
14:13:55	25.105
14:13:56	25.106
14:13:56	25.105
14:13:57	25.106
14:13:57	25.106
14:13:58	25.106
14:13:58	25.107
14:13:59	25.104
14:13:59	25.104
14:14:00	25.104
14:14:00	25.103
14:14:01	25.103
14:14:01	25.104
14:14:02	25.103
14:14:02	25.103
14:14:03	25.102
14:14:03	25.104
14:14:04	25.105
14:14:04	25.105
14:14:05	25.104
14:14:05	25.105
14:14:06	25.106
14:14:06	25.106
14:14:07	25.105
14:14:07	25.104
14:14:08	25.103
14:14:08	25.102
14:14:09	25.103
14:14:09	25.103
14:14:10	25.102
14:14:10	25.102
14:14:11	25.103
14:14:11	25.104
14:14:12	25.103
14:14:12	25.103
14:14:13	25.103
14:14:13	25.102
14:14:14	25.102
14:14:14	25.102
14:14:15	25.103
14:14:15	25.103
14:14:16	25.103
14:14:16	25.103
14:14:17	25.103
14:14:17	25.103
14:14:18	25.103
14:14:18	25.101
14:14:19	25.102
14:14:19	25.102
14:14:20	25.104
14:14:20	25.105
14:14:21	25.106
14:14:21	25.108
14:14:22	25.108
14:14:22	25.109
14:14:23	25.108
14:14:23	25.107
14:14:24	25.107
14:14:24	25.106
14:14:25	25.105
14:14:25	25.105
14:14:26	25.104
14:14:26	25.102
14:14:27	25.102
14:14:27	25.102
14:14:28	25.103
14:14:28	25.103
14:14:29	25.103
