time /s	I /nA	E /V
0.100	-12.625	0.100
0.200	-17.314	0.100
0.300	-12.848	0.100
0.400	-28.246	0.100
0.500	-21.912	0.100
0.600	-21.470	0.100
0.700	-23.107	0.100
0.800	-14.265	0.100
0.900	-18.189	0.100
1.000	-14.321	0.100
1.100	-21.412	0.100
1.200	-16.888	0.100
1.300	-23.082	0.100
1.400	-28.002	0.100
1.500	-24.090	0.100
1.600	-3.759	0.100
1.700	-30.229	0.100
1.800	-15.511	0.100
1.900	-13.744	0.100
2.000	-16.672	0.100
2.100	-17.250	0.100
2.200	-19.484	0.100
2.300	-25.191	0.100
2.400	-14.544	0.100
2.500	-20.686	0.100
2.600	-11.605	0.100
2.700	-23.765	0.100
2.800	-21.920	0.100
2.900	-25.187	0.100
3.000	-19.672	0.100
3.100	-18.046	0.100
3.200	-27.961	0.100
3.300	-17.810	0.100
3.400	-15.950	0.100
3.500	-22.721	0.100
3.600	-6.937	0.100
3.700	-11.139	0.100
3.800	-25.374	0.100
3.900	-20.085	0.100
4.000	-24.638	0.100
4.100	-15.354	0.100
4.200	-21.280	0.100
4.300	-21.132	0.100
4.400	-17.213	0.100
4.500	-16.600	0.100
4.600	-20.678	0.100
4.700	-15.828	0.100
4.800	-9.007	0.100
4.900	-14.381	0.100
5.000	-16.066	0.100
5.100	-26.646	0.100
5.200	-13.547	0.100
5.300	-16.216	0.100
5.400	-20.860	0.100
5.500	-20.274	0.100
5.600	-16.103	0.100
5.700	-24.584	0.100
5.800	-20.290	0.100
5.900	-19.497	0.100
6.000	-13.400	0.100
6.100	-5.028	0.100
6.200	-12.630	0.100
6.300	-26.448	0.100
6.400	-26.018	0.100
6.500	-10.993	0.100
6.600	-10.042	0.100
6.700	-12.252	0.100
6.800	-25.350	0.100
6.900	-13.790	0.100
7.000	-17.067	0.100
7.100	-20.730	0.100
7.200	-20.052	0.100
7.300	-15.722	0.100
7.400	-28.288	0.100
7.500	-14.324	0.100
7.600	-19.335	0.100
7.700	-25.180	0.100
7.800	-13.857	0.100
7.900	-27.463	0.100
8.000	-25.973	0.100
8.100	-12.888	0.100
8.200	-7.855	0.100
8.300	-16.647	0.100
8.400	-29.003	0.100
8.500	-16.133	0.100
8.600	-17.345	0.100
8.700	-22.202	0.100
