time /s	I /nA	E /V
0.100	-43.575	0.100
0.200	-41.533	0.100
0.300	-35.595	0.100
0.400	-32.644	0.100
0.500	-26.613	0.100
0.600	-17.086	0.100
0.700	-32.852	0.100
0.800	-24.915	0.100
0.900	-27.071	0.100
1.000	-32.285	0.100
1.100	-33.844	0.100
1.200	-32.222	0.100
1.300	-25.599	0.100
1.400	-27.624	0.100
1.500	-33.168	0.100
1.600	-34.684	0.100
1.700	-38.438	0.100
1.800	-41.191	0.100
1.900	-28.489	0.100
2.000	-32.011	0.100
2.100	-37.282	0.100
2.200	-32.020	0.100
2.300	-31.336	0.100
2.400	-31.928	0.100
2.500	-33.390	0.100
2.600	-37.689	0.100
2.700	-35.836	0.100
2.800	-31.777	0.100
2.900	-32.888	0.100
3.000	-32.734	0.100
3.100	-29.423	0.100
3.200	-33.925	0.100
3.300	-40.948	0.100
3.400	-33.441	0.100
3.500	-34.230	0.100
3.600	-29.325	0.100
3.700	-34.720	0.100
3.800	-36.978	0.100
3.900	-32.020	0.100
4.000	-25.667	0.100
4.100	-30.554	0.100
4.200	-29.608	0.100
4.300	-29.913	0.100
4.400	-41.603	0.100
4.500	-26.981	0.100
4.600	-36.626	0.100
4.700	-33.918	0.100
4.800	-31.300	0.100
4.900	-36.972	0.100
5.000	-36.082	0.100
5.100	-31.195	0.100
5.200	-39.034	0.100
5.300	-31.333	0.100
5.400	-38.678	0.100
5.500	-28.541	0.100
5.600	-20.991	0.100
5.700	-29.365	0.100
5.800	-36.085	0.100
5.900	-31.152	0.100
6.000	-33.617	0.100
6.100	-33.540	0.100
6.200	-29.345	0.100
6.300	-33.394	0.100
6.400	-33.543	0.100
6.500	-35.271	0.100
6.600	-32.501	0.100
6.700	-28.170	0.100
6.800	-25.012	0.100
6.900	-24.646	0.100
7.000	-30.247	0.100
7.100	-30.320	0.100
7.200	-23.395	0.100
7.300	-31.728	0.100
7.400	-35.479	0.100
7.500	-32.157	0.100
7.600	-24.048	0.100
7.700	-23.410	0.100
7.800	-23.208	0.100
7.900	-44.746	0.100
8.000	-38.096	0.100
8.100	-26.850	0.100
8.200	-31.002	0.100
8.300	-23.626	0.100
8.400	-30.099	0.100
8.500	-36.079	0.100
8.600	-32.281	0.100
8.700	-38.465	0.100
8.800	-27.827	0.100
8.900	-31.203	0.100
9.000	-30.749	0.100
9.100	-29.183	0.100
9.200	-32.745	0.100
9.300	-35.007	0.100
9.400	-26.555	0.100
9.500	-26.305	0.100
9.600	-30.531	0.100
9.700	-27.456	0.100
9.800	-33.885	0.100
9.900	-34.842	0.100
10.000	-27.988	0.100
10.100	-28.608	0.100
10.200	-28.429	0.100
10.300	-34.465	0.100
10.400	-28.887	0.100
10.500	-33.984	0.100
10.600	-28.943	0.100
10.700	-30.443	0.100
10.800	-27.262	0.100
10.900	-30.536	0.100
11.000	-35.213	0.100
11.100	-31.013	0.100
11.200	-28.962	0.100
11.300	-24.475	0.100
11.400	-29.390	0.100
11.500	-17.674	0.100
11.600	-36.298	0.100
11.700	-36.202	0.100
11.800	-28.831	0.100
11.900	-34.768	0.100
12.000	-30.954	0.100
12.100	-26.506	0.100
12.200	-37.568	0.100
12.300	-32.888	0.100
12.400	-29.345	0.100
12.500	-31.928	0.100
12.600	-35.980	0.100
12.700	-29.829	0.100
12.800	-29.798	0.100
12.900	-33.069	0.100
13.000	-33.454	0.100
13.100	-40.694	0.100
13.200	-27.890	0.100
13.300	-29.697	0.100
13.400	-28.079	0.100
13.500	-35.034	0.100
13.600	-41.985	0.100
13.700	-24.565	0.100
13.800	-29.207	0.100
13.900	-32.834	0.100
14.000	-25.465	0.100
14.100	-29.604	0.100
14.200	-28.701	0.100
14.300	-37.770	0.100
14.400	-32.377	0.100
14.500	-31.319	0.100
14.600	-35.105	0.100
14.700	-29.878	0.100
14.800	-19.846	0.100
14.900	-27.900	0.100
15.000	-41.829	0.100
15.100	-34.417	0.100
15.200	-34.952	0.100
15.300	-31.376	0.100
15.400	-20.777	0.100
15.500	-24.868	0.100
15.600	-29.304	0.100
15.700	-36.890	0.100
15.800	-30.658	0.100
15.900	-31.090	0.100
16.000	-32.051	0.100
16.100	-26.320	0.100
16.200	-32.303	0.100
16.300	-26.887	0.100
16.400	-27.312	0.100
16.500	-32.904	0.100
16.600	-32.195	0.100
16.700	-26.786	0.100
16.800	-32.331	0.100
16.900	-34.547	0.100
17.000	-29.130	0.100
17.100	-21.895	0.100
17.200	-27.868	0.100
17.300	-25.151	0.100
17.400	-28.331	0.100
17.500	-31.534	0.100
17.600	-34.363	0.100
17.700	-34.882	0.100
17.800	-31.712	0.100
17.900	-29.060	0.100
18.000	-31.304	0.100
18.100	-22.231	0.100
18.200	-19.420	0.100
18.300	-19.412	0.100
18.400	-32.741	0.100
18.500	-33.409	0.100
18.600	-40.669	0.100
18.700	-26.138	0.100
18.800	-25.549	0.100
18.900	-27.732	0.100
19.000	-25.544	0.100
19.100	-26.027	0.100
19.200	-27.681	0.100
19.300	-22.685	0.100
19.400	-29.907	0.100
19.500	-20.245	0.100
19.600	-28.969	0.100
19.700	-33.788	0.100
19.800	-30.651	0.100
19.900	-31.629	0.100
20.000	-27.814	0.100
20.100	-30.825	0.100
20.200	-28.199	0.100
20.300	-27.813	0.100
20.400	-21.839	0.100
20.500	-27.725	0.100
20.600	-27.958	0.100
20.700	-34.955	0.100
20.800	-25.875	0.100
20.900	-33.280	0.100
21.000	-29.288	0.100
21.100	-21.425	0.100
21.200	-31.199	0.100
21.300	-29.631	0.100
21.400	-29.568	0.100
21.500	-27.606	0.100
21.600	-28.446	0.100
21.700	-31.492	0.100
21.800	-26.378	0.100
21.900	-40.352	0.100
22.000	-31.548	0.100
22.100	-28.293	0.100
22.200	-35.167	0.100
22.300	-23.242	0.100
22.400	-28.445	0.100
22.500	-32.715	0.100
22.600	-28.576	0.100
22.700	-36.296	0.100
22.800	-30.156	0.100
22.900	-31.197	0.100
23.000	-27.988	0.100
23.100	-32.235	0.100
23.200	-39.340	0.100
23.300	-32.101	0.100
23.400	-34.110	0.100
23.500	-26.495	0.100
23.600	-16.387	0.100
23.700	-23.264	0.100
23.800	-34.609	0.100
23.900	-24.646	0.100
24.000	-33.067	0.100
24.100	-28.026	0.100
24.200	-29.149	0.100
24.300	-32.253	0.100
24.400	-30.142	0.100
24.500	-27.491	0.100
24.600	-19.398	0.100
24.700	-29.560	0.100
24.800	-26.648	0.100
24.900	-27.731	0.100
25.000	-26.007	0.100
25.100	-31.586	0.100
25.200	-35.114	0.100
25.300	-28.046	0.100
25.400	-35.972	0.100
25.500	-34.325	0.100
25.600	-20.153	0.100
25.700	-26.467	0.100
25.800	-22.800	0.100
25.900	-27.791	0.100
26.000	-23.899	0.100
26.100	-28.913	0.100
26.200	-40.193	0.100
26.300	-32.051	0.100
26.400	-36.394	0.100
26.500	-35.320	0.100
26.600	-24.878	0.100
26.700	-23.755	0.100
26.800	-30.861	0.100
26.900	-30.574	0.100
27.000	-38.611	0.100
27.100	-23.989	0.100
27.200	-28.087	0.100
27.300	-28.257	0.100
27.400	-29.121	0.100
27.500	-31.570	0.100
27.600	-35.175	0.100
27.700	-33.018	0.100
27.800	-22.779	0.100
27.900	-23.864	0.100
28.000	-25.990	0.100
28.100	-31.057	0.100
28.200	-27.170	0.100
28.300	-32.986	0.100
28.400	-27.218	0.100
28.500	-27.570	0.100
28.600	-27.165	0.100
28.700	-38.628	0.100
28.800	-27.145	0.100
28.900	-28.835	0.100
29.000	-27.706	0.100
29.100	-22.733	0.100
29.200	-24.631	0.100
29.300	-29.516	0.100
29.400	-28.367	0.100
29.500	-24.613	0.100
29.600	-29.770	0.100
29.700	-24.455	0.100
29.800	-30.835	0.100
29.900	-34.856	0.100
30.000	-24.863	0.100
30.100	-20.717	0.100
30.200	-14.191	0.100
30.300	-14.424	0.100
30.400	-28.650	0.100
30.500	-18.836	0.100
30.600	-18.705	0.100
30.700	-29.316	0.100
30.800	-6.445	0.100
30.900	-6.599	0.100
31.000	-11.773	0.100
31.100	-7.115	0.100
31.200	-1.161	0.100
31.300	-2.666	0.100
31.400	1.276	0.100
31.500	4.619	0.100
31.600	-0.292	0.100
31.700	3.036	0.100
31.800	0.317	0.100
31.900	-1.310	0.100
32.000	4.361	0.100
32.100	0.990	0.100
32.200	8.715	0.100
32.300	2.754	0.100
32.400	3.179	0.100
32.500	4.313	0.100
32.600	2.269	0.100
32.700	11.968	0.100
32.800	16.504	0.100
32.900	8.775	0.100
33.000	-0.796	0.100
33.100	1.306	0.100
33.200	2.210	0.100
33.300	5.713	0.100
33.400	9.781	0.100
33.500	6.586	0.100
33.600	0.420	0.100
33.700	8.249	0.100
33.800	6.226	0.100
33.900	4.607	0.100
34.000	0.770	0.100
34.100	-2.282	0.100
34.200	9.062	0.100
34.300	6.812	0.100
