time /s	I /nA	E /V
0.100	-19.896	0.100
0.200	-14.526	0.100
0.300	-29.409	0.100
0.400	-26.221	0.100
0.500	-9.507	0.100
0.600	-26.024	0.100
0.700	-23.888	0.100
0.800	-26.778	0.100
0.900	-24.136	0.100
1.000	-20.060	0.100
1.100	-19.504	0.100
1.200	-23.975	0.100
1.300	-19.770	0.100
1.400	-22.981	0.100
1.500	-18.330	0.100
1.600	-24.432	0.100
1.700	-29.025	0.100
1.800	-28.585	0.100
1.900	-24.289	0.100
2.000	-27.593	0.100
2.100	-25.875	0.100
2.200	-15.177	0.100
2.300	-19.082	0.100
2.400	-21.649	0.100
2.500	-24.148	0.100
2.600	-21.482	0.100
2.700	-20.235	0.100
2.800	-22.783	0.100
2.900	-26.807	0.100
3.000	-27.799	0.100
3.100	-27.996	0.100
3.200	-21.949	0.100
3.300	-15.625	0.100
3.400	-28.689	0.100
3.500	-27.038	0.100
3.600	-20.765	0.100
3.700	-24.352	0.100
3.800	-24.705	0.100
3.900	-28.577	0.100
4.000	-23.178	0.100
4.100	-21.366	0.100
4.200	-22.443	0.100
4.300	-15.448	0.100
4.400	-22.912	0.100
4.500	-17.972	0.100
4.600	-25.834	0.100
4.700	-23.822	0.100
4.800	-23.920	0.100
4.900	-28.254	0.100
5.000	-27.120	0.100
5.100	-22.817	0.100
5.200	-23.587	0.100
5.300	-22.471	0.100
5.400	-22.337	0.100
5.500	-18.586	0.100
5.600	-21.661	0.100
5.700	-24.920	0.100
5.800	-26.478	0.100
5.900	-26.609	0.100
6.000	-21.209	0.100
6.100	-18.044	0.100
6.200	-26.701	0.100
6.300	-11.512	0.100
6.400	-9.239	0.100
6.500	-16.647	0.100
6.600	-22.093	0.100
6.700	-27.562	0.100
6.800	-19.861	0.100
6.900	-23.493	0.100
7.000	-19.752	0.100
7.100	-22.110	0.100
7.200	-23.975	0.100
7.300	-15.284	0.100
7.400	-21.564	0.100
7.500	-23.253	0.100
7.600	-23.327	0.100
7.700	-28.845	0.100
7.800	-22.353	0.100
7.900	-24.868	0.100
8.000	-23.645	0.100
8.100	-21.320	0.100
8.200	-18.732	0.100
8.300	-15.280	0.100
8.400	-20.646	0.100
8.500	-23.521	0.100
8.600	-24.640	0.100
8.700	-16.549	0.100
8.800	-18.060	0.100
8.900	-24.973	0.100
