time /s	I /nA	E /V
0.100	-33.230	0.100
0.200	-31.105	0.100
0.300	-24.373	0.100
0.400	-15.525	0.100
0.500	-14.880	0.100
0.600	-23.886	0.100
0.700	-9.478	0.100
0.800	-20.390	0.100
0.900	-23.255	0.100
1.000	-11.089	0.100
1.100	-24.004	0.100
1.200	-25.222	0.100
1.300	-13.573	0.100
1.400	-19.507	0.100
1.500	-26.645	0.100
1.600	-16.968	0.100
1.700	-16.473	0.100
1.800	-25.079	0.100
1.900	-11.543	0.100
2.000	-22.184	0.100
2.100	-24.370	0.100
2.200	-27.229	0.100
2.300	-21.537	0.100
2.400	-24.437	0.100
2.500	-27.934	0.100
2.600	-13.503	0.100
2.700	-12.019	0.100
2.800	-20.410	0.100
2.900	-18.075	0.100
3.000	-22.240	0.100
3.100	-17.834	0.100
3.200	-28.373	0.100
3.300	-14.437	0.100
3.400	-19.387	0.100
3.500	-18.477	0.100
3.600	-22.633	0.100
3.700	-28.578	0.100
3.800	-22.716	0.100
3.900	-21.349	0.100
4.000	-12.454	0.100
4.100	-20.855	0.100
4.200	-22.719	0.100
4.300	-25.776	0.100
4.400	-22.716	0.100
4.500	-22.136	0.100
4.600	-18.654	0.100
4.700	-12.591	0.100
4.800	-17.280	0.100
4.900	-28.008	0.100
5.000	-21.432	0.100
5.100	-7.645	0.100
5.200	-28.012	0.100
5.300	-24.520	0.100
5.400	-25.888	0.100
5.500	-22.076	0.100
5.600	-23.507	0.100
5.700	-21.215	0.100
5.800	-31.047	0.100
5.900	-30.418	0.100
6.000	-16.389	0.100
6.100	-26.460	0.100
6.200	-13.286	0.100
6.300	-15.444	0.100
6.400	-20.632	0.100
6.500	-15.887	0.100
6.600	-13.398	0.100
6.700	-9.973	0.100
6.800	-23.125	0.100
6.900	-9.738	0.100
7.000	-29.373	0.100
7.100	-25.658	0.100
7.200	-21.662	0.100
7.300	-12.174	0.100
7.400	-22.111	0.100
7.500	-15.033	0.100
7.600	-11.814	0.100
7.700	-19.731	0.100
7.800	-23.884	0.100
7.900	-14.390	0.100
8.000	-15.769	0.100
8.100	-21.976	0.100
8.200	-24.817	0.100
8.300	-26.198	0.100
8.400	-20.662	0.100
8.500	-23.775	0.100
8.600	-18.464	0.100
8.700	-23.459	0.100
8.800	-21.188	0.100
8.900	-13.363	0.100
9.000	-13.889	0.100
9.100	-26.526	0.100
9.200	-27.822	0.100
9.300	-8.596	0.100
9.400	-9.279	0.100
9.500	-29.740	0.100
9.600	-16.643	0.100
9.700	-28.333	0.100
9.800	-23.167	0.100
9.900	-11.363	0.100
10.000	-11.903	0.100
10.100	-15.316	0.100
10.200	-28.790	0.100
10.300	-23.476	0.100
10.400	-21.243	0.100
10.500	-13.719	0.100
10.600	-12.786	0.100
10.700	-24.970	0.100
10.800	-19.084	0.100
10.900	-15.749	0.100
11.000	-25.389	0.100
11.100	-9.604	0.100
11.200	-19.854	0.100
11.300	-16.664	0.100
11.400	-19.998	0.100
11.500	-13.277	0.100
11.600	-21.261	0.100
11.700	-25.973	0.100
11.800	-20.404	0.100
11.900	-14.670	0.100
12.000	-26.028	0.100
12.100	-26.537	0.100
12.200	-28.847	0.100
12.300	-10.955	0.100
12.400	-21.304	0.100
12.500	-18.858	0.100
12.600	-17.068	0.100
12.700	-22.574	0.100
12.800	-12.878	0.100
12.900	-23.029	0.100
13.000	-26.733	0.100
13.100	-24.748	0.100
13.200	-14.941	0.100
13.300	-24.233	0.100
13.400	-28.320	0.100
13.500	-19.562	0.100
13.600	-9.789	0.100
13.700	-22.545	0.100
13.800	-12.276	0.100
13.900	-13.298	0.100
14.000	-16.445	0.100
14.100	-28.973	0.100
14.200	-20.586	0.100
14.300	-28.609	0.100
14.400	-21.803	0.100
14.500	-21.199	0.100
14.600	-23.171	0.100
14.700	-28.638	0.100
14.800	-16.884	0.100
14.900	-20.120	0.100
15.000	-24.998	0.100
15.100	-13.142	0.100
15.200	-21.135	0.100
15.300	-23.516	0.100
15.400	-22.629	0.100
15.500	-11.445	0.100
15.600	-15.789	0.100
15.700	-29.026	0.100
15.800	-20.591	0.100
15.900	-15.752	0.100
16.000	-14.952	0.100
16.100	-18.559	0.100
16.200	-23.121	0.100
16.300	-30.557	0.100
16.400	-13.507	0.100
16.500	-11.901	0.100
16.600	-22.395	0.100
16.700	-24.728	0.100
16.800	-12.917	0.100
16.900	-26.500	0.100
17.000	-37.288	0.100
17.100	-12.606	0.100
17.200	-20.171	0.100
17.300	-7.872	0.100
17.400	-14.541	0.100
17.500	-22.068	0.100
17.600	-18.572	0.100
17.700	-20.954	0.100
17.800	-17.552	0.100
17.900	-18.330	0.100
18.000	-11.601	0.100
18.100	-8.726	0.100
18.200	-20.210	0.100
18.300	-19.842	0.100
18.400	-19.225	0.100
18.500	-18.693	0.100
18.600	-28.569	0.100
18.700	-23.517	0.100
18.800	-17.010	0.100
18.900	-15.102	0.100
19.000	-25.184	0.100
19.100	-24.035	0.100
19.200	-22.968	0.100
19.300	-23.435	0.100
19.400	-15.174	0.100
19.500	-18.770	0.100
19.600	-25.158	0.100
19.700	-17.667	0.100
19.800	-17.681	0.100
19.900	-14.953	0.100
20.000	-15.002	0.100
20.100	-32.540	0.100
20.200	-23.378	0.100
20.300	-27.976	0.100
20.400	-20.432	0.100
20.500	-13.118	0.100
20.600	-20.027	0.100
20.700	-18.506	0.100
20.800	-28.713	0.100
20.900	-26.873	0.100
21.000	-6.912	0.100
21.100	-10.896	0.100
21.200	-32.825	0.100
21.300	-21.091	0.100
21.400	-18.544	0.100
21.500	-19.006	0.100
21.600	-28.361	0.100
21.700	-28.883	0.100
21.800	-19.972	0.100
