Time - A.ExtT.T (°C)	Temperature (°C) - A.ExtT.T (°C)
16:57:33	25.181
16:57:33	25.181
16:57:34	25.182
16:57:34	25.182
16:57:34	25.182
16:57:35	25.181
16:57:35	25.182
16:57:35	25.182
16:57:36	25.183
16:57:36	25.182
16:57:36	25.182
16:57:37	25.183
16:57:37	25.182
16:57:37	25.182
16:57:38	25.182
16:57:38	25.183
16:57:38	25.183
16:57:39	25.181
16:57:39	25.181
16:57:39	25.181
16:57:40	25.183
16:57:40	25.182
16:57:40	25.182
16:57:41	25.181
16:57:41	25.18
16:57:41	25.18
16:57:42	25.179
16:57:42	25.179
16:57:43	25.177
16:57:43	25.178
16:57:44	25.181
16:57:44	25.18
16:57:45	25.181
16:57:45	25.18
16:57:46	25.181
16:57:46	25.182
16:57:47	25.179
16:57:47	25.179
16:57:48	25.18
16:57:48	25.179
16:57:49	25.179
16:57:49	25.179
16:57:50	25.178
16:57:50	25.178
16:57:51	25.176
16:57:51	25.177
16:57:52	25.178
16:57:52	25.178
16:57:53	25.18
16:57:53	25.18
16:57:54	25.178
16:57:54	25.179
16:57:55	25.177
16:57:55	25.176
16:57:56	25.177
16:57:56	25.174
16:57:57	25.175
16:57:57	25.176
16:57:58	25.176
16:57:58	25.177
16:57:59	25.176
16:57:59	25.175
16:58:00	25.177
16:58:00	25.176
16:58:01	25.176
16:58:01	25.176
16:58:02	25.175
16:58:02	25.176
16:58:03	25.176
16:58:03	25.175
16:58:04	25.175
16:58:04	25.175
16:58:05	25.179
16:58:05	25.179
16:58:06	25.179
16:58:06	25.18
16:58:07	25.18
16:58:07	25.18
16:58:08	25.179
16:58:08	25.178
16:58:09	25.179
16:58:09	25.18
16:58:10	25.18
16:58:10	25.18
16:58:11	25.181
16:58:11	25.182
16:58:12	25.182
16:58:12	25.182
16:58:13	25.183
16:58:13	25.184
16:58:14	25.183
16:58:14	25.183
16:58:15	25.183
16:58:15	25.183
16:58:16	25.184
16:58:16	25.184
16:58:17	25.184
16:58:17	25.185
16:58:18	25.183
16:58:18	25.184
16:58:19	25.182
16:58:19	25.181
16:58:20	25.182
16:58:20	25.182
16:58:21	25.183
16:58:21	25.183
16:58:22	25.181
16:58:22	25.182
16:58:23	25.18
16:58:23	25.18
16:58:24	25.181
16:58:24	25.18
16:58:25	25.179
16:58:25	25.181
16:58:26	25.181
16:58:26	25.182
16:58:27	25.183
16:58:27	25.182
16:58:28	25.184
16:58:28	25.184
16:58:29	25.183
16:58:29	25.182
16:58:30	25.182
16:58:30	25.183
16:58:31	25.183
16:58:31	25.183
16:58:32	25.185
16:58:32	25.185
16:58:33	25.185
16:58:33	25.185
16:58:34	25.184
16:58:34	25.183
16:58:35	25.183
16:58:35	25.182
16:58:36	25.182
16:58:36	25.182
16:58:37	25.183
16:58:37	25.184
16:58:38	25.184
16:58:38	25.184
16:58:39	25.187
16:58:39	25.186
16:58:40	25.184
16:58:40	25.185
16:58:41	25.182
16:58:41	25.184
16:58:42	25.182
16:58:42	25.181
16:58:43	25.182
16:58:43	25.182
16:58:44	25.182
16:58:44	25.183
16:58:45	25.182
16:58:45	25.183
16:58:46	25.185
16:58:46	25.184
16:58:47	25.184
16:58:47	25.184
16:58:48	25.184
16:58:48	25.185
16:58:49	25.184
16:58:49	25.184
16:58:50	25.185
16:58:50	25.185
16:58:51	25.185
16:58:51	25.185
16:58:52	25.185
16:58:52	25.185
16:58:53	25.186
16:58:53	25.185
16:58:54	25.186
16:58:54	25.185
16:58:55	25.186
16:58:55	25.186
16:58:56	25.185
16:58:56	25.186
16:58:57	25.186
16:58:57	25.186
16:58:58	25.186
16:58:58	25.186
16:58:59	25.186
16:58:59	25.187
16:59:00	25.186
16:59:00	25.186
16:59:01	25.186
16:59:01	25.186
16:59:02	25.186
16:59:02	25.184
16:59:03	25.185
16:59:03	25.185
16:59:04	25.187
16:59:04	25.187
16:59:05	25.186
16:59:05	25.187
16:59:06	25.187
16:59:06	25.186
16:59:07	25.186
16:59:07	25.185
16:59:08	25.184
16:59:08	25.185
16:59:09	25.184
16:59:09	25.184
16:59:10	25.183
16:59:10	25.183
16:59:11	25.184
16:59:11	25.184
16:59:12	25.185
16:59:12	25.183
16:59:13	25.186
16:59:13	25.186
16:59:14	25.184
16:59:14	25.184
16:59:15	25.184
16:59:15	25.184
16:59:16	25.182
16:59:16	25.182
16:59:17	25.183
16:59:17	25.182
16:59:18	25.182
16:59:18	25.182
16:59:19	25.182
16:59:19	25.182
16:59:20	25.181
16:59:20	25.182
16:59:21	25.184
16:59:21	25.183
16:59:22	25.183
16:59:22	25.183
16:59:23	25.185
16:59:23	25.186
16:59:24	25.183
16:59:24	25.183
16:59:25	25.183
16:59:25	25.183
16:59:26	25.181
16:59:26	25.18
16:59:27	25.181
16:59:27	25.182
16:59:28	25.181
16:59:28	25.182
16:59:29	25.182
16:59:29	25.182
16:59:30	25.182
16:59:30	25.182
16:59:31	25.18
16:59:31	25.18
16:59:32	25.181
16:59:32	25.181
16:59:33	25.182
16:59:33	25.182
16:59:34	25.182
16:59:34	25.183
16:59:35	25.181
16:59:35	25.181
16:59:36	25.181
16:59:36	25.18
16:59:37	25.182
16:59:37	25.181
16:59:38	25.18
16:59:38	25.181
16:59:39	25.18
16:59:39	25.18
16:59:40	25.179
16:59:40	25.178
16:59:41	25.178
16:59:41	25.179
16:59:42	25.177
16:59:42	25.178
16:59:43	25.178
16:59:43	25.178
16:59:44	25.18
16:59:44	25.179
16:59:45	25.181
16:59:45	25.18
16:59:46	25.181
16:59:46	25.181
16:59:47	25.181
16:59:47	25.181
16:59:48	25.182
16:59:48	25.182
16:59:49	25.182
16:59:49	25.182
16:59:50	25.181
16:59:50	25.181
16:59:51	25.182
16:59:51	25.181
16:59:52	25.18
16:59:52	25.18
16:59:53	25.181
16:59:53	25.181
16:59:54	25.181
16:59:54	25.182
16:59:55	25.182
16:59:55	25.181
16:59:56	25.181
16:59:56	25.181
16:59:57	25.18
16:59:57	25.18
16:59:58	25.181
16:59:58	25.181
16:59:59	25.181
16:59:59	25.181
17:00:00	25.183
17:00:00	25.183
17:00:01	25.181
17:00:01	25.182
17:00:02	25.181
17:00:02	25.182
17:00:03	25.181
17:00:03	25.181
17:00:04	25.182
17:00:04	25.182
17:00:05	25.183
17:00:05	25.183
17:00:06	25.181
17:00:06	25.183
17:00:07	25.181
17:00:07	25.18
17:00:08	25.178
17:00:08	25.178
17:00:09	25.177
17:00:09	25.178
17:00:10	25.178
17:00:10	25.177
17:00:11	25.178
17:00:11	25.176
17:00:12	25.177
17:00:12	25.178
17:00:13	25.175
17:00:13	25.176
17:00:14	25.177
17:00:14	25.176
17:00:15	25.177
17:00:15	25.176
17:00:16	25.175
17:00:16	25.176
17:00:17	25.176
17:00:17	25.176
17:00:18	25.174
17:00:18	25.174
17:00:19	25.174
17:00:19	25.174
17:00:20	25.174
17:00:20	25.173
17:00:21	25.172
17:00:21	25.174
17:00:22	25.171
17:00:22	25.171
17:00:23	25.17
17:00:23	25.17
17:00:24	25.171
17:00:24	25.171
17:00:25	25.174
17:00:25	25.175
17:00:26	25.174
17:00:26	25.174
17:00:27	25.174
17:00:27	25.174
17:00:28	25.172
17:00:28	25.172
17:00:29	25.17
17:00:29	25.171
17:00:30	25.172
17:00:30	25.171
17:00:31	25.172
17:00:31	25.172
17:00:32	25.173
17:00:32	25.174
17:00:33	25.173
17:00:33	25.174
17:00:34	25.175
17:00:34	25.175
17:00:35	25.176
17:00:35	25.176
17:00:36	25.176
17:00:36	25.178
17:00:37	25.18
17:00:37	25.18
17:00:38	25.181
17:00:38	25.18
17:00:39	25.182
17:00:39	25.182
17:00:40	25.18
17:00:40	25.18
17:00:41	25.181
17:00:41	25.182
17:00:42	25.183
17:00:42	25.182
17:00:43	25.185
17:00:43	25.185
17:00:44	25.185
