Time - A.ExtT.T (°C)	Temperature (°C) - A.ExtT.T (°C)
12:53:36	25.204
12:53:37	25.203
12:53:37	25.202
12:53:38	25.202
12:53:38	25.201
12:53:38	25.202
12:53:39	25.202
12:53:39	25.203
12:53:39	25.204
12:53:40	25.203
12:53:40	25.203
12:53:40	25.204
12:53:41	25.203
12:53:41	25.203
12:53:42	25.203
12:53:42	25.202
12:53:43	25.201
12:53:43	25.202
12:53:44	25.201
12:53:44	25.202
12:53:45	25.203
12:53:45	25.202
12:53:46	25.202
12:53:46	25.202
12:53:47	25.203
12:53:47	25.204
12:53:48	25.203
12:53:48	25.204
12:53:49	25.203
12:53:49	25.202
12:53:50	25.201
12:53:50	25.201
12:53:51	25.2
12:53:51	25.201
12:53:52	25.2
12:53:52	25.2
12:53:53	25.202
12:53:53	25.2
12:53:54	25.199
12:53:54	25.2
12:53:55	25.201
12:53:55	25.202
12:53:56	25.201
12:53:56	25.201
12:53:57	25.203
12:53:57	25.202
12:53:58	25.201
12:53:58	25.2
12:53:59	25.198
12:53:59	25.199
12:54:00	25.199
12:54:00	25.199
12:54:01	25.2
12:54:01	25.198
12:54:02	25.199
12:54:02	25.199
12:54:03	25.2
12:54:03	25.2
12:54:04	25.201
12:54:04	25.201
12:54:05	25.203
12:54:05	25.203
12:54:06	25.205
12:54:06	25.205
12:54:07	25.203
12:54:07	25.203
12:54:08	25.204
12:54:08	25.204
12:54:09	25.205
12:54:09	25.204
12:54:10	25.207
12:54:10	25.208
12:54:11	25.209
12:54:11	25.21
12:54:12	25.21
12:54:12	25.21
12:54:13	25.211
12:54:13	25.211
12:54:14	25.211
12:54:14	25.212
12:54:15	25.212
12:54:15	25.211
12:54:16	25.21
12:54:16	25.21
12:54:17	25.21
12:54:17	25.211
12:54:18	25.211
12:54:18	25.212
12:54:19	25.213
12:54:19	25.214
12:54:20	25.213
12:54:20	25.213
12:54:21	25.213
12:54:21	25.215
12:54:22	25.215
12:54:22	25.216
12:54:23	25.217
12:54:23	25.216
12:54:24	25.216
12:54:24	25.216
12:54:25	25.216
12:54:25	25.216
12:54:26	25.215
12:54:26	25.217
12:54:27	25.217
12:54:27	25.217
12:54:28	25.219
12:54:28	25.218
12:54:29	25.218
12:54:29	25.218
12:54:30	25.216
12:54:30	25.217
12:54:31	25.215
12:54:31	25.215
12:54:32	25.216
12:54:32	25.216
12:54:33	25.218
12:54:33	25.218
12:54:34	25.22
12:54:34	25.221
12:54:35	25.22
12:54:35	25.22
12:54:36	25.22
12:54:36	25.22
12:54:37	25.219
12:54:37	25.219
12:54:38	25.22
12:54:38	25.219
12:54:39	25.219
12:54:39	25.218
12:54:40	25.219
12:54:40	25.218
12:54:41	25.22
12:54:41	25.22
12:54:42	25.221
12:54:42	25.222
12:54:43	25.224
12:54:43	25.225
12:54:44	25.226
12:54:44	25.226
12:54:45	25.226
12:54:45	25.227
12:54:46	25.223
12:54:46	25.224
12:54:47	25.222
12:54:47	25.222
12:54:48	25.222
12:54:48	25.222
12:54:49	25.223
12:54:49	25.224
12:54:50	25.222
12:54:50	25.222
12:54:51	25.223
12:54:51	25.221
12:54:52	25.221
12:54:52	25.22
12:54:53	25.221
12:54:53	25.222
12:54:54	25.222
12:54:54	25.222
12:54:55	25.222
12:54:55	25.221
12:54:56	25.222
12:54:56	25.222
12:54:57	25.221
12:54:57	25.222
12:54:58	25.221
12:54:58	25.222
12:54:59	25.223
12:54:59	25.222
12:55:00	25.222
12:55:00	25.221
12:55:01	25.221
12:55:01	25.221
12:55:02	25.22
12:55:02	25.22
12:55:03	25.221
12:55:03	25.219
12:55:04	25.22
12:55:04	25.22
12:55:05	25.219
12:55:05	25.22
12:55:06	25.219
12:55:06	25.22
12:55:07	25.222
12:55:07	25.221
12:55:08	25.218
12:55:08	25.219
12:55:09	25.219
12:55:09	25.218
12:55:10	25.217
12:55:10	25.216
12:55:11	25.215
12:55:11	25.217
12:55:12	25.216
12:55:12	25.215
12:55:13	25.214
12:55:13	25.213
12:55:14	25.213
12:55:14	25.211
12:55:15	25.21
12:55:15	25.208
12:55:16	25.209
12:55:16	25.21
12:55:17	25.209
12:55:17	25.21
12:55:18	25.21
12:55:18	25.21
12:55:19	25.21
12:55:19	25.208
12:55:20	25.209
12:55:20	25.207
12:55:21	25.207
12:55:21	25.207
12:55:22	25.206
12:55:22	25.207
12:55:23	25.208
12:55:23	25.208
12:55:24	25.207
12:55:24	25.208
12:55:25	25.208
12:55:25	25.208
12:55:26	25.207
12:55:26	25.206
12:55:27	25.209
12:55:27	25.208
12:55:28	25.207
12:55:28	25.208
12:55:29	25.208
12:55:29	25.208
12:55:30	25.207
12:55:30	25.205
12:55:31	25.206
12:55:31	25.204
12:55:32	25.204
12:55:32	25.205
12:55:33	25.204
12:55:33	25.205
12:55:34	25.204
12:55:34	25.204
12:55:35	25.203
12:55:35	25.203
12:55:36	25.202
12:55:36	25.202
12:55:37	25.202
12:55:37	25.2
12:55:38	25.2
12:55:38	25.199
12:55:39	25.201
12:55:39	25.2
12:55:40	25.201
12:55:40	25.203
12:55:41	25.205
12:55:41	25.204
12:55:42	25.205
12:55:42	25.204
12:55:43	25.205
12:55:43	25.205
12:55:44	25.204
12:55:44	25.202
12:55:45	25.204
12:55:45	25.202
12:55:46	25.203
12:55:46	25.202
12:55:47	25.203
12:55:47	25.202
12:55:48	25.202
12:55:48	25.201
12:55:49	25.202
12:55:49	25.201
12:55:50	25.199
12:55:50	25.199
12:55:51	25.199
12:55:51	25.201
12:55:52	25.199
12:55:52	25.198
12:55:53	25.197
12:55:53	25.196
12:55:54	25.195
12:55:54	25.195
12:55:55	25.195
12:55:55	25.196
12:55:56	25.197
12:55:56	25.198
12:55:57	25.197
12:55:57	25.199
12:55:58	25.2
12:55:58	25.201
12:55:59	25.201
12:55:59	25.2
12:56:00	25.201
12:56:00	25.2
12:56:01	25.198
12:56:01	25.198
12:56:02	25.2
12:56:02	25.2
12:56:03	25.198
12:56:03	25.199
12:56:04	25.197
12:56:04	25.198
12:56:05	25.196
12:56:05	25.195
12:56:06	25.196
12:56:06	25.195
12:56:07	25.196
12:56:07	25.196
12:56:08	25.196
12:56:08	25.195
12:56:09	25.195
12:56:09	25.195
12:56:10	25.195
12:56:10	25.194
12:56:11	25.195
12:56:11	25.195
12:56:12	25.194
12:56:12	25.194
12:56:13	25.194
12:56:13	25.193
12:56:14	25.193
12:56:14	25.193
12:56:15	25.193
12:56:15	25.193
12:56:16	25.192
12:56:16	25.193
12:56:17	25.194
12:56:17	25.192
12:56:18	25.194
12:56:18	25.194
12:56:19	25.196
12:56:19	25.196
12:56:20	25.196
12:56:20	25.195
12:56:21	25.197
12:56:21	25.196
12:56:22	25.195
12:56:22	25.195
12:56:23	25.195
12:56:23	25.195
12:56:24	25.194
12:56:24	25.194
12:56:25	25.195
12:56:25	25.195
12:56:26	25.196
12:56:26	25.197
12:56:27	25.196
12:56:27	25.195
12:56:28	25.196
12:56:28	25.195
12:56:29	25.195
12:56:29	25.195
12:56:30	25.195
12:56:30	25.195
12:56:31	25.195
12:56:31	25.196
12:56:32	25.195
12:56:32	25.195
12:56:33	25.195
12:56:33	25.195
12:56:34	25.194
12:56:34	25.193
12:56:35	25.195
12:56:35	25.194
12:56:36	25.194
12:56:36	25.193
12:56:37	25.192
12:56:37	25.192
12:56:38	25.193
12:56:38	25.194
12:56:39	25.196
12:56:39	25.198
12:56:40	25.2
12:56:40	25.203
12:56:41	25.204
12:56:41	25.205
12:56:42	25.204
12:56:42	25.205
12:56:43	25.205
12:56:43	25.206
12:56:44	25.206
12:56:44	25.205
12:56:45	25.206
12:56:45	25.206
12:56:46	25.207
12:56:46	25.208
12:56:47	25.208
12:56:47	25.208
12:56:48	25.208
12:56:48	25.208
12:56:49	25.21
12:56:49	25.212
12:56:50	25.211
12:56:50	25.211
12:56:51	25.212
12:56:51	25.213
12:56:52	25.213
12:56:52	25.212
12:56:53	25.212
12:56:53	25.212
12:56:54	25.212
12:56:54	25.213
12:56:55	25.212
12:56:55	25.212
12:56:56	25.212
12:56:56	25.21
12:56:57	25.211
12:56:57	25.21
12:56:58	25.212
12:56:58	25.213
12:56:59	25.214
12:56:59	25.215
12:57:00	25.216
12:57:00	25.217
12:57:01	25.215
12:57:01	25.216
12:57:02	25.216
12:57:02	25.216
12:57:03	25.216
12:57:03	25.216
12:57:04	25.217
12:57:04	25.218
12:57:05	25.217
12:57:05	25.218
12:57:06	25.218
12:57:06	25.217
12:57:07	25.216
12:57:07	25.217
12:57:08	25.216
12:57:08	25.216
12:57:09	25.216
12:57:09	25.216
12:57:10	25.215
12:57:10	25.214
12:57:11	25.215
12:57:11	25.215
12:57:12	25.216
12:57:12	25.214
12:57:13	25.214
12:57:13	25.215
12:57:14	25.215
12:57:14	25.215
12:57:15	25.214
12:57:15	25.213
12:57:16	25.216
12:57:16	25.217
12:57:17	25.217
12:57:17	25.217
12:57:18	25.218
12:57:18	25.22
12:57:19	25.221
12:57:19	25.22
12:57:20	25.222
12:57:20	25.223
12:57:21	25.223
12:57:21	25.223
12:57:22	25.223
12:57:22	25.222
12:57:23	25.222
12:57:23	25.221
12:57:24	25.22
12:57:24	25.221
12:57:25	25.222
12:57:25	25.222
12:57:26	25.221
12:57:26	25.222
12:57:27	25.222
12:57:27	25.221
12:57:28	25.22
12:57:28	25.22
12:57:29	25.22
12:57:29	25.221
12:57:30	25.221
12:57:30	25.221
12:57:31	25.221
12:57:31	25.221
12:57:32	25.222
12:57:32	25.223
12:57:33	25.222
12:57:33	25.224
12:57:34	25.226
