Time - A.ExtT.T (°C)	Temperature (°C) - A.ExtT.T (°C)
12:15:02	25.12
12:15:02	25.116
12:15:03	25.117
12:15:03	25.116
12:15:03	25.12
12:15:04	25.123
12:15:04	25.124
12:15:04	25.127
12:15:05	25.127
12:15:05	25.127
12:15:05	25.125
12:15:06	25.121
12:15:06	25.119
12:15:06	25.117
12:15:07	25.116
12:15:07	25.116
12:15:08	25.122
12:15:08	25.123
12:15:09	25.125
12:15:09	25.125
12:15:10	25.122
12:15:10	25.118
12:15:11	25.116
12:15:11	25.113
12:15:12	25.116
12:15:12	25.121
12:15:13	25.124
12:15:13	25.127
12:15:14	25.126
12:15:14	25.124
12:15:15	25.122
12:15:15	25.119
12:15:16	25.118
12:15:16	25.12
12:15:17	25.123
12:15:17	25.127
12:15:18	25.128
12:15:18	25.127
12:15:19	25.124
12:15:19	25.12
12:15:20	25.119
12:15:20	25.12
12:15:21	25.121
12:15:21	25.125
12:15:22	25.127
12:15:22	25.128
12:15:23	25.124
12:15:23	25.121
12:15:24	25.116
12:15:24	25.115
12:15:25	25.117
12:15:25	25.121
12:15:26	25.126
12:15:26	25.127
12:15:27	25.127
12:15:27	25.125
12:15:28	25.122
12:15:28	25.119
12:15:29	25.119
12:15:29	25.121
12:15:30	25.124
12:15:30	25.128
12:15:31	25.13
12:15:31	25.128
12:15:32	25.126
12:15:32	25.123
12:15:33	25.12
12:15:33	25.12
12:15:34	25.123
12:15:34	25.127
12:15:35	25.13
12:15:35	25.13
12:15:36	25.127
12:15:36	25.124
12:15:37	25.121
12:15:37	25.119
12:15:38	25.121
12:15:38	25.124
12:15:39	25.128
12:15:39	25.132
12:15:40	25.132
12:15:40	25.131
12:15:41	25.126
12:15:41	25.124
12:15:42	25.123
12:15:42	25.123
12:15:43	25.125
12:15:43	25.128
12:15:44	25.13
12:15:44	25.131
12:15:45	25.127
12:15:45	25.126
12:15:46	25.125
12:15:46	25.126
12:15:47	25.128
12:15:47	25.13
12:15:48	25.134
12:15:48	25.135
12:15:49	25.134
12:15:49	25.131
12:15:50	25.128
12:15:50	25.127
12:15:51	25.127
12:15:51	25.128
12:15:52	25.133
12:15:52	25.133
12:15:53	25.134
12:15:53	25.132
12:15:54	25.13
12:15:54	25.126
12:15:55	25.125
12:15:55	25.126
12:15:56	25.131
12:15:56	25.136
12:15:57	25.136
12:15:57	25.137
12:15:58	25.134
12:15:58	25.132
12:15:59	25.128
12:15:59	25.127
12:16:00	25.128
12:16:00	25.13
12:16:01	25.135
12:16:01	25.138
12:16:02	25.137
12:16:02	25.136
12:16:03	25.133
12:16:03	25.13
12:16:04	25.128
12:16:04	25.129
12:16:05	25.135
12:16:05	25.137
12:16:06	25.136
12:16:06	25.135
12:16:07	25.132
12:16:07	25.13
12:16:08	25.125
12:16:08	25.126
12:16:09	25.128
12:16:09	25.131
12:16:10	25.133
12:16:10	25.135
12:16:11	25.136
12:16:11	25.133
12:16:12	25.133
12:16:12	25.134
12:16:13	25.134
12:16:13	25.136
12:16:14	25.139
12:16:14	25.141
12:16:15	25.14
12:16:15	25.138
12:16:16	25.135
12:16:16	25.131
12:16:17	25.131
12:16:17	25.131
12:16:18	25.134
12:16:18	25.137
12:16:19	25.138
12:16:19	25.139
12:16:20	25.138
12:16:20	25.135
12:16:21	25.133
12:16:21	25.131
12:16:22	25.134
12:16:22	25.136
12:16:23	25.138
12:16:23	25.139
12:16:24	25.137
12:16:24	25.134
12:16:25	25.13
12:16:25	25.128
12:16:26	25.129
12:16:26	25.131
12:16:27	25.134
12:16:27	25.139
12:16:28	25.14
12:16:28	25.139
12:16:29	25.137
12:16:29	25.132
12:16:30	25.13
12:16:30	25.131
12:16:31	25.133
12:16:31	25.137
12:16:32	25.14
12:16:32	25.141
12:16:33	25.139
12:16:33	25.135
12:16:34	25.133
12:16:34	25.131
12:16:35	25.13
12:16:35	25.133
12:16:36	25.137
12:16:36	25.14
12:16:37	25.141
12:16:37	25.14
12:16:38	25.138
12:16:38	25.136
12:16:39	25.134
12:16:39	25.135
12:16:40	25.137
12:16:40	25.138
12:16:41	25.139
12:16:41	25.139
12:16:42	25.135
12:16:42	25.132
12:16:43	25.129
12:16:43	25.128
12:16:44	25.13
12:16:44	25.132
12:16:45	25.136
12:16:45	25.136
12:16:46	25.137
12:16:46	25.134
12:16:47	25.132
12:16:47	25.131
12:16:48	25.131
12:16:48	25.133
12:16:49	25.137
12:16:49	25.141
12:16:50	25.142
12:16:50	25.139
12:16:51	25.138
12:16:51	25.134
12:16:52	25.132
12:16:52	25.133
12:16:53	25.133
12:16:53	25.136
12:16:54	25.138
12:16:54	25.138
12:16:55	25.135
12:16:55	25.131
12:16:56	25.129
12:16:56	25.129
12:16:57	25.13
12:16:57	25.132
12:16:58	25.136
12:16:58	25.139
12:16:59	25.138
12:16:59	25.136
12:17:00	25.132
12:17:00	25.129
12:17:01	25.127
12:17:01	25.128
12:17:02	25.133
12:17:02	25.137
12:17:03	25.139
12:17:03	25.138
12:17:04	25.135
12:17:04	25.132
12:17:05	25.129
12:17:05	25.125
12:17:06	25.127
12:17:06	25.129
12:17:07	25.132
12:17:07	25.135
12:17:08	25.133
12:17:08	25.131
12:17:09	25.129
12:17:09	25.125
12:17:10	25.125
12:17:10	25.125
12:17:11	25.128
12:17:11	25.132
12:17:12	25.132
12:17:12	25.132
12:17:13	25.129
12:17:13	25.126
12:17:14	25.124
12:17:14	25.124
12:17:15	25.126
12:17:15	25.129
12:17:16	25.131
12:17:16	25.135
12:17:17	25.133
12:17:17	25.131
12:17:18	25.128
12:17:18	25.127
12:17:19	25.126
12:17:19	25.126
12:17:20	25.129
12:17:20	25.131
12:17:21	25.131
12:17:21	25.13
12:17:22	25.128
12:17:22	25.126
12:17:23	25.125
12:17:23	25.125
12:17:24	25.127
12:17:24	25.128
12:17:25	25.13
12:17:25	25.129
12:17:26	25.129
12:17:26	25.125
12:17:27	25.124
12:17:27	25.124
12:17:28	25.125
12:17:28	25.128
12:17:29	25.13
12:17:29	25.13
12:17:30	25.129
12:17:30	25.126
12:17:31	25.123
12:17:31	25.12
12:17:32	25.12
12:17:32	25.121
12:17:33	25.124
12:17:33	25.126
12:17:34	25.126
12:17:34	25.125
12:17:35	25.123
12:17:35	25.12
12:17:36	25.118
12:17:36	25.119
12:17:37	25.123
12:17:37	25.127
12:17:38	25.13
12:17:38	25.13
12:17:39	25.129
12:17:39	25.126
12:17:40	25.122
12:17:40	25.121
12:17:41	25.122
12:17:41	25.124
12:17:42	25.127
12:17:42	25.13
12:17:43	25.13
12:17:43	25.128
12:17:44	25.124
12:17:44	25.122
12:17:45	25.119
12:17:45	25.12
12:17:46	25.123
12:17:46	25.126
12:17:47	25.128
12:17:47	25.127
12:17:48	25.126
12:17:48	25.124
12:17:49	25.123
12:17:49	25.121
12:17:50	25.123
12:17:50	25.128
12:17:51	25.13
12:17:51	25.13
12:17:52	25.128
12:17:52	25.124
12:17:53	25.121
12:17:53	25.118
12:17:54	25.118
12:17:54	25.12
12:17:55	25.123
12:17:55	25.125
12:17:56	25.126
12:17:56	25.127
12:17:57	25.124
12:17:57	25.124
12:17:58	25.121
12:17:58	25.123
12:17:59	25.127
12:17:59	25.128
12:18:00	25.129
12:18:00	25.128
12:18:01	25.126
12:18:01	25.123
12:18:02	25.12
12:18:02	25.119
12:18:03	25.121
12:18:03	25.124
12:18:04	25.128
12:18:04	25.13
12:18:05	25.131
12:18:05	25.129
12:18:06	25.126
12:18:06	25.123
12:18:07	25.123
12:18:07	25.125
12:18:08	25.126
12:18:08	25.13
12:18:09	25.132
12:18:09	25.132
12:18:10	25.13
12:18:10	25.124
12:18:11	25.122
12:18:11	25.121
12:18:12	25.123
12:18:12	25.127
12:18:13	25.13
12:18:13	25.132
12:18:14	25.132
12:18:14	25.131
12:18:15	25.129
12:18:15	25.127
12:18:16	25.127
12:18:16	25.128
12:18:17	25.132
12:18:17	25.134
12:18:18	25.136
12:18:18	25.134
12:18:19	25.13
12:18:19	25.128
12:18:20	25.125
12:18:20	25.125
12:18:21	25.128
12:18:21	25.132
12:18:22	25.134
12:18:22	25.134
