time /s	I /nA	E /V
0.100	60.176	0.099
0.200	49.245	0.099
0.300	48.038	0.099
0.400	42.034	0.099
0.500	60.469	0.099
0.600	61.605	0.099
0.700	54.284	0.099
0.800	59.597	0.099
0.900	46.256	0.099
1.000	74.672	0.099
1.100	62.703	0.099
1.200	50.703	0.099
1.300	52.268	0.099
1.400	47.654	0.099
1.500	42.437	0.099
1.600	48.098	0.099
1.700	54.083	0.099
1.800	50.919	0.099
1.900	53.295	0.099
2.000	50.600	0.100
2.100	47.687	0.100
2.200	40.614	0.100
2.300	55.807	0.100
2.400	44.439	0.100
2.500	44.445	0.100
2.600	58.476	0.100
2.700	62.675	0.100
2.800	50.790	0.100
2.900	46.712	0.100
3.000	53.891	0.100
3.100	50.476	0.100
3.200	53.953	0.100
3.300	47.891	0.100
3.400	54.603	0.100
3.500	50.060	0.100
3.600	54.301	0.100
3.700	54.721	0.100
3.800	44.418	0.100
3.900	46.663	0.100
4.000	57.733	0.100
4.100	54.153	0.100
4.200	40.389	0.100
4.300	65.572	0.100
4.400	53.178	0.100
4.500	59.471	0.100
4.600	57.811	0.100
4.700	55.173	0.100
4.800	48.235	0.100
4.900	50.583	0.100
5.000	61.176	0.100
5.100	54.534	0.100
5.200	51.170	0.100
5.300	58.424	0.100
5.400	53.805	0.100
5.500	58.697	0.100
5.600	43.438	0.100
5.700	61.311	0.100
5.800	45.730	0.100
5.900	56.785	0.100
6.000	29.625	0.100
6.100	51.179	0.100
6.200	51.937	0.100
6.300	51.800	0.100
6.400	54.970	0.100
6.500	52.582	0.100
6.600	47.037	0.100
6.700	60.724	0.100
6.800	68.687	0.100
6.900	49.853	0.100
7.000	50.789	0.100
7.100	45.713	0.100
7.200	50.336	0.100
7.300	49.574	0.100
7.400	52.191	0.100
7.500	51.334	0.100
7.600	57.161	0.100
7.700	55.245	0.100
7.800	64.720	0.100
7.900	51.895	0.100
8.000	58.498	0.100
8.100	52.188	0.100
8.200	50.105	0.100
