time /s	I /nA	E /V
0.100	13.181	0.100
0.200	10.639	0.100
0.300	14.010	0.100
0.400	18.472	0.100
0.500	3.362	0.100
0.600	12.941	0.100
0.700	-17.129	0.100
0.800	-4.509	0.100
0.900	14.036	0.100
1.000	-2.083	0.100
1.100	18.124	0.100
1.200	2.802	0.100
1.300	-0.805	0.100
1.400	4.619	0.100
1.500	6.535	0.100
1.600	0.479	0.100
1.700	3.204	0.100
1.800	17.570	0.100
1.900	2.939	0.100
2.000	4.857	0.100
2.100	6.563	0.100
2.200	-7.226	0.100
2.300	-0.953	0.100
2.400	21.545	0.100
2.500	11.043	0.100
2.600	3.490	0.100
2.700	16.853	0.100
2.800	0.566	0.100
2.900	11.362	0.100
3.000	5.659	0.100
3.100	14.849	0.100
3.200	12.845	0.100
3.300	4.488	0.100
3.400	1.755	0.100
3.500	6.084	0.100
3.600	9.576	0.100
3.700	4.888	0.100
3.800	7.145	0.100
3.900	15.497	0.100
4.000	-6.034	0.100
4.100	-0.347	0.100
4.200	25.891	0.100
4.300	-1.838	0.100
4.400	4.515	0.100
4.500	9.519	0.100
4.600	27.310	0.100
4.700	20.007	0.100
4.800	9.226	0.100
4.900	-7.807	0.100
5.000	15.386	0.100
5.100	-2.983	0.100
5.200	-3.935	0.100
5.300	-1.218	0.100
5.400	23.377	0.100
5.500	19.041	0.100
5.600	1.315	0.100
5.700	0.018	0.100
5.800	2.714	0.100
5.900	-6.242	0.100
6.000	17.036	0.100
6.100	12.287	0.100
6.200	10.191	0.100
6.300	5.450	0.100
6.400	9.077	0.100
6.500	10.902	0.100
6.600	10.078	0.100
6.700	-3.830	0.100
6.800	-5.315	0.100
6.900	11.699	0.100
7.000	11.166	0.100
7.100	1.730	0.100
7.200	8.707	0.100
7.300	7.852	0.100
7.400	11.058	0.100
7.500	13.139	0.100
7.600	11.190	0.100
7.700	7.907	0.100
7.800	11.530	0.100
7.900	5.850	0.100
8.000	8.900	0.100
8.100	13.601	0.100
8.200	6.243	0.100
8.300	15.455	0.100
8.400	-4.720	0.100
8.500	-2.812	0.100
8.600	9.623	0.100
8.700	16.274	0.100
8.800	6.669	0.100
8.900	14.960	0.100
9.000	3.950	0.100
9.100	-1.029	0.100
9.200	28.174	0.100
9.300	14.173	0.100
9.400	18.407	0.100
9.500	-0.724	0.100
9.600	10.322	0.100
9.700	26.256	0.100
9.800	-7.214	0.100
9.900	-1.727	0.100
10.000	15.512	0.100
10.100	24.138	0.100
10.200	18.235	0.100
10.300	16.512	0.100
10.400	-9.908	0.100
10.500	-3.802	0.100
10.600	0.607	0.100
10.700	4.800	0.100
10.800	-1.486	0.100
10.900	15.631	0.100
11.000	13.292	0.100
11.100	17.277	0.100
11.200	7.134	0.100
11.300	1.044	0.100
11.400	-11.052	0.100
11.500	-1.786	0.100
11.600	3.877	0.100
11.700	9.667	0.100
11.800	4.993	0.100
11.900	9.407	0.100
12.000	11.576	0.100
12.100	13.308	0.100
12.200	8.465	0.100
12.300	9.819	0.100
12.400	10.996	0.100
12.500	-6.479	0.100
12.600	-4.401	0.100
12.700	15.712	0.100
12.800	-5.097	0.100
12.900	14.719	0.100
13.000	10.748	0.100
13.100	8.908	0.100
13.200	10.669	0.100
13.300	8.508	0.100
13.400	6.003	0.100
13.500	9.178	0.100
13.600	13.568	0.100
13.700	-1.895	0.100
13.800	10.147	0.100
13.900	7.476	0.100
14.000	11.509	0.100
14.100	16.661	0.100
14.200	11.912	0.100
14.300	3.370	0.100
14.400	21.986	0.100
14.500	-2.152	0.100
14.600	-6.657	0.100
