time /s	I /nA	E /V
0.100	-8.440	0.100
0.200	9.894	0.100
0.300	6.069	0.100
0.400	-6.002	0.100
0.500	-0.235	0.100
0.600	15.252	0.100
0.700	2.277	0.100
0.800	-10.098	0.100
0.900	-3.907	0.100
1.000	-9.689	0.100
1.100	-1.871	0.100
1.200	-2.289	0.100
1.300	-5.102	0.100
1.400	1.875	0.100
1.500	17.699	0.100
1.600	-10.982	0.100
1.700	9.342	0.100
1.800	-6.899	0.100
1.900	-9.838	0.100
2.000	-4.938	0.100
2.100	0.970	0.100
2.200	15.581	0.100
2.300	-8.561	0.100
2.400	-1.405	0.100
2.500	7.740	0.100
2.600	-0.531	0.100
2.700	-0.368	0.100
2.800	-1.405	0.100
2.900	-9.179	0.100
3.000	-4.324	0.100
3.100	4.085	0.100
3.200	-0.607	0.100
3.300	21.569	0.100
3.400	-13.568	0.100
3.500	-3.722	0.100
3.600	2.157	0.100
3.700	4.246	0.100
3.800	8.997	0.100
3.900	4.255	0.100
4.000	-14.113	0.100
4.100	-4.910	0.100
4.200	18.862	0.100
4.300	-6.842	0.100
4.400	2.001	0.100
4.500	-17.293	0.100
4.600	13.061	0.100
4.700	-4.705	0.100
4.800	5.135	0.100
4.900	-4.169	0.100
5.000	0.692	0.100
5.100	-3.821	0.100
5.200	5.300	0.100
5.300	19.191	0.100
5.400	-4.712	0.100
5.500	-3.040	0.100
5.600	0.392	0.100
5.700	-11.553	0.100
5.800	-1.803	0.100
5.900	3.134	0.100
6.000	-4.081	0.100
6.100	-1.878	0.100
6.200	-14.285	0.100
6.300	-4.069	0.100
6.400	-7.351	0.100
6.500	11.242	0.100
6.600	8.814	0.100
6.700	10.192	0.100
6.800	-0.549	0.100
6.900	-10.874	0.100
7.000	4.072	0.100
7.100	2.943	0.100
7.200	-2.832	0.100
7.300	4.361	0.100
7.400	-0.967	0.100
7.500	0.027	0.100
7.600	11.953	0.100
7.700	-3.955	0.100
7.800	7.547	0.100
7.900	14.883	0.100
8.000	2.832	0.100
8.100	1.585	0.100
8.200	-4.982	0.100
8.300	2.118	0.100
8.400	-2.493	0.100
8.500	-2.784	0.100
8.600	-3.299	0.100
8.700	6.419	0.100
8.800	5.262	0.100
8.900	-0.371	0.100
9.000	-13.108	0.100
9.100	7.960	0.100
9.200	5.276	0.100
9.300	7.251	0.100
9.400	-17.107	0.100
9.500	-9.639	0.100
9.600	-0.801	0.100
9.700	-3.421	0.100
9.800	-3.434	0.100
9.900	12.688	0.100
10.000	-10.152	0.100
10.100	-10.555	0.100
10.200	-6.143	0.100
10.300	-7.502	0.100
10.400	4.731	0.100
10.500	-4.787	0.100
10.600	9.218	0.100
10.700	-14.957	0.100
10.800	6.001	0.100
10.900	14.581	0.100
11.000	-0.638	0.100
11.100	-7.749	0.100
11.200	8.354	0.100
11.300	11.942	0.100
11.400	1.821	0.100
11.500	2.883	0.100
11.600	0.071	0.100
11.700	-6.840	0.100
11.800	0.013	0.100
11.900	-7.540	0.100
12.000	7.424	0.100
12.100	-12.946	0.100
12.200	-3.499	0.100
12.300	-0.642	0.100
12.400	11.803	0.100
12.500	4.683	0.100
12.600	5.230	0.100
12.700	-4.230	0.100
12.800	13.267	0.100
12.900	17.787	0.100
13.000	-4.507	0.100
13.100	1.243	0.100
13.200	-2.655	0.100
13.300	8.825	0.100
13.400	5.198	0.100
13.500	8.909	0.100
13.600	-15.073	0.100
13.700	10.863	0.100
13.800	4.444	0.100
13.900	4.062	0.100
14.000	-1.974	0.100
14.100	12.151	0.100
14.200	-3.339	0.100
14.300	8.250	0.100
14.400	-5.749	0.100
14.500	-2.216	0.100
14.600	10.433	0.100
14.700	-14.463	0.100
14.800	8.032	0.100
14.900	15.125	0.100
15.000	-10.268	0.100
15.100	1.202	0.100
15.200	0.028	0.100
15.300	-10.276	0.100
15.400	9.479	0.100
15.500	-2.926	0.100
15.600	3.031	0.100
15.700	2.431	0.100
15.800	1.027	0.100
15.900	17.035	0.100
16.000	-7.766	0.100
16.100	18.934	0.100
16.200	15.771	0.100
16.300	-2.763	0.100
16.400	7.192	0.100
16.500	-8.031	0.100
16.600	-2.763	0.100
16.700	2.538	0.100
16.800	9.160	0.100
16.900	7.654	0.100
17.000	9.383	0.100
17.100	2.606	0.100
17.200	16.384	0.100
17.300	-4.237	0.100
17.400	1.829	0.100
17.500	-2.258	0.100
17.600	-5.360	0.100
17.700	1.517	0.100
17.800	-3.399	0.100
17.900	4.073	0.100
18.000	6.748	0.100
18.100	9.491	0.100
18.200	-9.123	0.100
18.300	-2.272	0.100
18.400	-1.622	0.100
18.500	-8.098	0.100
18.600	6.522	0.100
18.700	-5.480	0.100
18.800	-0.385	0.100
18.900	-7.659	0.100
19.000	-5.296	0.100
19.100	6.598	0.100
19.200	7.821	0.100
19.300	-3.678	0.100
19.400	-0.594	0.100
19.500	-2.621	0.100
19.600	0.127	0.100
19.700	2.110	0.100
19.800	8.154	0.100
19.900	-3.477	0.100
20.000	-2.573	0.100
20.100	-8.012	0.100
20.200	14.171	0.100
20.300	7.083	0.100
20.400	12.995	0.100
20.500	-13.064	0.100
20.600	-0.601	0.100
20.700	4.153	0.100
20.800	-3.090	0.100
20.900	-3.105	0.100
21.000	1.117	0.100
21.100	4.637	0.100
21.200	1.636	0.100
21.300	3.809	0.100
21.400	-0.800	0.100
21.500	13.324	0.100
21.600	-2.699	0.100
21.700	15.135	0.100
21.800	0.582	0.100
21.900	-6.593	0.100
22.000	-0.775	0.100
22.100	2.874	0.100
22.200	-1.532	0.100
22.300	10.988	0.100
22.400	12.610	0.100
22.500	-5.963	0.100
22.600	-17.539	0.100
22.700	16.190	0.100
22.800	0.639	0.100
22.900	5.083	0.100
23.000	-9.090	0.100
23.100	-9.528	0.100
23.200	2.449	0.100
23.300	4.354	0.100
23.400	8.492	0.100
23.500	-7.893	0.100
23.600	-2.584	0.100
23.700	6.036	0.100
23.800	-9.070	0.100
23.900	3.153	0.100
24.000	23.041	0.100
24.100	-10.582	0.100
24.200	7.973	0.100
24.300	-2.354	0.100
24.400	-10.607	0.100
24.500	0.278	0.100
24.600	-17.088	0.100
24.700	14.695	0.100
24.800	-17.494	0.100
24.900	-4.338	0.100
25.000	-7.910	0.100
25.100	-9.062	0.100
25.200	17.497	0.100
25.300	-10.934	0.100
25.400	2.526	0.100
25.500	-5.289	0.100
25.600	5.543	0.100
25.700	-14.367	0.100
25.800	-11.903	0.100
25.900	8.670	0.100
26.000	-14.780	0.100
26.100	4.216	0.100
26.200	-0.705	0.100
26.300	-4.360	0.100
26.400	-5.092	0.100
26.500	16.180	0.100
26.600	6.265	0.100
26.700	-13.363	0.100
26.800	-2.899	0.100
26.900	-8.706	0.100
27.000	4.637	0.100
27.100	-0.741	0.100
27.200	1.998	0.100
27.300	-1.416	0.100
27.400	-10.549	0.100
27.500	10.690	0.100
27.600	-10.766	0.100
27.700	2.878	0.100
27.800	1.766	0.100
27.900	-7.065	0.100
28.000	7.437	0.100
28.100	16.593	0.100
28.200	-4.047	0.100
28.300	-11.263	0.100
28.400	-3.739	0.100
28.500	-10.793	0.100
28.600	20.220	0.100
28.700	0.873	0.100
28.800	12.438	0.100
28.900	-14.332	0.100
29.000	-16.239	0.100
29.100	3.561	0.100
29.200	-2.007	0.100
29.300	4.435	0.100
29.400	-8.792	0.100
29.500	-0.714	0.100
29.600	-8.096	0.100
29.700	16.607	0.100
29.800	9.557	0.100
29.900	13.427	0.100
30.000	-0.791	0.100
30.100	-14.039	0.100
30.200	7.523	0.100
30.300	7.209	0.100
30.400	2.204	0.100
30.500	16.470	0.100
30.600	8.206	0.100
30.700	23.365	0.100
30.800	8.906	0.100
30.900	10.365	0.100
31.000	3.039	0.100
31.100	21.594	0.100
31.200	34.747	0.100
31.300	33.329	0.100
31.400	41.951	0.100
31.500	28.625	0.100
31.600	25.747	0.100
31.700	39.107	0.100
31.800	26.021	0.100
31.900	17.575	0.100
32.000	33.404	0.100
32.100	34.477	0.100
32.200	39.371	0.100
32.300	23.200	0.100
32.400	39.273	0.100
32.500	12.932	0.100
32.600	36.282	0.100
32.700	22.876	0.100
32.800	15.900	0.100
32.900	18.300	0.100
33.000	35.719	0.100
33.100	8.245	0.100
33.200	13.738	0.100
33.300	22.038	0.100
33.400	46.031	0.100
33.500	18.168	0.100
33.600	7.588	0.100
33.700	31.617	0.100
33.800	33.390	0.100
33.900	29.476	0.100
34.000	33.300	0.100
34.100	38.258	0.100
34.200	26.154	0.100
34.300	24.573	0.100
34.400	35.936	0.100
34.500	12.246	0.100
34.600	35.580	0.100
34.700	30.061	0.100
34.800	28.482	0.100
34.900	28.309	0.100
35.000	47.267	0.100
35.100	21.889	0.100
35.200	36.923	0.100
35.300	43.924	0.100
35.400	23.070	0.100
35.500	30.899	0.100
35.600	37.258	0.100
35.700	27.954	0.100
35.800	29.354	0.100
35.900	23.377	0.100
36.000	24.570	0.100
36.100	21.457	0.100
36.200	35.709	0.100
36.300	22.143	0.100
36.400	14.828	0.100
36.500	42.887	0.100
36.600	28.336	0.100
36.700	35.349	0.100
36.800	40.646	0.100
36.900	20.381	0.100
37.000	27.299	0.100
37.100	20.690	0.100
37.200	46.036	0.100
37.300	49.011	0.100
37.400	35.539	0.100
37.500	49.737	0.100
37.600	43.328	0.100
37.700	38.679	0.100
37.800	44.456	0.100
37.900	43.903	0.100
38.000	53.997	0.100
38.100	45.736	0.100
38.200	61.056	0.100
38.300	30.372	0.100
38.400	48.496	0.100
38.500	52.201	0.100
38.600	46.915	0.100
38.700	33.170	0.100
38.800	54.255	0.100
38.900	38.959	0.100
39.000	48.580	0.100
39.100	46.748	0.100
39.200	52.257	0.100
39.300	39.699	0.100
39.400	55.948	0.100
39.500	50.159	0.100
39.600	61.123	0.100
39.700	33.557	0.100
39.800	52.011	0.100
39.900	55.064	0.100
40.000	50.720	0.100
40.100	47.786	0.100
40.200	40.047	0.100
40.300	55.058	0.100
40.400	58.763	0.100
40.500	48.017	0.100
40.600	57.253	0.100
40.700	28.208	0.100
40.800	69.582	0.100
40.900	50.923	0.100
41.000	56.746	0.100
41.100	41.718	0.100
41.200	72.030	0.100
41.300	52.819	0.100
41.400	62.603	0.100
41.500	58.380	0.100
41.600	69.114	0.100
41.700	50.528	0.100
41.800	57.095	0.100
41.900	54.158	0.100
42.000	47.798	0.100
42.100	63.201	0.100
42.200	50.351	0.100
42.300	30.853	0.100
42.400	65.572	0.100
42.500	73.872	0.100
42.600	55.410	0.100
42.700	66.320	0.100
42.800	57.524	0.100
42.900	55.521	0.100
