time /s	I /nA	E /V
0.100	-25.129	0.099
0.200	-23.445	0.099
0.300	-32.639	0.099
0.400	-17.848	0.099
0.500	-19.426	0.099
0.600	-33.260	0.099
0.700	-21.540	0.099
0.800	-34.345	0.099
0.900	-29.417	0.099
1.000	-40.568	0.099
1.100	-34.420	0.099
1.200	-27.542	0.099
1.300	-17.761	0.099
1.400	-27.497	0.099
1.500	-22.485	0.099
1.600	-21.987	0.099
1.700	-27.615	0.099
1.800	-32.626	0.099
1.900	-34.408	0.099
2.000	-35.330	0.099
2.100	-30.843	0.099
2.200	-24.040	0.099
2.300	-22.455	0.099
2.400	-27.797	0.099
2.500	-24.587	0.099
2.600	-38.159	0.099
2.700	-19.100	0.099
2.800	-32.118	0.099
2.900	-25.208	0.099
3.000	-21.826	0.099
3.100	-23.976	0.099
3.200	-20.367	0.099
3.300	-30.622	0.099
3.400	-30.268	0.099
3.500	-22.572	0.099
3.600	-25.873	0.099
3.700	-36.158	0.099
3.800	-26.980	0.099
3.900	-28.054	0.099
4.000	-34.106	0.099
4.100	-27.140	0.099
4.200	-32.223	0.099
4.300	-18.448	0.099
4.400	-18.480	0.099
4.500	-39.235	0.099
4.600	-45.668	0.099
4.700	-25.507	0.099
4.800	-22.284	0.099
4.900	-32.728	0.099
5.000	-25.940	0.099
5.100	-27.368	0.099
5.200	-24.323	0.099
5.300	-18.960	0.099
5.400	-27.088	0.099
5.500	-26.734	0.099
5.600	-26.702	0.099
5.700	-29.511	0.099
5.800	-36.697	0.099
5.900	-28.232	0.099
6.000	-31.771	0.099
6.100	-29.527	0.099
6.200	-44.207	0.099
6.300	-34.566	0.099
6.400	-21.145	0.099
6.500	-16.458	0.099
6.600	-15.449	0.099
6.700	-30.755	0.099
6.800	-33.704	0.099
6.900	-42.241	0.099
7.000	-26.960	0.099
7.100	-17.870	0.099
7.200	-27.557	0.099
7.300	-28.077	0.099
7.400	-22.119	0.099
7.500	-32.721	0.099
7.600	-27.363	0.099
7.700	-23.037	0.099
7.800	-25.237	0.099
7.900	-36.306	0.099
8.000	-12.419	0.099
8.100	-29.515	0.099
8.200	-27.108	0.099
8.300	-19.543	0.099
8.400	-21.968	0.099
8.500	-31.794	0.099
8.600	-33.146	0.099
8.700	-21.208	0.099
8.800	-32.340	0.099
8.900	-35.555	0.099
9.000	-20.736	0.099
9.100	-24.495	0.099
9.200	-22.580	0.099
9.300	-27.996	0.099
9.400	-19.998	0.099
9.500	-21.296	0.099
9.600	-28.684	0.099
9.700	-33.456	0.099
9.800	-20.045	0.099
9.900	-26.886	0.099
10.000	-35.652	0.099
10.100	-32.675	0.099
10.200	-34.112	0.099
10.300	-35.765	0.099
10.400	-23.004	0.099
10.500	-32.436	0.099
10.600	-18.958	0.099
10.700	-31.298	0.099
10.800	-25.194	0.099
10.900	-23.557	0.099
11.000	-13.170	0.099
11.100	-27.232	0.099
11.200	-19.024	0.099
11.300	-35.187	0.099
11.400	-24.047	0.099
11.500	-20.680	0.099
11.600	-15.911	0.099
11.700	-21.405	0.099
11.800	-24.192	0.099
11.900	-23.685	0.099
12.000	-17.809	0.099
12.100	-19.269	0.099
12.200	-30.641	0.099
12.300	-35.685	0.099
12.400	-23.163	0.099
12.500	-34.710	0.099
12.600	-21.146	0.099
12.700	-18.739	0.099
12.800	-24.651	0.099
12.900	-32.210	0.099
13.000	-23.817	0.099
13.100	-34.919	0.099
13.200	-17.496	0.099
13.300	-24.438	0.099
13.400	-26.733	0.099
13.500	-28.343	0.099
13.600	-25.129	0.099
13.700	-27.432	0.099
13.800	-11.621	0.099
13.900	-21.061	0.099
14.000	-9.877	0.099
14.100	-33.407	0.099
14.200	-25.826	0.099
14.300	-17.066	0.099
14.400	-19.121	0.099
14.500	-33.912	0.099
