time /s	I /nA	E /V
0.100	-15.851	0.101
0.200	-13.953	0.101
0.300	-7.354	0.101
0.400	-19.506	0.101
0.500	-8.065	0.101
0.600	-6.273	0.101
0.700	-9.771	0.101
0.800	-18.639	0.101
0.900	-12.423	0.101
1.000	-17.579	0.101
1.100	-16.191	0.101
1.200	3.752	0.101
1.300	-1.588	0.101
1.400	-19.399	0.101
1.500	-18.692	0.101
1.600	-21.783	0.101
1.700	-12.883	0.101
1.800	-15.396	0.101
1.900	-3.708	0.101
2.000	-10.620	0.101
2.100	-12.958	0.101
2.200	-10.756	0.101
2.300	-6.341	0.101
2.400	-12.688	0.101
2.500	-18.968	0.101
2.600	0.548	0.101
2.700	-18.023	0.101
2.800	0.196	0.101
2.900	-9.065	0.101
3.000	-17.717	0.101
3.100	-15.067	0.101
3.200	-11.830	0.101
3.300	-30.243	0.101
3.400	-7.420	0.101
3.500	-6.562	0.101
3.600	-12.362	0.101
3.700	-9.900	0.101
3.800	-11.895	0.101
3.900	-14.077	0.101
4.000	-11.246	0.101
4.100	-3.572	0.101
4.200	-13.896	0.101
4.300	-10.176	0.101
4.400	-14.742	0.101
4.500	-21.123	0.101
4.600	-6.692	0.101
4.700	-3.318	0.101
4.800	-3.535	0.101
4.900	-11.334	0.101
5.000	-4.281	0.101
5.100	-3.578	0.101
5.200	-7.983	0.101
5.300	-10.559	0.101
5.400	-4.976	0.101
5.500	-2.002	0.101
5.600	0.319	0.101
5.700	-6.054	0.101
5.800	-9.042	0.101
5.900	-8.086	0.101
6.000	-20.740	0.101
6.100	-3.609	0.101
6.200	-14.712	0.101
6.300	-8.358	0.101
6.400	-9.947	0.101
6.500	-8.509	0.101
6.600	0.791	0.101
6.700	-9.900	0.101
6.800	-20.477	0.101
6.900	-11.071	0.101
7.000	-9.349	0.101
7.100	-32.198	0.101
7.200	-10.096	0.101
7.300	-8.107	0.101
7.400	-7.033	0.101
7.500	-13.222	0.101
7.600	-8.909	0.101
7.700	-11.686	0.101
7.800	-21.249	0.101
7.900	-8.729	0.101
8.000	-25.066	0.101
8.100	-1.426	0.101
8.200	-7.119	0.101
8.300	-19.044	0.101
8.400	-21.843	0.101
8.500	-2.949	0.101
8.600	-3.303	0.101
8.700	-8.677	0.101
8.800	-6.486	0.101
8.900	-4.603	0.101
9.000	-11.360	0.101
9.100	-24.214	0.101
9.200	-11.495	0.101
9.300	-3.468	0.101
9.400	-13.302	0.101
9.500	-2.589	0.101
9.600	-11.795	0.101
9.700	-9.970	0.101
9.800	-17.245	0.101
9.900	3.715	0.101
10.000	-14.218	0.101
10.100	-3.906	0.101
10.200	-17.044	0.101
10.300	6.141	0.101
10.400	-8.850	0.101
10.500	-4.075	0.101
10.600	-14.767	0.101
10.700	3.596	0.101
10.800	-9.676	0.101
10.900	-7.734	0.101
11.000	-13.182	0.101
11.100	-6.671	0.101
11.200	-11.624	0.101
11.300	-7.852	0.101
11.400	1.451	0.101
11.500	-9.060	0.101
11.600	-3.644	0.101
11.700	-9.429	0.101
11.800	-1.459	0.101
11.900	-6.082	0.101
12.000	-13.787	0.101
12.100	0.922	0.101
12.200	-8.045	0.101
12.300	-9.755	0.101
12.400	-11.093	0.101
12.500	-7.215	0.101
12.600	-12.379	0.101
12.700	-24.043	0.101
12.800	-2.153	0.101
12.900	-12.462	0.101
13.000	-4.884	0.101
13.100	-4.001	0.101
13.200	-14.699	0.101
13.300	-16.122	0.101
13.400	2.976	0.101
13.500	-14.825	0.101
13.600	-5.260	0.101
13.700	-27.519	0.101
13.800	-13.473	0.101
13.900	-7.833	0.101
14.000	-13.162	0.101
14.100	-7.186	0.101
14.200	-8.743	0.101
14.300	-4.006	0.101
14.400	-13.848	0.101
14.500	-8.422	0.101
14.600	-9.816	0.101
14.700	-1.793	0.101
14.800	-6.258	0.101
14.900	-0.872	0.101
15.000	-5.369	0.101
15.100	-7.610	0.101
15.200	-26.310	0.101
15.300	-20.297	0.101
15.400	0.017	0.101
15.500	-8.293	0.101
15.600	-12.670	0.101
15.700	-13.574	0.101
15.800	-20.585	0.101
15.900	-19.410	0.101
16.000	-20.545	0.101
16.100	-7.906	0.101
16.200	3.127	0.101
16.300	-6.112	0.101
16.400	-12.629	0.101
16.500	-5.398	0.101
16.600	-9.984	0.101
16.700	-23.843	0.101
16.800	-7.840	0.101
16.900	-10.236	0.101
17.000	7.869	0.101
17.100	-6.274	0.101
17.200	-24.820	0.101
17.300	-10.565	0.101
17.400	-17.186	0.101
17.500	-23.727	0.101
17.600	-10.141	0.101
17.700	-20.206	0.101
17.800	0.539	0.101
17.900	-3.568	0.101
18.000	-22.175	0.101
18.100	-17.042	0.101
18.200	-10.796	0.101
18.300	-17.180	0.101
18.400	-14.672	0.101
18.500	13.017	0.101
18.600	-12.032	0.101
18.700	-8.166	0.101
18.800	-25.482	0.101
18.900	-11.102	0.101
19.000	-3.741	0.101
19.100	-1.552	0.101
19.200	-3.399	0.101
19.300	-13.228	0.101
19.400	-14.014	0.101
19.500	-5.754	0.101
19.600	-0.997	0.101
19.700	-9.160	0.101
19.800	-5.866	0.101
19.900	-8.838	0.101
20.000	-5.330	0.101
20.100	-11.641	0.101
20.200	-12.467	0.101
20.300	-2.469	0.101
20.400	-14.907	0.101
20.500	-8.395	0.101
20.600	-11.439	0.101
20.700	-13.360	0.101
20.800	-17.739	0.101
20.900	-3.769	0.101
21.000	-4.814	0.101
21.100	-2.213	0.101
21.200	-9.780	0.101
