time /s	I /nA	E /V
0.100	9.120	0.099
0.200	1.537	0.099
0.300	-9.973	0.099
0.400	-3.750	0.099
0.500	-7.163	0.099
0.600	-4.937	0.099
0.700	-1.107	0.099
0.800	-19.603	0.099
0.900	-12.987	0.099
1.000	2.688	0.099
1.100	3.716	0.099
1.200	-18.791	0.099
1.300	-24.251	0.099
1.400	-6.373	0.099
1.500	-4.356	0.099
1.600	-17.213	0.099
1.700	-5.527	0.099
1.800	-7.481	0.099
1.900	-5.216	0.099
2.000	-2.248	0.099
2.100	-11.257	0.099
2.200	-8.465	0.099
2.300	-1.362	0.099
2.400	-11.801	0.099
2.500	-13.005	0.099
2.600	-2.272	0.099
2.700	-2.945	0.099
2.800	-17.187	0.099
2.900	-8.555	0.099
3.000	-7.313	0.099
3.100	-0.901	0.099
3.200	-9.880	0.099
3.300	-12.634	0.099
3.400	-11.382	0.099
3.500	-4.668	0.099
3.600	-14.766	0.099
3.700	2.321	0.099
3.800	-2.625	0.099
3.900	-5.209	0.099
4.000	0.947	0.099
4.100	-10.439	0.099
4.200	-22.921	0.099
4.300	-7.762	0.099
4.400	-1.407	0.099
4.500	-1.809	0.099
4.600	-13.790	0.099
4.700	-5.909	0.099
4.800	-8.311	0.099
4.900	-11.966	0.099
5.000	-19.138	0.099
5.100	-15.385	0.099
5.200	5.843	0.099
5.300	-4.082	0.099
5.400	-23.181	0.099
5.500	-9.160	0.099
5.600	-4.700	0.099
5.700	-11.941	0.099
5.800	-3.117	0.099
5.900	-11.462	0.099
6.000	3.357	0.099
6.100	-6.802	0.099
6.200	-11.360	0.099
6.300	-0.527	0.099
6.400	4.794	0.099
6.500	-11.874	0.099
6.600	-4.903	0.099
6.700	-16.925	0.099
6.800	-0.577	0.099
6.900	-1.950	0.099
7.000	-9.660	0.099
7.100	-15.800	0.099
7.200	-9.049	0.099
7.300	-1.403	0.099
7.400	6.086	0.099
7.500	-5.753	0.099
7.600	-6.638	0.099
7.700	-7.953	0.099
7.800	-23.536	0.099
7.900	-0.078	0.099
8.000	-12.486	0.099
8.100	-2.324	0.099
8.200	-6.964	0.099
8.300	-19.836	0.099
8.400	0.841	0.099
8.500	-16.393	0.099
8.600	-0.032	0.099
8.700	-4.983	0.099
8.800	-6.087	0.099
8.900	-11.494	0.099
9.000	-10.650	0.099
9.100	2.648	0.099
9.200	7.306	0.099
9.300	-3.050	0.099
9.400	2.145	0.099
9.500	-12.677	0.099
9.600	-1.984	0.099
9.700	-6.998	0.100
9.800	-6.806	0.100
9.900	-17.989	0.099
10.000	0.675	0.100
10.100	-16.261	0.100
10.200	0.729	0.100
10.300	-12.494	0.100
10.400	-8.250	0.100
10.500	-1.824	0.100
10.600	-4.726	0.100
10.700	-2.468	0.100
10.800	-16.078	0.100
10.900	-5.843	0.100
11.000	-13.074	0.100
11.100	3.346	0.100
11.200	-7.378	0.100
11.300	-10.473	0.100
11.400	-9.822	0.100
11.500	-5.194	0.100
11.600	-15.122	0.100
11.700	-3.915	0.100
11.800	6.465	0.100
11.900	-12.010	0.100
12.000	-13.072	0.100
12.100	-9.480	0.100
12.200	-2.052	0.100
12.300	4.484	0.100
12.400	5.781	0.100
12.500	-4.959	0.100
