time /s	I /nA	E /V
0.100	-9.381	0.100
0.200	-7.632	0.100
0.300	-14.748	0.100
0.400	-9.072	0.100
0.500	-9.610	0.100
0.600	-15.951	0.100
0.700	-7.539	0.100
0.800	-14.154	0.100
0.900	-17.408	0.100
1.000	-13.175	0.100
1.100	-19.398	0.100
1.200	-11.778	0.100
1.300	-12.705	0.100
1.400	-9.757	0.100
1.500	-6.063	0.100
1.600	-11.911	0.100
1.700	-7.599	0.100
1.800	-6.756	0.100
1.900	-19.927	0.100
2.000	-15.976	0.100
2.100	-19.006	0.100
2.200	-7.266	0.100
2.300	-13.452	0.100
2.400	-24.031	0.100
2.500	-12.548	0.100
2.600	-16.089	0.100
2.700	-15.233	0.100
2.800	-15.281	0.100
2.900	-13.729	0.100
3.000	-18.077	0.100
3.100	-7.437	0.100
3.200	-7.443	0.100
3.300	-13.010	0.100
3.400	-18.492	0.100
3.500	-8.800	0.100
3.600	-14.249	0.100
3.700	-11.273	0.100
3.800	-11.218	0.100
3.900	-14.819	0.100
4.000	-15.685	0.100
4.100	-12.736	0.100
4.200	-12.051	0.100
4.300	-9.806	0.100
4.400	-21.157	0.100
4.500	-9.872	0.100
4.600	-9.831	0.100
4.700	-15.238	0.100
4.800	-22.783	0.100
4.900	-6.143	0.100
5.000	-11.357	0.100
5.100	-12.253	0.100
5.200	-8.462	0.100
5.300	-12.171	0.100
5.400	-13.774	0.100
5.500	-9.653	0.100
5.600	-14.461	0.100
5.700	-10.492	0.100
5.800	-14.486	0.100
5.900	-7.866	0.100
6.000	-11.719	0.100
6.100	-12.995	0.100
6.200	-12.553	0.100
6.300	-13.518	0.100
6.400	-19.443	0.100
6.500	-16.385	0.100
6.600	-20.063	0.100
6.700	-16.934	0.100
6.800	-15.111	0.100
6.900	-14.010	0.100
7.000	-12.823	0.100
7.100	-11.774	0.100
7.200	-14.679	0.100
7.300	1.025	0.100
7.400	-18.947	0.100
7.500	-22.064	0.100
7.600	-20.087	0.100
7.700	-7.894	0.100
7.800	-8.950	0.100
7.900	-15.732	0.100
8.000	-11.723	0.100
8.100	-15.400	0.100
8.200	-17.257	0.100
8.300	-11.327	0.100
8.400	-11.979	0.100
8.500	-15.037	0.100
8.600	-11.532	0.100
8.700	-14.933	0.100
8.800	-12.403	0.100
8.900	-21.028	0.100
9.000	-13.173	0.100
9.100	-11.656	0.100
9.200	-8.586	0.100
9.300	-11.382	0.100
9.400	-15.464	0.100
9.500	-19.789	0.100
9.600	-10.746	0.100
9.700	-11.941	0.100
9.800	-12.525	0.100
9.900	-16.416	0.100
10.000	-17.209	0.100
10.100	-14.252	0.100
10.200	-8.138	0.100
10.300	-11.148	0.100
10.400	-15.056	0.100
10.500	-5.404	0.100
10.600	-21.079	0.100
10.700	-7.040	0.100
10.800	-13.092	0.100
10.900	-12.678	0.100
11.000	-23.963	0.100
11.100	-10.139	0.100
11.200	-7.978	0.100
11.300	-12.839	0.100
11.400	-13.961	0.100
11.500	-4.149	0.100
