time /s	I /nA	E /V
0.100	-46.445	0.101
0.200	-34.738	0.101
0.300	-23.309	0.101
0.400	-4.054	0.101
0.500	-26.403	0.101
0.600	-48.752	0.100
0.700	0.749	0.101
0.800	-17.323	0.101
0.900	-60.485	0.101
1.000	-40.231	0.101
1.100	-37.419	0.100
1.200	-54.550	0.101
1.300	-56.429	0.101
1.400	-56.697	0.101
1.500	-23.855	0.101
1.600	-56.408	0.101
1.700	-34.420	0.100
1.800	-44.289	0.101
1.900	-8.885	0.101
2.000	-51.781	0.101
2.100	-40.563	0.101
2.200	-51.261	0.101
2.300	-27.346	0.101
2.400	0.214	0.101
2.500	-28.498	0.101
2.600	-16.806	0.101
2.700	-55.784	0.101
2.800	-33.202	0.101
2.900	-32.266	0.101
3.000	-28.558	0.101
3.100	-26.126	0.101
3.200	-30.479	0.101
3.300	-34.750	0.101
3.400	-31.960	0.101
3.500	-13.630	0.101
3.600	-47.354	0.100
3.700	-59.284	0.101
3.800	-37.398	0.101
3.900	-5.217	0.101
4.000	-56.390	0.101
4.100	-36.646	0.101
4.200	-40.694	0.100
4.300	-51.164	0.101
4.400	-46.146	0.101
4.500	-38.332	0.101
4.600	-45.118	0.101
4.700	-25.713	0.101
4.800	-51.088	0.101
4.900	-20.382	0.101
5.000	-24.497	0.101
5.100	-17.729	0.101
5.200	-39.924	0.101
5.300	-49.675	0.101
5.400	-48.894	0.101
5.500	-47.943	0.101
5.600	-27.693	0.101
5.700	-12.885	0.101
5.800	-13.148	0.101
5.900	-45.977	0.101
6.000	-23.103	0.101
6.100	-44.733	0.101
6.200	-31.080	0.101
6.300	-67.716	0.101
6.400	-6.004	0.100
6.500	-48.500	0.101
6.600	-37.434	0.101
6.700	-33.708	0.101
6.800	-36.225	0.101
6.900	-22.832	0.101
7.000	-34.254	0.101
7.100	-33.052	0.101
7.200	-37.951	0.101
7.300	-46.842	0.101
7.400	-44.104	0.101
7.500	-31.665	0.101
7.600	-47.502	0.101
7.700	-63.106	0.100
7.800	-44.193	0.101
7.900	-31.801	0.101
8.000	-22.113	0.101
8.100	-55.078	0.101
8.200	7.518	0.101
8.300	-39.173	0.101
8.400	-49.061	0.101
8.500	-3.523	0.101
8.600	-16.261	0.101
8.700	-39.941	0.101
8.800	-13.368	0.101
8.900	-17.379	0.101
9.000	-44.880	0.101
9.100	-33.689	0.101
9.200	-32.083	0.101
9.300	-33.860	0.101
9.400	-24.492	0.101
9.500	-47.389	0.101
9.600	-10.263	0.101
9.700	-28.538	0.101
9.800	-32.859	0.100
9.900	-60.582	0.100
10.000	-29.579	0.100
10.100	-71.014	0.101
10.200	-27.665	0.101
10.300	-36.593	0.101
10.400	-73.786	0.101
10.500	-34.178	0.101
10.600	-52.890	0.101
10.700	-24.687	0.101
10.800	-14.778	0.101
10.900	-36.241	0.101
11.000	-26.390	0.101
11.100	-1.537	0.100
11.200	-15.268	0.101
11.300	-20.863	0.101
11.400	-17.683	0.101
11.500	-33.109	0.100
11.600	-30.846	0.101
11.700	-50.184	0.100
11.800	-6.832	0.100
11.900	-51.102	0.100
12.000	-33.312	0.101
12.100	-45.111	0.101
12.200	-20.070	0.100
12.300	-14.351	0.100
12.400	-28.647	0.101
12.500	-30.397	0.100
12.600	0.139	0.100
12.700	-46.346	0.100
12.800	-49.801	0.100
12.900	-23.841	0.101
13.000	-74.631	0.100
13.100	-31.054	0.100
13.200	-38.289	0.101
13.300	-38.098	0.101
13.400	-17.412	0.101
13.500	-43.770	0.100
13.600	-39.528	0.100
13.700	-36.049	0.101
13.800	12.827	0.100
13.900	-33.398	0.101
14.000	-22.963	0.100
14.100	-26.114	0.101
14.200	-31.827	0.101
14.300	-59.545	0.100
14.400	-0.304	0.100
