Time - A.ExtT.T (°C)	Temperature (°C) - A.ExtT.T (°C)
14:08:01	25.158
14:08:01	25.159
14:08:02	25.158
14:08:02	25.158
14:08:02	25.158
14:08:03	25.159
14:08:03	25.159
14:08:04	25.16
14:08:04	25.159
14:08:05	25.159
14:08:05	25.16
14:08:06	25.159
14:08:06	25.159
14:08:07	25.157
14:08:07	25.157
14:08:08	25.155
14:08:08	25.155
14:08:09	25.154
14:08:09	25.153
14:08:10	25.155
14:08:10	25.154
14:08:11	25.155
14:08:11	25.155
14:08:12	25.155
14:08:12	25.156
14:08:13	25.155
14:08:13	25.155
14:08:14	25.155
14:08:14	25.155
14:08:15	25.157
14:08:15	25.157
14:08:16	25.156
14:08:16	25.156
14:08:17	25.157
14:08:17	25.157
14:08:18	25.156
14:08:18	25.156
14:08:19	25.156
14:08:19	25.156
14:08:20	25.156
14:08:20	25.154
14:08:21	25.155
14:08:21	25.155
14:08:22	25.153
14:08:22	25.154
14:08:23	25.153
14:08:23	25.153
14:08:24	25.153
14:08:24	25.153
14:08:25	25.155
14:08:25	25.153
14:08:26	25.156
14:08:26	25.155
14:08:27	25.154
14:08:27	25.153
14:08:28	25.153
14:08:28	25.154
14:08:29	25.154
14:08:29	25.154
14:08:30	25.155
14:08:30	25.155
14:08:31	25.155
14:08:31	25.155
14:08:32	25.153
14:08:32	25.153
14:08:33	25.153
14:08:33	25.153
14:08:34	25.152
14:08:34	25.152
14:08:35	25.155
14:08:35	25.155
14:08:36	25.158
14:08:36	25.158
14:08:37	25.159
14:08:37	25.159
14:08:38	25.159
14:08:38	25.159
14:08:39	25.16
14:08:39	25.16
14:08:40	25.16
14:08:40	25.158
14:08:41	25.158
14:08:41	25.156
14:08:42	25.155
14:08:42	25.155
14:08:43	25.157
14:08:43	25.156
14:08:44	25.157
14:08:44	25.16
14:08:45	25.161
14:08:45	25.162
14:08:46	25.161
14:08:46	25.161
14:08:47	25.163
14:08:47	25.162
14:08:48	25.161
14:08:48	25.161
14:08:49	25.161
14:08:49	25.16
14:08:50	25.16
14:08:50	25.161
14:08:51	25.16
14:08:51	25.16
14:08:52	25.16
14:08:52	25.16
14:08:53	25.159
14:08:53	25.159
14:08:54	25.161
14:08:54	25.161
