Time - A.ExtT.T (°C)	Temperature (°C) - A.ExtT.T (°C)
15:37:29	25.161
15:37:29	25.162
15:37:30	25.163
15:37:30	25.163
15:37:30	25.162
15:37:31	25.164
15:37:31	25.164
15:37:31	25.164
15:37:32	25.165
15:37:32	25.165
15:37:32	25.162
15:37:33	25.162
15:37:33	25.162
15:37:33	25.163
15:37:34	25.162
15:37:34	25.162
15:37:35	25.163
15:37:35	25.164
15:37:36	25.165
15:37:36	25.165
15:37:37	25.165
15:37:37	25.165
15:37:38	25.165
15:37:38	25.164
15:37:39	25.165
15:37:39	25.164
15:37:40	25.162
15:37:40	25.163
15:37:41	25.162
15:37:41	25.163
15:37:42	25.163
15:37:42	25.165
15:37:43	25.165
15:37:43	25.165
15:37:44	25.164
15:37:44	25.164
15:37:45	25.164
15:37:45	25.162
15:37:46	25.162
15:37:46	25.162
15:37:47	25.161
15:37:47	25.161
15:37:48	25.161
15:37:48	25.162
15:37:49	25.162
15:37:49	25.162
15:37:50	25.162
15:37:50	25.161
15:37:51	25.161
15:37:51	25.159
15:37:52	25.16
15:37:52	25.16
15:37:53	25.16
15:37:53	25.161
15:37:54	25.161
15:37:54	25.162
15:37:55	25.162
15:37:55	25.162
15:37:56	25.161
15:37:56	25.163
15:37:57	25.162
15:37:57	25.161
15:37:58	25.162
15:37:58	25.161
15:37:59	25.161
15:37:59	25.162
15:38:00	25.16
15:38:00	25.16
15:38:01	25.16
15:38:01	25.16
15:38:02	25.162
15:38:02	25.16
15:38:03	25.16
15:38:03	25.16
15:38:04	25.161
15:38:04	25.16
15:38:05	25.16
15:38:05	25.16
15:38:06	25.16
15:38:06	25.161
15:38:07	25.162
15:38:07	25.164
15:38:08	25.163
15:38:08	25.162
15:38:09	25.163
15:38:09	25.163
15:38:10	25.163
15:38:10	25.16
15:38:11	25.161
15:38:11	25.164
15:38:12	25.165
15:38:12	25.164
15:38:13	25.165
15:38:13	25.167
15:38:14	25.168
15:38:14	25.166
15:38:15	25.166
15:38:15	25.167
15:38:16	25.166
15:38:16	25.164
15:38:17	25.163
15:38:17	25.166
15:38:18	25.165
15:38:18	25.165
15:38:19	25.167
15:38:19	25.169
15:38:20	25.168
15:38:20	25.168
15:38:21	25.168
15:38:21	25.166
15:38:22	25.166
15:38:22	25.168
15:38:23	25.169
15:38:23	25.169
15:38:24	25.171
15:38:24	25.17
15:38:25	25.171
15:38:25	25.168
15:38:26	25.168
15:38:26	25.168
15:38:27	25.166
15:38:27	25.164
15:38:28	25.166
15:38:28	25.166
15:38:29	25.166
15:38:29	25.167
15:38:30	25.168
15:38:30	25.169
15:38:31	25.17
15:38:31	25.171
15:38:32	25.172
15:38:32	25.171
15:38:33	25.171
15:38:33	25.172
