time /s	I /nA	E /V
0.100	1.797	0.099
0.200	0.404	0.099
0.300	5.174	0.099
0.400	6.480	0.099
0.500	2.991	0.099
0.600	4.039	0.099
0.700	5.010	0.099
0.800	5.700	0.099
0.900	-0.968	0.099
1.000	-1.874	0.099
1.100	1.774	0.099
1.200	0.956	0.099
1.300	5.207	0.099
1.400	6.843	0.099
1.500	5.880	0.099
1.600	8.993	0.099
1.700	6.019	0.099
1.800	5.635	0.099
1.900	5.713	0.099
2.000	2.944	0.099
2.100	-1.146	0.099
2.200	0.246	0.099
2.300	6.501	0.099
2.400	4.179	0.099
2.500	2.298	0.099
2.600	2.451	0.099
2.700	3.416	0.099
2.800	3.407	0.099
2.900	5.370	0.099
3.000	2.030	0.099
3.100	5.701	0.099
3.200	-1.537	0.099
3.300	4.283	0.099
3.400	4.087	0.099
3.500	-0.791	0.099
3.600	2.065	0.099
3.700	8.124	0.099
3.800	-2.501	0.099
3.900	-0.320	0.099
4.000	-0.214	0.099
4.100	2.914	0.099
4.200	2.843	0.099
4.300	0.913	0.099
4.400	3.946	0.099
4.500	2.727	0.099
4.600	1.908	0.099
4.700	7.109	0.099
4.800	-1.942	0.099
4.900	3.312	0.099
5.000	5.448	0.099
5.100	9.606	0.099
5.200	6.420	0.099
5.300	8.503	0.099
5.400	-1.218	0.099
5.500	5.407	0.099
5.600	6.615	0.099
5.700	0.459	0.099
5.800	3.454	0.099
5.900	5.597	0.099
6.000	-2.056	0.099
6.100	2.945	0.099
6.200	1.063	0.099
6.300	3.277	0.099
6.400	7.575	0.099
6.500	1.781	0.099
6.600	4.224	0.099
6.700	4.706	0.099
6.800	3.016	0.099
6.900	4.152	0.099
7.000	6.865	0.099
7.100	4.404	0.099
7.200	3.528	0.099
7.300	0.253	0.099
7.400	2.986	0.099
7.500	-3.138	0.099
7.600	3.338	0.099
7.700	1.758	0.099
7.800	3.500	0.099
7.900	-2.432	0.099
8.000	0.486	0.099
8.100	3.386	0.099
8.200	8.602	0.099
8.300	6.150	0.099
8.400	0.823	0.099
8.500	7.867	0.099
8.600	2.324	0.099
8.700	1.593	0.099
8.800	4.644	0.099
8.900	10.964	0.099
9.000	6.333	0.099
9.100	8.043	0.099
9.200	5.426	0.099
9.300	5.396	0.099
9.400	3.436	0.099
9.500	2.713	0.099
9.600	0.867	0.099
9.700	7.629	0.099
9.800	7.305	0.099
9.900	0.554	0.099
10.000	4.816	0.099
10.100	6.394	0.099
10.200	1.969	0.099
10.300	1.342	0.099
10.400	1.654	0.099
10.500	6.887	0.099
10.600	13.000	0.099
10.700	10.792	0.099
10.800	6.042	0.099
10.900	7.623	0.099
11.000	0.705	0.099
11.100	-4.496	0.099
11.200	-0.773	0.099
11.300	3.771	0.099
11.400	3.752	0.099
11.500	5.449	0.099
11.600	9.730	0.099
11.700	12.027	0.099
11.800	9.343	0.099
11.900	7.721	0.099
12.000	5.797	0.099
12.100	5.895	0.099
12.200	1.672	0.099
12.300	2.497	0.099
12.400	2.919	0.099
12.500	2.186	0.099
12.600	2.803	0.099
12.700	3.230	0.099
12.800	4.492	0.099
12.900	4.394	0.099
13.000	2.697	0.099
13.100	-5.212	0.099
13.200	2.241	0.099
13.300	4.126	0.099
13.400	4.587	0.099
13.500	-0.427	0.099
13.600	2.825	0.099
13.700	1.988	0.099
13.800	-0.633	0.099
13.900	4.459	0.099
14.000	1.654	0.100
14.100	3.398	0.100
14.200	5.962	0.100
14.300	8.069	0.100
14.400	6.154	0.100
14.500	2.634	0.100
14.600	-1.781	0.100
14.700	3.167	0.100
14.800	7.345	0.100
14.900	9.408	0.100
15.000	5.570	0.100
15.100	9.131	0.100
15.200	0.860	0.100
15.300	2.401	0.100
15.400	-1.962	0.100
15.500	3.552	0.100
15.600	-1.076	0.100
15.700	4.718	0.100
15.800	-3.501	0.100
15.900	-2.326	0.100
16.000	3.375	0.100
16.100	6.694	0.100
16.200	8.330	0.100
16.300	5.758	0.100
16.400	3.568	0.100
16.500	5.942	0.100
16.600	3.806	0.100
16.700	1.861	0.100
16.800	2.481	0.100
16.900	0.130	0.100
17.000	1.690	0.100
17.100	6.267	0.100
17.200	10.070	0.100
17.300	7.053	0.100
17.400	1.735	0.100
17.500	3.166	0.100
17.600	5.979	0.100
17.700	7.519	0.100
17.800	3.384	0.100
17.900	3.185	0.100
18.000	4.749	0.100
18.100	-4.045	0.100
18.200	5.794	0.100
18.300	5.312	0.100
18.400	9.433	0.100
18.500	3.373	0.100
18.600	-0.195	0.100
18.700	3.662	0.100
18.800	1.078	0.100
18.900	2.661	0.100
19.000	6.162	0.100
19.100	1.926	0.100
19.200	1.546	0.100
19.300	6.644	0.100
19.400	7.069	0.100
19.500	0.957	0.100
19.600	3.366	0.100
19.700	8.037	0.100
19.800	4.680	0.100
19.900	1.992	0.100
20.000	3.179	0.100
20.100	6.990	0.100
20.200	6.381	0.100
20.300	0.933	0.100
20.400	1.468	0.100
20.500	2.962	0.100
20.600	9.124	0.100
20.700	5.472	0.100
20.800	3.671	0.100
20.900	3.366	0.100
21.000	-1.436	0.100
21.100	2.160	0.100
21.200	8.713	0.100
21.300	8.975	0.100
21.400	7.347	0.100
21.500	2.596	0.100
21.600	0.593	0.100
21.700	0.862	0.100
21.800	-3.157	0.100
21.900	6.448	0.100
22.000	4.397	0.100
22.100	7.453	0.100
22.200	0.511	0.100
22.300	7.631	0.100
22.400	9.636	0.100
22.500	5.393	0.100
22.600	8.526	0.100
22.700	8.264	0.100
22.800	6.282	0.100
22.900	1.166	0.100
23.000	5.141	0.100
23.100	4.733	0.100
23.200	3.157	0.100
23.300	4.732	0.100
23.400	5.836	0.100
23.500	7.620	0.100
23.600	4.597	0.100
23.700	0.245	0.100
23.800	1.024	0.100
23.900	7.897	0.100
24.000	-1.512	0.100
24.100	-1.874	0.100
24.200	-4.723	0.100
24.300	4.397	0.100
24.400	5.858	0.100
24.500	7.126	0.100
24.600	2.770	0.100
24.700	-2.707	0.100
24.800	1.124	0.100
24.900	3.216	0.100
25.000	4.827	0.100
25.100	6.366	0.100
25.200	6.765	0.100
25.300	8.891	0.100
25.400	8.430	0.100
25.500	3.236	0.100
25.600	6.281	0.100
25.700	7.441	0.100
25.800	-0.301	0.100
25.900	3.999	0.100
26.000	4.277	0.100
26.100	2.759	0.100
26.200	5.111	0.100
26.300	0.799	0.100
26.400	4.677	0.100
26.500	7.076	0.100
26.600	6.513	0.100
26.700	3.392	0.100
26.800	4.679	0.100
26.900	0.280	0.100
27.000	0.026	0.100
27.100	7.772	0.100
27.200	-1.419	0.100
27.300	-1.995	0.100
27.400	-3.556	0.100
27.500	3.014	0.100
27.600	3.327	0.100
27.700	6.695	0.100
27.800	5.528	0.100
27.900	0.043	0.100
28.000	3.665	0.100
28.100	2.417	0.100
28.200	6.026	0.100
28.300	3.113	0.100
28.400	0.620	0.100
28.500	-2.856	0.100
28.600	-1.933	0.100
28.700	5.681	0.100
28.800	7.075	0.100
28.900	2.003	0.100
29.000	3.978	0.100
29.100	6.514	0.100
29.200	3.780	0.100
29.300	6.398	0.100
29.400	6.078	0.100
29.500	1.134	0.100
29.600	-5.019	0.100
29.700	1.036	0.100
29.800	3.313	0.100
29.900	2.148	0.100
30.000	8.906	0.100
30.100	5.084	0.100
30.200	0.221	0.100
30.300	0.566	0.100
30.400	-1.354	0.100
30.500	3.222	0.100
30.600	3.442	0.100
30.700	5.985	0.100
30.800	6.202	0.100
30.900	6.656	0.100
31.000	3.202	0.100
31.100	7.614	0.100
31.200	8.081	0.100
31.300	9.944	0.100
31.400	12.527	0.100
31.500	15.262	0.100
31.600	14.549	0.100
31.700	10.583	0.100
