time /s	I /nA	E /V
0.100	-14.235	0.100
0.200	-4.801	0.100
0.300	-18.618	0.100
0.400	-10.833	0.100
0.500	-15.895	0.100
0.600	2.720	0.100
0.700	-15.194	0.100
0.800	-10.121	0.100
0.900	-17.647	0.100
1.000	-5.779	0.100
1.100	-0.206	0.100
1.200	-9.529	0.100
1.300	-1.958	0.100
1.400	-17.245	0.100
1.500	-16.068	0.100
1.600	-13.746	0.100
1.700	-5.636	0.100
1.800	-12.457	0.100
1.900	-14.994	0.100
2.000	-12.154	0.100
2.100	-9.851	0.100
2.200	-8.660	0.100
2.300	-5.971	0.100
2.400	1.456	0.100
2.500	-8.439	0.100
2.600	-9.496	0.100
2.700	-12.493	0.100
2.800	-14.719	0.100
2.900	-8.255	0.100
3.000	-9.671	0.100
3.100	-7.852	0.100
3.200	-23.808	0.100
3.300	-7.055	0.100
3.400	-8.031	0.100
3.500	-8.499	0.100
3.600	-7.380	0.100
3.700	-6.842	0.100
3.800	-7.833	0.100
3.900	-23.281	0.100
4.000	-2.812	0.100
4.100	-5.776	0.100
4.200	1.428	0.100
4.300	-17.988	0.100
4.400	-14.058	0.100
4.500	-6.883	0.100
4.600	-4.110	0.100
4.700	-21.572	0.100
4.800	-3.788	0.100
4.900	-0.627	0.100
5.000	-18.620	0.100
5.100	-14.669	0.100
5.200	-23.600	0.100
5.300	-3.941	0.100
5.400	-7.262	0.100
5.500	-16.151	0.100
5.600	-3.859	0.100
5.700	-12.542	0.100
5.800	-5.167	0.100
5.900	-12.343	0.100
6.000	-10.783	0.100
6.100	-14.484	0.100
6.200	-14.107	0.100
6.300	-14.697	0.100
6.400	-8.563	0.100
6.500	-7.993	0.100
6.600	-9.248	0.100
6.700	-0.284	0.100
6.800	-13.564	0.100
6.900	-7.551	0.100
7.000	-9.928	0.100
7.100	-10.816	0.100
7.200	-12.753	0.100
7.300	-18.106	0.100
7.400	-7.200	0.100
7.500	1.966	0.100
7.600	-14.250	0.100
7.700	-14.140	0.100
7.800	-2.174	0.100
7.900	-16.129	0.100
8.000	-13.185	0.100
8.100	-11.347	0.100
8.200	-5.822	0.100
8.300	-5.630	0.100
8.400	-4.152	0.100
8.500	-15.669	0.100
8.600	-9.441	0.100
8.700	-16.099	0.100
8.800	-3.902	0.100
8.900	-9.055	0.100
9.000	-16.287	0.100
9.100	-2.259	0.100
9.200	-1.331	0.100
9.300	-15.030	0.100
9.400	-11.847	0.100
9.500	-3.796	0.100
9.600	-18.895	0.100
9.700	-6.899	0.100
9.800	-11.006	0.100
9.900	-21.986	0.100
10.000	-5.738	0.100
10.100	-0.057	0.100
10.200	-9.304	0.100
10.300	-10.819	0.100
10.400	-16.295	0.100
10.500	-13.468	0.100
10.600	-8.456	0.100
10.700	-16.055	0.100
10.800	-18.586	0.100
10.900	-3.721	0.100
11.000	-7.070	0.100
11.100	-4.287	0.100
11.200	-20.099	0.100
11.300	-6.053	0.100
11.400	-9.305	0.100
11.500	-7.339	0.100
11.600	-15.607	0.100
11.700	-4.655	0.100
11.800	-10.889	0.100
11.900	-5.600	0.100
12.000	-1.994	0.100
12.100	-21.380	0.100
12.200	-5.752	0.100
12.300	-18.053	0.100
12.400	-6.069	0.100
12.500	-6.883	0.100
