time /s	I /nA	E /V
0.100	-4.260	0.100
0.200	5.623	0.100
0.300	-2.821	0.100
0.400	9.998	0.100
0.500	3.154	0.100
0.600	0.844	0.100
0.700	-8.053	0.100
0.800	3.565	0.100
0.900	8.883	0.100
1.000	2.525	0.100
1.100	-5.048	0.100
1.200	-2.493	0.100
1.300	-5.330	0.100
1.400	1.705	0.100
1.500	4.911	0.100
1.600	1.413	0.100
1.700	-9.985	0.100
1.800	-2.824	0.100
1.900	1.329	0.100
2.000	11.454	0.100
2.100	-0.939	0.100
2.200	-13.131	0.100
2.300	2.831	0.100
2.400	7.867	0.100
2.500	-5.774	0.100
2.600	4.263	0.100
2.700	-0.859	0.100
2.800	6.838	0.100
2.900	2.109	0.100
3.000	11.701	0.100
3.100	-2.347	0.100
3.200	-3.652	0.100
3.300	0.875	0.100
3.400	3.708	0.100
3.500	1.930	0.100
3.600	-10.844	0.100
3.700	9.737	0.100
3.800	14.705	0.100
3.900	-6.127	0.100
4.000	2.912	0.100
4.100	5.137	0.100
4.200	2.087	0.100
4.300	-0.121	0.100
4.400	-1.481	0.100
4.500	-1.928	0.100
4.600	15.922	0.100
4.700	6.581	0.100
4.800	3.905	0.100
4.900	-3.613	0.100
5.000	-9.759	0.100
5.100	1.350	0.100
5.200	12.688	0.100
5.300	-3.740	0.100
5.400	2.934	0.100
5.500	-13.167	0.100
5.600	8.100	0.100
5.700	-1.093	0.100
5.800	-4.674	0.100
5.900	-1.951	0.100
6.000	7.231	0.100
6.100	13.625	0.100
6.200	5.303	0.100
6.300	-8.065	0.100
6.400	1.832	0.100
6.500	-0.995	0.100
6.600	-6.932	0.100
6.700	0.612	0.100
6.800	7.150	0.100
6.900	5.005	0.100
7.000	0.956	0.100
7.100	-1.742	0.100
7.200	-15.701	0.100
7.300	2.809	0.100
7.400	11.631	0.100
7.500	-5.844	0.100
7.600	4.973	0.100
7.700	0.332	0.100
7.800	8.062	0.100
7.900	3.917	0.100
8.000	-0.347	0.100
8.100	2.484	0.100
8.200	-5.910	0.100
8.300	1.465	0.100
8.400	1.886	0.100
8.500	-6.311	0.100
8.600	0.459	0.100
8.700	3.421	0.100
8.800	-0.260	0.100
8.900	1.202	0.100
9.000	5.468	0.100
9.100	-0.332	0.100
9.200	-11.957	0.100
9.300	-1.240	0.100
9.400	-2.916	0.100
9.500	-3.003	0.100
9.600	4.604	0.100
9.700	-5.272	0.100
9.800	7.061	0.100
9.900	1.526	0.100
10.000	-3.588	0.100
10.100	-9.393	0.100
10.200	-2.902	0.100
10.300	13.458	0.100
10.400	-2.066	0.100
10.500	-3.229	0.100
10.600	16.806	0.100
10.700	14.837	0.100
10.800	15.391	0.100
10.900	-5.839	0.100
11.000	0.110	0.100
11.100	-2.125	0.100
11.200	1.832	0.100
11.300	3.225	0.100
11.400	1.421	0.100
11.500	-13.030	0.100
11.600	-16.134	0.100
11.700	-1.082	0.100
11.800	1.942	0.100
11.900	14.450	0.100
12.000	7.622	0.100
12.100	0.821	0.100
12.200	0.897	0.100
12.300	15.315	0.100
12.400	-1.455	0.100
12.500	3.689	0.100
12.600	8.170	0.100
12.700	4.786	0.100
12.800	2.278	0.100
12.900	8.549	0.100
13.000	-12.489	0.100
13.100	-1.649	0.100
13.200	7.980	0.100
13.300	2.109	0.100
13.400	-5.144	0.100
13.500	8.541	0.100
13.600	5.314	0.100
13.700	1.669	0.100
13.800	-6.296	0.100
13.900	11.448	0.100
14.000	-1.989	0.100
14.100	-8.903	0.100
14.200	-3.990	0.100
14.300	7.035	0.100
14.400	-4.243	0.100
14.500	6.660	0.100
14.600	-3.535	0.100
14.700	10.582	0.100
14.800	5.254	0.100
14.900	3.720	0.100
15.000	-0.333	0.100
15.100	-6.902	0.100
15.200	3.262	0.100
15.300	7.423	0.100
15.400	1.106	0.100
15.500	5.984	0.100
15.600	5.324	0.100
15.700	3.419	0.100
15.800	7.845	0.100
15.900	0.971	0.100
16.000	5.160	0.100
16.100	-8.349	0.100
16.200	-8.518	0.100
16.300	5.386	0.100
16.400	-5.991	0.100
16.500	5.515	0.100
16.600	7.198	0.100
16.700	1.333	0.100
16.800	8.331	0.100
16.900	13.193	0.100
17.000	2.004	0.100
17.100	-5.059	0.100
17.200	2.715	0.100
17.300	3.424	0.100
17.400	-8.176	0.100
17.500	2.743	0.100
17.600	4.547	0.100
17.700	8.995	0.100
17.800	9.701	0.100
17.900	1.833	0.100
18.000	-0.392	0.100
18.100	10.984	0.100
18.200	-13.406	0.100
18.300	6.255	0.100
18.400	-1.341	0.100
18.500	6.549	0.100
18.600	-0.807	0.100
18.700	4.373	0.100
18.800	8.115	0.100
18.900	8.920	0.100
19.000	4.151	0.100
19.100	-7.323	0.100
19.200	6.136	0.100
19.300	3.626	0.100
19.400	5.056	0.100
19.500	3.043	0.100
19.600	-7.721	0.100
19.700	-15.917	0.100
19.800	-1.821	0.100
19.900	-1.288	0.100
20.000	5.306	0.100
20.100	16.502	0.100
20.200	0.832	0.100
20.300	-6.546	0.100
20.400	16.073	0.100
20.500	-5.717	0.100
20.600	17.083	0.100
20.700	12.521	0.100
20.800	-1.525	0.100
20.900	-2.852	0.100
21.000	4.275	0.100
21.100	17.886	0.100
21.200	0.276	0.100
21.300	-7.917	0.100
21.400	-3.280	0.100
21.500	6.863	0.100
21.600	12.384	0.100
21.700	11.007	0.100
21.800	9.946	0.100
21.900	-4.077	0.100
22.000	3.326	0.100
22.100	2.104	0.100
22.200	-3.394	0.100
22.300	0.915	0.100
22.400	7.673	0.100
22.500	0.855	0.100
22.600	-0.626	0.100
22.700	1.672	0.100
22.800	6.533	0.100
22.900	-5.517	0.100
23.000	2.596	0.100
23.100	4.788	0.100
23.200	7.791	0.100
23.300	2.434	0.100
23.400	2.125	0.100
23.500	11.879	0.100
23.600	-1.650	0.100
23.700	8.912	0.100
23.800	13.883	0.100
23.900	-9.521	0.100
24.000	8.028	0.100
24.100	2.479	0.100
24.200	7.261	0.100
24.300	9.316	0.100
24.400	11.756	0.100
24.500	9.704	0.100
