time /s	I /nA	E /V
0.100	-20.738	0.099
0.200	-30.119	0.099
0.300	-9.930	0.099
0.400	-12.197	0.099
0.500	-0.081	0.099
0.600	-12.722	0.099
0.700	-18.309	0.099
0.800	-12.292	0.099
0.900	-14.098	0.099
1.000	-14.347	0.099
1.100	-15.972	0.099
1.200	-21.075	0.099
1.300	-25.347	0.099
1.400	-20.714	0.099
1.500	-20.290	0.099
1.600	-24.491	0.099
1.700	-5.037	0.099
1.800	-18.884	0.099
1.900	-9.228	0.099
2.000	-27.945	0.099
2.100	-21.191	0.099
2.200	-7.525	0.099
2.300	-19.027	0.099
2.400	-16.319	0.099
2.500	-7.644	0.099
2.600	-14.759	0.099
2.700	-16.293	0.099
2.800	-25.778	0.099
2.900	-21.532	0.099
3.000	-21.544	0.099
3.100	-15.015	0.099
3.200	-29.015	0.099
3.300	-10.125	0.099
3.400	-18.144	0.099
3.500	-10.966	0.099
3.600	-16.635	0.099
3.700	-24.882	0.099
3.800	-22.451	0.099
3.900	-8.318	0.099
4.000	-13.546	0.099
4.100	-13.165	0.099
4.200	-27.813	0.099
4.300	-15.944	0.099
4.400	-18.414	0.099
4.500	-19.331	0.099
4.600	-11.614	0.099
4.700	-8.233	0.099
4.800	-10.080	0.099
4.900	-16.866	0.099
5.000	-15.413	0.099
5.100	-11.160	0.099
5.200	-17.030	0.099
5.300	-3.763	0.099
5.400	-25.224	0.099
5.500	-19.627	0.099
5.600	-27.234	0.099
5.700	-19.131	0.099
5.800	-10.799	0.099
5.900	-21.484	0.099
6.000	-19.068	0.099
6.100	-24.915	0.099
6.200	-24.818	0.099
6.300	-29.461	0.099
6.400	-18.226	0.099
6.500	-11.224	0.099
6.600	-11.844	0.099
6.700	-9.086	0.099
6.800	-34.625	0.099
6.900	-16.918	0.099
7.000	-7.937	0.099
7.100	-12.606	0.099
7.200	-17.701	0.099
7.300	-21.267	0.099
7.400	-16.092	0.099
7.500	-24.732	0.099
7.600	-23.232	0.099
7.700	-17.898	0.099
7.800	-17.707	0.099
7.900	-17.473	0.099
8.000	-13.518	0.099
8.100	-15.576	0.099
8.200	-12.999	0.099
8.300	-0.361	0.099
8.400	-27.077	0.099
8.500	-12.596	0.099
8.600	-18.987	0.099
8.700	-16.416	0.099
8.800	-15.652	0.099
8.900	-25.014	0.099
9.000	-14.840	0.099
9.100	-1.633	0.100
9.200	-13.507	0.099
9.300	-19.644	0.100
9.400	-23.659	0.099
9.500	-28.085	0.099
9.600	-24.816	0.099
9.700	-12.967	0.100
9.800	-13.831	0.099
9.900	-17.456	0.100
10.000	-6.473	0.100
10.100	-22.895	0.099
10.200	-11.808	0.100
10.300	-10.743	0.100
10.400	-12.882	0.100
10.500	-17.655	0.099
10.600	-16.302	0.099
10.700	-8.428	0.100
10.800	-34.364	0.099
10.900	-22.660	0.099
11.000	-15.374	0.100
11.100	-10.454	0.100
11.200	-7.332	0.100
11.300	-26.641	0.099
11.400	-23.703	0.099
11.500	-12.360	0.100
