time /s	I /nA	E /V
0.100	-5.985	0.101
0.200	1.847	0.101
0.300	-2.410	0.100
0.400	-15.523	0.101
0.500	-6.098	0.101
0.600	8.563	0.101
0.700	-14.872	0.100
0.800	-0.126	0.101
0.900	-4.183	0.101
1.000	-1.315	0.101
1.100	-4.732	0.100
1.200	11.614	0.101
1.300	-3.890	0.100
1.400	-13.096	0.100
1.500	2.355	0.101
1.600	-2.073	0.100
1.700	-3.679	0.100
1.800	-5.477	0.100
1.900	-7.263	0.101
2.000	-8.472	0.100
2.100	-16.876	0.101
2.200	-8.898	0.100
2.300	-4.819	0.101
2.400	6.370	0.101
2.500	-0.260	0.101
2.600	-2.257	0.100
2.700	-3.022	0.100
2.800	0.542	0.100
2.900	3.636	0.101
3.000	-10.106	0.100
3.100	-5.479	0.101
3.200	-1.294	0.101
3.300	-3.485	0.101
3.400	0.825	0.101
3.500	-11.135	0.100
3.600	1.434	0.101
3.700	-3.668	0.100
3.800	-9.887	0.101
3.900	-6.225	0.101
4.000	-4.045	0.101
4.100	-8.415	0.101
4.200	-3.389	0.101
4.300	-6.892	0.101
4.400	-12.938	0.100
4.500	-0.413	0.101
4.600	-8.804	0.100
4.700	-0.505	0.101
4.800	-3.714	0.100
4.900	7.096	0.101
5.000	-5.050	0.101
5.100	7.463	0.101
5.200	-12.786	0.100
5.300	1.323	0.101
5.400	-6.427	0.101
5.500	0.729	0.100
5.600	-6.782	0.101
5.700	-16.334	0.101
5.800	-2.848	0.101
5.900	-7.155	0.101
6.000	-5.390	0.101
6.100	-1.326	0.101
6.200	-9.700	0.100
6.300	-14.253	0.100
6.400	-2.264	0.101
6.500	-5.199	0.101
6.600	-0.460	0.101
6.700	-3.991	0.100
6.800	-12.352	0.101
6.900	-7.133	0.101
7.000	-11.525	0.100
7.100	-10.621	0.101
7.200	-9.548	0.101
7.300	2.336	0.101
7.400	-7.125	0.101
7.500	-1.208	0.101
7.600	-22.859	0.100
7.700	19.033	0.101
7.800	7.694	0.101
7.900	-10.580	0.101
8.000	-12.139	0.101
8.100	0.764	0.101
8.200	-10.409	0.101
8.300	3.772	0.101
8.400	-10.282	0.101
8.500	4.655	0.101
8.600	-17.761	0.100
8.700	-2.518	0.101
8.800	-5.814	0.100
8.900	-1.060	0.101
9.000	-16.072	0.101
9.100	-1.334	0.101
9.200	-11.669	0.101
9.300	-5.016	0.101
9.400	-4.788	0.101
9.500	-2.150	0.100
9.600	-0.717	0.101
9.700	-9.247	0.100
9.800	0.586	0.101
9.900	-9.515	0.101
10.000	-5.786	0.101
10.100	-1.597	0.101
10.200	-12.166	0.100
10.300	-1.166	0.100
10.400	-16.869	0.101
10.500	-15.951	0.101
10.600	9.429	0.100
10.700	-6.407	0.100
10.800	-7.211	0.101
10.900	5.805	0.101
11.000	-1.199	0.101
11.100	-3.777	0.100
11.200	4.413	0.101
11.300	3.694	0.101
11.400	-9.405	0.101
11.500	-15.205	0.101
