time /s	I /nA	E /V
0.100	-58.179	0.100
0.200	-59.594	0.100
0.300	-65.455	0.100
0.400	-54.444	0.100
0.500	-58.522	0.100
0.600	-55.985	0.100
0.700	-61.809	0.100
0.800	-58.045	0.100
0.900	-66.737	0.100
1.000	-48.877	0.100
1.100	-48.555	0.100
1.200	-59.000	0.100
1.300	-41.715	0.100
1.400	-59.567	0.100
1.500	-57.960	0.100
1.600	-60.194	0.100
1.700	-51.311	0.100
1.800	-43.393	0.100
1.900	-52.330	0.100
2.000	-55.848	0.100
2.100	-52.348	0.100
2.200	-54.868	0.100
2.300	-49.003	0.100
2.400	-50.423	0.100
2.500	-53.838	0.100
2.600	-65.796	0.100
2.700	-49.216	0.100
2.800	-60.256	0.100
2.900	-54.003	0.100
3.000	-49.672	0.100
3.100	-52.634	0.100
3.200	-60.332	0.100
3.300	-57.706	0.100
3.400	-61.271	0.100
3.500	-50.481	0.100
3.600	-40.058	0.100
3.700	-66.602	0.100
3.800	-51.204	0.100
3.900	-53.214	0.100
4.000	-48.294	0.100
4.100	-56.869	0.100
4.200	-57.128	0.100
4.300	-60.068	0.100
4.400	-73.868	0.100
4.500	-63.578	0.100
4.600	-45.800	0.100
4.700	-57.105	0.100
4.800	-56.097	0.100
4.900	-53.286	0.100
5.000	-55.454	0.100
5.100	-45.980	0.100
5.200	-58.481	0.100
5.300	-57.979	0.100
5.400	-46.543	0.100
5.500	-41.919	0.100
5.600	-47.088	0.100
5.700	-51.978	0.100
5.800	-59.747	0.100
5.900	-55.299	0.100
6.000	-62.953	0.100
6.100	-56.497	0.100
6.200	-54.048	0.100
6.300	-60.018	0.100
6.400	-52.829	0.100
6.500	-49.476	0.100
6.600	-56.946	0.100
6.700	-56.886	0.100
6.800	-57.404	0.100
6.900	-48.190	0.100
7.000	-60.052	0.100
7.100	-53.143	0.100
7.200	-50.177	0.100
7.300	-49.447	0.100
7.400	-50.625	0.100
7.500	-68.893	0.100
7.600	-61.330	0.100
7.700	-42.815	0.100
7.800	-47.857	0.100
7.900	-66.752	0.100
8.000	-51.056	0.100
8.100	-48.193	0.100
8.200	-52.322	0.100
8.300	-47.579	0.100
8.400	-65.094	0.100
8.500	-66.289	0.100
8.600	-51.644	0.100
8.700	-62.363	0.100
8.800	-56.453	0.100
8.900	-60.805	0.100
9.000	-48.369	0.100
9.100	-54.537	0.100
9.200	-61.441	0.100
9.300	-41.601	0.100
9.400	-56.019	0.100
9.500	-50.751	0.100
9.600	-46.050	0.100
9.700	-51.033	0.100
9.800	-66.651	0.100
9.900	-62.526	0.100
10.000	-47.347	0.100
10.100	-56.243	0.100
10.200	-47.271	0.100
10.300	-63.408	0.100
10.400	-44.554	0.100
10.500	-49.165	0.100
10.600	-48.152	0.100
10.700	-45.458	0.100
10.800	-56.032	0.100
10.900	-60.169	0.100
11.000	-53.430	0.100
11.100	-67.169	0.100
11.200	-55.845	0.100
11.300	-46.594	0.100
11.400	-43.716	0.100
11.500	-65.863	0.100
11.600	-45.509	0.100
11.700	-55.608	0.100
11.800	-61.858	0.100
11.900	-57.609	0.100
12.000	-43.000	0.100
12.100	-66.642	0.100
12.200	-58.298	0.100
12.300	-48.143	0.100
12.400	-52.679	0.100
12.500	-47.498	0.100
12.600	-51.491	0.100
12.700	-63.706	0.100
12.800	-57.396	0.100
12.900	-47.343	0.100
13.000	-43.482	0.100
13.100	-62.822	0.100
13.200	-57.305	0.100
13.300	-53.905	0.100
13.400	-58.329	0.100
13.500	-49.038	0.100
13.600	-57.175	0.100
13.700	-52.807	0.100
13.800	-53.180	0.100
13.900	-65.562	0.100
14.000	-46.631	0.100
14.100	-45.873	0.100
14.200	-55.138	0.100
14.300	-53.221	0.100
14.400	-58.843	0.100
14.500	-62.579	0.100
14.600	-58.486	0.100
14.700	-49.326	0.100
14.800	-53.257	0.100
14.900	-59.068	0.100
15.000	-56.380	0.100
15.100	-48.036	0.100
15.200	-60.611	0.100
15.300	-50.504	0.100
15.400	-62.022	0.100
15.500	-63.767	0.100
15.600	-45.236	0.100
15.700	-66.144	0.100
