time /s	I /nA	E /V
0.100	-20.928	0.101
0.200	-11.731	0.101
0.300	-18.696	0.101
0.400	-2.473	0.101
0.500	-4.818	0.101
0.600	-14.143	0.101
0.700	-14.519	0.101
0.800	-11.123	0.101
0.900	-17.461	0.101
1.000	-6.356	0.101
1.100	-15.603	0.101
1.200	-5.360	0.101
1.300	-5.820	0.101
1.400	-9.352	0.101
1.500	-15.612	0.101
1.600	-18.880	0.101
1.700	-33.085	0.101
1.800	-9.278	0.101
1.900	-8.451	0.101
2.000	-10.076	0.101
2.100	-25.701	0.101
2.200	-18.851	0.101
2.300	-20.910	0.101
2.400	-23.088	0.101
2.500	-17.484	0.101
2.600	-5.840	0.101
2.700	-11.167	0.101
2.800	-9.909	0.101
2.900	-7.279	0.101
3.000	-20.640	0.101
3.100	-6.520	0.101
3.200	-20.982	0.101
3.300	-16.926	0.101
3.400	-15.327	0.101
3.500	-21.951	0.101
3.600	-14.732	0.101
3.700	-18.883	0.101
3.800	-18.067	0.101
3.900	-9.545	0.101
4.000	-19.662	0.101
4.100	-22.224	0.101
4.200	-18.111	0.101
4.300	-15.292	0.101
4.400	-13.735	0.101
4.500	-19.797	0.101
4.600	-6.092	0.101
4.700	-4.941	0.101
4.800	-21.932	0.101
4.900	-21.967	0.101
5.000	-20.228	0.101
5.100	-5.649	0.101
5.200	-14.591	0.101
5.300	-27.037	0.101
5.400	0.695	0.101
5.500	-15.520	0.101
5.600	-15.633	0.101
5.700	-13.056	0.101
5.800	-17.934	0.101
5.900	-8.137	0.101
6.000	-19.959	0.101
6.100	-7.463	0.101
6.200	-18.784	0.101
6.300	-7.346	0.101
6.400	-3.663	0.101
6.500	-24.194	0.101
6.600	-13.861	0.101
6.700	-9.880	0.101
6.800	-20.512	0.101
6.900	-30.105	0.101
7.000	-16.596	0.101
7.100	-10.554	0.101
7.200	-18.649	0.101
7.300	-1.444	0.101
7.400	-15.551	0.101
7.500	-10.011	0.101
7.600	-9.037	0.101
7.700	-12.339	0.101
7.800	-24.329	0.101
7.900	-13.903	0.100
8.000	-6.191	0.101
8.100	-13.932	0.101
8.200	-6.621	0.100
8.300	-10.460	0.101
8.400	-18.529	0.101
8.500	-20.844	0.101
8.600	-19.449	0.101
8.700	-15.514	0.101
8.800	-9.237	0.100
8.900	-15.854	0.101
9.000	-7.496	0.101
9.100	-9.941	0.100
9.200	-8.476	0.101
9.300	-11.841	0.101
9.400	-8.567	0.101
9.500	-13.216	0.101
9.600	-9.017	0.101
9.700	-14.135	0.101
9.800	-20.716	0.101
9.900	-23.429	0.101
10.000	-10.129	0.100
10.100	-9.455	0.101
10.200	-14.276	0.101
10.300	-8.196	0.101
10.400	-19.218	0.101
10.500	-17.451	0.101
10.600	-28.125	0.101
10.700	-11.315	0.100
10.800	-11.751	0.101
10.900	-22.500	0.100
11.000	-24.484	0.101
11.100	-28.078	0.100
11.200	-15.504	0.101
11.300	-8.103	0.101
11.400	-8.431	0.101
11.500	-6.534	0.101
11.600	-21.414	0.101
11.700	-16.888	0.100
11.800	-20.675	0.100
11.900	-11.675	0.101
12.000	-18.419	0.100
12.100	-18.899	0.100
12.200	-0.886	0.100
12.300	-25.150	0.100
12.400	-24.709	0.100
12.500	-11.411	0.100
12.600	-17.143	0.101
12.700	-17.075	0.100
12.800	-6.472	0.100
12.900	-5.222	0.101
13.000	-14.252	0.101
13.100	-6.952	0.101
13.200	-12.102	0.100
13.300	2.114	0.101
13.400	-14.842	0.100
13.500	-12.430	0.100
13.600	-4.902	0.100
13.700	-13.718	0.100
13.800	-16.552	0.100
13.900	-10.994	0.100
14.000	-10.222	0.100
14.100	-24.037	0.100
14.200	-18.394	0.100
14.300	-10.465	0.100
14.400	-21.564	0.100
14.500	-14.774	0.100
14.600	-24.838	0.100
14.700	-17.016	0.100
14.800	-20.968	0.100
14.900	-9.043	0.100
15.000	-11.048	0.100
15.100	-19.541	0.100
15.200	-18.596	0.100
15.300	-15.435	0.100
15.400	-16.376	0.100
15.500	-20.475	0.100
15.600	-10.583	0.100
15.700	-23.057	0.100
15.800	-1.953	0.100
15.900	-11.485	0.100
16.000	-10.915	0.100
16.100	-28.752	0.100
16.200	-17.801	0.100
16.300	-0.680	0.100
16.400	-23.527	0.100
16.500	-11.612	0.100
16.600	-21.804	0.100
16.700	-14.107	0.100
16.800	-3.738	0.100
16.900	-7.187	0.100
17.000	-32.297	0.100
17.100	-14.377	0.100
17.200	-12.377	0.100
17.300	-11.123	0.100
17.400	-4.032	0.100
17.500	-10.423	0.100
17.600	-12.193	0.100
17.700	-10.165	0.100
17.800	-19.387	0.100
17.900	-19.438	0.100
18.000	-21.437	0.100
18.100	-9.225	0.100
18.200	-26.940	0.100
18.300	-8.847	0.100
18.400	-7.482	0.100
18.500	-27.768	0.100
18.600	-2.185	0.100
18.700	-14.271	0.100
18.800	2.923	0.100
18.900	-16.174	0.100
19.000	-13.126	0.100
19.100	-21.975	0.100
19.200	-16.034	0.100
19.300	-27.170	0.100
19.400	-11.046	0.100
19.500	-12.660	0.100
19.600	-14.145	0.100
19.700	-21.267	0.100
19.800	-12.692	0.100
19.900	-24.220	0.100
20.000	-12.686	0.100
20.100	-5.652	0.100
20.200	-7.170	0.100
20.300	-29.097	0.100
20.400	-10.022	0.100
20.500	-11.944	0.100
20.600	-19.351	0.100
20.700	-16.331	0.100
20.800	-9.493	0.100
20.900	-11.748	0.100
21.000	-17.177	0.100
21.100	-15.832	0.100
21.200	-3.679	0.100
21.300	-23.481	0.100
21.400	-12.219	0.100
21.500	-11.948	0.100
21.600	-21.400	0.100
21.700	-11.145	0.100
21.800	-13.347	0.100
21.900	-7.274	0.100
22.000	-16.800	0.100
22.100	-6.962	0.100
22.200	-21.209	0.100
22.300	-31.764	0.100
22.400	-16.540	0.100
22.500	-21.489	0.100
22.600	-12.211	0.100
22.700	-2.576	0.100
22.800	-11.421	0.100
22.900	-31.111	0.100
23.000	-4.794	0.100
23.100	-27.433	0.100
23.200	-15.459	0.100
23.300	-9.248	0.100
23.400	-3.541	0.100
23.500	-21.006	0.100
23.600	-11.230	0.100
23.700	-12.252	0.100
23.800	1.092	0.100
23.900	-18.300	0.100
24.000	-13.341	0.100
24.100	-15.094	0.100
24.200	-16.344	0.100
24.300	-20.385	0.100
24.400	-14.419	0.100
24.500	-6.728	0.100
24.600	-17.497	0.100
24.700	-23.568	0.100
24.800	-4.747	0.100
24.900	-15.265	0.100
25.000	-21.999	0.100
25.100	-23.378	0.100
25.200	-5.480	0.100
25.300	-30.186	0.100
25.400	-6.729	0.100
25.500	-25.964	0.100
25.600	-8.981	0.100
25.700	-18.803	0.100
25.800	-17.413	0.100
25.900	-3.173	0.100
26.000	-4.452	0.100
26.100	-17.870	0.100
26.200	-15.592	0.100
26.300	-6.634	0.100
26.400	-11.073	0.100
26.500	-20.419	0.100
26.600	-16.742	0.100
26.700	-27.593	0.100
26.800	-10.710	0.100
26.900	-18.571	0.100
27.000	-12.642	0.100
27.100	-15.213	0.100
27.200	-8.395	0.100
27.300	-16.861	0.100
27.400	-11.572	0.100
27.500	-2.563	0.100
27.600	-15.927	0.100
27.700	-28.101	0.100
27.800	-20.964	0.100
27.900	-14.323	0.100
28.000	-7.687	0.100
28.100	-2.168	0.100
28.200	-24.461	0.100
28.300	-2.262	0.100
28.400	-14.555	0.100
28.500	-13.201	0.100
28.600	-24.906	0.100
28.700	-9.990	0.100
28.800	-16.669	0.100
28.900	-11.374	0.100
29.000	-15.138	0.100
29.100	-21.150	0.100
29.200	-15.275	0.100
29.300	-18.625	0.100
29.400	-2.891	0.100
29.500	-16.796	0.100
29.600	-16.855	0.100
29.700	-14.519	0.100
29.800	-7.401	0.100
29.900	-15.776	0.100
30.000	-6.710	0.100
30.100	-0.419	0.100
30.200	-19.862	0.100
30.300	12.495	0.100
30.400	-13.289	0.100
30.500	0.023	0.100
30.600	11.763	0.100
30.700	10.359	0.100
30.800	10.190	0.100
30.900	12.291	0.100
31.000	13.968	0.100
31.100	10.446	0.100
31.200	7.118	0.100
31.300	9.083	0.100
31.400	10.518	0.100
31.500	23.332	0.100
31.600	14.912	0.100
31.700	17.119	0.100
31.800	20.079	0.100
31.900	16.395	0.100
32.000	5.328	0.100
32.100	29.065	0.100
32.200	10.743	0.100
32.300	19.992	0.100
32.400	22.164	0.100
32.500	8.367	0.100
32.600	28.159	0.100
32.700	15.422	0.100
32.800	19.636	0.100
32.900	14.131	0.100
33.000	14.084	0.100
33.100	37.085	0.100
33.200	12.032	0.100
33.300	32.204	0.100
33.400	22.405	0.100
33.500	5.064	0.100
33.600	5.614	0.100
33.700	13.403	0.100
33.800	25.501	0.100
33.900	13.532	0.100
34.000	-2.376	0.100
34.100	13.305	0.100
34.200	18.413	0.100
34.300	21.849	0.100
34.400	6.810	0.100
34.500	24.053	0.100
34.600	13.164	0.100
34.700	20.708	0.100
34.800	-1.339	0.100
34.900	3.619	0.100
35.000	3.152	0.100
35.100	5.141	0.100
35.200	5.513	0.100
35.300	21.101	0.100
35.400	6.813	0.100
35.500	-0.780	0.100
35.600	7.608	0.100
35.700	10.215	0.100
35.800	-2.926	0.100
35.900	14.789	0.100
36.000	4.515	0.100
36.100	15.215	0.100
36.200	14.881	0.100
36.300	9.127	0.100
36.400	2.894	0.100
36.500	13.259	0.100
36.600	5.649	0.100
36.700	15.959	0.100
36.800	4.446	0.100
36.900	8.031	0.100
37.000	14.122	0.100
37.100	11.563	0.100
37.200	8.875	0.100
37.300	1.705	0.100
37.400	3.310	0.100
37.500	11.518	0.100
37.600	5.559	0.100
37.700	16.063	0.100
37.800	0.826	0.100
37.900	10.998	0.100
38.000	14.087	0.100
38.100	7.582	0.100
38.200	15.266	0.100
38.300	11.465	0.100
38.400	10.690	0.100
38.500	19.107	0.100
38.600	-4.492	0.100
38.700	36.550	0.100
38.800	5.581	0.100
38.900	1.312	0.100
39.000	1.397	0.100
39.100	4.897	0.100
39.200	10.697	0.100
39.300	25.762	0.100
39.400	8.028	0.100
39.500	4.029	0.100
39.600	16.308	0.100
39.700	11.138	0.100
39.800	12.251	0.100
39.900	12.960	0.100
40.000	8.194	0.100
40.100	8.082	0.100
40.200	11.788	0.100
40.300	17.745	0.100
40.400	23.395	0.100
40.500	6.879	0.100
40.600	11.820	0.100
40.700	10.192	0.100
40.800	11.796	0.100
40.900	16.186	0.100
41.000	19.254	0.100
41.100	22.723	0.100
41.200	13.322	0.100
41.300	20.626	0.100
41.400	32.705	0.100
41.500	16.420	0.100
41.600	29.715	0.100
41.700	26.975	0.100
41.800	6.733	0.100
41.900	26.207	0.100
42.000	3.992	0.100
42.100	0.660	0.100
42.200	30.928	0.100
42.300	17.259	0.100
42.400	24.824	0.100
42.500	22.331	0.100
42.600	11.773	0.100
42.700	30.891	0.100
42.800	30.264	0.100
42.900	18.601	0.100
43.000	13.247	0.100
43.100	19.405	0.100
43.200	20.764	0.100
43.300	32.227	0.100
43.400	20.784	0.100
43.500	15.275	0.100
43.600	30.409	0.100
43.700	25.851	0.100
43.800	17.748	0.100
43.900	21.642	0.100
44.000	19.999	0.100
44.100	21.069	0.100
44.200	33.307	0.100
44.300	13.168	0.100
44.400	30.283	0.100
44.500	24.280	0.100
44.600	29.500	0.100
44.700	28.696	0.100
44.800	17.104	0.100
44.900	12.586	0.100
45.000	21.001	0.100
45.100	44.766	0.100
45.200	15.475	0.100
45.300	24.389	0.100
45.400	36.671	0.100
45.500	21.026	0.100
45.600	32.081	0.100
