time /s	I /nA	E /V
0.100	-22.750	0.100
0.200	9.506	0.100
0.300	-7.624	0.100
0.400	-40.990	0.100
0.500	-19.114	0.100
0.600	-15.185	0.100
0.700	-29.656	0.100
0.800	-22.705	0.100
0.900	-14.125	0.100
1.000	-21.361	0.100
1.100	-19.381	0.100
1.200	-18.064	0.100
1.300	-9.790	0.100
1.400	-13.065	0.100
1.500	-33.210	0.100
1.600	-28.351	0.100
1.700	-17.042	0.100
1.800	-15.270	0.100
1.900	-24.305	0.100
2.000	-34.023	0.100
2.100	-23.175	0.100
2.200	-18.876	0.100
2.300	-26.040	0.100
2.400	-21.805	0.100
2.500	-29.271	0.100
2.600	-18.570	0.100
2.700	-26.440	0.100
2.800	-10.373	0.100
2.900	-10.062	0.100
3.000	-6.491	0.100
3.100	-13.533	0.100
3.200	-10.879	0.100
3.300	-17.774	0.100
3.400	-16.919	0.100
3.500	-13.976	0.100
3.600	-22.903	0.100
3.700	-14.066	0.100
3.800	-2.189	0.100
3.900	-12.213	0.100
4.000	-30.573	0.100
4.100	-18.087	0.100
4.200	-18.702	0.100
4.300	-23.897	0.100
4.400	-22.863	0.100
4.500	-11.564	0.100
4.600	-18.120	0.100
4.700	-23.399	0.100
4.800	-24.457	0.100
4.900	-26.959	0.100
5.000	-17.188	0.100
5.100	-20.089	0.100
5.200	-27.038	0.100
5.300	-21.756	0.100
5.400	-13.713	0.100
5.500	-14.548	0.100
5.600	-6.794	0.100
5.700	-8.430	0.100
5.800	-32.498	0.100
5.900	-8.981	0.100
6.000	-17.033	0.100
6.100	-26.077	0.100
6.200	-20.454	0.100
6.300	-17.508	0.100
6.400	-17.485	0.100
6.500	-19.610	0.100
6.600	-33.756	0.100
6.700	-37.845	0.100
6.800	-22.048	0.100
6.900	-1.925	0.100
7.000	-17.873	0.100
7.100	-28.003	0.100
7.200	-26.651	0.100
7.300	-17.550	0.100
7.400	-4.203	0.100
7.500	-17.907	0.100
7.600	-14.566	0.100
7.700	-35.155	0.100
7.800	-21.231	0.100
7.900	-13.163	0.100
8.000	-12.241	0.100
8.100	-19.678	0.100
8.200	-23.514	0.100
8.300	-32.427	0.100
8.400	-28.951	0.100
8.500	-22.543	0.100
8.600	-18.943	0.100
8.700	-7.800	0.100
