time /s	I /nA	E /V
0.100	-33.137	0.100
0.200	-28.043	0.100
0.300	-20.585	0.100
0.400	-31.404	0.100
0.500	-35.883	0.100
0.600	-25.095	0.100
0.700	-22.028	0.100
0.800	-28.342	0.100
0.900	-26.521	0.100
1.000	-30.869	0.100
1.100	-29.342	0.100
1.200	-20.248	0.100
1.300	-15.951	0.100
1.400	-28.901	0.100
1.500	-30.202	0.100
1.600	-14.002	0.100
1.700	-28.323	0.100
1.800	-26.980	0.100
1.900	-35.135	0.100
2.000	-31.158	0.100
2.100	-23.664	0.100
2.200	-15.483	0.100
2.300	-26.369	0.100
2.400	-25.825	0.100
2.500	-32.345	0.100
2.600	-26.328	0.100
2.700	-20.790	0.100
2.800	-12.634	0.100
2.900	-33.125	0.100
3.000	-33.388	0.100
3.100	-26.687	0.100
3.200	-23.284	0.100
3.300	-20.714	0.100
3.400	-24.268	0.100
3.500	-12.269	0.100
3.600	-20.899	0.100
3.700	-28.574	0.100
3.800	-30.625	0.100
3.900	-25.359	0.100
4.000	-26.948	0.100
4.100	-22.934	0.100
4.200	-9.747	0.100
4.300	-28.788	0.100
4.400	-24.905	0.100
4.500	-28.355	0.100
4.600	-18.979	0.100
4.700	-35.777	0.100
4.800	-32.689	0.100
4.900	-17.547	0.100
5.000	-26.588	0.100
5.100	-20.402	0.100
5.200	-24.353	0.100
5.300	-14.978	0.100
5.400	-41.121	0.100
5.500	-32.125	0.100
5.600	-26.987	0.100
5.700	-8.227	0.100
5.800	-27.735	0.100
5.900	-37.841	0.100
6.000	-31.723	0.100
6.100	-22.616	0.100
6.200	-28.895	0.100
6.300	-21.219	0.100
6.400	-22.563	0.100
6.500	-14.875	0.100
6.600	-22.078	0.100
6.700	-19.733	0.100
6.800	-46.972	0.100
6.900	-8.534	0.100
7.000	-33.387	0.100
7.100	-23.923	0.100
7.200	-24.185	0.100
7.300	-30.932	0.100
7.400	-27.287	0.100
7.500	-6.536	0.100
7.600	-19.267	0.100
7.700	-29.334	0.100
7.800	-20.950	0.100
7.900	-17.981	0.100
8.000	-32.275	0.100
8.100	-24.536	0.100
8.200	-29.235	0.100
8.300	-22.936	0.100
8.400	-24.788	0.100
8.500	-24.674	0.100
8.600	-24.374	0.100
8.700	-26.384	0.100
8.800	-24.527	0.100
8.900	-31.442	0.100
9.000	-22.317	0.100
9.100	-21.223	0.100
9.200	-27.052	0.100
9.300	-36.771	0.100
9.400	-25.238	0.100
9.500	-18.957	0.100
9.600	-35.367	0.100
9.700	-23.786	0.100
9.800	-19.622	0.100
9.900	-18.852	0.100
10.000	-23.410	0.100
10.100	-26.657	0.100
10.200	-21.405	0.100
10.300	-37.192	0.100
10.400	-22.024	0.100
10.500	-9.078	0.100
10.600	-21.445	0.100
10.700	-27.589	0.100
10.800	-39.676	0.100
10.900	-33.768	0.100
11.000	-23.293	0.100
11.100	-30.952	0.100
11.200	-17.892	0.100
11.300	-30.340	0.100
11.400	-20.311	0.100
11.500	-24.852	0.100
11.600	-28.405	0.100
11.700	-31.837	0.100
11.800	-23.272	0.100
11.900	-24.891	0.100
12.000	-10.455	0.100
12.100	-17.280	0.100
12.200	-28.380	0.100
12.300	-25.386	0.100
12.400	-30.737	0.100
12.500	-30.689	0.100
12.600	-18.717	0.100
12.700	-23.289	0.100
12.800	-29.833	0.100
12.900	-28.365	0.100
13.000	-15.242	0.100
13.100	-15.371	0.100
13.200	-23.550	0.100
13.300	-21.609	0.100
13.400	-8.662	0.100
13.500	-30.952	0.100
13.600	-27.208	0.100
13.700	-25.678	0.100
13.800	-14.336	0.100
13.900	-14.379	0.100
14.000	-21.253	0.100
14.100	-30.277	0.100
14.200	-21.185	0.100
14.300	-20.875	0.100
14.400	-36.185	0.100
14.500	-26.325	0.100
14.600	-20.929	0.100
14.700	-30.006	0.100
14.800	-31.557	0.100
14.900	-32.279	0.100
15.000	-27.406	0.100
15.100	-17.583	0.100
15.200	-22.412	0.100
15.300	-36.516	0.100
15.400	-21.956	0.100
15.500	-19.341	0.100
15.600	-26.636	0.100
15.700	-24.355	0.100
15.800	-26.729	0.100
15.900	-25.398	0.100
16.000	-27.796	0.100
16.100	-19.757	0.100
16.200	-7.083	0.100
16.300	-19.222	0.100
16.400	-27.378	0.100
16.500	-31.393	0.100
16.600	-26.175	0.100
16.700	-20.464	0.100
16.800	-15.395	0.100
16.900	-30.757	0.100
17.000	-28.793	0.100
17.100	-28.458	0.100
17.200	-19.184	0.100
17.300	-21.028	0.100
17.400	-19.676	0.100
17.500	-22.722	0.100
17.600	-34.373	0.100
17.700	-25.697	0.100
17.800	-30.724	0.100
17.900	-14.210	0.100
18.000	-22.640	0.100
