time /s	I /nA	E /V
0.100	-20.743	0.100
0.200	5.978	0.100
0.300	1.443	0.100
0.400	-8.903	0.100
0.500	-0.170	0.100
0.600	-7.030	0.100
0.700	-8.764	0.100
0.800	-4.714	0.100
0.900	-2.451	0.100
1.000	-6.075	0.100
1.100	-13.406	0.100
1.200	-2.562	0.100
1.300	-5.424	0.100
1.400	7.231	0.100
1.500	-3.637	0.100
1.600	-14.811	0.100
1.700	-0.106	0.100
1.800	-1.413	0.100
1.900	-10.168	0.100
2.000	-8.004	0.100
2.100	-5.638	0.100
2.200	3.945	0.100
2.300	-2.160	0.100
2.400	3.178	0.100
2.500	-3.230	0.100
2.600	-2.219	0.100
2.700	-2.745	0.100
2.800	-15.966	0.100
2.900	-11.259	0.100
3.000	-2.413	0.100
3.100	1.485	0.100
3.200	1.531	0.100
3.300	4.485	0.100
3.400	-0.608	0.100
3.500	3.611	0.100
3.600	-13.917	0.100
3.700	-26.422	0.100
3.800	3.851	0.100
3.900	7.077	0.100
4.000	-12.844	0.100
4.100	-2.948	0.100
4.200	6.695	0.100
4.300	-8.082	0.100
4.400	-3.851	0.100
4.500	-9.355	0.100
4.600	-8.684	0.100
4.700	-11.220	0.100
4.800	-3.968	0.100
4.900	3.730	0.100
5.000	-1.324	0.100
5.100	1.417	0.100
5.200	13.452	0.100
5.300	1.071	0.100
5.400	-19.790	0.100
5.500	-3.737	0.100
5.600	1.550	0.100
5.700	-8.387	0.100
5.800	0.618	0.100
5.900	-11.694	0.100
6.000	-9.505	0.100
6.100	-14.772	0.100
6.200	-2.443	0.100
6.300	2.114	0.100
6.400	8.591	0.100
6.500	5.944	0.100
6.600	4.146	0.100
6.700	3.453	0.100
6.800	-4.475	0.100
6.900	-16.057	0.100
7.000	-6.045	0.100
7.100	-4.834	0.100
7.200	4.852	0.100
7.300	3.081	0.100
7.400	5.988	0.100
7.500	4.806	0.100
7.600	1.683	0.100
7.700	-0.610	0.100
7.800	-12.860	0.100
7.900	1.168	0.100
8.000	-8.694	0.100
8.100	3.200	0.100
