time /s	I /nA	E /V
0.100	-16.807	0.100
0.200	8.210	0.100
0.300	-3.292	0.100
0.400	-2.783	0.100
0.500	-8.313	0.100
0.600	-8.148	0.100
0.700	-17.508	0.100
0.800	-0.963	0.100
0.900	3.358	0.100
1.000	-9.904	0.100
1.100	-8.464	0.100
1.200	-11.651	0.100
1.300	2.150	0.100
1.400	1.122	0.100
1.500	-15.983	0.100
1.600	-14.290	0.100
1.700	-9.866	0.100
1.800	1.477	0.100
1.900	-7.428	0.100
2.000	2.568	0.100
2.100	-4.466	0.100
2.200	-3.118	0.100
2.300	-6.061	0.100
2.400	-4.460	0.100
2.500	-4.813	0.100
2.600	-5.094	0.100
2.700	4.591	0.100
2.800	1.851	0.100
2.900	2.437	0.100
3.000	-9.633	0.100
3.100	-7.854	0.100
3.200	1.155	0.100
3.300	8.817	0.100
3.400	-7.067	0.100
3.500	-0.594	0.100
3.600	-4.675	0.100
3.700	-20.146	0.100
3.800	0.306	0.100
3.900	-5.086	0.100
4.000	-9.327	0.100
4.100	-7.057	0.100
4.200	-7.345	0.100
4.300	-17.717	0.100
4.400	-0.666	0.100
4.500	9.071	0.100
4.600	-1.944	0.100
4.700	-17.713	0.100
4.800	-1.102	0.100
4.900	-13.546	0.100
5.000	-19.776	0.100
5.100	-4.269	0.100
5.200	-11.460	0.100
5.300	-7.647	0.100
5.400	-6.414	0.100
5.500	-2.272	0.100
5.600	0.273	0.100
5.700	-4.514	0.100
5.800	-5.424	0.100
5.900	-15.916	0.100
6.000	-16.952	0.100
6.100	-5.421	0.100
6.200	-6.721	0.100
6.300	0.190	0.100
6.400	-8.100	0.100
6.500	4.362	0.100
6.600	-0.617	0.100
6.700	1.607	0.100
6.800	-9.910	0.100
6.900	-6.069	0.100
7.000	-2.931	0.100
7.100	-4.087	0.100
7.200	2.532	0.100
7.300	-0.142	0.100
7.400	5.533	0.100
7.500	-2.643	0.100
7.600	-9.497	0.100
7.700	9.609	0.100
7.800	-1.053	0.100
7.900	2.858	0.100
8.000	-2.459	0.100
8.100	-11.549	0.100
8.200	-16.176	0.100
8.300	-7.964	0.100
8.400	-12.283	0.100
8.500	-9.086	0.100
8.600	4.177	0.100
8.700	-7.375	0.100
8.800	7.995	0.100
8.900	-5.528	0.100
9.000	2.378	0.100
9.100	3.155	0.100
9.200	-13.021	0.100
9.300	-15.440	0.100
9.400	-9.202	0.100
9.500	-5.470	0.100
9.600	-10.666	0.100
9.700	-2.426	0.100
9.800	1.479	0.100
9.900	10.538	0.100
10.000	0.744	0.100
10.100	1.205	0.100
10.200	0.098	0.100
10.300	-2.548	0.100
10.400	-2.826	0.100
10.500	-2.331	0.100
10.600	1.080	0.100
10.700	4.577	0.100
10.800	-11.921	0.100
10.900	-11.700	0.100
11.000	-13.012	0.100
11.100	1.824	0.100
11.200	-13.454	0.100
11.300	-1.869	0.100
11.400	0.788	0.100
11.500	-6.226	0.100
11.600	-13.001	0.100
11.700	0.470	0.100
11.800	-5.396	0.100
11.900	-9.983	0.100
12.000	-3.484	0.100
12.100	2.437	0.100
12.200	-2.840	0.100
12.300	-8.982	0.100
12.400	-12.627	0.100
12.500	-10.789	0.100
12.600	-9.098	0.100
12.700	-10.365	0.100
12.800	-6.917	0.100
12.900	-0.589	0.100
13.000	6.457	0.100
13.100	-6.904	0.100
13.200	-4.896	0.100
13.300	-0.889	0.100
13.400	-34.815	0.100
13.500	-2.150	0.100
13.600	2.457	0.100
13.700	-2.351	0.100
13.800	-5.791	0.100
13.900	-0.688	0.100
14.000	-0.402	0.100
14.100	4.506	0.100
14.200	-14.514	0.100
14.300	1.879	0.100
14.400	13.692	0.100
14.500	6.970	0.100
14.600	-6.984	0.100
14.700	-3.348	0.100
14.800	-15.278	0.100
14.900	-1.964	0.100
15.000	-8.201	0.100
15.100	-4.553	0.100
15.200	-6.859	0.100
15.300	-17.701	0.100
15.400	2.682	0.100
15.500	8.800	0.100
15.600	16.971	0.100
15.700	7.041	0.100
15.800	1.367	0.100
15.900	-1.870	0.100
16.000	-4.629	0.100
16.100	-11.132	0.100
16.200	-18.488	0.100
16.300	-7.845	0.100
16.400	-11.733	0.100
16.500	0.312	0.100
16.600	-9.133	0.100
16.700	-9.232	0.100
16.800	-10.781	0.100
16.900	-15.058	0.100
17.000	2.200	0.100
17.100	4.359	0.100
17.200	3.043	0.100
17.300	-3.038	0.100
17.400	2.738	0.100
17.500	-18.240	0.100
17.600	-12.937	0.100
17.700	17.043	0.100
17.800	18.198	0.100
17.900	3.377	0.100
18.000	0.707	0.100
18.100	-2.246	0.100
18.200	-13.163	0.100
18.300	-13.034	0.100
18.400	-5.376	0.100
18.500	-8.507	0.100
18.600	-5.622	0.100
18.700	6.850	0.100
18.800	-17.965	0.100
18.900	-4.660	0.100
19.000	-6.388	0.100
