time /s	I /nA	
28.100	-2.797	
28.200	-15.533	
28.300	-12.506	
28.400	-11.087	
28.500	19.492	
28.600	13.654	
28.700	-10.744	
28.800	2.435	
28.900	-1.461	
29.000	-4.221	
29.100	0.443	
29.200	-0.115	
29.300	-2.390	
29.400	6.492	
29.500	-3.297	
29.600	6.732	
29.700	-14.594	
29.800	-9.867	
29.900	-9.171	
30.000	5.986	
30.100	0.651	
30.200	3.767	
30.300	-3.416	
30.400	-18.328	
30.500	-1.197	
30.600	-15.842	
30.700	14.044	
30.800	11.578	
30.900	-1.958	
31.000	-15.107	
31.100	-1.863	
31.200	-12.322	
31.300	-0.847	
31.400	9.604	
31.500	20.945	
31.600	4.067	
31.700	-14.284	
31.800	8.512	
31.900	12.649	
32.000	11.141	
32.100	-0.188	
32.200	-7.547	
32.300	-5.800	
32.400	1.736	
32.500	12.184	
32.600	10.688	
32.700	6.498	
32.800	5.276	
32.900	2.781	
33.000	-14.038	
33.100	2.036	
33.200	12.887	
33.300	5.565	
33.400	-0.547	
33.500	-16.428	
33.600	-5.542	
33.700	-6.989	
33.800	-1.308	
33.900	4.143	
34.000	-14.900	
34.100	28.942	
34.200	21.581	
34.300	-2.233	
34.400	-1.240	
34.500	3.888	
34.600	-17.594	
34.700	-0.970	
34.800	8.087	
34.900	1.517	
35.000	19.809	
35.100	8.443	
35.200	-4.823	
35.300	-5.535	
35.400	3.899	
35.500	20.521	
35.600	-3.052	
35.700	8.663	
35.800	-5.462	
35.900	-22.722	
36.000	6.950	
36.100	4.823	
36.200	2.343	
36.300	0.100	
36.400	7.313	
36.500	7.001	
36.600	14.272	
36.700	5.914	
36.800	7.367	
36.900	2.254	
37.000	7.499	
37.100	3.051	
37.200	11.042	
37.300	5.059	
37.400	14.029	
37.500	-0.808	
37.600	-0.651	
37.700	21.387	
37.800	10.712	
37.900	5.005	
38.000	10.262	
38.100	-12.811	
38.200	14.746	
38.300	11.668	
38.400	0.414	
38.500	16.338	
38.600	-5.130	
38.700	8.534	
38.800	2.127	
38.900	7.463	
39.000	8.512	
39.100	-1.677	
39.200	0.476	
39.300	1.176	
39.400	7.818	
39.500	6.794	
39.600	4.417	
39.700	0.255	
39.800	-2.853	
39.900	8.798	
40.000	1.930	
40.100	8.031	
40.200	-1.884	
40.300	26.750	
40.400	0.347	
40.500	-5.777	
40.600	15.118	
40.700	21.066	
40.800	7.061	
40.900	5.184	
41.000	-10.136	
41.100	-19.429	
41.200	1.042	
41.300	19.583	
41.400	3.922	
41.500	5.045	
41.600	0.311	
41.700	2.223	
41.800	21.908	
41.900	10.304	
42.000	12.910	
42.100	2.703	
42.200	2.484	
42.300	1.484	
42.400	-4.880	
42.500	20.848	
42.600	21.355	
42.700	-14.509	
42.800	6.123	
42.900	3.430	
43.000	6.938	
43.100	13.725	
43.200	8.169	
43.300	-6.717	
43.400	6.023	
43.500	-3.044	
43.600	8.823	
43.700	4.013	
43.800	2.482	
43.900	3.451	
44.000	-10.038	
44.100	-8.143	
44.200	2.313	
44.300	15.341	
44.400	19.062	
44.500	-6.779	
44.600	-2.306	
44.700	1.738	
44.800	2.619	
44.900	12.327	
45.000	2.771	
45.100	-5.867	
45.200	34.592	
45.300	13.569	
45.400	-2.556	
45.500	20.082	
45.600	-11.640	
45.700	-7.901	
45.800	4.375	
45.900	24.450	
46.000	0.536	
46.100	19.428	
46.200	1.645	
46.300	-10.572	
46.400	9.871	
46.500	23.889	
46.600	0.651	
46.700	-1.612	
46.800	1.504	
46.900	8.187	
47.000	14.131	
47.100	-4.465	
47.200	7.053	
47.300	8.051	
47.400	-0.461	
47.500	-2.918	
47.600	11.461	
47.700	-0.891	
47.800	13.626	
47.900	21.690	
48.000	14.281	
48.100	-9.235	
48.200	5.512	
48.300	13.429	
48.400	14.731	
48.500	11.003	
48.600	-7.515	
48.700	-4.675	
48.800	23.994	
48.900	16.393	
49.000	14.472	
49.100	14.456	
49.200	5.051	
49.300	12.298	
49.400	-15.708	
49.500	20.367	
49.600	15.252	
49.700	-3.421	
49.800	-3.573	
49.900	3.387	
50.000	0.797	
50.100	8.845	
50.200	13.696	
50.300	-4.141	
50.400	-1.431	
50.500	8.344	
50.600	23.501	
50.700	8.730	
50.800	22.643	
50.900	15.363	
51.000	4.410	
51.100	10.964	
51.200	21.343	
51.300	16.470	
51.400	18.150	
51.500	-6.047	
51.600	1.728	
51.700	8.970	
51.800	22.059	
51.900	7.591	
52.000	-17.007	
52.100	22.166	
52.200	-3.205	
52.300	13.198	
52.400	-0.212	
52.500	23.978	
52.600	6.735	
52.700	4.926	
52.800	5.506	
52.900	4.599	
53.000	18.577	
53.100	23.131	
53.200	9.923	
53.300	9.154	
53.400	12.033	
53.500	13.275	
53.600	17.032	
53.700	-7.541	
53.800	15.368	
53.900	-13.701	
54.000	-10.968	
54.100	22.396	
54.200	-11.390	
54.300	22.923	
54.400	13.051	
54.500	0.268	
54.600	5.541	
54.700	6.049	
54.800	9.946	
54.900	23.837	
55.000	11.239	
55.100	-7.412	
55.200	-2.826	
55.300	27.471	
55.400	-16.958	
55.500	3.043	
55.600	7.731	
55.700	9.309	
55.800	4.265	
55.900	25.584	
56.000	5.162	
56.100	3.639	
56.200	14.807	
56.300	-2.207	
56.400	9.012	
56.500	5.808	
56.600	22.931	
56.700	4.559	
56.800	1.644	
56.900	-12.698	
57.000	6.818	
57.100	20.831	
57.200	-6.067	
57.300	3.938	
57.400	9.877	
57.500	-8.276	
57.600	7.458	
57.700	20.936	
57.800	10.663	
57.900	8.006	
58.000	-6.840	
58.100	-3.904	
58.200	8.401	
58.300	24.650	
58.400	6.846	
58.500	1.244	
58.600	-11.974	
58.700	11.608	
58.800	22.444	
58.900	-3.010	
59.000	15.389	
59.100	13.343	
59.200	17.634	
59.300	-3.488	
59.400	-3.951	
59.500	16.155	
59.600	16.484	
59.700	3.332	
59.800	-3.022	
59.900	13.884	
60.000	14.822	
60.100	3.177	
60.200	3.671	
60.300	2.440	
60.400	7.683	
60.500	20.252	
60.600	5.522	
60.700	20.571	
60.800	9.727	
60.900	-3.957	
61.000	17.731	
61.100	6.639	
61.200	12.511	
61.300	-3.119	
61.400	8.839	
61.500	0.834	
61.600	8.878	
61.700	22.783	
61.800	18.443	
61.900	9.279	
62.000	10.249	
62.100	18.640	
62.200	-10.764	
62.300	17.043	
62.400	26.699	
62.500	13.751	
62.600	4.267	
62.700	11.225	
62.800	-2.412	
62.900	12.821	
63.000	2.678	
63.100	3.559	
63.200	11.218	
63.300	8.450	
63.400	11.614	
63.500	33.563	
63.600	0.031	
63.700	7.100	
63.800	-13.360	
63.900	-11.190	
64.000	19.931	
64.100	26.159	
64.200	4.895	
64.300	4.045	
64.400	3.974	
64.500	13.333	
64.600	11.836	
64.700	6.114	
64.800	3.997	
64.900	10.423	
65.000	-11.388	
65.100	16.173	
65.200	11.472	
65.300	30.729	
65.400	21.330	
65.500	-3.812	
65.600	6.941	
65.700	9.672	
65.800	11.400	
65.900	1.762	
66.000	6.053	
66.100	7.448	
66.200	-11.293	
66.300	8.728	
66.400	22.856	
66.500	11.529	
66.600	18.275	
66.700	2.060	
66.800	-6.024	
66.900	-4.126	
67.000	9.269	
67.100	13.475	
67.200	-3.357	
67.300	-4.173	
67.400	-1.562	
67.500	6.364	
67.600	20.710	
67.700	12.633	
67.800	18.501	
67.900	10.761	
68.000	-4.258	
68.100	1.686	
68.200	23.415	
68.300	16.362	
68.400	3.164	
68.500	3.840	
68.600	11.887	
68.700	6.284	
68.800	16.170	
68.900	-0.070	
69.000	-12.096	
69.100	-14.114	
69.200	13.252	
69.300	7.422	
69.400	22.181	
69.500	5.423	
69.600	1.070	
69.700	10.083	
69.800	-4.227	
69.900	18.355	
70.000	-3.985	
70.100	6.209	
70.200	4.524	
70.300	-15.294	
70.400	-6.442	
70.500	15.992	
70.600	15.974	
70.700	7.981	
70.800	11.363	
70.900	-11.341	
71.000	8.767	
71.100	2.253	
71.200	23.749	
71.300	1.498	
71.400	10.932	
71.500	8.875	
71.600	0.451	
71.700	15.699	
71.800	7.683	
71.900	-14.930	
72.000	24.982	
72.100	12.934	
72.200	-1.151	
72.300	0.874	
72.400	15.930	
72.500	-13.568	
72.600	22.598	
72.700	22.979	
72.800	14.235	
72.900	13.802	
73.000	-0.215	
73.100	-4.244	
73.200	14.178	
73.300	-0.904	
73.400	19.118	
73.500	17.444	
73.600	-0.325	
73.700	-2.331	
73.800	-18.504	
73.900	2.129	
74.000	9.989	
74.100	31.702	
74.200	17.044	
74.300	3.337	
74.400	11.608	
74.500	18.654	
74.600	6.495	
74.700	10.597	
74.800	7.029	
74.900	-4.273	
75.000	-6.975	
75.100	16.120	
75.200	14.654	
75.300	0.069	
75.400	-3.631	
75.500	9.326	
75.600	26.500	
75.700	21.868	
75.800	15.239	
75.900	8.931	
76.000	-13.369	
76.100	0.982	
76.200	13.921	
76.300	19.188	
76.400	-4.875	
76.500	11.832	
76.600	11.564	
76.700	7.023	
76.800	-8.156	
76.900	5.100	
77.000	15.818	
77.100	7.595	
77.200	-4.574	
77.300	-7.575	
77.400	12.323	
77.500	20.515	
77.600	-0.141	
77.700	5.669	
77.800	3.360	
77.900	2.270	
78.000	22.085	
78.100	1.903	
78.200	10.212	
78.300	11.440	
78.400	-6.161	
78.500	-0.735	
78.600	32.372	
78.700	18.048	
78.800	-5.137	
78.900	2.590	
79.000	6.483	
79.100	5.005	
79.200	35.212	
79.300	18.119	
79.400	-29.572	
79.500	-20.365	
79.600	-4.232	
79.700	15.584	
79.800	11.605	
79.900	16.184	
80.000	4.805	
80.100	7.145	
80.200	-8.737	
80.300	4.568	
80.400	21.444	
80.500	12.014	
80.600	0.371	
80.700	-3.798	
80.800	-4.155	
80.900	2.240	
81.000	24.326	
81.100	-5.916	
81.200	6.063	
81.300	1.941	
81.400	-7.210	
81.500	-12.007	
81.600	-11.821	
81.700	13.166	
81.800	-2.253	
81.900	-10.158	
82.000	-10.529	
82.100	13.118	
82.200	27.155	
82.300	11.968	
82.400	-23.388	
82.500	-14.314	
82.600	13.999	
82.700	13.959	
82.800	-8.864	
82.900	-13.322	
83.000	3.747	
83.100	-1.716	
83.200	6.906	
83.300	14.655	
83.400	23.446	
83.500	0.786	
83.600	5.736	
83.700	-9.412	
83.800	-8.872	
83.900	2.751	
84.000	1.145	
84.100	-6.116	
84.200	-4.151	
84.300	-0.364	
84.400	10.725	
84.500	10.896	
84.600	11.229	
84.700	-6.607	
84.800	-11.866	
84.900	3.545	
85.000	-2.538	
85.100	-2.078	
85.200	-2.716	
85.300	13.396	
85.400	-26.992	
85.500	16.940	
85.600	-20.118	
85.700	-5.533	
85.800	8.178	
85.900	8.532	
86.000	-5.052	
86.100	-11.145	
86.200	-7.882	
86.300	6.765	
86.400	-8.695	
86.500	11.050	
86.600	1.910	
86.700	23.087	
86.800	12.034	
86.900	-8.675	
87.000	1.257	
87.100	1.327	
87.200	-10.983	
87.300	-2.788	
87.400	-1.306	
87.500	1.692	
87.600	0.808	
87.700	1.717	
87.800	-9.683	
87.900	2.795	
88.000	6.939	
88.100	-10.874	
88.200	-11.205	
88.300	-8.244	
88.400	-10.159	
88.500	3.209	
88.600	12.908	
88.700	-0.201	
88.800	-0.439	
88.900	1.373	
89.000	-24.517	
89.100	10.385	
89.200	12.993	
89.300	-1.038	
89.400	11.777	
89.500	-4.022	
89.600	-17.568	
89.700	19.949	
89.800	-5.272	
89.900	7.850	
90.000	-4.426	
90.100	0.308	
90.200	1.497	
90.300	-2.181	
90.400	21.607	
90.500	-9.390	
90.600	0.459	
90.700	-4.650	
90.800	-7.986	
90.900	11.687	
91.000	2.247	
91.100	-17.200	
91.200	-4.030	
91.300	-4.656	
91.400	-8.892	
91.500	3.829	
91.600	-7.536	
91.700	-12.608	
91.800	1.003	
91.900	0.808	
92.000	-0.233	
92.100	16.923	
92.200	-1.410	
92.300	-5.028	
92.400	-3.653	
92.500	2.709	
92.600	4.302	
92.700	-10.968	
92.800	-0.759	
92.900	-5.657	
93.000	-7.239	
93.100	-11.581	
93.200	-4.803	
93.300	-0.353	
93.400	-1.621	
93.500	-1.336	
93.600	1.661	
93.700	-16.687	
93.800	-0.834	
93.900	-23.847	
94.000	3.136	
94.100	4.879	
94.200	-4.598	
94.300	-16.440	
94.400	-12.170	
94.500	-11.944	
94.600	1.722	
94.700	4.975	
94.800	-26.246	
94.900	-2.236	
95.000	11.887	
95.100	-2.723	
95.200	-17.619	
95.300	-12.456	
95.400	7.328	
95.500	-3.663	
95.600	-10.484	
95.700	7.241	
95.800	0.332	
95.900	-20.308	
96.000	-20.379	
96.100	23.513	
96.200	-2.269	
96.300	-19.654	
96.400	-13.738	
96.500	-1.744	
96.600	-7.011	
96.700	-16.282	
96.800	-10.063	
96.900	5.379	
97.000	-5.571	
97.100	-22.609	
97.200	-10.857	
97.300	-2.892	
97.400	-11.626	
97.500	4.693	
97.600	-8.004	
97.700	-5.980	
97.800	0.004	
97.900	7.590	
98.000	4.155	
98.100	-13.354	
98.200	-16.309	
98.300	-1.336	
98.400	-2.158	
98.500	-10.139	
98.600	1.859	
98.700	-6.623	
98.800	-5.515	
98.900	0.555	
99.000	11.948	
99.100	8.321	
99.200	-1.303	
99.300	-12.814	
99.400	-17.163	
99.500	-6.884	
99.600	-2.212	
99.700	-3.792	
99.800	9.140	
99.900	-8.196	
100.000	0.077	
100.100	-28.877	
100.200	-3.843	
100.300	-0.743	
100.400	3.748	
100.500	-11.241	
100.600	-23.125	
100.700	-3.547	
100.800	8.884	
100.900	7.701	
101.000	-11.552	
101.100	-2.269	
101.200	8.321	
101.300	-8.366	
101.400	-4.097	
101.500	2.867	
101.600	-16.254	
101.700	-23.588	
101.800	3.898	
101.900	-5.827	
102.000	-12.655	
102.100	-3.449	
102.200	17.898	
102.300	-10.082	
102.400	12.078	
102.500	-4.130	
102.600	-9.323	
102.700	7.735	
102.800	-17.125	
102.900	-9.540	
103.000	-23.736	
103.100	-8.374	
103.200	10.608	
103.300	7.909	
103.400	1.183	
103.500	-21.990	
103.600	-0.247	
103.700	-1.166	
103.800	0.780	
103.900	0.355	
104.000	-17.496	
104.100	-5.167	
104.200	-19.556	
104.300	1.763	
104.400	-12.733	
104.500	-1.112	
104.600	12.143	
104.700	-4.977	
104.800	-6.400	
104.900	-2.767	
105.000	-10.042	
105.100	-11.905	
105.200	-2.600	
105.300	6.106	
105.400	-13.919	
105.500	-2.654	
105.600	3.418	
105.700	-0.839	
105.800	-11.341	
105.900	-31.326	
106.000	-5.435	
106.100	2.843	
106.200	-6.603	
106.300	-6.287	
106.400	-6.169	
106.500	-38.392	
106.600	7.102	
106.700	3.288	
106.800	-1.625	
106.900	-14.633	
107.000	-11.972	
107.100	-13.878	
107.200	-7.568	
107.300	-2.528	
107.400	13.450	
107.500	-12.388	
107.600	-9.360	
107.700	-24.641	
107.800	-2.081	
107.900	1.069	
108.000	-6.645	
108.100	-7.470	
108.200	-0.250	
108.300	12.068	
108.400	17.468	
108.500	-9.298	
108.600	-4.600	
108.700	-3.167	
108.800	-9.607	
108.900	-4.091	
109.000	-4.671	
109.100	24.494	
109.200	-4.899	
109.300	-25.426	
109.400	4.412	
109.500	4.869	
109.600	-12.845	
109.700	-8.764	
109.800	5.984	
109.900	-5.066	
110.000	-4.042	
110.100	-14.701	
110.200	14.466	
110.300	3.382	
110.400	-13.703	
110.500	-25.917	
110.600	9.742	
110.700	9.947	
110.800	-1.774	
110.900	-8.291	
111.000	-0.226	
111.100	-17.399	
111.200	-12.261	
111.300	-17.329	
111.400	-0.621	
111.500	-2.278	
111.600	-14.350	
111.700	-29.974	
111.800	-4.696	
111.900	13.487	
112.000	-10.744	
112.100	4.108	
112.200	12.274	
112.300	-8.419	
112.400	-18.126	
112.500	-1.649	
112.600	0.059	
112.700	-8.355	
112.800	-15.511	
112.900	-15.690	
113.000	0.778	
113.100	-1.530	
113.200	-14.719	
113.300	-26.437	
113.400	-8.251	
113.500	-12.627	
113.600	-10.492	
113.700	-2.088	
113.800	-6.373	
113.900	3.802	
114.000	-12.948	
114.100	-7.378	
114.200	-10.951	
114.300	-9.634	
114.400	8.912	
114.500	-5.962	
114.600	-12.616	
114.700	-2.683	
114.800	-11.329	
114.900	-7.537	
115.000	5.755	
115.100	6.931	
115.200	4.636	
115.300	-18.561	
115.400	-2.379	
115.500	7.658	
115.600	-5.501	
115.700	-24.816	
115.800	-14.948	
115.900	-13.899	
116.000	1.480	
116.100	-0.718	
116.200	-16.174	
116.300	0.151	
116.400	-15.883	
116.500	-25.517	
116.600	-4.544	
116.700	-16.776	
116.800	-4.459	
116.900	-17.763	
117.000	-3.486	
117.100	-10.845	
117.200	-2.609	
117.300	0.284	
117.400	-10.885	
117.500	2.952	
117.600	-32.638	
117.700	-14.181	
117.800	-3.351	
117.900	-1.899	
118.000	-6.872	
118.100	-13.934	
118.200	7.092	
118.300	-9.243	
118.400	-8.358	
118.500	-16.330	
118.600	-20.504	
118.700	-26.226	
118.800	3.752	
118.900	5.551	
119.000	-14.032	
119.100	12.641	
119.200	-2.184	
119.300	-19.904	
119.400	-20.424	
119.500	-8.294	
119.600	5.966	
119.700	1.056	
119.800	-30.629	
119.900	-16.257	
120.000	-5.995	
120.100	21.296	
120.200	-0.729	
120.300	5.499	
120.400	-2.806	
120.500	1.189	
120.600	9.637	
120.700	-5.972	
120.800	9.888	
120.900	-14.321	
121.000	-11.176	
121.100	-14.759	
121.200	-18.933	
121.300	-0.447	
121.400	-7.022	
121.500	-16.097	
121.600	-11.846	
121.700	-6.882	
121.800	-1.497	
121.900	-5.693	
122.000	-4.230	
122.100	10.569	
122.200	-10.085	
122.300	-10.909	
122.400	10.038	
122.500	-29.271	
122.600	6.387	
122.700	2.414	
122.800	-13.050	
122.900	0.864	
123.000	6.206	
123.100	-0.854	
123.200	-0.719	
123.300	8.868	
123.400	-4.424	
123.500	-17.695	
123.600	-2.504	
123.700	-5.746	
123.800	4.109	
123.900	-4.819	
124.000	-2.632	
124.100	-2.077	
124.200	0.693	
124.300	12.569	
124.400	-8.645	
124.500	10.609	
124.600	-15.688	
124.700	-6.156	
124.800	-2.492	
124.900	7.056	
125.000	7.745	
125.100	-3.145	
125.200	-0.465	
125.300	-7.350	
125.400	-0.054	
125.500	-3.598	
125.600	5.177	
125.700	-12.187	
125.800	-17.247	
125.900	-5.980	
126.000	2.944	
126.100	-1.943	
126.200	-10.923	
126.300	0.936	
126.400	-3.833	
126.500	3.349	
126.600	0.861	
126.700	2.520	
126.800	-36.708	
126.900	-10.178	
127.000	10.667	
127.100	-6.492	
127.200	-15.991	
127.300	-4.127	
127.400	-7.938	
127.500	-19.611	
127.600	1.882	
127.700	-5.536	
127.800	-3.898	
127.900	-4.982	
128.000	-23.488	
128.100	-15.686	
128.200	7.151	
128.300	9.028	
128.400	-12.544	
128.500	-17.367	
128.600	-10.073	
128.700	-5.481	
128.800	5.042	
128.900	10.438	
129.000	18.304	
129.100	-3.349	
129.200	2.329	
129.300	-10.105	
129.400	3.018	
129.500	-10.116	
129.600	-13.337	
129.700	-8.939	
129.800	1.656	
129.900	-4.431	
130.000	13.366	
130.100	3.634	
130.200	-4.043	
130.300	-20.692	
130.400	-6.549	
130.500	5.126	
130.600	2.565	
130.700	18.685	
130.800	0.540	
130.900	-12.724	
131.000	-4.260	
131.100	3.443	
131.200	2.041	
131.300	3.418	
131.400	0.537	
131.500	-3.990	
131.600	7.588	
131.700	-9.728	
131.800	-21.959	
131.900	-1.799	
132.000	8.367	
132.100	-21.094	
132.200	8.828	
132.300	-4.689	
132.400	0.509	
132.500	-4.796	
132.600	6.448	
132.700	-3.749	
132.800	-11.028	
132.900	-6.278	
133.000	-18.350	
133.100	16.229	
133.200	0.184	
133.300	-7.974	
133.400	1.279	
133.500	1.136	
133.600	-12.042	
133.700	-12.285	
133.800	2.124	
133.900	-39.621	
134.000	8.822	
134.100	0.626	
134.200	8.076	
134.300	0.870	
134.400	-1.626	
134.500	-0.947	
134.600	-11.733	
134.700	22.470	
134.800	2.256	
134.900	-5.513	
135.000	3.593	
135.100	-3.896	
135.200	1.347	
135.300	7.517	
135.400	-15.082	
135.500	-5.036	
135.600	-1.368	
135.700	-2.653	
135.800	-6.935	
135.900	11.223	
136.000	-0.585	
136.100	4.799	
136.200	-10.688	
136.300	-14.517	
136.400	-7.584	
136.500	9.909	
136.600	-1.751	
136.700	-9.114	
136.800	-13.588	
136.900	-14.821	
137.000	1.541	
137.100	15.790	
137.200	15.291	
137.300	-9.340	
137.400	-5.198	
137.500	-8.204	
137.600	8.755	
137.700	-2.116	
137.800	-1.244	
137.900	4.929	
138.000	-18.904	
138.100	-6.084	
138.200	19.615	
138.300	5.392	
138.400	-2.479	
138.500	-5.417	
138.600	3.514	
138.700	4.280	
138.800	5.893	
138.900	-6.173	
139.000	-4.229	
139.100	11.256	
139.200	1.891	
139.300	-1.915	
139.400	11.853	
139.500	24.323	
139.600	-12.834	
139.700	5.757	
139.800	-1.483	
139.900	-11.733	
140.000	19.457	
140.100	-4.800	
140.200	1.298	
140.300	6.225	
140.400	24.841	
140.500	-8.616	
140.600	5.560	
140.700	3.819	
140.800	-5.880	
140.900	4.555	
141.000	-14.302	
141.100	6.527	
141.200	4.857	
141.300	-6.323	
141.400	-9.018	
141.500	-5.311	
141.600	0.523	
141.700	13.892	
141.800	4.400	
141.900	-10.949	
142.000	-14.234	
142.100	-22.381	
142.200	3.644	
142.300	-1.712	
142.400	7.256	
142.500	9.346	
142.600	0.293	
142.700	-5.573	
142.800	3.075	
142.900	6.944	
143.000	5.110	
143.100	-11.950	
143.200	13.415	
143.300	-0.748	
143.400	-11.211	
143.500	-9.578	
143.600	13.176	
143.700	-6.967	
143.800	8.302	
143.900	-9.234	
144.000	0.260	
144.100	14.820	
144.200	-0.052	
144.300	-3.460	
144.400	-0.390	
144.500	13.896	
144.600	-0.423	
144.700	17.079	
144.800	-5.673	
144.900	-7.092	
145.000	-7.805	
145.100	3.735	
145.200	-6.438	
145.300	5.008	
145.400	5.129	
145.500	-5.842	
145.600	-1.006	
145.700	-21.026	
145.800	0.240	
145.900	-3.426	
146.000	17.220	
146.100	-0.206	
146.200	0.917	
146.300	0.172	
146.400	-5.044	
146.500	5.125	
146.600	-2.092	
146.700	0.156	
146.800	-19.203	
146.900	4.480	
147.000	15.142	
147.100	-6.229	
147.200	2.421	
147.300	-1.525	
