time /s	I /nA	
51.500	22.020	
51.600	34.045	
51.700	36.425	
51.800	39.741	
51.900	26.969	
52.000	21.384	
52.100	32.787	
52.200	17.907	
52.300	44.176	
52.400	44.784	
52.500	29.766	
52.600	6.190	
52.700	32.918	
52.800	23.951	
52.900	22.269	
53.000	44.447	
53.100	26.192	
53.200	32.143	
53.300	28.137	
53.400	31.674	
53.500	29.263	
53.600	22.680	
53.700	36.421	
53.800	36.720	
53.900	25.647	
54.000	28.959	
54.100	45.541	
54.200	43.152	
54.300	20.101	
54.400	17.662	
54.500	27.064	
54.600	42.811	
54.700	26.365	
54.800	32.925	
54.900	28.075	
55.000	26.306	
55.100	43.441	
55.200	31.518	
55.300	26.384	
55.400	35.526	
55.500	33.331	
55.600	36.369	
55.700	29.709	
55.800	30.698	
55.900	29.198	
56.000	33.516	
56.100	34.133	
56.200	13.244	
56.300	12.687	
56.400	36.433	
56.500	46.919	
56.600	15.178	
56.700	21.577	
56.800	28.416	
56.900	24.528	
57.000	40.752	
57.100	36.366	
57.200	21.875	
57.300	37.687	
57.400	28.984	
57.500	23.838	
57.600	23.596	
57.700	43.534	
57.800	29.174	
57.900	18.658	
58.000	30.821	
58.100	38.753	
58.200	25.912	
58.300	22.234	
58.400	30.502	
58.500	16.989	
58.600	25.534	
58.700	42.843	
58.800	43.058	
58.900	36.488	
59.000	31.960	
59.100	23.773	
59.200	38.485	
59.300	39.888	
59.400	40.202	
59.500	36.492	
59.600	18.429	
59.700	27.844	
59.800	21.073	
59.900	28.139	
60.000	41.481	
60.100	33.623	
60.200	15.024	
60.300	31.096	
60.400	13.950	
60.500	37.214	
60.600	28.631	
60.700	29.220	
60.800	38.196	
60.900	47.303	
61.000	25.311	
61.100	32.590	
61.200	13.152	
61.300	34.369	
61.400	23.050	
61.500	37.277	
61.600	36.497	
61.700	8.443	
61.800	14.604	
61.900	42.643	
62.000	18.896	
62.100	33.265	
62.200	46.979	
62.300	43.707	
62.400	38.372	
62.500	34.604	
62.600	25.318	
62.700	29.368	
62.800	30.152	
62.900	34.149	
63.000	37.977	
63.100	17.148	
63.200	25.160	
63.300	36.835	
63.400	47.062	
63.500	35.710	
63.600	36.411	
63.700	24.224	
63.800	24.746	
63.900	29.210	
64.000	34.171	
64.100	31.144	
64.200	29.613	
64.300	30.914	
64.400	23.982	
64.500	26.162	
64.600	29.470	
64.700	18.902	
64.800	41.587	
64.900	31.943	
65.000	24.987	
65.100	29.285	
65.200	27.301	
65.300	28.683	
65.400	40.880	
65.500	-6.760	
65.600	33.098	
65.700	39.315	
65.800	35.510	
65.900	36.203	
66.000	38.638	
66.100	27.256	
66.200	16.112	
66.300	39.363	
66.400	43.392	
66.500	28.580	
66.600	19.687	
66.700	24.022	
66.800	24.514	
66.900	26.193	
67.000	60.340	
67.100	33.210	
67.200	26.182	
67.300	24.716	
67.400	22.791	
67.500	40.206	
67.600	30.280	
67.700	44.301	
67.800	46.665	
67.900	37.181	
68.000	31.512	
68.100	36.590	
68.200	41.146	
68.300	44.604	
68.400	30.748	
68.500	14.706	
68.600	34.249	
68.700	32.904	
68.800	52.150	
68.900	43.917	
69.000	19.047	
69.100	30.312	
69.200	14.911	
69.300	52.200	
69.400	43.516	
69.500	32.040	
69.600	5.617	
69.700	41.642	
69.800	34.966	
69.900	18.521	
70.000	39.178	
70.100	31.525	
70.200	34.100	
70.300	17.478	
70.400	37.681	
70.500	25.930	
70.600	57.915	
70.700	28.812	
70.800	15.731	
70.900	40.146	
71.000	33.120	
71.100	31.554	
71.200	21.054	
71.300	27.675	
71.400	34.679	
71.500	31.737	
71.600	40.811	
71.700	42.060	
71.800	40.380	
71.900	28.704	
72.000	29.426	
72.100	15.033	
72.200	28.545	
72.300	55.311	
72.400	16.810	
72.500	33.517	
72.600	33.771	
72.700	39.867	
72.800	27.878	
72.900	36.726	
73.000	39.089	
73.100	26.138	
73.200	19.710	
73.300	11.144	
73.400	46.921	
73.500	37.594	
73.600	38.253	
73.700	26.904	
73.800	28.853	
73.900	40.955	
74.000	42.917	
74.100	27.478	
74.200	29.176	
74.300	38.926	
74.400	17.575	
74.500	32.209	
74.600	52.211	
74.700	37.875	
74.800	23.123	
74.900	15.015	
75.000	42.973	
75.100	33.798	
75.200	52.317	
75.300	27.946	
75.400	19.097	
75.500	27.809	
75.600	50.756	
75.700	37.380	
75.800	43.206	
75.900	17.272	
76.000	20.982	
76.100	31.977	
76.200	15.580	
76.300	33.207	
76.400	48.479	
76.500	35.088	
76.600	37.964	
76.700	24.682	
76.800	34.136	
76.900	50.990	
77.000	39.165	
77.100	49.893	
77.200	26.326	
77.300	32.117	
77.400	19.327	
77.500	56.610	
77.600	31.262	
77.700	18.788	
77.800	10.280	
77.900	32.681	
78.000	43.740	
78.100	15.952	
78.200	37.958	
78.300	40.181	
78.400	30.213	
78.500	44.652	
78.600	28.425	
78.700	42.746	
78.800	26.149	
78.900	39.911	
79.000	18.997	
79.100	43.682	
79.200	21.380	
79.300	37.271	
79.400	23.549	
79.500	32.798	
79.600	35.980	
79.700	29.433	
79.800	7.949	
79.900	35.166	
80.000	31.808	
80.100	20.253	
80.200	37.005	
80.300	36.595	
80.400	44.110	
80.500	29.705	
80.600	41.621	
80.700	32.923	
80.800	31.128	
80.900	27.622	
81.000	34.071	
81.100	32.614	
81.200	28.878	
81.300	16.591	
81.400	34.465	
81.500	40.183	
81.600	25.502	
81.700	27.045	
81.800	35.443	
81.900	38.542	
82.000	31.732	
82.100	23.365	
82.200	30.369	
82.300	34.172	
82.400	10.873	
82.500	21.627	
82.600	36.828	
82.700	40.488	
82.800	29.965	
82.900	23.546	
83.000	32.295	
