time /s	I /nA	
53.700	16.522	
53.800	27.689	
53.900	22.932	
54.000	23.715	
54.100	45.053	
54.200	16.730	
54.300	20.797	
54.400	33.464	
54.500	40.281	
54.600	26.557	
54.700	15.869	
54.800	26.308	
54.900	26.169	
55.000	30.168	
55.100	11.598	
55.200	23.887	
55.300	31.000	
55.400	33.093	
55.500	42.145	
55.600	33.487	
55.700	18.543	
55.800	21.128	
55.900	22.001	
56.000	33.738	
56.100	9.058	
56.200	27.431	
56.300	34.632	
56.400	34.762	
56.500	25.172	
56.600	16.699	
56.700	52.678	
56.800	26.462	
56.900	18.032	
57.000	37.822	
57.100	32.048	
57.200	25.258	
57.300	28.026	
57.400	22.268	
57.500	12.459	
57.600	43.117	
57.700	25.833	
57.800	32.548	
57.900	14.000	
58.000	31.446	
58.100	27.123	
58.200	8.389	
58.300	27.000	
58.400	18.303	
58.500	36.295	
58.600	34.244	
58.700	27.904	
58.800	15.772	
58.900	38.990	
59.000	25.358	
59.100	41.616	
59.200	16.271	
59.300	16.929	
59.400	33.273	
59.500	39.343	
59.600	30.938	
59.700	32.333	
59.800	28.256	
59.900	24.183	
60.000	12.818	
60.100	38.079	
60.200	30.096	
60.300	20.443	
60.400	28.416	
60.500	28.922	
60.600	31.578	
60.700	47.426	
60.800	27.191	
60.900	15.334	
61.000	39.499	
61.100	33.551	
61.200	26.058	
61.300	23.696	
61.400	31.507	
61.500	39.467	
61.600	42.087	
61.700	33.250	
61.800	21.489	
61.900	20.577	
62.000	27.551	
62.100	39.633	
62.200	42.511	
62.300	25.217	
62.400	35.388	
62.500	18.143	
62.600	27.499	
62.700	17.317	
62.800	36.226	
62.900	38.358	
63.000	40.194	
63.100	31.372	
63.200	34.759	
63.300	42.147	
63.400	18.258	
63.500	47.343	
63.600	21.770	
63.700	13.120	
63.800	20.320	
63.900	14.861	
64.000	37.086	
64.100	24.888	
64.200	30.598	
64.300	36.679	
64.400	44.059	
64.500	26.649	
64.600	17.698	
64.700	10.264	
64.800	44.579	
64.900	38.299	
65.000	26.554	
65.100	13.543	
65.200	27.814	
65.300	27.865	
65.400	35.852	
65.500	30.571	
65.600	26.157	
65.700	26.553	
65.800	26.170	
65.900	13.274	
66.000	31.711	
66.100	40.448	
66.200	26.591	
66.300	37.544	
66.400	21.750	
66.500	39.424	
66.600	13.561	
66.700	24.815	
66.800	10.836	
66.900	25.411	
67.000	45.589	
67.100	9.744	
67.200	31.445	
67.300	2.378	
67.400	29.254	
67.500	24.984	
67.600	24.353	
67.700	31.380	
67.800	32.758	
67.900	12.793	
68.000	25.903	
68.100	33.674	
68.200	24.211	
68.300	28.849	
68.400	21.808	
68.500	53.078	
68.600	20.399	
68.700	28.607	
68.800	20.661	
68.900	31.892	
69.000	13.904	
69.100	24.121	
69.200	29.777	
69.300	25.006	
69.400	31.065	
69.500	35.685	
69.600	17.699	
69.700	27.210	
69.800	17.520	
69.900	37.829	
70.000	22.943	
70.100	6.375	
70.200	32.772	
70.300	22.869	
70.400	19.191	
70.500	45.336	
70.600	21.235	
70.700	24.470	
70.800	37.822	
70.900	23.832	
71.000	13.326	
71.100	34.213	
71.200	39.403	
71.300	19.152	
71.400	25.914	
71.500	31.200	
71.600	39.088	
71.700	37.094	
71.800	32.570	
71.900	34.403	
72.000	24.544	
72.100	13.217	
72.200	34.959	
72.300	3.272	
72.400	-5.189	
72.500	8.706	
72.600	25.549	
72.700	31.916	
72.800	40.675	
72.900	20.100	
73.000	22.738	
73.100	24.142	
73.200	44.229	
73.300	34.418	
73.400	38.887	
73.500	8.027	
73.600	19.404	
73.700	35.184	
73.800	25.338	
73.900	25.999	
74.000	18.624	
74.100	30.306	
74.200	14.786	
74.300	20.590	
74.400	18.259	
74.500	25.940	
74.600	31.693	
74.700	19.959	
74.800	26.182	
74.900	22.106	
75.000	23.898	
75.100	27.486	
75.200	33.784	
75.300	19.058	
75.400	26.423	
75.500	28.623	
75.600	29.949	
75.700	25.571	
75.800	21.020	
75.900	19.402	
76.000	41.392	
76.100	14.040	
76.200	31.193	
76.300	43.753	
76.400	21.620	
76.500	17.829	
76.600	26.689	
76.700	18.594	
76.800	12.226	
76.900	36.427	
77.000	40.252	
77.100	25.556	
77.200	22.748	
77.300	20.666	
77.400	43.199	
77.500	40.151	
77.600	27.817	
77.700	-2.489	
77.800	30.173	
77.900	24.716	
78.000	24.118	
78.100	23.086	
78.200	8.749	
78.300	26.053	
78.400	42.796	
78.500	31.998	
78.600	22.518	
78.700	34.212	
78.800	31.901	
78.900	19.447	
79.000	21.482	
79.100	27.648	
79.200	13.619	
79.300	15.840	
79.400	26.966	
79.500	42.838	
79.600	26.958	
79.700	25.004	
79.800	27.708	
79.900	14.206	
80.000	35.247	
80.100	34.020	
80.200	25.020	
80.300	22.822	
80.400	22.137	
80.500	18.695	
80.600	18.000	
80.700	28.252	
80.800	18.004	
80.900	29.567	
81.000	24.511	
81.100	18.551	
81.200	13.788	
81.300	23.623	
81.400	38.008	
81.500	31.790	
81.600	37.783	
81.700	18.774	
81.800	12.837	
81.900	26.659	
82.000	29.420	
82.100	31.074	
82.200	25.892	
82.300	28.192	
82.400	31.529	
82.500	17.250	
82.600	5.676	
82.700	33.751	
82.800	30.853	
82.900	20.413	
83.000	39.648	
83.100	28.444	
83.200	21.586	
83.300	28.056	
83.400	23.170	
83.500	37.449	
83.600	31.985	
83.700	30.295	
83.800	31.073	
83.900	19.840	
84.000	31.759	
84.100	23.225	
84.200	32.682	
84.300	19.352	
84.400	43.231	
84.500	26.187	
84.600	34.244	
84.700	22.698	
84.800	27.788	
84.900	22.871	
85.000	32.134	
85.100	35.674	
85.200	40.851	
85.300	33.481	
85.400	27.640	
85.500	23.167	
85.600	23.718	
85.700	16.260	
85.800	22.315	
85.900	25.932	
86.000	31.648	
86.100	43.071	
86.200	24.386	
86.300	16.027	
86.400	39.857	
86.500	35.327	
86.600	20.256	
86.700	35.363	
86.800	25.928	
86.900	22.458	
87.000	12.652	
87.100	22.157	
87.200	46.772	
87.300	24.349	
87.400	31.551	
87.500	21.091	
87.600	30.352	
87.700	40.594	
87.800	30.922	
87.900	15.142	
88.000	34.162	
88.100	36.395	
88.200	6.954	
88.300	27.217	
88.400	37.345	
88.500	27.365	
88.600	31.067	
88.700	13.007	
88.800	23.533	
88.900	15.209	
89.000	31.929	
89.100	41.972	
89.200	15.694	
89.300	33.526	
89.400	6.453	
89.500	38.291	
89.600	34.202	
89.700	49.412	
89.800	28.996	
89.900	42.252	
90.000	33.679	
90.100	19.000	
90.200	6.084	
90.300	37.812	
90.400	36.112	
90.500	10.189	
90.600	25.030	
90.700	32.893	
90.800	29.209	
90.900	-0.778	
91.000	31.772	
91.100	32.464	
91.200	33.157	
91.300	15.948	
91.400	14.056	
91.500	27.954	
91.600	20.364	
91.700	30.056	
91.800	37.976	
91.900	30.902	
92.000	13.081	
92.100	33.157	
92.200	43.976	
92.300	20.629	
92.400	32.120	
92.500	10.465	
92.600	34.203	
92.700	30.522	
92.800	32.090	
92.900	14.054	
93.000	30.753	
93.100	28.225	
93.200	25.865	
93.300	32.871	
93.400	16.793	
93.500	23.475	
93.600	20.493	
93.700	22.708	
93.800	5.528	
93.900	27.450	
94.000	25.899	
94.100	30.835	
94.200	25.061	
94.300	26.292	
94.400	17.593	
94.500	8.787	
94.600	22.141	
94.700	11.876	
94.800	40.157	
94.900	27.932	
95.000	29.065	
95.100	32.650	
95.200	4.111	
95.300	31.340	
95.400	32.525	
95.500	25.583	
95.600	28.753	
95.700	5.968	
95.800	25.086	
95.900	13.332	
96.000	14.949	
96.100	23.412	
96.200	29.896	
96.300	15.657	
96.400	23.806	
96.500	17.603	
96.600	47.638	
96.700	6.872	
96.800	19.692	
96.900	25.338	
97.000	22.156	
97.100	16.343	
97.200	19.641	
97.300	16.191	
97.400	21.959	
97.500	12.681	
97.600	21.484	
97.700	20.380	
97.800	22.635	
97.900	20.624	
98.000	24.441	
98.100	5.429	
98.200	22.239	
98.300	21.477	
98.400	15.609	
98.500	35.750	
98.600	33.689	
98.700	16.776	
98.800	4.306	
98.900	32.327	
99.000	19.874	
99.100	33.545	
99.200	33.629	
99.300	25.513	
99.400	22.925	
99.500	29.192	
99.600	22.912	
99.700	35.604	
99.800	2.187	
99.900	7.947	
100.000	16.742	
100.100	30.669	
100.200	25.330	
100.300	18.066	
100.400	1.227	
100.500	31.149	
100.600	24.191	
100.700	15.470	
100.800	30.440	
100.900	8.886	
101.000	38.983	
101.100	24.522	
101.200	18.469	
101.300	25.456	
101.400	8.393	
101.500	29.692	
101.600	28.044	
101.700	25.470	
101.800	3.209	
101.900	21.407	
102.000	19.166	
102.100	7.078	
102.200	27.052	
102.300	41.741	
102.400	24.835	
102.500	14.946	
102.600	22.344	
102.700	18.232	
102.800	8.485	
102.900	29.414	
103.000	4.636	
103.100	21.521	
103.200	21.035	
103.300	12.172	
103.400	36.349	
103.500	12.316	
103.600	13.117	
103.700	27.463	
103.800	34.946	
103.900	17.046	
104.000	17.793	
104.100	25.630	
104.200	23.174	
104.300	25.192	
104.400	20.004	
104.500	26.350	
104.600	20.328	
104.700	14.932	
104.800	0.930	
104.900	16.095	
105.000	25.725	
105.100	30.420	
105.200	4.710	
105.300	24.892	
105.400	28.212	
105.500	29.504	
105.600	26.352	
105.700	29.989	
105.800	21.060	
105.900	28.540	
106.000	28.270	
106.100	24.431	
106.200	22.213	
106.300	13.235	
106.400	36.839	
106.500	11.295	
106.600	25.158	
106.700	31.630	
106.800	15.605	
106.900	29.921	
107.000	27.934	
107.100	21.497	
107.200	28.936	
107.300	16.591	
107.400	9.719	
107.500	17.854	
107.600	18.334	
107.700	26.564	
107.800	21.173	
107.900	31.983	
108.000	20.444	
108.100	23.957	
108.200	15.236	
108.300	19.321	
108.400	15.276	
108.500	8.982	
108.600	13.130	
108.700	21.360	
108.800	17.105	
108.900	19.419	
109.000	32.885	
109.100	29.192	
109.200	9.148	
109.300	16.782	
109.400	30.234	
109.500	24.522	
109.600	21.150	
109.700	35.694	
109.800	31.216	
109.900	10.993	
110.000	30.851	
110.100	17.982	
110.200	23.678	
110.300	42.546	
110.400	14.759	
110.500	-0.069	
110.600	29.068	
110.700	21.052	
110.800	33.623	
110.900	27.999	
111.000	33.018	
111.100	22.818	
111.200	20.079	
111.300	22.399	
111.400	25.323	
111.500	9.836	
111.600	38.559	
111.700	25.886	
111.800	1.194	
111.900	18.783	
112.000	36.845	
112.100	31.620	
112.200	29.759	
112.300	15.404	
112.400	11.809	
112.500	28.818	
112.600	35.332	
112.700	17.709	
112.800	20.945	
112.900	14.115	
113.000	28.303	
113.100	44.161	
113.200	35.225	
113.300	31.299	
113.400	49.088	
113.500	17.895	
113.600	16.304	
113.700	28.703	
113.800	27.238	
113.900	29.066	
114.000	23.274	
114.100	15.484	
114.200	46.403	
114.300	18.799	
114.400	36.005	
114.500	26.134	
114.600	10.828	
114.700	38.064	
114.800	14.659	
114.900	24.146	
115.000	28.487	
115.100	21.989	
115.200	20.866	
115.300	42.238	
115.400	7.664	
115.500	19.523	
115.600	25.935	
115.700	26.042	
115.800	13.046	
115.900	20.283	
116.000	26.509	
116.100	42.913	
116.200	25.232	
116.300	21.861	
116.400	28.600	
116.500	24.701	
116.600	39.519	
116.700	33.850	
116.800	28.280	
116.900	17.475	
117.000	36.296	
117.100	14.143	
117.200	36.060	
117.300	8.723	
117.400	25.284	
117.500	32.389	
117.600	35.368	
117.700	37.385	
117.800	10.395	
117.900	27.545	
118.000	46.981	
118.100	26.480	
118.200	23.085	
118.300	20.543	
118.400	16.819	
118.500	19.003	
118.600	39.652	
118.700	26.345	
118.800	21.914	
118.900	5.280	
119.000	25.469	
119.100	31.684	
119.200	44.839	
119.300	20.289	
119.400	31.965	
119.500	33.391	
119.600	9.562	
119.700	35.050	
119.800	23.844	
119.900	21.727	
120.000	19.793	
120.100	19.593	
120.200	42.432	
120.300	22.232	
120.400	28.910	
120.500	17.097	
120.600	21.196	
120.700	28.571	
120.800	12.158	
120.900	20.727	
121.000	18.674	
121.100	32.163	
121.200	19.419	
121.300	14.652	
121.400	16.973	
121.500	33.081	
121.600	9.623	
121.700	33.279	
121.800	29.708	
121.900	30.411	
122.000	29.354	
122.100	34.320	
122.200	20.852	
122.300	34.221	
122.400	6.225	
122.500	23.847	
122.600	25.694	
122.700	28.387	
122.800	39.356	
122.900	13.744	
123.000	34.772	
123.100	30.163	
123.200	40.094	
123.300	15.111	
123.400	27.334	
123.500	24.197	
123.600	8.537	
123.700	23.410	
123.800	17.232	
123.900	11.353	
124.000	6.722	
124.100	35.086	
124.200	14.903	
124.300	24.973	
124.400	29.378	
124.500	28.522	
124.600	23.346	
124.700	18.425	
124.800	26.807	
124.900	10.440	
125.000	28.564	
125.100	24.114	
125.200	34.922	
125.300	18.478	
125.400	33.409	
125.500	22.273	
125.600	7.748	
125.700	23.961	
125.800	23.333	
125.900	18.141	
126.000	29.926	
126.100	24.013	
126.200	36.477	
126.300	14.937	
126.400	28.341	
126.500	29.324	
126.600	26.676	
126.700	31.081	
126.800	26.892	
126.900	22.671	
127.000	10.393	
127.100	32.416	
127.200	26.162	
127.300	33.481	
127.400	26.334	
127.500	19.930	
127.600	5.210	
127.700	37.789	
127.800	36.954	
127.900	20.175	
128.000	28.015	
128.100	34.518	
128.200	18.824	
128.300	27.113	
128.400	44.030	
128.500	25.582	
128.600	31.923	
128.700	35.967	
128.800	27.471	
128.900	21.240	
129.000	11.171	
129.100	48.956	
129.200	40.303	
129.300	24.990	
129.400	4.726	
129.500	23.985	
129.600	41.664	
129.700	44.529	
129.800	26.258	
129.900	19.532	
130.000	34.170	
130.100	32.815	
130.200	35.056	
130.300	15.560	
130.400	25.335	
130.500	30.066	
130.600	31.193	
130.700	37.452	
130.800	25.449	
130.900	14.201	
131.000	16.498	
131.100	28.188	
131.200	37.316	
131.300	31.473	
131.400	37.742	
131.500	12.370	
131.600	45.133	
131.700	8.562	
131.800	53.266	
131.900	21.855	
132.000	49.733	
132.100	43.565	
132.200	25.081	
132.300	30.700	
132.400	40.565	
132.500	22.358	
132.600	28.793	
132.700	24.527	
132.800	19.618	
132.900	22.233	
133.000	34.400	
133.100	12.094	
133.200	31.400	
133.300	32.128	
133.400	12.926	
133.500	42.260	
133.600	31.342	
133.700	32.621	
133.800	27.945	
133.900	25.130	
134.000	30.009	
134.100	44.981	
134.200	35.586	
134.300	38.830	
134.400	30.822	
134.500	19.583	
134.600	22.689	
134.700	29.275	
134.800	22.327	
134.900	25.108	
135.000	48.497	
135.100	36.798	
135.200	6.622	
135.300	24.476	
135.400	42.953	
135.500	24.851	
135.600	32.417	
135.700	21.429	
135.800	28.001	
135.900	27.220	
136.000	23.840	
136.100	18.129	
136.200	28.975	
136.300	27.434	
136.400	35.287	
136.500	22.737	
136.600	37.022	
136.700	17.154	
136.800	35.307	
136.900	26.911	
137.000	39.211	
137.100	42.059	
137.200	18.202	
137.300	30.896	
137.400	27.578	
137.500	35.961	
137.600	3.451	
137.700	23.493	
137.800	29.413	
137.900	23.530	
138.000	39.532	
138.100	37.849	
138.200	22.208	
138.300	9.956	
138.400	47.178	
138.500	13.539	
138.600	33.750	
138.700	25.744	
138.800	15.801	
138.900	18.943	
139.000	30.388	
139.100	11.308	
139.200	35.105	
139.300	33.447	
139.400	22.739	
139.500	34.744	
139.600	12.192	
139.700	43.997	
139.800	31.800	
139.900	23.102	
140.000	7.144	
140.100	38.745	
140.200	45.847	
140.300	26.093	
140.400	13.683	
140.500	22.145	
140.600	15.619	
140.700	29.484	
140.800	32.614	
140.900	19.449	
141.000	21.363	
141.100	42.484	
141.200	34.870	
141.300	7.350	
141.400	25.909	
141.500	18.273	
141.600	17.962	
141.700	39.617	
141.800	36.159	
141.900	34.165	
142.000	20.477	
142.100	16.408	
142.200	15.630	
142.300	31.184	
142.400	30.669	
142.500	14.453	
142.600	20.108	
142.700	29.048	
142.800	25.759	
142.900	19.533	
143.000	38.798	
143.100	25.298	
143.200	24.330	
143.300	25.193	
143.400	15.032	
143.500	32.436	
143.600	26.583	
143.700	11.172	
143.800	31.626	
143.900	25.343	
144.000	33.643	
144.100	28.790	
144.200	28.984	
144.300	29.810	
144.400	24.361	
144.500	38.645	
144.600	32.421	
144.700	18.926	
144.800	39.148	
144.900	20.817	
145.000	24.349	
145.100	19.875	
145.200	10.113	
145.300	46.468	
145.400	28.029	
145.500	20.199	
145.600	21.567	
145.700	25.526	
145.800	28.396	
145.900	14.247	
146.000	27.980	
146.100	32.691	
146.200	28.949	
146.300	11.544	
146.400	23.387	
146.500	19.682	
146.600	35.046	
146.700	21.768	
146.800	31.054	
146.900	20.073	
147.000	15.099	
147.100	22.496	
147.200	10.661	
147.300	29.245	
147.400	28.624	
147.500	23.294	
147.600	13.093	
147.700	26.556	
147.800	9.887	
147.900	20.367	
148.000	47.115	
148.100	28.451	
148.200	20.791	
148.300	5.426	
148.400	26.803	
148.500	44.746	
148.600	26.723	
148.700	12.385	
148.800	5.461	
148.900	26.535	
149.000	31.522	
149.100	29.654	
149.200	12.383	
149.300	37.977	
149.400	9.498	
149.500	33.806	
149.600	31.224	
149.700	7.491	
149.800	26.687	
149.900	28.142	
150.000	40.197	
150.100	17.161	
150.200	25.737	
150.300	31.973	
150.400	20.456	
150.500	24.590	
150.600	33.457	
150.700	43.195	
150.800	31.572	
150.900	17.142	
151.000	7.910	
151.100	24.013	
151.200	17.978	
151.300	25.939	
151.400	38.172	
151.500	33.216	
151.600	31.382	
151.700	23.965	
151.800	15.585	
151.900	10.837	
152.000	39.683	
152.100	27.724	
152.200	19.944	
152.300	34.824	
152.400	39.140	
152.500	28.934	
152.600	22.347	
152.700	45.678	
152.800	10.707	
152.900	20.444	
153.000	36.667	
153.100	25.010	
153.200	20.707	
153.300	17.231	
153.400	21.266	
153.500	27.997	
153.600	18.030	
153.700	15.815	
153.800	40.257	
153.900	33.368	
154.000	39.429	
154.100	26.763	
154.200	25.465	
154.300	24.139	
154.400	22.840	
154.500	23.823	
154.600	16.726	
154.700	18.727	
154.800	18.971	
154.900	17.418	
155.000	19.246	
155.100	18.525	
155.200	31.188	
