time /s	I /nA	
107.200	2.541	
107.300	9.065	
107.400	-2.498	
107.500	-7.054	
107.600	-2.873	
107.700	-5.407	
107.800	-1.086	
107.900	-4.588	
108.000	-10.303	
108.100	-13.358	
108.200	5.910	
108.300	17.726	
108.400	-17.786	
108.500	-8.820	
108.600	-1.768	
108.700	-9.182	
108.800	-0.849	
108.900	7.585	
109.000	0.185	
109.100	-10.561	
109.200	4.535	
109.300	-2.303	
109.400	-8.151	
109.500	-0.022	
109.600	-6.840	
109.700	-7.148	
109.800	2.989	
109.900	4.453	
110.000	9.814	
110.100	-15.358	
110.200	-11.817	
110.300	-0.198	
110.400	-4.005	
110.500	8.759	
110.600	-15.014	
110.700	-14.496	
110.800	-14.679	
110.900	10.261	
111.000	3.602	
111.100	-19.271	
111.200	-9.860	
111.300	-0.110	
111.400	-5.459	
111.500	-6.404	
111.600	12.881	
111.700	10.607	
111.800	3.611	
111.900	-5.294	
112.000	4.736	
112.100	-0.722	
112.200	-2.994	
112.300	6.226	
112.400	-0.889	
112.500	10.439	
112.600	-4.962	
112.700	0.768	
112.800	1.145	
112.900	-8.195	
113.000	3.542	
113.100	-1.658	
113.200	-3.974	
113.300	-4.572	
113.400	9.242	
113.500	6.598	
113.600	-16.913	
113.700	0.411	
113.800	4.558	
113.900	-8.662	
114.000	1.720	
114.100	8.615	
114.200	-9.667	
114.300	-6.370	
114.400	-14.371	
114.500	5.931	
114.600	-7.905	
114.700	-2.861	
114.800	8.559	
114.900	3.296	
115.000	-3.516	
115.100	3.192	
115.200	-2.601	
115.300	1.001	
115.400	-17.961	
115.500	8.958	
115.600	-4.509	
115.700	7.205	
115.800	2.886	
115.900	12.553	
116.000	-5.898	
116.100	-0.194	
116.200	-2.009	
116.300	11.367	
116.400	5.046	
116.500	-8.204	
116.600	-5.010	
116.700	-10.181	
116.800	-7.500	
116.900	5.641	
117.000	4.628	
117.100	3.612	
117.200	-0.125	
117.300	5.005	
117.400	-8.402	
117.500	0.273	
117.600	-19.665	
117.700	0.748	
117.800	-3.793	
117.900	-2.289	
118.000	-6.303	
118.100	9.562	
118.200	-3.988	
118.300	7.385	
118.400	7.345	
118.500	2.032	
118.600	-4.123	
118.700	7.719	
118.800	16.098	
118.900	2.341	
119.000	-4.937	
119.100	-23.985	
119.200	-9.474	
119.300	-10.309	
119.400	15.003	
119.500	19.811	
119.600	14.116	
119.700	0.515	
119.800	-9.062	
119.900	-13.200	
120.000	-7.600	
120.100	4.963	
120.200	-2.933	
120.300	3.767	
120.400	-2.254	
120.500	4.401	
120.600	3.716	
120.700	3.133	
120.800	13.174	
120.900	6.520	
121.000	10.579	
121.100	-10.836	
121.200	14.457	
121.300	-9.682	
121.400	2.997	
121.500	9.630	
121.600	-2.988	
121.700	4.371	
121.800	14.436	
121.900	2.753	
122.000	4.819	
122.100	-15.056	
122.200	-11.809	
122.300	11.314	
122.400	6.686	
122.500	-14.518	
122.600	-7.619	
122.700	3.810	
122.800	4.471	
122.900	-10.347	
123.000	14.093	
123.100	2.804	
123.200	-5.887	
123.300	6.856	
123.400	-7.019	
123.500	15.991	
123.600	-1.723	
123.700	-4.317	
123.800	-6.264	
123.900	2.303	
124.000	7.763	
124.100	1.523	
124.200	3.934	
124.300	12.819	
124.400	1.036	
124.500	22.563	
124.600	-6.676	
124.700	9.920	
124.800	-3.474	
124.900	9.090	
125.000	5.260	
125.100	-6.990	
125.200	-6.451	
125.300	6.040	
125.400	2.296	
125.500	9.869	
