Time - A.ExtT.T (°C)	Temperature (°C) - A.ExtT.T (°C)
12:24:33	34.862
12:24:34	34.862
12:24:35	34.863
12:24:36	34.865
12:24:37	34.867
12:24:38	34.865
12:24:39	34.864
12:24:40	34.865
12:24:41	34.868
12:24:42	34.866
12:24:43	34.865
12:24:44	34.867
12:24:45	34.87
12:24:46	34.874
12:24:47	34.873
12:24:48	34.873
12:24:49	34.874
12:24:50	34.872
12:24:51	34.874
12:24:52	34.872
12:24:53	34.874
12:24:54	34.877
12:24:55	34.878
12:24:56	34.877
12:24:57	34.876
12:24:58	34.873
12:24:59	34.873
12:25:00	34.874
12:25:01	34.877
12:25:02	34.874
12:25:03	34.874
12:25:04	34.872
12:25:05	34.873
12:25:06	34.873
12:25:07	34.878
12:25:08	34.88
12:25:09	34.883
12:25:10	34.881
12:25:11	34.879
12:25:12	34.878
12:25:13	34.879
12:25:14	34.88
12:25:15	34.88
12:25:16	34.878
12:25:17	34.88
12:25:18	34.88
12:25:19	34.881
12:25:20	34.879
12:25:21	34.881
12:25:22	34.88
12:25:23	34.88
12:25:24	34.88
12:25:25	34.882
12:25:26	34.883
12:25:27	34.882
12:25:28	34.882
12:25:29	34.883
12:25:30	34.885
12:25:31	34.884
12:25:32	34.882
12:25:33	34.88
12:25:34	34.879
12:25:35	34.879
12:25:36	34.879
12:25:37	34.879
12:25:38	34.882
12:25:39	34.884
12:25:40	34.884
12:25:41	34.884
12:25:42	34.882
12:25:43	34.884
12:25:44	34.885
12:25:45	34.884
12:25:46	34.884
12:25:47	34.884
12:25:48	34.883
12:25:49	34.883
12:25:50	34.885
12:25:51	34.884
12:25:52	34.885
12:25:53	34.884
12:25:54	34.886
12:25:55	34.888
12:25:56	34.889
12:25:57	34.891
12:25:58	34.889
12:25:59	34.887
12:26:00	34.887
12:26:01	34.888
12:26:02	34.889
12:26:03	34.887
12:26:04	34.885
12:26:05	34.886
12:26:06	34.888
12:26:07	34.891
12:26:08	34.892
12:26:09	34.891
12:26:10	34.891
12:26:11	34.889
12:26:12	34.889
12:26:13	34.89
12:26:14	34.891
12:26:15	34.891
12:26:16	34.89
12:26:17	34.891
12:26:18	34.891
12:26:19	34.889
12:26:20	34.891
12:26:21	34.892
12:26:22	34.895
12:26:23	34.892
12:26:24	34.889
