Time - A.ExtT.T (°C)	Temperature (°C) - A.ExtT.T (°C)
13:14:20	25.013
13:14:21	25.012
13:14:22	25.011
13:14:23	25.014
13:14:24	25.017
13:14:25	25.019
13:14:26	25.019
13:14:27	25.019
13:14:28	25.017
13:14:29	25.017
13:14:30	25.014
13:14:31	25.017
13:14:32	25.017
13:14:33	25.017
13:14:34	25.016
13:14:35	25.015
13:14:36	25.014
13:14:37	25.014
13:14:38	25.014
13:14:39	25.016
13:14:40	25.019
13:14:41	25.02
13:14:42	25.02
13:14:43	25.018
13:14:44	25.017
13:14:45	25.016
13:14:46	25.017
13:14:47	25.017
13:14:48	25.019
13:14:49	25.018
13:14:50	25.016
13:14:51	25.017
13:14:52	25.017
13:14:53	25.018
13:14:54	25.019
13:14:55	25.021
13:14:56	25.021
13:14:57	25.02
13:14:58	25.018
13:14:59	25.017
13:15:00	25.018
13:15:01	25.02
13:15:02	25.023
13:15:03	25.023
13:15:04	25.022
13:15:05	25.024
13:15:06	25.026
13:15:07	25.025
13:15:08	25.024
13:15:09	25.025
13:15:10	25.028
13:15:11	25.028
13:15:12	25.027
13:15:13	25.026
13:15:14	25.027
13:15:15	25.026
13:15:16	25.027
13:15:17	25.026
13:15:18	25.027
13:15:19	25.028
13:15:20	25.029
13:15:21	25.026
13:15:22	25.025
13:15:23	25.027
13:15:24	25.029
13:15:25	25.03
13:15:26	25.032
13:15:27	25.031
13:15:28	25.033
13:15:29	25.03
13:15:30	25.029
13:15:31	25.028
13:15:32	25.031
13:15:33	25.031
13:15:34	25.031
13:15:35	25.03
13:15:36	25.029
13:15:37	25.03
13:15:38	25.032
13:15:39	25.034
13:15:40	25.034
13:15:41	25.033
13:15:42	25.03
13:15:43	25.028
13:15:44	25.029
13:15:45	25.031
13:15:46	25.032
13:15:47	25.033
13:15:48	25.035
13:15:49	25.036
13:15:50	25.036
13:15:51	25.035
13:15:52	25.032
13:15:53	25.035
13:15:54	25.037
13:15:55	25.036
13:15:56	25.035
13:15:57	25.034
13:15:58	25.035
13:15:59	25.035
13:16:00	25.036
13:16:01	25.038
13:16:02	25.039
13:16:03	25.037
13:16:04	25.036
13:16:05	25.036
13:16:06	25.036
13:16:07	25.037
13:16:08	25.038
13:16:09	25.037
13:16:10	25.037
13:16:11	25.037
13:16:12	25.036
13:16:13	25.036
13:16:14	25.037
13:16:15	25.038
13:16:16	25.041
13:16:17	25.042
13:16:18	25.042
13:16:19	25.04
13:16:20	25.04
13:16:21	25.041
13:16:22	25.042
13:16:23	25.042
13:16:24	25.043
13:16:25	25.043
13:16:26	25.041
13:16:27	25.04
13:16:28	25.039
13:16:29	25.039
13:16:30	25.041
13:16:31	25.042
13:16:32	25.041
13:16:33	25.041
13:16:34	25.041
13:16:35	25.041
13:16:36	25.041
13:16:37	25.043
13:16:38	25.043
13:16:39	25.042
13:16:40	25.041
13:16:41	25.04
13:16:42	25.039
13:16:43	25.042
13:16:44	25.043
13:16:45	25.044
13:16:46	25.043
13:16:47	25.043
13:16:48	25.044
13:16:49	25.043
13:16:50	25.041
13:16:51	25.04
13:16:52	25.042
13:16:53	25.043
13:16:54	25.042
13:16:55	25.04
13:16:56	25.042
13:16:57	25.044
13:16:58	25.047
13:16:59	25.047
13:17:00	25.045
13:17:01	25.042
13:17:02	25.041
13:17:03	25.041
13:17:04	25.041
13:17:05	25.041
13:17:06	25.043
13:17:07	25.043
13:17:08	25.044
13:17:09	25.043
13:17:10	25.041
13:17:11	25.039
13:17:12	25.039
13:17:13	25.04
13:17:14	25.041
13:17:15	25.042
13:17:16	25.042
13:17:17	25.041
13:17:18	25.043
13:17:19	25.042
13:17:20	25.041
13:17:21	25.044
13:17:22	25.046
13:17:23	25.049
13:17:24	25.046
13:17:25	25.042
13:17:26	25.039
13:17:27	25.039
13:17:28	25.041
13:17:29	25.043
13:17:30	25.045
13:17:31	25.044
13:17:32	25.042
13:17:33	25.04
13:17:34	25.04
13:17:35	25.042
13:17:36	25.044
13:17:37	25.043
13:17:38	25.041
13:17:39	25.041
13:17:40	25.043
13:17:41	25.042
13:17:42	25.041
13:17:43	25.042
13:17:44	25.043
13:17:45	25.045
13:17:46	25.044
13:17:47	25.042
13:17:48	25.039
13:17:49	25.04
13:17:50	25.044
13:17:51	25.045
13:17:52	25.045
13:17:53	25.045
13:17:54	25.044
13:17:55	25.044
13:17:56	25.042
13:17:57	25.042
13:17:58	25.042
13:17:59	25.045
13:18:00	25.045
13:18:01	25.045
13:18:02	25.044
13:18:03	25.043
