Time - A.ExtT.T (°C)	Temperature (°C) - A.ExtT.T (°C)
18:26:07	39.709
18:26:08	39.708
18:26:09	39.708
18:26:10	39.707
18:26:11	39.708
18:26:12	39.707
18:26:13	39.707
18:26:14	39.708
18:26:15	39.708
18:26:16	39.708
18:26:17	39.708
18:26:18	39.709
18:26:19	39.709
18:26:20	39.709
18:26:21	39.708
18:26:22	39.709
18:26:23	39.709
18:26:24	39.71
18:26:25	39.71
18:26:26	39.711
18:26:27	39.709
18:26:28	39.708
18:26:29	39.708
18:26:30	39.712
18:26:31	39.715
18:26:32	39.717
18:26:33	39.713
18:26:34	39.71
18:26:35	39.711
18:26:36	39.715
18:26:37	39.717
18:26:38	39.715
18:26:39	39.71
18:26:40	39.71
18:26:41	39.711
18:26:42	39.712
18:26:43	39.714
18:26:44	39.716
18:26:45	39.715
18:26:46	39.713
18:26:47	39.711
18:26:48	39.711
18:26:49	39.713
18:26:50	39.716
18:26:51	39.717
18:26:52	39.719
18:26:53	39.716
18:26:54	39.714
18:26:55	39.714
18:26:56	39.716
18:26:57	39.719
18:26:58	39.718
18:26:59	39.716
18:27:00	39.714
18:27:01	39.712
18:27:02	39.714
18:27:03	39.716
18:27:04	39.719
18:27:05	39.718
18:27:06	39.717
18:27:07	39.717
18:27:08	39.717
18:27:09	39.718
18:27:10	39.719
18:27:11	39.721
18:27:12	39.72
18:27:13	39.717
18:27:14	39.718
18:27:15	39.722
18:27:16	39.724
18:27:17	39.727
18:27:18	39.728
18:27:19	39.725
18:27:20	39.722
18:27:21	39.719
18:27:22	39.718
18:27:23	39.72
18:27:24	39.724
18:27:25	39.727
18:27:26	39.725
18:27:27	39.725
18:27:28	39.723
18:27:29	39.722
18:27:30	39.722
18:27:31	39.726
18:27:32	39.726
18:27:33	39.727
18:27:34	39.726
18:27:35	39.726
18:27:36	39.727
18:27:37	39.727
18:27:38	39.728
18:27:39	39.727
18:27:40	39.726
18:27:41	39.727
18:27:42	39.725
18:27:43	39.726
18:27:44	39.726
18:27:45	39.728
18:27:46	39.727
18:27:47	39.725
18:27:48	39.723
18:27:49	39.725
18:27:50	39.727
18:27:51	39.731
18:27:52	39.728
18:27:53	39.727
18:27:54	39.724
18:27:55	39.724
18:27:56	39.725
18:27:57	39.726
18:27:58	39.727
18:27:59	39.727
18:28:00	39.725
18:28:01	39.723
18:28:02	39.724
18:28:03	39.724
18:28:04	39.726
18:28:05	39.727
18:28:06	39.728
18:28:07	39.727
18:28:08	39.724
18:28:09	39.722
18:28:10	39.723
18:28:11	39.725
18:28:12	39.725
18:28:13	39.725
18:28:14	39.725
18:28:15	39.724
18:28:16	39.724
18:28:17	39.724
18:28:18	39.725
18:28:19	39.725
18:28:20	39.722
18:28:21	39.721
18:28:22	39.721
18:28:23	39.721
18:28:24	39.722
18:28:25	39.723
18:28:26	39.725
18:28:27	39.727
18:28:28	39.724
18:28:29	39.723
18:28:30	39.721
18:28:31	39.721
18:28:32	39.723
18:28:33	39.722
18:28:34	39.721
18:28:35	39.719
18:28:36	39.72
18:28:37	39.72
18:28:38	39.72
18:28:39	39.719
18:28:40	39.721
18:28:41	39.72
18:28:42	39.719
18:28:43	39.718
18:28:44	39.716
18:28:45	39.719
18:28:46	39.719
18:28:47	39.72
18:28:48	39.717
18:28:49	39.717
18:28:50	39.718
18:28:51	39.72
18:28:52	39.723
18:28:53	39.725
18:28:54	39.725
18:28:55	39.721
18:28:56	39.72
18:28:57	39.72
18:28:58	39.722
18:28:59	39.723
18:29:00	39.725
18:29:01	39.723
18:29:02	39.722
18:29:03	39.721
18:29:04	39.721
18:29:05	39.721
18:29:06	39.722
18:29:07	39.721
18:29:08	39.722
18:29:09	39.722
18:29:10	39.722
18:29:11	39.723
18:29:12	39.723
18:29:13	39.724
18:29:14	39.724
18:29:15	39.723
18:29:16	39.722
18:29:17	39.721
18:29:18	39.722
18:29:19	39.722
18:29:20	39.723
18:29:21	39.726
18:29:22	39.723
18:29:23	39.724
18:29:24	39.722
18:29:25	39.724
18:29:26	39.725
18:29:27	39.722
18:29:28	39.72
18:29:29	39.718
18:29:30	39.72
18:29:31	39.723
18:29:32	39.725
18:29:33	39.729
18:29:34	39.728
18:29:35	39.726
18:29:36	39.727
18:29:37	39.728
18:29:38	39.729
18:29:39	39.73
18:29:40	39.731
18:29:41	39.728
18:29:42	39.726
18:29:43	39.725
18:29:44	39.726
18:29:45	39.729
18:29:46	39.729
18:29:47	39.726
18:29:48	39.723
18:29:49	39.724
18:29:50	39.725
18:29:51	39.725
18:29:52	39.728
18:29:53	39.727
18:29:54	39.728
18:29:55	39.726
18:29:56	39.727
18:29:57	39.729
18:29:58	39.731
18:29:59	39.733
18:30:00	39.732
18:30:01	39.734
18:30:02	39.731
18:30:03	39.733
18:30:04	39.731
18:30:05	39.733
18:30:06	39.732
18:30:07	39.73
18:30:08	39.73
18:30:09	39.728
18:30:10	39.729
18:30:11	39.731
18:30:12	39.733
18:30:13	39.732
18:30:14	39.732
18:30:15	39.732
18:30:16	39.732
18:30:17	39.729
18:30:18	39.732
18:30:19	39.731
18:30:20	39.733
18:30:21	39.734
18:30:22	39.736
18:30:23	39.733
18:30:24	39.733
18:30:25	39.733
18:30:26	39.734
18:30:27	39.737
18:30:28	39.735
18:30:29	39.733
18:30:30	39.732
18:30:31	39.732
18:30:32	39.735
18:30:33	39.735
18:30:34	39.736
18:30:35	39.735
18:30:36	39.733
18:30:37	39.733
18:30:38	39.734
18:30:39	39.737
18:30:40	39.739
18:30:41	39.738
18:30:42	39.736
18:30:43	39.736
18:30:44	39.736
18:30:45	39.737
18:30:46	39.739
18:30:47	39.739
18:30:48	39.738
18:30:49	39.739
18:30:50	39.737
18:30:51	39.739
18:30:52	39.739
18:30:53	39.74
18:30:54	39.739
18:30:55	39.739
18:30:56	39.74
18:30:57	39.741
18:30:58	39.742
18:30:59	39.742
18:31:00	39.743
18:31:01	39.743
18:31:02	39.741
18:31:03	39.738
18:31:04	39.737
18:31:05	39.735
18:31:06	39.738
18:31:07	39.739
18:31:08	39.742
18:31:09	39.741
18:31:10	39.737
18:31:11	39.734
18:31:12	39.733
18:31:13	39.736
18:31:14	39.738
18:31:15	39.74
18:31:16	39.742
18:31:17	39.74
18:31:18	39.74
18:31:19	39.739
18:31:20	39.741
18:31:21	39.741
18:31:22	39.74
18:31:23	39.739
18:31:24	39.737
18:31:25	39.737
18:31:26	39.738
18:31:27	39.742
18:31:28	39.74
18:31:29	39.741
18:31:30	39.739
18:31:31	39.738
18:31:32	39.739
18:31:33	39.742
18:31:34	39.744
18:31:35	39.745
18:31:36	39.746
18:31:37	39.745
18:31:38	39.742
18:31:39	39.742
18:31:40	39.74
18:31:41	39.742
18:31:42	39.741
18:31:43	39.742
18:31:44	39.741
18:31:45	39.74
18:31:46	39.739
18:31:47	39.739
18:31:48	39.739
18:31:49	39.739
18:31:50	39.738
18:31:51	39.737
18:31:52	39.736
18:31:53	39.735
18:31:54	39.737
18:31:55	39.739
18:31:56	39.739
18:31:57	39.739
18:31:58	39.737
18:31:59	39.736
18:32:00	39.737
18:32:01	39.738
18:32:02	39.74
18:32:03	39.74
18:32:04	39.737
18:32:05	39.734
18:32:06	39.734
18:32:07	39.736
18:32:08	39.738
18:32:09	39.735
18:32:10	39.734
18:32:11	39.733
18:32:12	39.734
18:32:13	39.733
18:32:14	39.734
18:32:15	39.736
18:32:16	39.738
18:32:17	39.739
18:32:18	39.737
18:32:19	39.736
18:32:20	39.737
18:32:21	39.739
18:32:22	39.739
18:32:23	39.739
18:32:24	39.738
18:32:25	39.74
18:32:26	39.74
18:32:27	39.74
18:32:28	39.74
18:32:29	39.742
18:32:30	39.743
18:32:31	39.741
18:32:32	39.739
18:32:33	39.739
18:32:34	39.741
18:32:35	39.741
18:32:36	39.744
18:32:37	39.74
18:32:38	39.74
18:32:39	39.738
18:32:40	39.738
