Time - A.ExtT.T (°C)	Temperature (°C) - A.ExtT.T (°C)
11:29:34	28.051
11:29:35	28.05
11:29:36	28.05
11:29:37	28.052
11:29:38	28.053
11:29:39	28.053
11:29:40	28.054
11:29:41	28.053
11:29:42	28.053
11:29:43	28.053
11:29:44	28.054
11:29:45	28.053
11:29:46	28.053
11:29:47	28.053
11:29:48	28.053
11:29:49	28.052
11:29:50	28.052
11:29:51	28.053
11:29:52	28.054
11:29:53	28.055
11:29:54	28.055
11:29:55	28.059
11:29:56	28.059
11:29:57	28.06
11:29:58	28.059
11:29:59	28.06
11:30:00	28.062
11:30:01	28.059
11:30:02	28.059
11:30:03	28.057
11:30:04	28.06
11:30:05	28.06
11:30:06	28.059
11:30:07	28.06
11:30:08	28.061
11:30:09	28.063
11:30:10	28.062
11:30:11	28.06
11:30:12	28.057
11:30:13	28.058
11:30:14	28.059
11:30:15	28.06
11:30:16	28.061
11:30:17	28.06
11:30:18	28.061
11:30:19	28.062
11:30:20	28.063
11:30:21	28.062
11:30:22	28.063
11:30:23	28.065
11:30:24	28.066
11:30:25	28.068
11:30:26	28.068
11:30:27	28.068
11:30:28	28.066
11:30:29	28.064
11:30:30	28.067
11:30:31	28.067
11:30:32	28.067
11:30:33	28.066
11:30:34	28.063
11:30:35	28.064
11:30:36	28.064
11:30:37	28.065
11:30:38	28.066
11:30:39	28.065
11:30:40	28.066
11:30:41	28.066
11:30:42	28.065
11:30:43	28.064
11:30:44	28.063
11:30:45	28.067
11:30:46	28.065
11:30:47	28.066
11:30:48	28.066
11:30:49	28.069
11:30:50	28.069
11:30:51	28.069
11:30:52	28.067
11:30:53	28.067
11:30:54	28.069
11:30:55	28.071
11:30:56	28.072
11:30:57	28.071
11:30:58	28.07
11:30:59	28.069
11:31:00	28.069
11:31:01	28.069
11:31:02	28.071
11:31:03	28.072
11:31:04	28.073
11:31:05	28.071
11:31:06	28.071
11:31:07	28.069
11:31:08	28.069
11:31:09	28.07
11:31:10	28.07
11:31:11	28.071
11:31:12	28.071
11:31:13	28.071
11:31:14	28.072
11:31:15	28.072
11:31:16	28.07
11:31:17	28.07
11:31:18	28.073
11:31:19	28.074
11:31:20	28.073
11:31:21	28.071
11:31:22	28.068
