sample1,,
Wavelength (nm),Abs,
735.9986572,0.0004362681939,
735.0061646,0.0002765242825,
734.0133057,0.0006017736741,
732.9845581,0.0005900830729,
731.9909668,0.0006373398937,
730.9970093,0.0003551194386,
730.0027466,0.0003847063927,
729.0081177,0.0004673377844,
728.0131836,0.0006316885119,
726.9822998,0.0003539017926,
725.9866333,0.0004447155807,
724.9906616,0.0004974507028,
723.9942627,0.0003870900255,
722.9976196,0.0005232116091,
722.0005493,0.0005640590098,
721.0032349,0.0006646128022,
720.0054932,0.0008784999372,
719.0074463,0.0007361733587,
718.0089722,0.0007928598206,
717.0102539,0.0009858721169,
716.0111694,0.001039944473,
715.0117188,0.001106869546,
714.0120239,0.001288234256,
713.0119629,0.00137189473,
712.0115356,0.001279432909,
711.0107422,0.001652776031,
710.0095825,0.001643291791,
709.0081787,0.001672472921,
708.0064087,0.001954172971,
707.0043335,0.001910126535,
706.0018311,0.002264886396,
704.9990845,0.00219749636,
703.9959717,0.002575223334,
702.9925537,0.002748371335,
701.9887695,0.002935478697,
700.9846802,0.003324543126,
700.0160522,0.003820804646,
699.0112915,0.004120391328,
698.0062256,0.004630488344,
697.0008545,0.005115017761,
695.9950562,0.005813770462,
694.9890137,0.006801506039,
693.982605,0.007102209609,
693.0118408,0.008317030966,
692.0047607,0.009972503409,
690.9974365,0.01153517235,
689.9896851,0.01323006768,
689.0176392,0.01576747,
688.0093384,0.0189242214,
687.0006714,0.02148041502,
685.9916992,0.02535671927,
684.9822998,0.0294226706,
684.0087891,0.03505603969,
682.9987793,0.04064267501,
681.9885254,0.04772234336,
681.0139771,0.05596562475,
680.0030518,0.06491889805,
678.9919434,0.07515342534,
678.0164795,0.086024113,
677.0045776,0.09893535078,
675.9923706,0.1120375618,
675.0161133,0.1258258075,
674.0032349,0.1409383416,
672.9901123,0.1557044387,
672.0128784,0.1697747409,
670.9991455,0.1835868806,
669.9850464,0.1958831847,
669.006897,0.206759125,
667.9922485,0.2153325379,
667.0134888,0.2214622945,
665.9981079,0.2252294123,
664.9824219,0.2259587497,
664.0028687,0.2237552702,
662.9866333,0.2199106216,
662.0062866,0.2129982561,
660.9894409,0.2033663392,
660.008667,0.1932230443,
658.9911499,0.1829275638,
658.0098267,0.171416834,
656.9916382,0.1580674946,
656.0096436,0.14753142,
654.9909058,0.1359737813,
654.0083618,0.1253486127,
652.9890137,0.1156815365,
652.0057983,0.1079826131,
650.9859619,0.1015223786,
650.0021362,0.0961656794,
649.0180664,0.09195622057,
647.9973145,0.0880202502,
647.0126343,0.08485160768,
645.9912109,0.08233058453,
645.0059814,0.08091019094,
643.9840088,0.07940810919,
642.9981689,0.07864242792,
642.012085,0.07764365524,
640.9891968,0.07790274918,
640.0025024,0.07790869474,
639.015564,0.07894144952,
637.9918213,0.079680264,
637.0042725,0.08014637232,
636.0164795,0.08050332963,
634.9918213,0.08100166917,
634.003479,0.08142089844,
633.0148315,0.08125001192,
631.9892578,0.08085311949,
631.000061,0.08044481277,
630.0105591,0.08014811575,
628.9841309,0.07849350572,
627.9941406,0.07798749208,
627.0037842,0.07707537711,
626.0131836,0.07591874152,
624.9855957,0.07502131909,
623.9944458,0.07389372587,
623.0029907,0.07312183082,
622.0113525,0.07201241702,
620.982605,0.07117983699,
619.9902954,0.0702823177,
618.9978027,0.06952142715,
618.0049438,0.0688714534,
617.0118408,0.06763668358,
615.9817505,0.06722517312,
614.9880981,0.06632290035,
613.9942017,0.06556884944,
613.000061,0.06462327391,
612.0056152,0.06363002211,
611.0108032,0.06224427,
610.0158691,0.06102603301,
608.9838257,0.06006569788,
607.9882202,0.05891138315,
606.9924927,0.05778653547,
605.9963379,0.05663819611,
605,0.05587508529,
604.003418,0.05485577136,
603.0065918,0.05392784253,
602.0094604,0.05337353423,
601.012085,0.05298417062,
600.0144043,0.05223647133,
599.0165405,0.05208054185,
598.0183105,0.05178707838,
596.9829102,0.05161067098,
595.9841919,0.05166122317,
594.9851685,0.05183033273,
593.9859009,0.05227375403,
592.9864502,0.05222041532,
591.9866943,0.05301511288,
590.9866333,0.05353874341,
589.9863892,0.05390211195,
588.9858398,0.05412756652,
587.9850464,0.05464071035,
586.9839478,0.05507564172,
585.982666,0.05525695905,
585.0181885,0.05485835671,
584.0163574,0.05501237512,
583.0142822,0.05457674712,
582.0119019,0.0541280359,
581.0093384,0.05382126197,
580.0064087,0.05304646865,
579.0033569,0.05243588611,
578,0.05131822452,
576.9963989,0.05074765533,
575.9924927,0.04985832796,
574.9884644,0.04898053035,
573.9840088,0.04841692746,
573.0166626,0.04737302661,
572.0117188,0.0466276817,
571.0065918,0.04589966685,
570.0012207,0.04529467598,
568.9956665,0.04466261342,
567.9897461,0.04418444633,
566.9836426,0.04358446971,
566.0145264,0.04343639314,
565.0079346,0.0433822982,
564.0010986,0.04303768277,
562.9939575,0.04299838468,
561.9866333,0.0429668352,
561.0163574,0.04310911894,
560.0085449,0.04332597926,
559.0003662,0.04382287338,
557.9920654,0.04399001598,
556.9834595,0.04437658191,
556.0120239,0.04487295821,
555.0029907,0.04574861377,
553.9936523,0.0464575924,
552.9841309,0.04753128812,
552.0117188,0.04850737005,
551.00177,0.04942760617,
549.991394,0.0508056134,
549.0183716,0.0522595048,
548.0076294,0.05368321761,
546.9966431,0.05535242707,
545.9854126,0.05683678016,
545.0114746,0.0584272258,
543.9996948,0.06037792563,
542.987854,0.06217117235,
542.0130615,0.06417585909,
541.0007324,0.06587018073,
539.9880371,0.06791227311,
539.0126953,0.06984841079,
537.9995728,0.07208828628,
536.9863281,0.07434739918,
536.0102539,0.07662558556,
534.99646,0.07892611623,
533.9823608,0.08144572377,
533.0056763,0.08355098218,
531.9912109,0.08606731147,
531.0140381,0.08885328472,
529.9991455,0.0919232443,
528.9838867,0.09462093562,
528.0061035,0.09698259085,
526.9904175,0.1000173837,
526.012207,0.1030107811,
524.9960938,0.1061784402,
524.017334,0.1097389534,
523.0008545,0.1133506373,
521.9840088,0.1169507578,
521.0046997,0.1202689111,
519.9874878,0.1240782067,
519.0076904,0.1277583539,
517.9900513,0.1318389922,
517.0097656,0.1355087906,
515.9916382,0.1395491958,
515.0109863,0.1437662542,
513.9924316,0.1485766023,
513.0113525,0.1527861506,
511.9923706,0.1574861109,
511.0108643,0.1620733887,
509.9913635,0.1664728224,
509.0094604,0.1717361957,
507.9895325,0.1763275862,
507.0072021,0.1810960174,
505.9868774,0.1856029779,
505.0041199,0.1908402145,
503.9833679,0.1955155581,
503.0001526,0.2006635666,
502.0168152,0.2057163268,
500.9953308,0.2114833444,
500.0115051,0.216790244,
498.9896851,0.2225290239,
498.0054626,0.2278485447,
496.9831848,0.2337054759,
495.9985657,0.2395553291,
495.0137329,0.2465485632,
493.9907837,0.2536874712,
493.0055237,0.2610630989,
491.9822083,0.2685112655,
490.996521,0.2754392624,
490.0106812,0.2848169804,
488.9866943,0.2957844436,
488.0004272,0.3060932457,
487.0139465,0.3160006106,
485.9893799,0.3303900659,
485.0024414,0.3446211815,
484.0153809,0.3556533456,
482.9901733,0.3667991161,
482.0026855,0.3787406385,
481.0150146,0.3889580667,
479.9891663,0.4003649652,
479.0011292,0.412042737,
478.0128784,0.4209049344,
476.9863892,0.4321049452,
475.9977722,0.441178292,
475.0089111,0.4518269897,
473.981781,0.4616536796,
472.9925537,0.4701514542,
472.0031128,0.4800203443,
471.0134583,0.4878871143,
469.9856262,0.4967199564,
468.9956055,0.5056766868,
468.0053406,0.5145866275,
467.0149231,0.522852838,
465.9862671,0.5326211452,
464.9954834,0.5410913825,
464.0044861,0.5504734516,
463.0133667,0.5609331727,
461.9838257,0.572039485,
460.9922485,0.5837484002,
460.0004883,0.5955763459,
459.0085754,0.604782939,
458.016449,0.6177487969,
456.9859924,0.6304180622,
455.9934998,0.6437845826,
455.000824,0.6553082466,
454.0079651,0.6675877571,
453.0148926,0.6784778237,
451.9834595,0.6896106005,
450.9900208,0.7027131915,
449.9964294,0.713968277,
449.0026245,0.7226090431,
448.008667,0.7327358127,
447.0144348,0.7421270013,
445.981842,0.7497584224,
444.9873352,0.7576444149,
443.9925842,0.7633980513,
442.9976807,0.7671993971,
442.002594,0.7690988183,
441.0073547,0.7695408463,
440.0118713,0.7675429583,
439.0162964,0.7632142305,
437.9821777,0.756754756,
436.9862061,0.7490928173,
435.9899902,0.7386612296,
434.9937134,0.726937592,
433.9971619,0.7142575383,
433.0004578,0.7012313008,
432.0036011,0.6884440184,
431.0065308,0.6735867262,
430.0093384,0.6597819328,
429.0119019,0.6469339728,
428.0143433,0.6335309744,
427.016571,0.6223286986,
426.0186768,0.6111252308,
424.9821777,0.600965023,
423.9839172,0.5920373797,
422.9854431,0.5835741758,
421.9868164,0.5752820373,
420.9880371,0.5683543086,
419.9891052,0.5611874461,
418.9898987,0.5548347831,
417.9906006,0.5477997065,
416.9911499,0.5407577157,
415.9915161,0.5329372287,
414.9916382,0.5255817175,
413.9916382,0.5169266462,
412.9914551,0.5078377128,
411.9911499,0.4982154369,
410.9906921,0.4877775311,
409.9899902,0.4785987437,
408.9891663,0.468031019,
407.9881592,0.4569979608,
406.98703,0.4467360675,
405.9856567,0.4359990954,
404.9841919,0.4273060858,
403.9825439,0.4176663458,
403.0192261,0.4099991024,
402.0172424,0.4017723799,
401.0151062,0.39429003,
400.0127869,0.3878951073,
399.0103149,0.3815798461,
398.0076599,0.3759899139,
397.0048828,0.3707090914,
396.0018921,0.3657597601,
394.9987488,0.3612085879,
393.9954834,0.3569496572,
392.9920349,0.3527878225,
391.9884644,0.3481038511,
390.9846497,0.3443005383,
389.9807434,0.3398535252,
389.0152893,0.3359583616,
388.0110474,0.3315340579,
387.0066528,0.327175051,
386.0020752,0.3225045204,
384.997345,0.3181050718,
383.9924927,0.3137610555,
382.9874573,0.3094217479,
381.9822693,0.3047012389,
381.015625,0.3005796671,
380.0101318,0.2964842319,
379.0044861,0.2918339074,
377.9986877,0.287576437,
376.9927368,0.2835660279,
375.9866333,0.2788206637,
375.0190735,0.2746047974,
374.0126648,0.2697814703,
373.0061035,0.2656908035,
371.9993591,0.2612408996,
370.9925537,0.2568815351,
369.9855042,0.2526962161,
369.0170898,0.2481223047,
368.0097961,0.2439827621,
367.0023193,0.2393816411,
365.9947205,0.234739542,
364.986969,0.2306055874,
364.0178223,0.226370126,
363.0097351,0.2224680185,
362.0015564,0.2182642967,
360.9931946,0.2146192342,
359.9847107,0.2107295692,
359.0148926,0.2073920518,
358.006073,0.2039881349,
356.9971619,0.2014107108,
355.9880676,0.1986489594,
355.0176392,0.1967428774,
354.0082703,0.1947252899,
352.9987793,0.193672061,
351.9891357,0.1929254681,
351.0181885,0.1925677061,
350.0082397,0.193263799,
348.9981689,0.1941947341,
347.9879761,0.1958989203,
347.0164795,0.1979827732,
346.0059814,0.2008316964,
344.9953613,0.2036137879,
343.9845581,0.2071861178,
343.0125122,0.2102440894,
342.0014648,0.2142057717,
340.9902954,0.2172298729,
340.0178833,0.2200214565,
339.0063782,0.2223538905,
337.994812,0.2238961756,
336.9830627,0.2244928628,
336.0101013,0.2244764119,
334.9980774,0.2237362415,
333.9859314,0.2227037251,
333.0126038,0.2213417888,
332.0002136,0.2193444222,
330.9876404,0.2172553092,
330.0138855,0.2151032239,
329.0010681,0.2127140611,
327.9881287,0.2103627771,
327.0140076,0.2080334276,
326.0007935,0.2054383606,
324.9874573,0.2026772797,
324.01297,0.1995289773,
322.9993286,0.1966999173,
321.9856262,0.1937195361,
321.0107727,0.1905234158,
319.9967651,0.1872819662,
318.982666,0.1845354736,
318.0074158,0.181676954,
316.9930115,0.1794253588,
316.0175171,0.1771401912,
315.0028992,0.1754144877,
313.9881287,0.1740356535,
313.0122681,0.173076883,
311.9972534,0.1723865867,
310.9821472,0.1719876826,
310.0059204,0.1713643223,
308.9905396,0.1715316176,
308.0140686,0.171343118,
306.9984436,0.1707934141,
305.982666,0.1703357995,
305.0058594,0.1696870774,
303.9898071,0.1690591723,
303.0127869,0.1684578508,
301.9965515,0.1679470241,
301.0192871,0.1673548222,
300.0027466,0.1670875996,
298.9862061,0.1668234318,
298.0085449,0.1672440916,
296.9916687,0.1673570275,
296.0138245,0.167253226,
294.9967651,0.167619586,
294.0186462,0.1678752452,
293.0013123,0.1684517115,
291.9838867,0.1692724079,
291.0054626,0.1699459851,
289.9877625,0.17062217,
289.0091248,0.172362715,
287.9912109,0.1734553277,
287.0123291,0.1752182394,
285.9942017,0.1766982228,
285.0151062,0.1793658137,
283.9967346,0.1831255406,
283.017395,0.1867306978,
281.9988098,0.1902867407,
281.0193176,0.1940767467,
280.0004578,0.1982233226,
278.9815369,0.2014013678,
278.0016785,0.2050014585,
276.9825134,0.2073728144,
276.0024414,0.2096639127,
274.9830627,0.2124021053,
274.0027771,0.2148046494,
272.9831848,0.2175642848,
272.0026855,0.2204554528,
270.9828796,0.2227967232,
270.0021362,0.2255344391,
268.9821167,0.2286506742,
268.0012207,0.2301211357,
266.980957,0.2319606394,
265.9998169,0.2326565236,
265.0186157,0.2316134572,
263.9980774,0.2315462679,
263.0166321,0.230642885,
261.9958496,0.2291847765,
261.0142212,0.227373749,
259.9932556,0.2253998369,
259.0114136,0.2235328108,
257.9902039,0.2214801908,
257.0081787,0.2194247693,
255.9868164,0.2174625695,
255.0045776,0.2150046825,
253.9829559,0.2139746696,
253.0005493,0.2129949629,
252.0180206,0.2128202021,
250.996109,0.2138421237,
250.0134125,0.2152234018,
248.9913025,0.2166864276,
248.0083923,0.2203325629,
246.9860687,0.222603187,
246.0029907,0.2236423641,
244.9804993,0.2269558758,
243.9971924,0.2283807546,
243.0138397,0.2307110429,
241.9910431,0.232287854,
241.0074768,0.2343818843,
239.9844818,0.2377358973,
239.0007477,0.2409082949,
238.0169067,0.2435646951,
236.9936218,0.2455457449,
236.009613,0.2477993816,
234.986145,0.2500820756,
234.0019379,0.2506110072,
233.0176697,0.25306198,
231.9939117,0.2534194887,
231.0094147,0.2565081716,
229.9854889,0.259144932,
229.0008545,0.2589465082,
228.016098,0.2596380413,
226.9919281,0.2611558735,
226.007019,0.2602642477,
224.9826355,0.2604289651,
223.9975433,0.2648715675,
223.0123749,0.2727950215,
221.9877319,0.2749524117,
221.0023804,0.2795146406,
220.0169678,0.2933340967,
218.9920502,0.3085266054,
218.0064545,0.3347869217,
216.9813538,0.3627167046,
215.9955902,0.3924208879,
215.0097504,0.4155829251,
213.9843903,0.4645948112,
212.9983978,0.461181432,
212.0122986,0.426353991,
210.9867096,0.3985859454,
210.0004425,0.3091619611,
209.0141449,0.2412309945,
207.9882507,0.1533944011,
207.0017853,0.1181798354,
206.015213,0.1031311303,
204.9891052,0.1110384986,
204.0023651,0.1506531835,
203.0155945,0.08737382293,
201.989212,0.1484287381,
201.0022736,0.1415154785,
200.0152435,0.1291871071,

