time /s	I /nA	E /V
0.100	-24.583	0.100
0.200	-26.031	0.100
0.300	-11.579	0.100
0.400	-35.537	0.100
0.500	-31.211	0.100
0.600	-17.176	0.100
0.700	-31.770	0.100
0.800	-16.684	0.100
0.900	-14.739	0.100
1.000	-13.628	0.100
1.100	-27.260	0.100
1.200	-24.077	0.100
1.300	-22.812	0.100
1.400	-40.287	0.100
1.500	-18.430	0.100
1.600	-24.788	0.100
1.700	-35.491	0.100
1.800	-21.578	0.100
1.900	-11.901	0.100
2.000	-26.986	0.100
2.100	-24.515	0.100
2.200	-22.407	0.100
2.300	-16.316	0.100
2.400	-28.206	0.100
2.500	-21.889	0.100
2.600	-20.766	0.100
2.700	-32.330	0.100
2.800	-35.257	0.100
2.900	-17.836	0.100
3.000	-19.170	0.100
3.100	-16.247	0.100
3.200	-17.652	0.100
3.300	-15.737	0.100
3.400	-31.700	0.100
3.500	-29.226	0.100
3.600	-19.906	0.100
3.700	-20.864	0.100
3.800	-20.150	0.100
3.900	-33.760	0.100
4.000	-19.736	0.100
4.100	-26.705	0.100
4.200	-10.566	0.100
4.300	-18.354	0.100
4.400	-33.476	0.100
4.500	-17.683	0.100
4.600	-39.360	0.100
4.700	-28.592	0.100
4.800	-29.511	0.100
4.900	-11.853	0.100
5.000	-24.288	0.100
5.100	-14.593	0.100
5.200	-25.742	0.100
5.300	-27.108	0.100
5.400	-22.360	0.100
5.500	-20.954	0.100
5.600	-27.941	0.100
5.700	-23.946	0.100
5.800	-22.662	0.100
5.900	-18.392	0.100
6.000	-12.345	0.100
6.100	-17.671	0.100
6.200	-17.796	0.100
6.300	-25.847	0.100
6.400	-18.272	0.100
6.500	-27.532	0.100
6.600	-23.432	0.100
6.700	-24.363	0.100
6.800	-26.316	0.100
6.900	-31.112	0.100
7.000	-35.915	0.100
7.100	-25.009	0.100
7.200	-27.043	0.100
7.300	-17.994	0.100
7.400	-29.686	0.100
7.500	-23.304	0.100
7.600	-20.083	0.100
7.700	-14.563	0.100
7.800	-14.573	0.100
7.900	-27.268	0.100
8.000	-21.515	0.100
8.100	-27.017	0.100
8.200	-29.849	0.100
8.300	-21.240	0.100
8.400	-27.366	0.100
8.500	-22.717	0.100
8.600	-18.188	0.100
8.700	-33.102	0.100
8.800	-24.954	0.100
8.900	-28.359	0.100
9.000	-21.287	0.100
9.100	-21.119	0.100
9.200	-30.505	0.100
9.300	-26.079	0.100
9.400	-12.317	0.100
9.500	-18.134	0.100
9.600	-31.680	0.100
9.700	-16.551	0.100
9.800	-20.400	0.100
9.900	-14.585	0.100
10.000	-33.483	0.100
10.100	-28.211	0.100
10.200	-28.622	0.100
10.300	-19.419	0.100
10.400	-24.827	0.100
10.500	-24.437	0.100
10.600	-15.294	0.100
10.700	-19.388	0.100
10.800	-13.389	0.100
10.900	-27.447	0.100
11.000	-24.964	0.100
11.100	-30.964	0.100
11.200	-13.164	0.100
11.300	-8.775	0.100
11.400	-19.332	0.100
11.500	-23.778	0.100
11.600	-25.732	0.100
11.700	-29.940	0.100
11.800	-23.363	0.100
11.900	-4.578	0.100
12.000	-26.836	0.100
12.100	-23.391	0.100
12.200	-23.405	0.100
12.300	-15.338	0.100
12.400	-24.611	0.100
12.500	-10.665	0.100
12.600	-17.057	0.100
12.700	-24.184	0.100
12.800	-25.780	0.100
12.900	-21.199	0.100
13.000	-14.179	0.100
13.100	-18.809	0.100
13.200	-20.181	0.100
13.300	-29.193	0.100
13.400	-22.287	0.100
13.500	-22.420	0.100
13.600	-22.828	0.100
13.700	-29.429	0.100
13.800	-10.665	0.100
13.900	-23.214	0.100
14.000	-30.878	0.100
14.100	-19.429	0.100
14.200	-18.070	0.100
14.300	-25.435	0.100
14.400	-22.468	0.100
14.500	-26.528	0.100
14.600	-19.894	0.100
14.700	-20.084	0.100
14.800	-13.940	0.100
14.900	-19.883	0.100
15.000	-34.728	0.100
15.100	-31.208	0.100
15.200	-28.808	0.100
15.300	-18.605	0.100
15.400	-18.048	0.100
15.500	-22.396	0.100
15.600	-31.697	0.100
15.700	-19.076	0.100
15.800	-24.877	0.100
15.900	-23.243	0.100
16.000	-24.755	0.100
16.100	-20.654	0.100
16.200	-32.385	0.100
16.300	-28.756	0.100
16.400	-19.484	0.100
16.500	-17.452	0.100
16.600	-15.878	0.100
16.700	-14.584	0.100
16.800	-15.219	0.100
16.900	-31.790	0.100
17.000	-22.295	0.100
17.100	-13.718	0.100
17.200	-14.099	0.100
17.300	-18.563	0.100
17.400	-32.278	0.100
17.500	-25.442	0.100
17.600	-26.883	0.100
17.700	-23.117	0.100
17.800	-21.176	0.100
17.900	-21.483	0.100
18.000	-25.429	0.100
18.100	-32.550	0.100
18.200	-21.019	0.100
18.300	-19.229	0.100
18.400	-31.933	0.100
18.500	-14.058	0.100
18.600	-28.946	0.100
18.700	-25.689	0.100
18.800	-29.909	0.100
18.900	-16.079	0.100
19.000	-15.796	0.100
19.100	-23.868	0.100
19.200	-28.574	0.100
19.300	-26.953	0.100
19.400	-24.953	0.100
19.500	-18.246	0.100
19.600	-25.644	0.100
19.700	-28.605	0.100
19.800	-35.170	0.100
19.900	-23.592	0.100
20.000	-21.653	0.100
20.100	-12.507	0.100
20.200	-20.050	0.100
20.300	-23.259	0.100
20.400	-29.788	0.100
20.500	-25.437	0.100
20.600	-23.553	0.100
20.700	-22.414	0.100
20.800	-20.802	0.100
20.900	-26.925	0.100
21.000	-16.993	0.100
21.100	-18.358	0.100
21.200	-10.856	0.100
21.300	-21.204	0.100
21.400	-15.826	0.100
21.500	-36.667	0.100
21.600	-41.102	0.100
21.700	-19.333	0.100
21.800	-34.584	0.100
21.900	-25.464	0.100
22.000	-24.643	0.100
22.100	-16.462	0.100
22.200	-23.173	0.100
22.300	-21.134	0.100
22.400	-26.410	0.100
22.500	-21.016	0.100
22.600	-25.813	0.100
22.700	-27.442	0.100
22.800	-19.020	0.100
22.900	-28.081	0.100
23.000	-19.378	0.100
23.100	-16.021	0.100
23.200	-28.925	0.100
23.300	-17.113	0.100
23.400	-31.717	0.100
23.500	-17.937	0.100
23.600	-17.629	0.100
23.700	-17.513	0.100
23.800	-37.343	0.100
23.900	-15.326	0.100
24.000	-30.638	0.100
24.100	-25.710	0.100
24.200	-22.702	0.100
24.300	-11.231	0.100
24.400	-25.216	0.100
24.500	-24.082	0.100
24.600	-26.191	0.100
24.700	-28.358	0.100
24.800	-23.318	0.100
24.900	-29.009	0.100
25.000	-26.993	0.100
25.100	-36.104	0.100
25.200	-26.131	0.100
25.300	-7.176	0.100
25.400	-3.874	0.100
25.500	-22.107	0.100
25.600	-26.305	0.100
25.700	-23.901	0.100
25.800	-36.381	0.100
25.900	-17.455	0.100
26.000	-16.311	0.100
26.100	-18.615	0.100
26.200	-9.969	0.100
26.300	-23.181	0.100
26.400	-27.643	0.100
26.500	-20.745	0.100
26.600	-12.911	0.100
26.700	-16.962	0.100
26.800	-27.590	0.100
26.900	-22.826	0.100
27.000	-34.041	0.100
27.100	-25.622	0.100
27.200	-16.506	0.100
27.300	-26.358	0.100
27.400	-21.669	0.100
27.500	-25.839	0.100
27.600	-13.321	0.100
27.700	-14.370	0.100
27.800	-37.779	0.100
27.900	-14.384	0.100
28.000	-20.847	0.100
28.100	-17.481	0.100
28.200	-12.972	0.100
28.300	-8.507	0.100
28.400	-13.041	0.100
28.500	-31.848	0.100
28.600	-31.647	0.100
28.700	-11.424	0.100
28.800	-19.209	0.100
28.900	-8.499	0.100
29.000	-6.998	0.100
29.100	-25.287	0.100
29.200	-31.601	0.100
29.300	-20.730	0.100
29.400	-18.938	0.100
29.500	-13.738	0.100
29.600	-30.246	0.100
29.700	-32.281	0.100
29.800	-18.658	0.100
29.900	-17.167	0.100
30.000	2.964	0.100
30.100	3.344	0.100
30.200	7.870	0.100
30.300	-6.384	0.100
30.400	-0.640	0.100
30.500	1.444	0.100
30.600	12.927	0.100
30.700	6.374	0.100
30.800	13.015	0.100
30.900	17.948	0.100
31.000	-0.328	0.100
31.100	19.523	0.100
31.200	-1.557	0.100
31.300	22.225	0.100
31.400	10.479	0.100
31.500	13.288	0.100
31.600	9.548	0.100
31.700	3.588	0.100
31.800	20.493	0.100
31.900	19.700	0.100
32.000	5.460	0.100
32.100	7.873	0.100
32.200	20.659	0.100
32.300	12.508	0.100
32.400	17.555	0.100
32.500	4.105	0.100
32.600	12.769	0.100
32.700	3.228	0.100
32.800	4.235	0.100
32.900	10.529	0.100
33.000	-6.196	0.100
33.100	2.193	0.100
33.200	17.103	0.100
33.300	6.409	0.100
33.400	13.821	0.100
33.500	-1.338	0.100
33.600	11.606	0.100
33.700	-6.789	0.100
33.800	6.096	0.100
33.900	5.725	0.100
34.000	3.936	0.100
34.100	18.935	0.100
34.200	5.921	0.100
34.300	1.237	0.100
34.400	-4.205	0.100
34.500	7.606	0.100
34.600	1.886	0.100
34.700	7.088	0.100
34.800	3.086	0.100
34.900	4.920	0.100
35.000	-8.464	0.100
35.100	2.295	0.100
35.200	11.341	0.100
35.300	11.374	0.100
35.400	1.569	0.100
35.500	3.229	0.100
35.600	-5.494	0.100
35.700	9.211	0.100
35.800	-10.489	0.100
35.900	11.406	0.100
36.000	4.328	0.100
36.100	-1.001	0.100
36.200	-7.203	0.100
36.300	11.311	0.100
36.400	11.413	0.100
36.500	5.349	0.100
36.600	9.236	0.100
36.700	-3.436	0.100
36.800	6.549	0.100
36.900	2.696	0.100
37.000	8.046	0.100
37.100	9.083	0.100
37.200	-0.216	0.100
37.300	-5.893	0.100
37.400	-0.052	0.100
37.500	0.139	0.100
37.600	11.172	0.100
37.700	8.654	0.100
37.800	27.639	0.100
37.900	14.608	0.100
38.000	-5.085	0.100
38.100	3.632	0.100
38.200	3.511	0.100
38.300	3.822	0.100
38.400	5.675	0.100
38.500	-0.155	0.100
38.600	17.940	0.100
38.700	10.298	0.100
38.800	-0.270	0.100
38.900	11.842	0.100
39.000	26.904	0.100
39.100	-0.559	0.100
39.200	14.803	0.100
39.300	7.236	0.100
39.400	8.100	0.100
39.500	17.487	0.100
39.600	14.070	0.100
39.700	6.464	0.100
39.800	10.242	0.100
39.900	11.716	0.100
40.000	9.919	0.100
40.100	1.031	0.100
40.200	19.045	0.100
40.300	21.756	0.100
40.400	7.290	0.100
40.500	17.757	0.100
40.600	18.587	0.100
40.700	19.998	0.100
40.800	10.803	0.100
40.900	5.897	0.100
41.000	18.049	0.100
41.100	25.589	0.100
41.200	14.416	0.100
41.300	16.261	0.100
41.400	12.916	0.100
41.500	12.825	0.100
41.600	10.101	0.100
41.700	15.928	0.100
41.800	24.715	0.100
41.900	8.286	0.100
42.000	17.588	0.100
42.100	14.050	0.100
42.200	18.505	0.100
42.300	15.552	0.100
42.400	4.199	0.100
42.500	22.381	0.100
42.600	19.644	0.100
42.700	10.585	0.100
42.800	8.866	0.100
42.900	19.928	0.100
43.000	20.552	0.100
43.100	33.392	0.100
43.200	10.002	0.100
43.300	19.153	0.100
43.400	9.157	0.100
43.500	20.183	0.100
43.600	18.351	0.100
43.700	23.623	0.100
43.800	23.368	0.100
43.900	21.987	0.100
44.000	19.999	0.100
44.100	23.562	0.100
44.200	30.486	0.100
44.300	9.263	0.100
44.400	12.001	0.100
44.500	13.018	0.100
44.600	17.384	0.100
44.700	38.558	0.100
44.800	17.649	0.100
44.900	26.834	0.100
45.000	23.843	0.100
45.100	13.324	0.100
45.200	23.894	0.100
45.300	37.544	0.100
45.400	24.098	0.100
45.500	17.052	0.100
45.600	13.114	0.100
45.700	16.351	0.100
45.800	25.885	0.100
45.900	33.556	0.100
46.000	28.160	0.100
46.100	20.617	0.100
46.200	31.161	0.100
46.300	27.416	0.100
46.400	26.866	0.100
46.500	36.741	0.100
46.600	24.154	0.100
46.700	32.375	0.100
46.800	31.671	0.100
46.900	20.116	0.100
47.000	30.524	0.100
47.100	25.932	0.100
47.200	33.355	0.100
47.300	27.714	0.100
47.400	32.793	0.100
47.500	28.600	0.100
47.600	21.367	0.100
47.700	43.365	0.100
47.800	20.796	0.100
47.900	21.432	0.100
48.000	13.072	0.100
48.100	30.726	0.100
48.200	33.505	0.100
48.300	30.241	0.100
48.400	20.249	0.100
48.500	38.809	0.100
48.600	26.100	0.100
48.700	39.438	0.100
48.800	22.514	0.100
48.900	35.072	0.100
49.000	27.365	0.100
49.100	34.252	0.100
49.200	23.127	0.100
49.300	33.639	0.100
49.400	21.660	0.100
49.500	33.254	0.100
49.600	33.100	0.100
49.700	28.447	0.100
49.800	42.991	0.100
49.900	38.512	0.100
50.000	37.875	0.100
50.100	32.019	0.100
50.200	24.959	0.100
50.300	37.985	0.100
50.400	39.962	0.100
50.500	42.264	0.100
50.600	43.567	0.100
50.700	34.760	0.100
50.800	33.436	0.100
50.900	21.907	0.100
51.000	34.803	0.100
51.100	39.226	0.100
51.200	42.392	0.100
51.300	45.726	0.100
51.400	36.653	0.100
51.500	34.521	0.100
51.600	42.175	0.100
51.700	41.359	0.100
51.800	41.257	0.100
51.900	28.587	0.100
52.000	31.698	0.100
52.100	31.860	0.100
52.200	45.754	0.100
52.300	46.206	0.100
52.400	42.405	0.100
52.500	35.942	0.100
52.600	34.257	0.100
52.700	30.001	0.100
52.800	48.227	0.100
52.900	36.063	0.100
53.000	37.659	0.100
53.100	48.254	0.100
53.200	38.098	0.100
53.300	24.804	0.100
53.400	44.653	0.100
53.500	48.133	0.100
53.600	45.655	0.100
53.700	46.990	0.100
53.800	30.016	0.100
53.900	46.312	0.100
54.000	53.898	0.100
54.100	45.534	0.100
54.200	40.583	0.100
54.300	54.806	0.100
54.400	36.966	0.100
54.500	32.968	0.100
54.600	37.747	0.100
54.700	53.635	0.100
54.800	38.383	0.100
54.900	41.914	0.100
55.000	42.543	0.100
55.100	44.772	0.100
55.200	45.535	0.100
55.300	44.502	0.100
55.400	42.307	0.100
