time /s	I /nA	E /V
0.100	6.894	0.100
0.200	-2.481	0.100
0.300	-4.781	0.100
0.400	2.709	0.100
0.500	-10.552	0.100
0.600	-0.752	0.100
0.700	-3.042	0.100
0.800	10.913	0.100
0.900	2.705	0.100
1.000	-17.060	0.100
1.100	-6.782	0.100
1.200	-15.769	0.100
1.300	-9.857	0.100
1.400	-5.095	0.100
1.500	-2.824	0.100
1.600	10.856	0.100
1.700	15.400	0.100
1.800	6.853	0.100
1.900	-13.563	0.100
2.000	-8.029	0.100
2.100	-6.208	0.100
2.200	9.502	0.100
2.300	-1.308	0.100
2.400	-4.278	0.100
2.500	-0.666	0.100
2.600	-7.453	0.100
2.700	0.027	0.100
2.800	1.581	0.100
2.900	-7.358	0.100
3.000	-5.459	0.100
3.100	-8.805	0.100
3.200	-11.723	0.100
3.300	-12.073	0.100
3.400	-4.221	0.100
3.500	-8.747	0.100
3.600	3.611	0.100
3.700	-8.034	0.100
3.800	-8.095	0.100
3.900	-13.210	0.100
4.000	5.907	0.100
4.100	-1.138	0.100
4.200	-7.779	0.100
4.300	-3.449	0.100
4.400	0.033	0.100
4.500	-14.108	0.100
4.600	8.703	0.100
4.700	0.436	0.100
4.800	-1.117	0.100
4.900	-10.402	0.100
5.000	9.836	0.100
5.100	-5.592	0.100
5.200	0.180	0.100
5.300	-1.828	0.100
5.400	-9.979	0.100
5.500	-1.339	0.100
5.600	-1.883	0.100
5.700	-4.711	0.100
5.800	1.027	0.100
5.900	5.871	0.100
6.000	3.497	0.100
6.100	-8.632	0.100
6.200	-6.385	0.100
6.300	-2.229	0.100
6.400	-13.791	0.100
6.500	-14.196	0.100
6.600	-1.611	0.100
6.700	-10.127	0.100
6.800	-6.017	0.100
6.900	-1.690	0.100
7.000	-7.867	0.100
7.100	-11.157	0.100
7.200	-1.900	0.100
7.300	5.824	0.100
7.400	0.576	0.100
7.500	-8.253	0.100
7.600	-10.526	0.100
7.700	-2.360	0.100
7.800	2.087	0.100
7.900	-3.292	0.100
8.000	-5.439	0.100
8.100	-5.548	0.100
8.200	-17.985	0.100
8.300	5.021	0.100
8.400	-2.000	0.100
8.500	-8.455	0.100
8.600	1.216	0.100
8.700	-1.936	0.100
8.800	-7.068	0.100
8.900	-16.345	0.100
9.000	-2.161	0.100
9.100	10.532	0.100
9.200	-7.184	0.100
9.300	-5.124	0.100
9.400	-4.057	0.100
9.500	-11.208	0.100
9.600	-0.004	0.100
9.700	-0.696	0.100
9.800	0.817	0.100
9.900	1.117	0.100
10.000	-7.209	0.100
10.100	0.609	0.100
10.200	-11.013	0.100
10.300	-5.484	0.100
10.400	-4.641	0.100
10.500	2.080	0.100
10.600	4.756	0.100
10.700	-5.455	0.100
10.800	-8.472	0.100
10.900	-4.403	0.100
11.000	-1.772	0.100
11.100	0.874	0.100
11.200	-1.699	0.100
11.300	-5.048	0.100
11.400	2.212	0.100
11.500	-1.186	0.100
11.600	-5.222	0.100
11.700	-21.008	0.100
11.800	5.137	0.100
11.900	-13.779	0.100
12.000	-2.329	0.100
12.100	2.888	0.100
12.200	2.803	0.100
12.300	-5.711	0.100
12.400	-6.694	0.100
12.500	4.076	0.100
12.600	-5.546	0.100
12.700	-8.011	0.100
12.800	-7.388	0.100
12.900	-0.701	0.100
13.000	3.457	0.100
13.100	-7.215	0.100
13.200	-5.927	0.100
13.300	0.921	0.100
13.400	3.609	0.100
13.500	9.071	0.100
13.600	-14.843	0.100
13.700	-3.424	0.100
13.800	-2.323	0.100
13.900	3.702	0.100
14.000	-1.148	0.100
14.100	-3.514	0.100
14.200	-4.222	0.100
14.300	-0.964	0.100
14.400	-13.739	0.100
14.500	-5.186	0.100
14.600	-4.462	0.100
14.700	2.742	0.100
14.800	-15.411	0.100
14.900	7.142	0.100
15.000	-6.888	0.100
15.100	-4.395	0.100
