time /s	I /nA	
21.100	-8.752	
21.200	-13.625	
21.300	-11.455	
21.400	0.172	
21.500	-6.872	
21.600	-8.962	
21.700	-12.340	
21.800	-10.315	
21.900	-20.093	
22.000	-9.727	
22.100	-15.426	
22.200	-2.038	
22.300	-9.762	
22.400	-16.207	
22.500	-9.289	
22.600	-3.698	
22.700	-24.464	
22.800	-1.575	
22.900	-11.628	
23.000	-13.382	
23.100	-7.602	
23.200	0.187	
23.300	-16.319	
23.400	-5.925	
23.500	-16.120	
23.600	-8.034	
23.700	-2.269	
23.800	-10.241	
23.900	-5.589	
24.000	-9.820	
24.100	-18.802	
24.200	-2.341	
24.300	-7.995	
24.400	-10.626	
24.500	-25.696	
24.600	-22.551	
24.700	-8.534	
24.800	-16.592	
24.900	-0.631	
25.000	5.464	
25.100	-18.283	
25.200	-15.010	
25.300	-14.568	
25.400	-1.333	
25.500	-18.579	
25.600	-6.205	
25.700	-7.630	
25.800	-6.182	
25.900	-3.810	
26.000	-14.986	
26.100	-11.541	
26.200	0.931	
26.300	-4.807	
26.400	-12.242	
26.500	-3.854	
26.600	-23.570	
26.700	-10.498	
26.800	6.222	
26.900	-9.353	
27.000	3.615	
27.100	-15.814	
27.200	-12.288	
27.300	-6.674	
27.400	-11.566	
27.500	-9.011	
27.600	-12.086	
27.700	1.698	
27.800	15.395	
27.900	-4.928	
28.000	-15.156	
28.100	-1.831	
28.200	-6.699	
28.300	3.635	
28.400	-11.434	
28.500	-13.861	
28.600	-10.774	
28.700	-5.372	
28.800	-18.236	
28.900	-7.339	
29.000	-17.263	
29.100	-5.579	
29.200	-4.350	
29.300	-10.855	
29.400	-15.638	
29.500	-5.867	
29.600	3.033	
29.700	-3.295	
29.800	5.602	
29.900	0.182	
30.000	2.791	
30.100	-2.561	
30.200	5.494	
30.300	0.466	
30.400	5.935	
30.500	3.072	
30.600	13.018	
30.700	6.526	
30.800	5.024	
30.900	1.837	
31.000	-6.599	
31.100	14.398	
31.200	16.605	
31.300	9.201	
31.400	14.384	
31.500	2.003	
31.600	34.446	
31.700	31.908	
31.800	40.087	
31.900	7.878	
32.000	25.369	
32.100	19.249	
32.200	10.611	
32.300	21.745	
32.400	30.097	
32.500	25.505	
32.600	14.661	
32.700	15.865	
32.800	22.252	
32.900	26.013	
33.000	32.218	
33.100	18.273	
33.200	22.934	
33.300	17.034	
33.400	28.283	
33.500	25.626	
33.600	-0.762	
33.700	26.210	
33.800	14.902	
33.900	20.598	
34.000	29.422	
34.100	21.306	
34.200	26.395	
34.300	15.190	
34.400	14.828	
34.500	20.741	
34.600	31.023	
34.700	13.717	
34.800	14.706	
34.900	32.995	
35.000	18.963	
35.100	26.649	
35.200	8.330	
35.300	20.983	
35.400	6.211	
35.500	33.966	
35.600	0.319	
35.700	30.453	
35.800	31.056	
35.900	27.870	
36.000	10.342	
36.100	20.588	
36.200	13.375	
36.300	20.817	
36.400	21.814	
36.500	10.999	
36.600	8.835	
36.700	10.748	
36.800	15.403	
36.900	27.907	
37.000	16.785	
37.100	17.449	
37.200	9.468	
37.300	13.848	
37.400	16.232	
37.500	9.506	
37.600	32.774	
37.700	25.050	
37.800	11.567	
37.900	13.739	
38.000	22.157	
38.100	17.117	
38.200	16.464	
38.300	6.818	
38.400	18.056	
38.500	26.679	
38.600	20.028	
38.700	10.279	
38.800	20.625	
38.900	2.241	
39.000	7.563	
39.100	20.067	
39.200	9.530	
39.300	17.309	
39.400	18.597	
39.500	-0.520	
39.600	18.031	
39.700	18.466	
39.800	14.253	
39.900	10.442	
40.000	16.711	
40.100	23.355	
40.200	20.890	
40.300	25.596	
40.400	17.832	
40.500	13.929	
40.600	15.902	
40.700	20.000	
40.800	30.516	
40.900	14.234	
41.000	18.390	
41.100	22.983	
41.200	9.983	
41.300	23.486	
41.400	7.000	
41.500	19.562	
41.600	34.188	
41.700	11.520	
41.800	15.703	
41.900	21.163	
42.000	27.774	
42.100	12.459	
42.200	6.572	
42.300	28.540	
42.400	12.273	
42.500	25.142	
42.600	18.528	
42.700	27.181	
42.800	17.843	
42.900	5.285	
43.000	19.806	
43.100	24.420	
43.200	2.477	
43.300	15.681	
43.400	27.596	
43.500	20.793	
43.600	16.760	
43.700	14.550	
43.800	26.199	
43.900	21.369	
44.000	17.085	
44.100	-0.156	
44.200	21.927	
44.300	21.111	
44.400	30.510	
44.500	20.328	
44.600	15.302	
44.700	19.098	
44.800	20.473	
44.900	15.811	
45.000	8.329	
45.100	26.893	
45.200	26.219	
45.300	17.416	
45.400	15.738	
45.500	11.924	
45.600	15.611	
45.700	31.025	
45.800	22.785	
45.900	27.578	
46.000	30.429	
46.100	13.377	
46.200	11.345	
46.300	7.197	
46.400	24.794	
46.500	29.282	
46.600	22.413	
46.700	9.161	
46.800	31.980	
46.900	25.406	
47.000	20.477	
47.100	20.240	
47.200	27.061	
47.300	23.248	
47.400	21.073	
47.500	20.251	
47.600	22.654	
47.700	12.459	
47.800	24.016	
47.900	-0.729	
48.000	33.237	
48.100	14.841	
48.200	33.475	
48.300	25.963	
48.400	25.864	
48.500	17.427	
48.600	14.091	
48.700	34.322	
48.800	25.534	
48.900	7.964	
49.000	28.281	
49.100	23.932	
49.200	19.117	
49.300	25.513	
49.400	16.617	
49.500	33.028	
49.600	22.414	
49.700	13.772	
49.800	28.835	
49.900	27.280	
50.000	20.400	
50.100	22.032	
50.200	25.926	
50.300	26.085	
50.400	20.081	
50.500	31.832	
50.600	23.045	
50.700	29.864	
50.800	10.186	
50.900	19.099	
51.000	23.818	
51.100	23.682	
51.200	29.412	
51.300	38.138	
51.400	28.973	
51.500	31.062	
51.600	23.655	
51.700	26.100	
51.800	23.617	
51.900	12.950	
52.000	39.595	
52.100	27.054	
52.200	36.248	
52.300	17.736	
52.400	25.027	
52.500	39.081	
52.600	1.768	
52.700	21.492	
52.800	29.860	
52.900	25.432	
53.000	28.142	
53.100	42.849	
53.200	16.131	
53.300	17.595	
53.400	24.978	
53.500	47.517	
53.600	16.870	
53.700	27.617	
53.800	17.906	
53.900	26.787	
54.000	30.011	
54.100	23.026	
54.200	30.361	
54.300	30.283	
54.400	44.073	
54.500	26.597	
54.600	26.522	
54.700	42.152	
54.800	33.695	
54.900	18.874	
55.000	35.033	
55.100	35.008	
55.200	32.722	
55.300	27.237	
55.400	31.035	
55.500	30.613	
55.600	36.180	
55.700	29.114	
55.800	29.202	
55.900	29.602	
56.000	37.555	
56.100	29.840	
56.200	29.779	
56.300	32.261	
56.400	24.208	
56.500	46.167	
56.600	33.761	
56.700	26.780	
56.800	31.598	
56.900	16.353	
57.000	36.646	
57.100	21.616	
57.200	30.121	
57.300	36.129	
57.400	30.735	
57.500	30.141	
57.600	23.856	
57.700	29.513	
57.800	30.454	
57.900	45.626	
58.000	38.325	
58.100	40.240	
58.200	22.521	
58.300	49.248	
58.400	35.934	
58.500	33.875	
58.600	51.178	
58.700	48.808	
58.800	38.272	
58.900	33.608	
59.000	43.811	
59.100	41.089	
59.200	36.788	
59.300	25.530	
59.400	37.422	
59.500	32.108	
59.600	35.889	
59.700	35.602	
59.800	36.651	
59.900	34.663	
60.000	58.317	
60.100	58.613	
60.200	43.964	
60.300	36.947	
60.400	30.392	
60.500	40.131	
60.600	24.028	
60.700	36.162	
60.800	44.336	
60.900	33.228	
61.000	37.065	
61.100	33.126	
61.200	34.387	
61.300	52.935	
61.400	39.069	
61.500	43.319	
61.600	50.024	
61.700	35.987	
61.800	58.569	
61.900	29.656	
62.000	45.813	
62.100	45.303	
62.200	29.436	
62.300	38.051	
62.400	56.826	
62.500	46.492	
62.600	49.159	
62.700	38.717	
62.800	56.836	
62.900	44.052	
63.000	55.115	
63.100	28.391	
63.200	33.110	
63.300	63.021	
63.400	36.626	
63.500	51.493	
63.600	30.167	
63.700	48.623	
63.800	50.562	
63.900	38.549	
64.000	43.294	
64.100	52.169	
64.200	44.198	
64.300	54.516	
64.400	36.179	
64.500	52.938	
64.600	44.536	
64.700	47.240	
64.800	42.751	
64.900	45.768	
65.000	47.702	
65.100	35.640	
65.200	45.592	
65.300	54.884	
65.400	53.069	
65.500	41.615	
65.600	34.563	
65.700	47.153	
65.800	38.244	
65.900	45.078	
66.000	49.994	
66.100	53.335	
66.200	43.473	
66.300	40.211	
66.400	41.826	
66.500	30.819	
66.600	54.217	
66.700	59.744	
66.800	45.279	
66.900	51.489	
67.000	37.981	
67.100	42.413	
67.200	34.102	
67.300	53.063	
67.400	42.901	
67.500	50.672	
67.600	38.072	
67.700	68.404	
67.800	38.024	
67.900	59.370	
68.000	34.749	
68.100	49.448	
68.200	35.225	
68.300	37.169	
68.400	43.705	
68.500	47.538	
68.600	37.220	
68.700	73.713	
68.800	44.954	
68.900	58.128	
69.000	43.931	
69.100	41.665	
69.200	51.094	
69.300	33.285	
69.400	52.605	
69.500	49.923	
69.600	53.844	
69.700	26.067	
69.800	56.747	
69.900	47.645	
70.000	41.887	
70.100	51.459	
70.200	50.051	
70.300	45.023	
70.400	39.024	
70.500	47.569	
70.600	43.562	
70.700	37.065	
70.800	32.185	
70.900	38.008	
71.000	62.158	
71.100	40.177	
71.200	41.548	
71.300	41.228	
71.400	48.333	
71.500	54.943	
71.600	36.522	
71.700	62.471	
71.800	51.943	
71.900	30.897	
72.000	48.926	
72.100	37.784	
72.200	50.431	
72.300	61.211	
72.400	39.596	
72.500	58.312	
72.600	42.911	
72.700	45.646	
72.800	52.147	
72.900	40.356	
73.000	63.234	
73.100	51.663	
73.200	47.671	
73.300	43.583	
73.400	54.091	
73.500	26.056	
73.600	45.098	
73.700	50.534	
73.800	46.859	
73.900	40.819	
74.000	45.534	
74.100	44.298	
74.200	31.465	
74.300	44.513	
74.400	52.366	
74.500	51.992	
74.600	40.964	
74.700	31.325	
74.800	45.267	
74.900	47.854	
75.000	22.415	
75.100	53.101	
75.200	67.585	
75.300	50.870	
75.400	62.945	
75.500	42.748	
75.600	46.804	
75.700	57.655	
75.800	45.973	
75.900	43.100	
76.000	27.878	
76.100	50.531	
76.200	46.506	
76.300	41.056	
76.400	47.076	
76.500	53.550	
76.600	39.711	
76.700	50.260	
76.800	50.281	
76.900	35.240	
77.000	45.127	
77.100	41.423	
77.200	48.827	
77.300	42.622	
77.400	46.223	
77.500	48.756	
77.600	38.100	
77.700	53.552	
77.800	46.704	
77.900	43.468	
78.000	50.409	
78.100	35.314	
78.200	44.704	
78.300	46.404	
78.400	47.911	
78.500	39.994	
78.600	46.213	
78.700	30.217	
78.800	59.439	
78.900	56.033	
79.000	45.101	
79.100	48.094	
79.200	31.598	
79.300	39.507	
79.400	44.137	
79.500	58.647	
79.600	44.800	
79.700	46.811	
79.800	35.822	
79.900	32.600	
80.000	50.240	
80.100	51.070	
80.200	49.471	
80.300	33.306	
80.400	33.789	
80.500	42.265	
80.600	30.411	
80.700	50.048	
80.800	41.771	
80.900	45.175	
81.000	46.691	
81.100	39.500	
81.200	37.919	
81.300	41.573	
81.400	41.876	
81.500	42.780	
81.600	49.655	
81.700	28.938	
81.800	36.039	
81.900	53.695	
82.000	42.560	
82.100	39.907	
82.200	44.138	
82.300	48.746	
82.400	51.031	
82.500	58.012	
82.600	40.100	
82.700	32.759	
82.800	34.673	
82.900	44.107	
83.000	54.369	
83.100	28.310	
83.200	45.785	
83.300	29.831	
83.400	67.454	
83.500	43.248	
83.600	35.245	
83.700	36.067	
83.800	35.325	
83.900	37.276	
84.000	50.449	
84.100	22.561	
84.200	36.107	
84.300	42.611	
84.400	38.455	
84.500	40.673	
84.600	50.022	
84.700	26.252	
84.800	43.958	
84.900	37.602	
85.000	43.722	
85.100	39.746	
85.200	53.197	
85.300	36.348	
85.400	48.895	
85.500	25.379	
85.600	49.048	
85.700	32.104	
85.800	56.251	
85.900	61.868	
86.000	41.482	
86.100	40.404	
86.200	15.905	
86.300	46.378	
86.400	44.695	
86.500	39.775	
86.600	40.869	
86.700	46.082	
86.800	31.749	
86.900	44.394	
87.000	39.771	
87.100	24.330	
87.200	50.048	
87.300	35.084	
87.400	40.774	
87.500	39.840	
87.600	43.776	
87.700	50.660	
87.800	42.547	
87.900	44.830	
88.000	32.459	
88.100	37.271	
88.200	29.639	
88.300	33.333	
88.400	44.564	
88.500	40.882	
88.600	44.279	
88.700	39.247	
88.800	38.034	
88.900	36.932	
89.000	40.898	
89.100	49.221	
89.200	35.726	
89.300	38.355	
89.400	22.166	
89.500	38.183	
89.600	33.141	
89.700	36.981	
89.800	54.113	
89.900	46.748	
90.000	27.014	
90.100	28.761	
90.200	35.843	
90.300	38.406	
90.400	31.021	
90.500	15.322	
90.600	25.116	
90.700	20.341	
90.800	25.843	
90.900	28.955	
91.000	3.305	
91.100	27.020	
91.200	5.901	
91.300	13.451	
91.400	18.755	
91.500	18.884	
91.600	6.450	
91.700	9.259	
91.800	9.825	
91.900	4.486	
92.000	14.866	
92.100	6.393	
92.200	11.279	
92.300	-10.365	
92.400	7.162	
92.500	-3.419	
92.600	25.192	
92.700	1.108	
92.800	13.549	
92.900	9.124	
93.000	0.127	
93.100	1.675	
93.200	6.559	
93.300	-3.457	
93.400	11.899	
93.500	11.331	
93.600	-8.526	
93.700	-13.480	
93.800	-11.230	
93.900	2.178	
94.000	-11.810	
94.100	20.785	
94.200	-6.377	
94.300	-5.314	
94.400	-10.965	
94.500	0.733	
94.600	6.973	
94.700	-8.366	
94.800	-4.217	
94.900	0.412	
95.000	11.929	
95.100	-10.556	
95.200	-11.737	
95.300	-4.120	
95.400	7.450	
95.500	1.226	
95.600	-1.477	
95.700	2.557	
95.800	-2.667	
95.900	-0.094	
96.000	-2.339	
96.100	-5.150	
96.200	-12.440	
96.300	-0.133	
96.400	-7.598	
96.500	-12.834	
96.600	6.389	
96.700	5.991	
96.800	7.757	
96.900	-17.011	
97.000	-3.575	
97.100	-20.291	
97.200	-9.706	
97.300	3.181	
97.400	-11.230	
97.500	-3.631	
97.600	-12.174	
97.700	10.438	
97.800	-1.833	
97.900	-1.366	
98.000	-14.108	
98.100	9.252	
98.200	-9.617	
98.300	0.107	
98.400	3.139	
98.500	-9.456	
98.600	-5.034	
98.700	-9.361	
98.800	-3.880	
98.900	-2.510	
99.000	5.075	
99.100	15.113	
99.200	-4.516	
99.300	-15.788	
99.400	-8.010	
99.500	0.891	
99.600	0.928	
99.700	7.490	
99.800	9.483	
99.900	-13.494	
100.000	-7.917	
100.100	2.291	
100.200	-0.024	
100.300	-12.099	
100.400	-3.839	
100.500	-8.079	
100.600	3.543	
100.700	-7.146	
100.800	-6.170	
100.900	-0.964	
101.000	10.022	
101.100	3.455	
101.200	-7.740	
101.300	-4.165	
101.400	-3.358	
101.500	2.272	
101.600	-2.184	
101.700	-3.383	
101.800	-8.816	
101.900	-6.127	
102.000	1.140	
102.100	9.551	
102.200	4.228	
102.300	-3.711	
102.400	-11.647	
102.500	-9.451	
102.600	-3.294	
102.700	-0.790	
102.800	-5.377	
102.900	7.145	
103.000	-4.623	
103.100	-3.485	
103.200	4.200	
103.300	0.360	
103.400	1.164	
103.500	-14.596	
103.600	-8.434	
103.700	-5.205	
103.800	-12.378	
103.900	-22.222	
104.000	2.418	
104.100	-13.361	
104.200	14.854	
104.300	-15.877	
104.400	2.126	
104.500	-2.448	
104.600	4.140	
104.700	-5.532	
104.800	2.853	
104.900	-22.143	
105.000	2.302	
105.100	-2.467	
105.200	-20.551	
105.300	10.673	
105.400	5.693	
105.500	-10.745	
105.600	-4.861	
105.700	4.213	
105.800	-21.322	
105.900	-6.757	
106.000	-4.773	
106.100	1.246	
106.200	-14.050	
106.300	1.635	
106.400	-10.809	
106.500	-7.856	
106.600	-6.078	
106.700	-7.130	
106.800	0.663	
106.900	-9.653	
107.000	-0.002	
107.100	-10.933	
107.200	-7.461	
107.300	4.541	
107.400	-5.364	
107.500	-15.245	
107.600	-19.008	
107.700	5.219	
107.800	-18.249	
107.900	0.458	
108.000	2.703	
108.100	7.542	
108.200	-17.580	
108.300	-15.438	
108.400	6.413	
108.500	-5.372	
108.600	-4.250	
108.700	-1.987	
108.800	-12.055	
108.900	10.563	
109.000	0.382	
109.100	-8.892	
109.200	-15.799	
109.300	1.600	
109.400	-14.439	
109.500	-1.692	
109.600	-7.186	
109.700	-8.902	
109.800	-17.478	
109.900	-19.146	
110.000	-7.261	
110.100	-3.130	
110.200	-14.554	
110.300	-4.937	
110.400	-10.159	
110.500	-9.860	
110.600	-19.484	
110.700	0.999	
110.800	-8.776	
110.900	1.550	
111.000	-4.063	
111.100	-10.519	
111.200	-7.090	
111.300	-6.790	
111.400	5.849	
111.500	-3.606	
111.600	-3.580	
111.700	-10.258	
111.800	-20.490	
111.900	-5.560	
112.000	-2.992	
112.100	-5.075	
112.200	-3.529	
112.300	-5.719	
112.400	-13.638	
112.500	-1.647	
112.600	-9.598	
112.700	-14.562	
112.800	-7.384	
112.900	-14.321	
113.000	-1.852	
113.100	-12.572	
113.200	-11.369	
113.300	-3.342	
113.400	-14.521	
113.500	-9.895	
113.600	-9.825	
113.700	-12.845	
113.800	-4.921	
113.900	-2.418	
114.000	9.527	
114.100	-8.580	
114.200	-12.981	
114.300	1.585	
114.400	-9.062	
114.500	-9.778	
114.600	-10.775	
114.700	-5.555	
114.800	-7.286	
114.900	-15.026	
115.000	-7.556	
115.100	-16.441	
115.200	-21.887	
115.300	-16.625	
115.400	-12.299	
115.500	-14.690	
115.600	-7.545	
115.700	-14.508	
115.800	-11.968	
115.900	-1.060	
116.000	-1.965	
116.100	-9.305	
116.200	-25.979	
116.300	0.399	
116.400	-0.674	
116.500	-5.579	
116.600	-15.162	
116.700	-5.244	
116.800	-1.898	
116.900	-8.660	
117.000	0.134	
117.100	-3.915	
117.200	-19.678	
117.300	2.021	
117.400	-17.195	
117.500	-2.400	
117.600	-4.421	
117.700	-30.506	
117.800	-10.135	
117.900	-1.334	
118.000	-14.969	
118.100	-14.884	
118.200	-10.899	
118.300	-29.870	
118.400	-9.970	
118.500	-9.607	
118.600	-14.593	
118.700	-18.053	
118.800	-27.294	
118.900	-18.163	
119.000	-26.408	
119.100	1.473	
119.200	-9.662	
119.300	-12.918	
119.400	-6.582	
119.500	-7.379	
119.600	-12.494	
119.700	-9.319	
119.800	-19.750	
119.900	-28.850	
120.000	-15.894	
120.100	-10.173	
120.200	-8.198	
120.300	-12.228	
120.400	-22.759	
120.500	-3.593	
120.600	-22.490	
120.700	-22.328	
120.800	-25.645	
120.900	-14.190	
121.000	-10.413	
121.100	-18.105	
121.200	-7.355	
121.300	-10.479	
121.400	-10.074	
121.500	-5.322	
121.600	0.665	
121.700	-26.933	
121.800	-18.545	
121.900	-14.086	
122.000	-18.318	
122.100	-8.268	
122.200	-6.979	
122.300	-20.022	
122.400	-14.462	
122.500	-17.273	
122.600	-2.874	
122.700	-8.591	
122.800	-15.077	
122.900	-14.340	
123.000	-20.193	
123.100	-13.639	
123.200	-25.372	
123.300	-16.142	
123.400	-17.721	
123.500	-22.996	
123.600	-13.532	
123.700	-7.024	
123.800	-22.598	
123.900	-12.797	
124.000	-27.089	
124.100	-2.984	
124.200	-21.548	
124.300	-20.225	
124.400	-25.210	
124.500	-24.280	
124.600	-16.393	
124.700	-3.021	
124.800	-9.472	
124.900	-11.811	
125.000	-22.927	
125.100	-28.599	
125.200	-11.479	
125.300	-18.618	
125.400	-20.292	
125.500	-16.610	
125.600	-18.280	
125.700	-6.755	
125.800	-14.406	
125.900	-43.684	
126.000	-1.383	
126.100	-21.510	
126.200	-14.666	
126.300	-3.220	
126.400	-32.191	
126.500	-7.688	
126.600	-13.442	
126.700	-19.341	
126.800	-18.662	
126.900	-19.468	
127.000	-10.805	
127.100	-15.372	
127.200	-18.212	
127.300	-7.198	
127.400	-4.668	
127.500	-27.641	
127.600	-1.391	
127.700	-13.094	
127.800	-30.294	
127.900	-24.720	
128.000	-9.039	
128.100	-10.996	
128.200	-21.798	
128.300	-16.471	
128.400	-26.711	
128.500	-36.146	
128.600	-16.844	
128.700	-11.484	
128.800	-12.907	
128.900	-19.986	
129.000	-7.916	
129.100	-18.465	
129.200	-15.174	
129.300	-13.486	
129.400	-15.062	
129.500	-15.205	
129.600	-16.681	
129.700	-11.135	
129.800	-9.111	
129.900	-14.725	
130.000	-9.386	
130.100	0.344	
130.200	-16.715	
130.300	-11.802	
130.400	-5.269	
130.500	-42.084	
130.600	-11.579	
130.700	-22.802	
130.800	-11.678	
130.900	-26.470	
131.000	-5.674	
131.100	-11.227	
131.200	-14.368	
131.300	1.153	
131.400	-25.025	
131.500	-12.901	
131.600	-19.470	
131.700	-26.550	
131.800	-8.328	
131.900	-31.994	
132.000	-7.834	
132.100	-9.356	
132.200	-24.264	
132.300	-19.174	
132.400	-15.022	
132.500	-18.575	
132.600	-18.535	
132.700	-21.244	
132.800	-14.615	
132.900	-31.806	
133.000	-9.535	
133.100	-4.907	
133.200	-12.192	
133.300	-19.898	
133.400	-19.669	
133.500	-36.980	
133.600	-14.778	
133.700	-22.367	
133.800	-19.782	
133.900	-7.895	
134.000	-7.114	
134.100	-17.738	
134.200	-12.955	
134.300	-14.566	
134.400	-21.847	
134.500	-33.025	
134.600	-10.012	
134.700	-16.247	
134.800	-16.084	
134.900	-9.512	
135.000	-18.659	
135.100	-12.808	
135.200	-30.189	
135.300	-19.645	
135.400	-32.020	
135.500	-13.837	
135.600	-13.313	
135.700	-15.875	
135.800	-26.376	
135.900	-19.063	
136.000	-3.306	
136.100	-16.271	
136.200	-15.762	
136.300	-25.242	
136.400	-13.840	
136.500	-32.401	
136.600	-18.606	
136.700	-21.052	
136.800	-4.960	
136.900	-19.869	
137.000	-8.429	
137.100	-28.066	
137.200	-21.285	
137.300	-16.236	
137.400	-18.760	
137.500	-26.942	
137.600	-11.051	
137.700	-16.267	
137.800	-22.898	
137.900	-20.299	
138.000	0.071	
138.100	-19.016	
138.200	-22.195	
138.300	-17.585	
138.400	-14.380	
138.500	-19.200	
138.600	-14.856	
138.700	-13.559	
138.800	-25.748	
138.900	-0.306	
139.000	0.417	
139.100	-15.118	
139.200	-27.155	
139.300	-18.064	
139.400	-21.670	
139.500	-10.002	
139.600	-6.602	
139.700	-21.959	
139.800	-25.141	
139.900	-10.828	
140.000	-22.199	
140.100	-17.320	
140.200	-4.490	
140.300	-12.911	
140.400	-19.997	
140.500	-0.529	
140.600	-15.591	
140.700	-19.566	
140.800	-10.058	
140.900	-0.552	
141.000	-8.086	
141.100	3.662	
141.200	-18.475	
141.300	-11.380	
141.400	-18.220	
141.500	-16.926	
141.600	-23.091	
141.700	-17.184	
141.800	-15.568	
141.900	-28.963	
142.000	-16.720	
142.100	-31.724	
142.200	-13.524	
142.300	-19.243	
142.400	-0.029	
142.500	-18.288	
142.600	-9.041	
142.700	-11.566	
142.800	-20.266	
142.900	-33.065	
143.000	-7.996	
143.100	-10.181	
143.200	-28.233	
143.300	-12.475	
143.400	-16.063	
143.500	-18.788	
143.600	-23.665	
143.700	-8.483	
143.800	-16.479	
143.900	-33.544	
144.000	-5.599	
144.100	-24.727	
144.200	-11.180	
144.300	-18.029	
144.400	-14.764	
144.500	-8.076	
144.600	-16.094	
144.700	-13.364	
144.800	-8.928	
144.900	-25.961	
145.000	-26.086	
145.100	-9.535	
145.200	-5.236	
145.300	-21.626	
145.400	-25.021	
145.500	-4.326	
145.600	-24.517	
145.700	-12.744	
145.800	-24.152	
145.900	-8.457	
146.000	-9.230	
146.100	-19.097	
146.200	-17.660	
146.300	-15.162	
146.400	-15.104	
146.500	-6.963	
146.600	-17.353	
146.700	-9.709	
146.800	-17.424	
146.900	-15.600	
147.000	-11.830	
147.100	-16.774	
147.200	-17.632	
