time /s	I /nA	E /V
0.100	-25.963	0.100
0.200	-21.084	0.100
0.300	-30.127	0.100
0.400	-22.137	0.100
0.500	-32.811	0.100
0.600	-18.363	0.100
0.700	-16.954	0.100
0.800	-22.571	0.100
0.900	-38.485	0.100
1.000	-19.191	0.100
1.100	-19.114	0.100
1.200	-18.662	0.100
1.300	-22.101	0.100
1.400	-31.907	0.100
1.500	-14.548	0.100
1.600	-30.210	0.100
1.700	-17.436	0.100
1.800	-23.776	0.100
1.900	-33.760	0.100
2.000	-11.963	0.100
2.100	-20.152	0.100
2.200	-20.114	0.100
2.300	-26.823	0.100
2.400	-22.964	0.100
2.500	-11.955	0.100
2.600	-17.631	0.100
2.700	-31.459	0.100
2.800	-25.389	0.100
2.900	-23.282	0.100
3.000	-14.460	0.100
3.100	-27.351	0.100
3.200	-31.321	0.100
3.300	-27.794	0.100
3.400	-24.547	0.100
3.500	-18.330	0.100
3.600	-27.578	0.100
3.700	-14.288	0.100
3.800	-26.239	0.100
3.900	-24.782	0.100
4.000	-22.358	0.100
4.100	-23.784	0.100
4.200	-14.329	0.100
4.300	-21.065	0.100
4.400	-15.519	0.100
4.500	-33.301	0.100
4.600	-29.143	0.100
4.700	-26.885	0.100
4.800	-37.233	0.100
4.900	-30.439	0.100
5.000	-25.863	0.100
5.100	-25.641	0.100
5.200	-27.701	0.100
5.300	-20.277	0.100
5.400	-37.270	0.100
5.500	-17.235	0.100
5.600	-18.368	0.100
5.700	-29.351	0.100
5.800	-25.196	0.100
5.900	-28.571	0.100
6.000	-19.005	0.100
6.100	-15.592	0.100
6.200	-26.721	0.100
6.300	-19.446	0.100
6.400	-22.890	0.100
6.500	-33.241	0.100
6.600	-38.655	0.100
6.700	-13.647	0.100
6.800	-10.101	0.100
6.900	-16.518	0.100
7.000	-14.718	0.100
7.100	-35.353	0.100
7.200	-39.895	0.100
7.300	-17.538	0.100
7.400	-30.862	0.100
7.500	-30.940	0.100
7.600	-13.560	0.100
7.700	-31.433	0.100
7.800	-26.528	0.100
7.900	-16.759	0.100
8.000	-14.401	0.100
8.100	-25.492	0.100
8.200	-33.442	0.100
8.300	-16.574	0.100
8.400	-24.872	0.100
8.500	-24.109	0.100
8.600	-24.910	0.100
8.700	-21.626	0.100
8.800	-12.940	0.100
8.900	-13.872	0.100
9.000	-15.422	0.100
9.100	-39.039	0.100
9.200	-34.880	0.100
9.300	-15.817	0.100
9.400	-19.379	0.100
9.500	-20.248	0.100
9.600	-23.903	0.100
9.700	-31.767	0.100
9.800	-20.124	0.100
9.900	-26.687	0.100
10.000	-20.136	0.100
10.100	-33.289	0.100
10.200	-19.497	0.100
10.300	-16.038	0.100
10.400	-12.435	0.100
10.500	-20.965	0.100
10.600	-21.180	0.100
10.700	-22.592	0.100
10.800	-24.321	0.100
10.900	-41.010	0.100
11.000	-14.121	0.100
11.100	-24.414	0.100
11.200	-30.595	0.100
11.300	-0.237	0.100
11.400	-14.353	0.100
11.500	-10.816	0.100
11.600	-25.382	0.100
11.700	-28.512	0.100
11.800	-22.521	0.100
11.900	-37.976	0.100
12.000	-19.361	0.100
12.100	-19.831	0.100
12.200	-22.714	0.100
12.300	-10.330	0.100
12.400	-27.408	0.100
12.500	-29.118	0.100
12.600	-35.288	0.100
12.700	-16.800	0.100
12.800	-29.873	0.100
12.900	-24.278	0.100
13.000	-29.443	0.100
13.100	-17.466	0.100
13.200	-16.202	0.100
13.300	-18.337	0.100
13.400	-32.486	0.100
13.500	-20.621	0.100
13.600	-16.820	0.100
13.700	-12.270	0.100
13.800	-29.572	0.100
13.900	-25.857	0.100
14.000	-20.672	0.100
14.100	-35.210	0.100
14.200	-25.932	0.100
14.300	-20.370	0.100
14.400	-27.617	0.100
14.500	-26.537	0.100
14.600	-26.957	0.100
14.700	-26.593	0.100
14.800	-28.756	0.100
14.900	-20.555	0.100
15.000	-20.328	0.100
15.100	-25.256	0.100
15.200	-25.066	0.100
15.300	-9.092	0.100
15.400	-6.250	0.100
15.500	-25.393	0.100
15.600	-20.951	0.100
15.700	-17.009	0.100
15.800	-10.686	0.100
15.900	-24.346	0.100
16.000	-27.724	0.100
16.100	-23.591	0.100
16.200	-23.564	0.100
16.300	-20.987	0.100
16.400	-27.241	0.100
16.500	-31.347	0.100
16.600	-23.770	0.100
16.700	-18.382	0.100
16.800	-32.418	0.100
16.900	-18.099	0.100
17.000	-20.815	0.100
17.100	-30.835	0.100
17.200	-18.048	0.100
17.300	-16.658	0.100
17.400	-26.020	0.100
17.500	-36.191	0.100
17.600	-30.612	0.100
17.700	-19.681	0.100
17.800	-23.749	0.100
17.900	-32.923	0.100
18.000	-16.194	0.100
18.100	-20.977	0.100
18.200	-21.291	0.100
18.300	-19.452	0.100
18.400	-38.373	0.100
18.500	-36.187	0.100
18.600	-26.858	0.100
18.700	-15.657	0.100
18.800	-13.241	0.100
18.900	-22.533	0.100
19.000	-15.169	0.099
19.100	-16.949	0.100
19.200	-23.782	0.100
19.300	-27.157	0.100
19.400	-21.555	0.100
19.500	-21.296	0.100
19.600	-21.800	0.100
19.700	-30.016	0.100
19.800	-30.080	0.100
19.900	-19.849	0.100
20.000	-20.374	0.100
20.100	-38.657	0.100
20.200	-24.759	0.100
20.300	-24.561	0.100
20.400	-29.685	0.100
20.500	-28.340	0.100
20.600	-34.480	0.100
20.700	-23.644	0.100
20.800	-21.339	0.100
20.900	-14.464	0.100
21.000	-41.473	0.100
21.100	-12.790	0.100
21.200	-15.757	0.100
21.300	-25.242	0.100
21.400	-20.931	0.100
21.500	-24.707	0.100
21.600	-27.326	0.100
21.700	-30.213	0.100
21.800	-26.176	0.100
21.900	-8.274	0.100
22.000	-26.473	0.100
22.100	-3.925	0.100
22.200	-10.250	0.100
22.300	-12.481	0.100
22.400	-32.694	0.100
22.500	-22.658	0.100
22.600	-32.860	0.100
22.700	-18.297	0.100
22.800	-17.862	0.100
22.900	-23.978	0.100
23.000	-13.086	0.100
23.100	-38.215	0.100
23.200	-26.853	0.100
23.300	-14.182	0.100
23.400	-22.893	0.100
23.500	-23.037	0.099
23.600	-32.087	0.100
23.700	-27.149	0.100
23.800	-30.563	0.100
23.900	-12.060	0.100
24.000	-30.062	0.100
24.100	-18.549	0.100
24.200	-17.268	0.100
24.300	-12.257	0.100
24.400	-35.387	0.100
24.500	-18.429	0.100
24.600	-25.513	0.100
24.700	-15.094	0.100
24.800	-10.704	0.100
24.900	-18.082	0.100
25.000	-15.167	0.100
25.100	-15.489	0.100
25.200	-26.333	0.100
25.300	-32.621	0.100
25.400	-8.765	0.100
25.500	-22.628	0.100
25.600	-16.789	0.100
25.700	-29.402	0.100
25.800	-18.907	0.100
25.900	-23.812	0.100
26.000	-27.332	0.100
26.100	-36.322	0.100
26.200	-27.958	0.100
26.300	-21.051	0.100
26.400	-15.580	0.100
26.500	-28.014	0.100
26.600	-22.059	0.100
26.700	-22.105	0.100
26.800	-41.201	0.100
26.900	-27.210	0.100
27.000	-4.817	0.100
27.100	-21.577	0.100
27.200	-21.486	0.100
27.300	-24.141	0.100
27.400	-31.797	0.100
27.500	-20.777	0.100
27.600	-28.362	0.100
27.700	-14.480	0.100
27.800	-16.834	0.100
27.900	-38.096	0.100
28.000	-13.793	0.100
28.100	-25.419	0.100
28.200	-21.781	0.100
28.300	-8.866	0.100
28.400	-23.073	0.100
28.500	-20.914	0.100
28.600	-19.565	0.100
28.700	-37.244	0.100
28.800	-8.873	0.100
28.900	-4.839	0.100
29.000	-14.415	0.100
29.100	-15.623	0.100
29.200	-25.065	0.100
29.300	-21.618	0.100
29.400	-16.749	0.100
29.500	-27.057	0.100
29.600	-19.184	0.100
29.700	-30.533	0.100
29.800	-22.306	0.100
29.900	-27.878	0.100
30.000	-22.946	0.100
30.100	-18.107	0.100
30.200	-13.965	0.100
30.300	-20.157	0.100
30.400	-24.078	0.100
30.500	-13.597	0.100
30.600	-17.256	0.100
30.700	-20.674	0.100
30.800	-7.386	0.100
30.900	0.878	0.100
31.000	-14.095	0.100
31.100	3.504	0.100
31.200	14.090	0.100
31.300	18.180	0.100
31.400	17.528	0.100
31.500	11.009	0.100
31.600	18.053	0.100
31.700	19.420	0.100
31.800	12.964	0.100
31.900	10.650	0.100
32.000	12.236	0.100
32.100	23.847	0.100
32.200	13.806	0.100
32.300	11.881	0.100
32.400	8.207	0.100
32.500	10.293	0.100
32.600	11.071	0.100
32.700	-1.104	0.100
32.800	24.268	0.100
32.900	10.540	0.100
33.000	10.844	0.099
33.100	14.110	0.100
33.200	-0.210	0.100
33.300	8.828	0.100
33.400	12.815	0.100
33.500	9.383	0.100
33.600	8.667	0.100
33.700	-2.202	0.100
33.800	24.619	0.100
33.900	11.815	0.100
34.000	10.320	0.100
34.100	2.692	0.100
34.200	4.891	0.100
34.300	-8.808	0.100
34.400	-1.939	0.100
34.500	19.845	0.100
34.600	10.730	0.100
34.700	9.753	0.100
34.800	10.345	0.100
34.900	3.616	0.100
35.000	-9.087	0.100
35.100	10.757	0.100
35.200	11.820	0.100
35.300	8.133	0.100
35.400	3.695	0.100
35.500	-1.257	0.100
35.600	0.328	0.100
35.700	5.709	0.100
35.800	2.216	0.100
35.900	2.227	0.100
36.000	1.720	0.100
36.100	-1.396	0.100
36.200	2.392	0.100
36.300	8.115	0.100
36.400	7.619	0.100
36.500	-5.154	0.100
36.600	6.997	0.100
36.700	17.475	0.100
36.800	2.571	0.100
36.900	11.655	0.100
37.000	-4.790	0.100
37.100	-2.001	0.100
37.200	0.016	0.100
37.300	1.138	0.100
37.400	1.593	0.100
37.500	7.576	0.100
37.600	16.160	0.100
37.700	-3.537	0.100
37.800	8.871	0.100
37.900	14.211	0.100
38.000	8.177	0.100
38.100	4.311	0.100
38.200	6.235	0.100
38.300	7.858	0.100
38.400	-6.206	0.100
38.500	-0.708	0.100
38.600	2.255	0.100
38.700	-3.431	0.100
38.800	7.518	0.100
38.900	-0.145	0.100
39.000	17.429	0.100
39.100	13.265	0.100
39.200	5.847	0.100
39.300	10.884	0.100
39.400	8.205	0.100
39.500	10.686	0.100
39.600	-5.079	0.100
39.700	-2.496	0.100
39.800	13.202	0.100
39.900	-0.518	0.100
40.000	3.247	0.100
40.100	13.096	0.100
40.200	2.691	0.100
40.300	18.348	0.100
40.400	15.704	0.100
40.500	13.005	0.100
40.600	6.929	0.100
40.700	5.119	0.100
40.800	6.535	0.100
40.900	4.668	0.100
41.000	6.909	0.100
41.100	11.916	0.100
41.200	-11.842	0.100
41.300	-7.085	0.100
41.400	17.805	0.100
41.500	-0.189	0.100
41.600	9.747	0.100
41.700	19.196	0.100
41.800	18.855	0.100
41.900	-2.478	0.100
42.000	21.346	0.100
42.100	14.806	0.100
42.200	-5.748	0.100
42.300	2.418	0.100
42.400	11.692	0.100
42.500	5.964	0.100
42.600	1.530	0.100
42.700	8.293	0.100
42.800	16.188	0.100
42.900	19.743	0.100
43.000	6.844	0.100
43.100	-2.459	0.100
43.200	4.779	0.100
43.300	11.889	0.100
43.400	18.829	0.100
43.500	14.112	0.100
43.600	15.144	0.100
43.700	14.995	0.100
43.800	11.311	0.100
43.900	5.455	0.100
44.000	13.598	0.100
44.100	10.823	0.100
44.200	18.606	0.100
