time /s	I /nA	E /V
0.100	11.107	0.099
0.200	20.669	0.100
0.300	13.299	0.100
0.400	18.996	0.099
0.500	0.750	0.100
0.600	10.057	0.099
0.700	9.464	0.099
0.800	10.802	0.099
0.900	6.474	0.099
1.000	14.369	0.099
1.100	21.859	0.100
1.200	12.164	0.100
1.300	15.550	0.100
1.400	8.110	0.099
1.500	23.901	0.100
1.600	22.610	0.100
1.700	7.463	0.099
1.800	12.591	0.100
1.900	24.898	0.099
2.000	2.813	0.100
2.100	26.116	0.100
2.200	13.659	0.100
2.300	20.312	0.099
2.400	26.108	0.100
2.500	15.725	0.100
2.600	11.553	0.100
2.700	11.073	0.100
2.800	12.269	0.100
2.900	10.405	0.100
3.000	24.960	0.100
3.100	13.324	0.099
3.200	5.459	0.100
3.300	4.769	0.100
3.400	15.907	0.100
3.500	14.029	0.100
3.600	21.952	0.100
3.700	7.663	0.099
3.800	30.602	0.100
3.900	2.910	0.100
4.000	-1.147	0.100
4.100	14.601	0.100
4.200	13.390	0.099
4.300	21.303	0.100
4.400	8.732	0.099
4.500	21.039	0.099
4.600	15.959	0.100
4.700	10.811	0.100
4.800	8.815	0.099
4.900	15.349	0.099
5.000	15.481	0.099
5.100	23.432	0.100
5.200	20.543	0.100
5.300	19.099	0.099
5.400	4.091	0.099
5.500	0.762	0.100
5.600	12.980	0.099
5.700	17.782	0.100
5.800	22.950	0.099
5.900	8.555	0.099
6.000	16.970	0.099
6.100	24.630	0.100
6.200	23.198	0.100
6.300	9.702	0.100
6.400	2.387	0.100
6.500	22.214	0.100
6.600	15.974	0.100
6.700	13.865	0.100
6.800	9.320	0.100
6.900	9.727	0.100
7.000	12.886	0.100
7.100	23.615	0.100
7.200	25.024	0.100
7.300	8.852	0.100
7.400	13.224	0.100
7.500	9.947	0.100
7.600	11.106	0.100
7.700	6.377	0.100
7.800	23.257	0.100
7.900	16.143	0.100
8.000	23.590	0.100
8.100	9.035	0.100
8.200	18.223	0.100
8.300	15.551	0.100
8.400	4.753	0.100
8.500	19.856	0.100
8.600	10.704	0.100
8.700	20.681	0.100
8.800	17.303	0.100
8.900	8.925	0.100
9.000	5.304	0.099
9.100	12.588	0.100
9.200	27.551	0.100
9.300	12.772	0.100
9.400	-3.492	0.099
9.500	14.980	0.100
9.600	17.834	0.100
9.700	14.531	0.100
9.800	16.732	0.100
9.900	23.635	0.100
10.000	9.579	0.100
10.100	21.150	0.100
10.200	7.651	0.100
10.300	2.436	0.100
10.400	19.961	0.100
10.500	16.462	0.100
10.600	19.003	0.100
10.700	4.871	0.100
10.800	9.625	0.100
10.900	16.359	0.100
11.000	0.934	0.099
11.100	18.123	0.100
11.200	10.263	0.099
11.300	3.004	0.100
11.400	12.865	0.100
11.500	18.257	0.100
11.600	28.296	0.100
11.700	8.764	0.100
11.800	13.555	0.100
11.900	13.625	0.100
12.000	17.823	0.100
12.100	13.668	0.100
12.200	7.300	0.100
12.300	14.227	0.100
12.400	3.596	0.100
12.500	22.451	0.100
12.600	12.991	0.099
12.700	18.891	0.100
12.800	2.310	0.100
12.900	3.000	0.099
13.000	12.518	0.099
13.100	7.278	0.099
13.200	15.146	0.100
13.300	11.000	0.100
13.400	11.585	0.100
13.500	11.239	0.099
13.600	29.365	0.099
13.700	5.613	0.100
13.800	17.270	0.100
13.900	6.530	0.100
14.000	15.691	0.100
14.100	19.057	0.099
14.200	18.816	0.099
14.300	12.827	0.100
14.400	11.531	0.100
14.500	6.153	0.100
14.600	3.876	0.099
14.700	11.600	0.100
14.800	17.864	0.100
14.900	13.540	0.099
15.000	17.368	0.100
15.100	17.994	0.100
15.200	6.074	0.099
15.300	10.417	0.100
15.400	18.107	0.099
15.500	15.553	0.100
15.600	22.730	0.099
15.700	13.184	0.099
15.800	12.586	0.100
15.900	5.359	0.100
16.000	10.715	0.099
16.100	20.110	0.099
16.200	15.206	0.099
16.300	13.276	0.100
16.400	6.248	0.099
16.500	10.994	0.100
16.600	14.688	0.100
16.700	19.881	0.100
16.800	16.477	0.100
16.900	12.395	0.099
17.000	15.405	0.100
17.100	-0.701	0.100
17.200	6.332	0.099
17.300	18.844	0.099
17.400	13.248	0.099
17.500	12.029	0.099
17.600	12.973	0.100
17.700	17.001	0.099
17.800	22.978	0.100
17.900	-3.483	0.100
18.000	18.239	0.099
18.100	11.802	0.100
18.200	11.921	0.099
18.300	18.687	0.099
18.400	4.071	0.099
18.500	14.688	0.099
18.600	20.141	0.100
18.700	19.921	0.099
18.800	11.641	0.100
18.900	-3.639	0.100
19.000	14.316	0.099
19.100	7.721	0.099
19.200	14.698	0.099
19.300	21.599	0.100
19.400	22.923	0.100
19.500	15.498	0.100
19.600	16.789	0.100
19.700	11.133	0.100
19.800	4.272	0.100
19.900	16.309	0.100
20.000	13.529	0.100
20.100	-2.928	0.100
20.200	14.404	0.100
20.300	13.715	0.099
20.400	13.308	0.099
20.500	5.547	0.099
20.600	21.633	0.099
20.700	6.097	0.099
20.800	15.654	0.099
20.900	15.567	0.100
21.000	3.990	0.099
21.100	29.865	0.100
21.200	20.063	0.100
21.300	1.155	0.100
