time /s	I /nA	E /V
0.100	8.588	0.099
0.200	5.012	0.099
0.300	-15.432	0.099
0.400	1.824	0.099
0.500	13.776	0.099
0.600	-0.970	0.099
0.700	-6.565	0.099
0.800	-6.434	0.099
0.900	-11.025	0.099
1.000	0.833	0.099
1.100	1.648	0.099
1.200	2.103	0.099
1.300	-1.154	0.099
1.400	-1.057	0.099
1.500	8.703	0.099
1.600	3.249	0.099
1.700	-17.949	0.099
1.800	2.140	0.099
1.900	1.122	0.099
2.000	19.088	0.099
2.100	0.155	0.099
2.200	-16.497	0.099
2.300	-6.026	0.099
2.400	-1.677	0.099
2.500	9.161	0.099
2.600	0.299	0.099
2.700	6.174	0.099
2.800	0.106	0.099
2.900	-5.734	0.099
3.000	-14.741	0.099
3.100	-2.393	0.099
3.200	-15.439	0.099
3.300	9.433	0.099
3.400	-3.729	0.099
3.500	-2.513	0.099
3.600	-3.447	0.099
3.700	3.634	0.099
3.800	-0.661	0.099
3.900	7.376	0.099
4.000	-7.426	0.099
4.100	-3.504	0.099
4.200	7.565	0.099
4.300	11.554	0.099
4.400	-7.132	0.099
4.500	5.451	0.099
4.600	-0.530	0.099
4.700	-7.336	0.099
4.800	-7.186	0.099
4.900	0.913	0.099
5.000	3.536	0.099
5.100	-8.588	0.099
5.200	-2.681	0.099
5.300	2.402	0.099
5.400	5.144	0.099
5.500	1.315	0.099
5.600	-19.502	0.099
5.700	-3.914	0.099
5.800	2.114	0.099
5.900	5.166	0.099
6.000	0.115	0.099
6.100	-13.922	0.099
6.200	-1.388	0.099
6.300	-7.302	0.099
6.400	-1.113	0.099
6.500	-18.712	0.099
6.600	-12.240	0.099
6.700	6.396	0.099
6.800	11.821	0.099
6.900	1.860	0.099
7.000	-3.741	0.099
7.100	-4.423	0.099
7.200	-3.418	0.099
7.300	-25.207	0.099
7.400	9.241	0.099
7.500	0.753	0.099
7.600	-11.885	0.099
7.700	-5.461	0.099
7.800	9.504	0.099
7.900	-1.823	0.099
8.000	6.325	0.099
8.100	7.157	0.099
8.200	5.910	0.099
8.300	0.249	0.099
8.400	-12.548	0.099
8.500	0.698	0.099
8.600	-8.043	0.099
8.700	9.539	0.099
8.800	-10.912	0.099
8.900	4.315	0.099
9.000	14.543	0.099
9.100	3.617	0.099
9.200	6.646	0.099
9.300	-6.341	0.099
9.400	2.160	0.099
9.500	2.745	0.099
9.600	-0.202	0.099
9.700	2.592	0.099
9.800	-7.469	0.099
9.900	-2.375	0.099
10.000	8.057	0.099
10.100	-8.861	0.099
10.200	2.894	0.099
10.300	1.486	0.099
10.400	-4.079	0.099
10.500	-2.028	0.099
10.600	5.001	0.099
10.700	-4.920	0.099
10.800	6.911	0.099
10.900	-2.206	0.099
11.000	-4.616	0.099
11.100	1.374	0.099
11.200	-8.763	0.099
11.300	6.095	0.099
11.400	-6.576	0.099
