time /s	I /nA	E /V
0.100	0.175	0.100
0.200	-7.082	0.100
0.300	-0.398	0.100
0.400	8.038	0.100
0.500	-12.290	0.100
0.600	-3.132	0.100
0.700	-7.751	0.100
0.800	9.407	0.100
0.900	-3.867	0.100
1.000	-16.340	0.100
1.100	8.756	0.100
1.200	-17.295	0.100
1.300	13.322	0.100
1.400	-3.483	0.100
1.500	4.891	0.100
1.600	12.005	0.100
1.700	3.481	0.100
1.800	9.970	0.100
1.900	3.248	0.100
2.000	-4.660	0.100
2.100	9.473	0.100
2.200	4.640	0.100
2.300	5.281	0.100
2.400	-0.021	0.100
2.500	0.945	0.100
2.600	-0.194	0.100
2.700	11.549	0.100
2.800	-0.960	0.100
2.900	6.964	0.100
3.000	4.120	0.100
3.100	-2.726	0.100
3.200	5.904	0.100
3.300	-7.528	0.100
3.400	-10.250	0.100
3.500	-10.745	0.100
3.600	17.611	0.100
3.700	-2.451	0.100
3.800	-0.850	0.100
3.900	13.848	0.100
4.000	-14.075	0.100
4.100	-0.952	0.100
4.200	-7.315	0.100
4.300	-5.802	0.100
4.400	9.358	0.100
4.500	10.028	0.100
4.600	3.947	0.100
4.700	-1.406	0.100
4.800	2.678	0.100
4.900	2.768	0.100
5.000	3.993	0.100
5.100	-5.492	0.100
5.200	-1.176	0.100
5.300	-6.220	0.100
5.400	-3.782	0.100
5.500	3.749	0.100
5.600	-5.825	0.100
5.700	1.828	0.100
5.800	10.500	0.100
5.900	-2.005	0.100
6.000	0.795	0.100
6.100	-0.760	0.100
6.200	-5.320	0.100
6.300	10.076	0.100
6.400	4.758	0.100
6.500	12.101	0.100
6.600	-11.039	0.100
6.700	-2.968	0.100
6.800	-1.291	0.100
6.900	4.966	0.100
7.000	-1.562	0.100
7.100	16.857	0.100
7.200	-2.539	0.100
7.300	5.395	0.100
7.400	-5.955	0.100
7.500	-1.291	0.100
7.600	-8.806	0.100
7.700	11.389	0.100
7.800	14.740	0.100
7.900	15.448	0.100
8.000	-1.972	0.100
8.100	-19.091	0.100
8.200	15.267	0.100
8.300	2.224	0.100
8.400	8.037	0.100
8.500	0.662	0.100
8.600	1.047	0.100
8.700	10.144	0.100
8.800	-21.510	0.100
8.900	-8.923	0.100
9.000	-1.435	0.100
9.100	-2.009	0.100
9.200	11.083	0.100
9.300	10.010	0.100
9.400	-13.077	0.100
9.500	-0.486	0.100
9.600	-1.935	0.100
9.700	-15.515	0.100
9.800	16.339	0.100
9.900	2.874	0.100
10.000	-11.641	0.100
10.100	7.323	0.100
10.200	-5.268	0.100
10.300	-9.520	0.100
10.400	7.485	0.100
10.500	-3.190	0.100
10.600	-4.610	0.100
10.700	-17.020	0.100
10.800	-1.093	0.100
10.900	15.588	0.100
11.000	-9.801	0.100
11.100	2.818	0.100
11.200	-1.980	0.100
11.300	-4.683	0.100
11.400	6.915	0.100
11.500	1.934	0.100
11.600	-11.536	0.100
11.700	-17.631	0.100
11.800	-0.438	0.100
11.900	-1.323	0.100
12.000	4.517	0.100
12.100	3.601	0.100
12.200	6.628	0.100
12.300	-4.598	0.100
12.400	13.490	0.100
12.500	2.782	0.100
12.600	-2.767	0.100
12.700	-8.796	0.099
12.800	-2.857	0.099
12.900	5.396	0.100
13.000	-11.785	0.100
13.100	11.135	0.099
13.200	14.279	0.100
13.300	-20.112	0.099
13.400	3.439	0.099
13.500	6.189	0.100
13.600	-11.014	0.099
13.700	1.235	0.100
13.800	10.077	0.100
13.900	-3.168	0.100
14.000	-11.984	0.099
14.100	13.104	0.099
14.200	-14.221	0.100
14.300	6.916	0.099
14.400	2.799	0.099
14.500	12.722	0.099
14.600	-14.334	0.100
14.700	11.447	0.099
14.800	6.720	0.099
14.900	-3.967	0.099
15.000	1.387	0.100
15.100	1.260	0.099
15.200	4.384	0.099
15.300	-5.727	0.099
15.400	8.183	0.099
15.500	1.156	0.099
15.600	-2.784	0.099
15.700	-1.069	0.099
15.800	-12.812	0.099
15.900	11.164	0.099
16.000	3.949	0.099
16.100	-6.493	0.099
16.200	5.390	0.099
16.300	3.690	0.099
16.400	-9.790	0.099
16.500	8.914	0.099
16.600	-1.003	0.099
16.700	-3.875	0.099
16.800	8.542	0.099
16.900	-10.647	0.099
17.000	-0.341	0.099
17.100	10.433	0.099
17.200	1.071	0.099
17.300	-3.511	0.099
17.400	8.849	0.099
17.500	-15.097	0.099
17.600	-0.062	0.099
17.700	3.766	0.099
17.800	0.444	0.099
17.900	-7.693	0.099
18.000	-0.776	0.099
18.100	-6.245	0.099
18.200	1.826	0.099
18.300	-5.835	0.099
18.400	18.550	0.099
18.500	11.364	0.099
18.600	-14.183	0.099
18.700	0.319	0.099
18.800	-9.927	0.099
18.900	-0.111	0.099
19.000	10.819	0.099
19.100	-13.455	0.099
19.200	7.180	0.099
19.300	6.542	0.099
19.400	-8.786	0.099
19.500	1.090	0.099
19.600	5.301	0.099
19.700	1.165	0.099
19.800	15.783	0.099
19.900	-9.848	0.099
20.000	6.954	0.099
20.100	0.912	0.099
20.200	-7.365	0.099
20.300	-4.723	0.099
20.400	4.275	0.099
20.500	-9.003	0.099
20.600	13.792	0.099
20.700	-11.282	0.099
20.800	7.635	0.099
20.900	10.813	0.099
21.000	-10.860	0.099
21.100	9.610	0.099
21.200	-5.802	0.099
