time /s	I /nA	E /V
0.100	10.674	0.099
0.200	-0.456	0.099
0.300	2.684	0.099
0.400	8.354	0.100
0.500	-16.456	0.099
0.600	-29.644	0.099
0.700	2.194	0.099
0.800	-1.057	0.099
0.900	2.640	0.100
1.000	-16.588	0.100
1.100	4.376	0.100
1.200	-20.516	0.099
1.300	6.966	0.099
1.400	0.561	0.099
1.500	-3.585	0.099
1.600	-14.514	0.099
1.700	11.841	0.100
1.800	7.302	0.099
1.900	2.134	0.100
2.000	-15.315	0.100
2.100	-12.511	0.099
2.200	-7.634	0.100
2.300	-7.455	0.099
2.400	4.624	0.100
2.500	4.560	0.100
2.600	2.209	0.100
2.700	-7.509	0.100
2.800	2.085	0.099
2.900	-2.217	0.099
3.000	-5.526	0.099
3.100	-1.525	0.099
3.200	7.769	0.100
3.300	-11.873	0.100
3.400	-0.941	0.100
3.500	-5.361	0.099
3.600	2.564	0.099
3.700	-0.214	0.100
3.800	-16.410	0.100
3.900	11.971	0.100
4.000	0.609	0.099
4.100	-7.834	0.099
4.200	6.822	0.099
4.300	3.734	0.100
4.400	-15.129	0.099
4.500	-18.337	0.099
4.600	11.246	0.100
4.700	0.978	0.099
4.800	-4.755	0.100
4.900	-5.881	0.099
5.000	-4.612	0.099
5.100	5.024	0.099
5.200	-5.858	0.099
5.300	-2.637	0.099
5.400	4.348	0.100
5.500	4.895	0.099
5.600	-6.776	0.099
5.700	-5.961	0.099
5.800	-1.377	0.099
5.900	0.652	0.099
6.000	-14.049	0.099
6.100	7.861	0.099
6.200	2.705	0.100
6.300	3.544	0.099
6.400	-9.999	0.099
6.500	3.529	0.099
6.600	0.080	0.099
6.700	-5.260	0.099
6.800	6.922	0.099
6.900	5.410	0.099
7.000	-9.140	0.099
7.100	-20.587	0.099
7.200	-12.419	0.099
7.300	11.262	0.099
7.400	4.616	0.099
7.500	7.821	0.099
7.600	-8.955	0.099
7.700	-1.395	0.099
7.800	-0.002	0.099
7.900	-2.070	0.099
8.000	-1.810	0.099
8.100	-23.866	0.099
8.200	-11.941	0.099
8.300	7.171	0.099
8.400	-11.316	0.099
8.500	8.445	0.099
8.600	10.890	0.099
8.700	-3.033	0.099
8.800	3.657	0.099
8.900	-1.232	0.099
9.000	1.987	0.099
9.100	-3.664	0.100
9.200	4.629	0.100
9.300	-12.866	0.100
9.400	3.445	0.099
9.500	7.679	0.099
9.600	5.995	0.099
9.700	-2.543	0.100
9.800	-4.511	0.099
9.900	-14.448	0.099
10.000	9.154	0.099
10.100	-6.239	0.099
10.200	1.925	0.100
10.300	-7.006	0.099
10.400	-7.780	0.099
10.500	-6.402	0.099
10.600	-6.568	0.100
10.700	7.634	0.100
10.800	-8.024	0.100
10.900	-9.722	0.100
11.000	0.181	0.100
11.100	7.211	0.099
11.200	-1.185	0.099
11.300	7.404	0.100
11.400	0.307	0.100
11.500	7.045	0.099
11.600	-12.007	0.099
11.700	-12.938	0.099
11.800	4.433	0.099
11.900	-10.058	0.099
12.000	-1.901	0.099
12.100	-0.773	0.100
12.200	1.985	0.099
12.300	-6.041	0.100
12.400	-8.811	0.100
12.500	-6.955	0.099
12.600	-3.242	0.099
12.700	3.815	0.099
