time /s	I /nA	E /V
0.100	-7.195	0.100
0.200	5.554	0.100
0.300	-6.137	0.100
0.400	-5.883	0.100
0.500	10.861	0.100
0.600	-12.664	0.100
0.700	1.542	0.100
0.800	3.876	0.100
0.900	-6.066	0.100
1.000	-13.908	0.100
1.100	-8.749	0.100
1.200	6.323	0.100
1.300	-5.611	0.100
1.400	-2.264	0.100
1.500	-5.192	0.100
1.600	8.054	0.100
1.700	-8.723	0.100
1.800	2.935	0.100
1.900	2.100	0.100
2.000	1.111	0.100
2.100	-6.616	0.100
2.200	0.043	0.100
2.300	-3.074	0.100
2.400	-7.836	0.100
2.500	-19.211	0.100
2.600	-8.587	0.100
2.700	8.337	0.100
2.800	7.637	0.100
2.900	-1.246	0.100
3.000	-4.964	0.100
3.100	-9.175	0.100
3.200	9.999	0.100
3.300	-14.592	0.100
3.400	4.972	0.100
3.500	-0.300	0.100
3.600	-14.610	0.100
3.700	3.071	0.100
3.800	-6.644	0.100
3.900	0.185	0.100
4.000	-8.661	0.100
4.100	0.062	0.100
4.200	1.593	0.100
4.300	-1.754	0.100
4.400	-5.443	0.100
4.500	-1.424	0.100
4.600	-7.811	0.100
4.700	-3.614	0.100
4.800	-1.817	0.100
4.900	-2.135	0.100
5.000	-12.946	0.100
5.100	-0.441	0.100
5.200	-4.712	0.100
5.300	4.502	0.100
5.400	-8.880	0.100
5.500	-11.351	0.100
5.600	6.401	0.100
5.700	-10.852	0.100
5.800	-7.553	0.100
5.900	-3.536	0.100
6.000	-6.366	0.100
6.100	2.828	0.100
6.200	-4.500	0.100
6.300	1.508	0.100
6.400	1.640	0.100
6.500	-5.077	0.100
6.600	-8.035	0.100
6.700	8.077	0.100
6.800	-6.645	0.100
6.900	5.311	0.100
7.000	-15.100	0.100
7.100	-5.400	0.099
7.200	8.814	0.100
7.300	-4.022	0.099
7.400	-3.232	0.099
7.500	-2.541	0.099
7.600	-0.984	0.099
7.700	3.818	0.099
7.800	1.191	0.100
7.900	-3.851	0.100
8.000	-14.993	0.100
8.100	-8.087	0.099
8.200	-2.818	0.099
8.300	-4.081	0.099
8.400	-4.791	0.099
8.500	7.941	0.099
8.600	12.018	0.099
8.700	-15.424	0.099
8.800	-8.622	0.099
8.900	-8.532	0.100
9.000	8.012	0.099
9.100	-1.680	0.100
9.200	-18.996	0.099
9.300	-1.018	0.099
9.400	10.168	0.100
9.500	-2.857	0.099
9.600	3.392	0.099
9.700	3.819	0.099
9.800	0.627	0.099
9.900	-12.069	0.099
10.000	-10.589	0.099
10.100	-15.928	0.099
10.200	12.637	0.099
10.300	-0.869	0.099
10.400	-4.204	0.099
10.500	12.509	0.099
10.600	4.329	0.099
10.700	-16.790	0.099
10.800	1.328	0.099
10.900	-13.344	0.099
11.000	-4.335	0.099
11.100	7.926	0.100
11.200	-1.700	0.099
11.300	-5.722	0.099
11.400	-8.551	0.099
11.500	6.137	0.099
11.600	10.209	0.099
11.700	-1.432	0.099
11.800	5.150	0.099
11.900	-11.660	0.100
12.000	0.597	0.099
12.100	-16.058	0.099
12.200	-7.408	0.099
12.300	0.283	0.099
12.400	-13.459	0.099
12.500	10.097	0.100
12.600	1.017	0.100
12.700	3.854	0.099
12.800	8.533	0.100
12.900	-9.799	0.099
13.000	-6.580	0.100
13.100	2.043	0.099
13.200	-13.797	0.100
13.300	-17.143	0.099
13.400	2.655	0.099
13.500	-7.592	0.099
13.600	17.205	0.099
13.700	-17.878	0.099
13.800	-4.621	0.100
13.900	7.176	0.100
14.000	-11.750	0.100
14.100	-6.906	0.100
14.200	14.974	0.099
14.300	-7.254	0.100
14.400	-8.393	0.099
14.500	-10.576	0.099
14.600	-1.675	0.099
14.700	-13.940	0.099
14.800	-0.435	0.100
14.900	-2.970	0.099
15.000	14.217	0.099
15.100	-9.339	0.099
15.200	-1.922	0.099
15.300	-2.238	0.100
15.400	-10.391	0.099
15.500	-7.279	0.099
15.600	-1.591	0.099
15.700	1.098	0.100
15.800	2.684	0.099
15.900	5.614	0.099
16.000	-2.791	0.100
16.100	-10.638	0.099
16.200	6.786	0.100
16.300	0.476	0.099
16.400	-1.916	0.100
16.500	-8.196	0.099
16.600	3.678	0.099
16.700	1.366	0.100
16.800	-10.925	0.099
16.900	-5.075	0.100
17.000	-19.925	0.099
17.100	8.477	0.099
17.200	9.764	0.099
17.300	2.487	0.099
17.400	5.272	0.099
17.500	1.242	0.099
17.600	-12.841	0.099
17.700	6.569	0.099
17.800	-9.613	0.099
17.900	8.456	0.100
18.000	-13.326	0.100
18.100	6.857	0.100
18.200	-12.642	0.099
18.300	4.404	0.100
18.400	-16.255	0.099
18.500	5.730	0.100
18.600	-10.731	0.100
18.700	-23.208	0.099
18.800	3.143	0.099
18.900	4.014	0.099
19.000	-13.321	0.099
19.100	5.607	0.099
19.200	-4.820	0.099
19.300	-2.076	0.099
19.400	4.149	0.099
19.500	-0.848	0.100
19.600	-0.433	0.099
19.700	-3.804	0.099
19.800	-17.645	0.099
19.900	3.663	0.099
20.000	-8.583	0.100
20.100	6.595	0.100
20.200	-16.706	0.099
20.300	6.397	0.099
20.400	5.307	0.100
20.500	-1.864	0.099
20.600	-2.519	0.099
20.700	3.924	0.100
20.800	5.768	0.100
20.900	-4.769	0.099
21.000	-9.165	0.099
21.100	-1.260	0.100
21.200	-2.122	0.100
21.300	7.555	0.100
21.400	1.681	0.099
21.500	-0.581	0.100
21.600	-1.492	0.099
21.700	-2.749	0.100
21.800	-11.583	0.099
21.900	2.515	0.099
22.000	-10.257	0.100
22.100	-0.099	0.099
22.200	1.107	0.099
22.300	-7.166	0.099
22.400	-2.560	0.099
22.500	-3.596	0.099
22.600	5.386	0.099
22.700	9.381	0.099
22.800	2.734	0.099
22.900	0.523	0.099
23.000	-8.927	0.100
23.100	-7.281	0.100
23.200	4.850	0.099
23.300	-2.025	0.099
23.400	3.415	0.100
23.500	-1.606	0.099
23.600	-4.247	0.099
23.700	-9.237	0.100
23.800	-6.962	0.099
23.900	3.213	0.099
24.000	5.398	0.100
24.100	-0.827	0.100
24.200	-1.962	0.100
24.300	0.714	0.099
24.400	-1.963	0.100
24.500	0.741	0.100
24.600	4.469	0.100
24.700	-1.632	0.099
24.800	-2.660	0.100
24.900	8.447	0.100
25.000	-8.042	0.100
25.100	-6.154	0.100
25.200	-3.348	0.099
25.300	-4.496	0.099
25.400	10.128	0.099
25.500	-9.420	0.100
25.600	-13.616	0.100
25.700	-22.453	0.099
25.800	-0.654	0.100
25.900	5.795	0.100
26.000	1.735	0.099
26.100	-8.238	0.100
26.200	4.137	0.100
26.300	0.264	0.099
26.400	-9.647	0.100
26.500	-1.246	0.099
26.600	-3.559	0.099
26.700	-2.033	0.100
26.800	0.777	0.100
26.900	-2.014	0.099
27.000	0.269	0.100
27.100	-6.745	0.100
27.200	-6.674	0.099
