time /s	I /nA	E /V
0.100	-47.723	0.100
0.200	-52.068	0.100
0.300	-35.548	0.100
0.400	-45.235	0.100
0.500	-53.149	0.100
0.600	-55.960	0.100
0.700	-51.857	0.100
0.800	-39.034	0.100
0.900	-42.138	0.100
1.000	-44.956	0.100
1.100	-42.192	0.100
1.200	-45.464	0.100
1.300	-44.681	0.100
1.400	-44.150	0.100
1.500	-48.091	0.100
1.600	-40.558	0.100
1.700	-42.931	0.100
1.800	-50.398	0.100
1.900	-42.376	0.100
2.000	-47.294	0.100
2.100	-48.572	0.100
2.200	-45.766	0.100
2.300	-45.191	0.100
2.400	-49.429	0.100
2.500	-38.031	0.100
2.600	-35.551	0.100
2.700	-51.846	0.100
2.800	-48.887	0.100
2.900	-45.582	0.100
3.000	-45.439	0.100
3.100	-32.622	0.100
3.200	-40.421	0.100
3.300	-46.154	0.100
3.400	-48.071	0.100
3.500	-50.831	0.100
3.600	-41.442	0.100
3.700	-34.006	0.100
3.800	-42.387	0.100
3.900	-45.889	0.100
4.000	-57.201	0.100
4.100	-39.970	0.100
4.200	-42.753	0.100
4.300	-45.299	0.100
4.400	-38.020	0.100
4.500	-33.483	0.100
4.600	-43.086	0.100
4.700	-46.490	0.100
4.800	-43.713	0.100
4.900	-35.495	0.100
5.000	-43.543	0.100
5.100	-39.741	0.100
5.200	-42.841	0.100
5.300	-48.777	0.100
5.400	-49.557	0.100
5.500	-50.728	0.100
5.600	-38.201	0.100
5.700	-31.590	0.100
5.800	-33.471	0.100
5.900	-39.941	0.100
6.000	-40.634	0.100
6.100	-41.771	0.100
6.200	-40.940	0.100
6.300	-50.039	0.100
6.400	-47.502	0.100
6.500	-38.120	0.100
6.600	-43.594	0.100
6.700	-46.886	0.100
6.800	-41.751	0.100
6.900	-40.245	0.100
7.000	-34.212	0.100
7.100	-34.657	0.100
7.200	-39.937	0.100
7.300	-42.310	0.100
7.400	-41.052	0.100
7.500	-47.810	0.100
7.600	-44.448	0.100
7.700	-44.144	0.100
7.800	-38.647	0.100
7.900	-36.168	0.100
8.000	-37.222	0.100
8.100	-42.489	0.100
8.200	-47.467	0.100
8.300	-40.236	0.100
8.400	-39.487	0.100
8.500	-35.957	0.100
8.600	-43.557	0.100
8.700	-44.132	0.100
8.800	-25.248	0.100
8.900	-29.839	0.100
9.000	-32.162	0.100
9.100	-37.550	0.100
9.200	-44.630	0.100
9.300	-47.346	0.100
9.400	-40.916	0.100
9.500	-45.411	0.100
9.600	-45.810	0.100
9.700	-39.879	0.100
9.800	-38.594	0.100
9.900	-47.515	0.100
10.000	-48.406	0.100
10.100	-33.022	0.100
10.200	-30.847	0.100
10.300	-46.537	0.100
10.400	-41.982	0.100
10.500	-40.428	0.100
10.600	-33.271	0.100
10.700	-43.291	0.100
10.800	-34.347	0.100
10.900	-38.276	0.100
11.000	-35.876	0.100
11.100	-37.588	0.100
11.200	-40.122	0.100
11.300	-38.744	0.100
11.400	-45.204	0.100
11.500	-39.412	0.100
11.600	-40.463	0.100
11.700	-48.114	0.100
11.800	-40.113	0.100
11.900	-39.137	0.100
12.000	-46.871	0.100
12.100	-37.732	0.100
12.200	-37.728	0.100
12.300	-34.734	0.100
12.400	-32.621	0.100
12.500	-43.999	0.100
12.600	-39.089	0.100
12.700	-38.644	0.100
12.800	-37.525	0.100
12.900	-38.541	0.100
13.000	-36.167	0.100
13.100	-41.755	0.100
13.200	-37.573	0.100
13.300	-38.400	0.100
13.400	-32.056	0.100
13.500	-40.174	0.100
13.600	-35.512	0.100
13.700	-35.488	0.100
13.800	-39.887	0.100
13.900	-36.646	0.100
14.000	-51.371	0.100
14.100	-42.943	0.100
14.200	-35.195	0.100
14.300	-35.711	0.100
14.400	-34.984	0.100
14.500	-47.069	0.100
14.600	-37.319	0.100
14.700	-47.144	0.100
14.800	-36.357	0.100
14.900	-37.519	0.100
15.000	-30.399	0.100
15.100	-42.625	0.100
15.200	-35.501	0.100
15.300	-33.771	0.100
15.400	-34.119	0.100
15.500	-36.831	0.100
15.600	-30.559	0.100
15.700	-34.214	0.100
15.800	-41.116	0.100
15.900	-35.324	0.100
16.000	-39.772	0.100
16.100	-40.979	0.100
16.200	-33.163	0.100
16.300	-24.787	0.100
16.400	-43.620	0.100
16.500	-45.110	0.100
16.600	-45.075	0.100
16.700	-41.634	0.100
16.800	-34.037	0.100
16.900	-44.531	0.100
17.000	-36.593	0.100
17.100	-41.450	0.100
17.200	-31.597	0.100
17.300	-26.316	0.100
17.400	-46.075	0.100
17.500	-42.196	0.100
17.600	-35.105	0.100
17.700	-35.110	0.100
17.800	-38.944	0.100
17.900	-36.793	0.100
18.000	-36.913	0.100
18.100	-35.603	0.100
18.200	-27.645	0.100
18.300	-32.883	0.100
18.400	-35.465	0.100
18.500	-36.080	0.100
18.600	-46.129	0.100
18.700	-37.929	0.100
18.800	-40.210	0.100
18.900	-27.944	0.100
19.000	-32.533	0.100
19.100	-21.807	0.100
19.200	-34.676	0.100
19.300	-38.088	0.100
19.400	-38.400	0.100
19.500	-33.171	0.100
19.600	-34.355	0.100
19.700	-33.607	0.100
19.800	-36.621	0.100
19.900	-49.606	0.100
20.000	-37.152	0.100
20.100	-31.545	0.100
20.200	-28.588	0.100
20.300	-39.040	0.100
20.400	-35.279	0.100
20.500	-30.087	0.100
20.600	-31.822	0.100
20.700	-38.808	0.100
20.800	-40.005	0.100
20.900	-32.657	0.100
21.000	-39.894	0.100
21.100	-37.164	0.100
21.200	-41.632	0.100
21.300	-34.758	0.100
21.400	-45.310	0.100
21.500	-24.967	0.100
21.600	-35.364	0.100
21.700	-34.844	0.100
21.800	-42.678	0.100
21.900	-33.703	0.100
22.000	-44.055	0.100
22.100	-23.754	0.100
22.200	-32.477	0.100
22.300	-37.115	0.100
22.400	-34.479	0.100
22.500	-33.549	0.100
22.600	-30.828	0.100
22.700	-30.757	0.100
22.800	-36.782	0.100
22.900	-36.505	0.100
23.000	-41.644	0.100
23.100	-30.910	0.100
23.200	-33.516	0.100
23.300	-29.265	0.100
23.400	-27.879	0.100
23.500	-33.057	0.100
23.600	-38.250	0.100
23.700	-24.570	0.100
23.800	-35.104	0.100
23.900	-30.525	0.100
24.000	-22.569	0.100
24.100	-35.368	0.100
24.200	-34.212	0.100
24.300	-31.660	0.100
24.400	-36.924	0.100
24.500	-38.743	0.100
24.600	-36.569	0.100
24.700	-33.172	0.100
24.800	-34.214	0.100
24.900	-28.531	0.100
25.000	-37.964	0.100
25.100	-37.310	0.100
25.200	-32.119	0.100
25.300	-28.809	0.100
25.400	-33.891	0.100
25.500	-35.383	0.100
25.600	-35.873	0.100
25.700	-30.160	0.100
25.800	-33.586	0.100
25.900	-25.254	0.100
26.000	-30.381	0.100
26.100	-31.143	0.100
26.200	-39.580	0.100
26.300	-29.286	0.100
26.400	-28.066	0.100
26.500	-32.878	0.100
26.600	-38.769	0.100
26.700	-35.166	0.100
26.800	-32.549	0.100
26.900	-28.314	0.100
27.000	-39.172	0.100
27.100	-40.371	0.100
27.200	-31.976	0.100
27.300	-31.373	0.100
27.400	-28.213	0.100
27.500	-34.526	0.100
27.600	-35.231	0.100
27.700	-39.505	0.100
27.800	-29.793	0.100
27.900	-28.648	0.100
28.000	-39.384	0.100
28.100	-43.395	0.100
28.200	-27.956	0.100
28.300	-26.765	0.100
28.400	-33.317	0.100
28.500	-46.317	0.100
28.600	-33.714	0.100
28.700	-27.955	0.100
28.800	-23.624	0.100
28.900	-37.683	0.100
29.000	-34.117	0.100
29.100	-42.232	0.100
29.200	-38.769	0.100
29.300	-25.668	0.100
29.400	-22.973	0.100
29.500	-26.321	0.100
29.600	-32.841	0.100
29.700	-26.049	0.100
29.800	-47.780	0.100
29.900	-31.005	0.100
30.000	-45.052	0.100
30.100	-37.509	0.100
30.200	-31.565	0.100
30.300	-23.247	0.100
30.400	-26.937	0.100
30.500	-45.612	0.100
30.600	-35.031	0.100
30.700	-23.333	0.100
30.800	-30.329	0.100
30.900	-23.787	0.100
31.000	-42.728	0.100
31.100	-38.449	0.100
31.200	-30.448	0.100
31.300	-38.249	0.100
31.400	-39.334	0.100
31.500	-20.218	0.100
31.600	-37.138	0.100
31.700	-25.272	0.100
31.800	-23.745	0.100
31.900	-35.410	0.100
32.000	-33.623	0.100
32.100	-30.628	0.100
32.200	-26.658	0.100
32.300	-29.159	0.100
32.400	-39.451	0.100
32.500	-30.503	0.100
32.600	-29.114	0.100
32.700	-36.064	0.100
32.800	-26.399	0.100
32.900	-31.834	0.100
33.000	-25.893	0.100
33.100	-37.499	0.100
33.200	-21.380	0.100
33.300	-33.059	0.100
33.400	-24.510	0.100
33.500	-28.499	0.100
33.600	-26.714	0.100
33.700	-36.349	0.100
33.800	-26.234	0.100
33.900	-27.544	0.100
34.000	-27.338	0.100
34.100	-30.365	0.100
34.200	-18.869	0.100
34.300	-35.882	0.100
34.400	-41.793	0.100
34.500	-23.366	0.100
34.600	-17.844	0.100
34.700	-31.314	0.100
34.800	-39.214	0.100
34.900	-24.827	0.100
35.000	-25.128	0.100
35.100	-34.919	0.100
35.200	-28.065	0.100
35.300	-15.184	0.100
35.400	-30.425	0.100
35.500	-29.079	0.100
35.600	-31.307	0.100
35.700	-32.582	0.100
35.800	-37.539	0.100
35.900	-15.857	0.100
36.000	-23.797	0.100
36.100	-33.554	0.100
36.200	-31.097	0.100
36.300	-29.068	0.100
36.400	-18.567	0.100
36.500	-35.612	0.100
36.600	-24.625	0.100
36.700	-21.681	0.100
36.800	-28.140	0.100
36.900	-38.742	0.100
37.000	-26.558	0.100
37.100	-27.543	0.100
37.200	-17.838	0.100
37.300	-20.315	0.100
37.400	-16.798	0.100
37.500	-33.179	0.100
37.600	-28.204	0.100
37.700	-23.453	0.100
37.800	-21.115	0.100
37.900	-23.396	0.100
38.000	-21.808	0.100
38.100	-28.428	0.100
38.200	-41.304	0.100
38.300	-33.986	0.100
38.400	-16.999	0.100
38.500	-29.261	0.100
38.600	-19.215	0.100
38.700	-30.118	0.100
38.800	-33.511	0.100
38.900	-28.240	0.100
