time /s	I /nA	E /V
0.100	10.402	0.101
0.200	0.814	0.101
0.300	11.404	0.101
0.400	13.008	0.101
0.500	6.181	0.101
0.600	4.622	0.101
0.700	8.793	0.101
0.800	9.298	0.101
0.900	0.502	0.101
1.000	1.999	0.101
1.100	9.566	0.101
1.200	6.806	0.101
1.300	3.434	0.101
1.400	14.028	0.101
1.500	9.264	0.101
1.600	7.280	0.101
1.700	7.706	0.101
1.800	7.689	0.101
1.900	-7.553	0.101
2.000	6.432	0.101
2.100	6.340	0.101
2.200	16.511	0.101
2.300	12.494	0.101
2.400	2.984	0.101
2.500	9.177	0.101
2.600	12.112	0.101
2.700	6.208	0.101
2.800	12.644	0.101
2.900	2.893	0.101
3.000	4.017	0.101
3.100	6.589	0.101
3.200	14.039	0.101
3.300	11.011	0.101
3.400	9.027	0.101
3.500	11.977	0.101
3.600	5.345	0.101
3.700	4.421	0.101
3.800	7.353	0.101
3.900	16.826	0.101
4.000	-2.377	0.101
4.100	9.948	0.101
4.200	9.049	0.101
4.300	15.245	0.101
4.400	8.301	0.101
4.500	12.229	0.101
4.600	7.863	0.101
4.700	13.357	0.101
4.800	5.479	0.101
4.900	11.593	0.101
5.000	4.533	0.101
5.100	13.288	0.101
5.200	10.475	0.101
5.300	13.826	0.101
5.400	3.154	0.101
5.500	17.316	0.101
5.600	0.823	0.101
5.700	11.593	0.101
5.800	1.624	0.101
5.900	-2.132	0.101
6.000	14.871	0.101
6.100	0.768	0.101
6.200	12.821	0.101
6.300	10.202	0.101
6.400	15.075	0.101
6.500	2.944	0.101
6.600	-0.571	0.101
6.700	3.274	0.101
6.800	2.122	0.101
6.900	10.093	0.101
7.000	8.678	0.101
7.100	3.576	0.101
7.200	4.731	0.101
7.300	1.026	0.101
7.400	16.612	0.101
7.500	8.747	0.101
7.600	11.136	0.101
7.700	7.065	0.101
7.800	9.040	0.101
7.900	5.470	0.101
8.000	6.325	0.101
8.100	5.492	0.101
8.200	11.975	0.101
8.300	5.330	0.101
8.400	8.805	0.101
8.500	9.368	0.101
8.600	11.596	0.101
8.700	8.864	0.101
8.800	16.602	0.101
8.900	13.793	0.101
9.000	6.543	0.101
9.100	3.361	0.101
9.200	8.318	0.101
9.300	5.961	0.101
9.400	9.803	0.101
9.500	8.368	0.101
9.600	12.914	0.101
9.700	7.343	0.101
9.800	7.830	0.101
9.900	2.674	0.101
10.000	4.058	0.101
10.100	14.049	0.101
10.200	8.869	0.101
10.300	0.266	0.101
10.400	1.112	0.101
10.500	7.772	0.101
10.600	11.358	0.101
10.700	7.123	0.101
10.800	8.099	0.101
10.900	8.204	0.101
11.000	9.317	0.101
11.100	5.092	0.101
11.200	9.666	0.101
11.300	8.463	0.101
11.400	0.360	0.101
11.500	10.099	0.101
11.600	19.764	0.101
11.700	2.290	0.101
11.800	5.907	0.101
11.900	24.477	0.101
12.000	2.634	0.101
12.100	12.519	0.101
12.200	10.171	0.101
12.300	-0.815	0.101
12.400	14.239	0.101
12.500	5.127	0.101
12.600	5.268	0.101
12.700	14.736	0.101
12.800	1.527	0.101
12.900	12.585	0.101
13.000	12.081	0.101
13.100	8.905	0.101
13.200	7.675	0.101
13.300	10.123	0.101
13.400	8.836	0.101
13.500	7.917	0.101
13.600	5.936	0.101
13.700	2.218	0.101
13.800	-4.032	0.101
13.900	14.890	0.101
14.000	1.269	0.101
14.100	5.091	0.101
14.200	4.343	0.101
14.300	3.791	0.101
14.400	8.471	0.101
14.500	10.950	0.101
14.600	7.726	0.101
14.700	6.910	0.101
14.800	14.525	0.101
14.900	14.083	0.101
15.000	1.876	0.101
15.100	13.794	0.101
15.200	7.866	0.101
15.300	6.295	0.101
15.400	9.461	0.101
15.500	12.944	0.101
15.600	12.459	0.101
15.700	8.873	0.101
15.800	3.062	0.101
15.900	10.717	0.101
16.000	13.003	0.101
16.100	14.955	0.101
16.200	13.970	0.101
16.300	1.049	0.101
16.400	9.680	0.101
16.500	9.132	0.101
16.600	6.241	0.101
16.700	3.224	0.101
16.800	10.017	0.101
16.900	6.737	0.101
17.000	11.555	0.101
17.100	3.792	0.101
17.200	3.080	0.101
17.300	13.093	0.101
17.400	19.800	0.101
17.500	11.072	0.101
17.600	6.709	0.101
17.700	4.240	0.101
17.800	4.241	0.101
17.900	10.960	0.101
18.000	16.060	0.101
18.100	14.221	0.101
18.200	12.232	0.101
18.300	9.951	0.101
18.400	14.251	0.101
18.500	11.033	0.101
18.600	0.930	0.101
18.700	11.744	0.101
18.800	6.027	0.101
18.900	15.938	0.101
19.000	11.324	0.101
19.100	6.889	0.101
19.200	-0.176	0.101
19.300	6.237	0.101
19.400	6.164	0.101
19.500	7.773	0.101
19.600	8.831	0.101
19.700	9.694	0.101
19.800	11.380	0.101
19.900	10.724	0.101
20.000	1.995	0.101
20.100	-1.767	0.101
20.200	6.496	0.101
20.300	12.969	0.101
20.400	8.574	0.101
20.500	14.214	0.101
20.600	12.237	0.101
20.700	11.288	0.101
20.800	-1.028	0.101
20.900	9.078	0.101
21.000	10.894	0.101
21.100	5.881	0.101
21.200	4.240	0.101
21.300	1.410	0.101
21.400	4.463	0.101
21.500	7.552	0.101
21.600	11.902	0.101
21.700	9.405	0.101
21.800	8.594	0.101
21.900	11.798	0.101
22.000	12.724	0.101
22.100	5.539	0.101
22.200	8.314	0.101
22.300	13.767	0.101
22.400	4.041	0.101
22.500	13.233	0.101
22.600	10.044	0.101
22.700	10.309	0.101
22.800	4.433	0.101
22.900	15.166	0.101
23.000	13.006	0.101
23.100	12.892	0.101
23.200	12.682	0.101
23.300	15.496	0.101
23.400	5.153	0.101
23.500	13.743	0.101
23.600	25.047	0.101
23.700	1.213	0.101
23.800	-4.077	0.101
23.900	7.557	0.101
24.000	7.090	0.101
24.100	11.500	0.101
