time /s	I /nA	E /V
0.100	-30.780	0.100
0.200	-20.428	0.100
0.300	-30.820	0.100
0.400	-26.312	0.100
0.500	-36.020	0.100
0.600	-38.888	0.100
0.700	-39.394	0.100
0.800	-24.462	0.100
0.900	-19.755	0.100
1.000	-28.613	0.100
1.100	-33.174	0.100
1.200	-30.744	0.100
1.300	-34.999	0.100
1.400	-36.941	0.100
1.500	-31.652	0.100
1.600	-29.916	0.100
1.700	-37.714	0.100
1.800	-31.589	0.100
1.900	-29.664	0.100
2.000	-28.970	0.100
2.100	-38.776	0.100
2.200	-32.792	0.100
2.300	-32.135	0.100
2.400	-40.769	0.100
2.500	-31.586	0.100
2.600	-28.792	0.100
2.700	-24.601	0.100
2.800	-38.684	0.100
2.900	-28.342	0.100
3.000	-26.418	0.100
3.100	-29.113	0.100
3.200	-28.355	0.100
3.300	-35.239	0.100
3.400	-31.952	0.100
3.500	-22.464	0.100
3.600	-35.580	0.100
3.700	-30.938	0.100
3.800	-35.481	0.100
3.900	-35.191	0.100
4.000	-25.758	0.100
4.100	-18.612	0.100
4.200	-35.544	0.100
4.300	-21.709	0.100
4.400	-35.380	0.100
4.500	-32.405	0.100
4.600	-36.025	0.100
4.700	-43.977	0.100
4.800	-39.931	0.100
4.900	-28.261	0.100
5.000	-23.738	0.100
5.100	-31.414	0.100
5.200	-36.266	0.100
5.300	-30.198	0.100
5.400	-31.624	0.100
5.500	-26.576	0.100
5.600	-37.425	0.100
5.700	-37.941	0.100
5.800	-30.627	0.100
5.900	-34.278	0.100
6.000	-23.769	0.100
6.100	-27.972	0.100
6.200	-31.265	0.100
6.300	-27.718	0.100
6.400	-35.632	0.100
6.500	-35.793	0.100
6.600	-38.785	0.100
6.700	-29.789	0.100
6.800	-22.921	0.100
6.900	-21.010	0.100
7.000	-29.579	0.100
7.100	-26.954	0.100
7.200	-26.869	0.100
7.300	-34.769	0.100
7.400	-23.823	0.100
7.500	-33.014	0.100
7.600	-34.390	0.100
7.700	-25.881	0.100
7.800	-35.663	0.100
7.900	-29.759	0.100
8.000	-31.886	0.100
8.100	-33.274	0.100
8.200	-31.813	0.100
8.300	-32.944	0.100
8.400	-28.318	0.100
8.500	-33.501	0.100
8.600	-34.597	0.100
8.700	-31.073	0.100
8.800	-33.442	0.100
8.900	-28.226	0.100
9.000	-26.366	0.100
9.100	-30.712	0.100
9.200	-32.451	0.100
9.300	-34.521	0.100
9.400	-26.595	0.100
9.500	-29.109	0.100
9.600	-36.019	0.100
9.700	-29.981	0.100
9.800	-41.465	0.100
9.900	-27.471	0.100
10.000	-19.978	0.100
10.100	-32.634	0.100
10.200	-31.441	0.100
10.300	-39.091	0.100
10.400	-34.158	0.100
10.500	-24.803	0.100
10.600	-28.064	0.100
10.700	-26.000	0.100
10.800	-26.350	0.100
10.900	-31.715	0.100
11.000	-33.564	0.100
11.100	-24.421	0.100
11.200	-22.461	0.100
11.300	-33.208	0.100
11.400	-40.188	0.100
11.500	-33.885	0.100
11.600	-28.493	0.100
11.700	-28.004	0.100
11.800	-43.772	0.100
11.900	-38.095	0.100
12.000	-18.486	0.100
12.100	-30.118	0.100
12.200	-27.956	0.100
12.300	-38.201	0.100
12.400	-25.351	0.100
12.500	-24.550	0.100
12.600	-20.684	0.100
12.700	-29.570	0.100
12.800	-36.578	0.100
12.900	-30.444	0.100
13.000	-28.409	0.100
13.100	-21.636	0.100
13.200	-34.061	0.100
13.300	-51.996	0.100
13.400	-28.930	0.100
13.500	-24.919	0.100
13.600	-29.914	0.100
13.700	-23.370	0.100
13.800	-28.422	0.100
13.900	-23.114	0.100
14.000	-30.267	0.100
14.100	-28.640	0.100
14.200	-24.681	0.100
14.300	-24.517	0.100
14.400	-37.043	0.100
14.500	-32.461	0.100
14.600	-30.274	0.100
14.700	-26.967	0.100
14.800	-30.288	0.100
14.900	-31.190	0.100
15.000	-29.639	0.100
