time /s	I /nA	E /V
0.100	-35.706	0.100
0.200	-14.990	0.100
0.300	-15.783	0.100
0.400	-51.018	0.100
0.500	-29.820	0.100
0.600	-22.154	0.100
0.700	5.627	0.100
0.800	-33.977	0.100
0.900	-20.786	0.100
1.000	-46.959	0.100
1.100	-0.545	0.100
1.200	-39.430	0.100
1.300	-16.400	0.100
1.400	-36.125	0.100
1.500	-41.307	0.100
1.600	-25.405	0.100
1.700	-32.951	0.100
1.800	-32.395	0.100
1.900	-47.240	0.100
2.000	-40.976	0.100
2.100	-18.791	0.100
2.200	1.177	0.100
2.300	-39.572	0.100
2.400	-36.356	0.100
2.500	-42.308	0.100
2.600	-36.772	0.100
2.700	-16.952	0.100
2.800	-46.469	0.100
2.900	-16.161	0.100
3.000	-36.486	0.100
3.100	-20.199	0.100
3.200	3.700	0.100
3.300	-9.506	0.100
3.400	-25.725	0.100
3.500	-15.366	0.100
3.600	-31.214	0.100
3.700	-40.135	0.100
3.800	-46.401	0.100
3.900	-18.735	0.100
4.000	-39.380	0.100
4.100	-7.463	0.100
4.200	-9.475	0.100
4.300	-41.800	0.100
4.400	-28.018	0.100
4.500	-39.647	0.100
4.600	-36.993	0.100
4.700	-25.552	0.100
4.800	-25.349	0.100
4.900	-28.871	0.100
5.000	-11.205	0.100
5.100	-35.340	0.100
5.200	-34.472	0.100
5.300	-32.093	0.100
5.400	-16.025	0.100
5.500	-10.602	0.100
5.600	-27.248	0.100
5.700	-29.537	0.100
5.800	-38.023	0.100
5.900	-20.807	0.100
6.000	-30.707	0.100
6.100	-21.300	0.100
6.200	-21.110	0.100
6.300	-29.349	0.100
6.400	-26.374	0.100
6.500	-41.807	0.100
6.600	-55.045	0.100
6.700	-28.227	0.100
6.800	-26.229	0.100
6.900	-9.090	0.100
7.000	-26.597	0.100
7.100	-24.338	0.100
7.200	-44.082	0.100
7.300	-35.938	0.100
7.400	-25.223	0.100
7.500	-28.044	0.100
7.600	-42.441	0.100
7.700	-11.833	0.100
7.800	-13.634	0.100
7.900	-16.990	0.100
8.000	-13.829	0.100
8.100	-30.962	0.100
8.200	-41.827	0.100
8.300	-24.069	0.100
8.400	-30.576	0.100
8.500	-19.232	0.100
8.600	-48.276	0.100
8.700	-44.218	0.100
8.800	-5.146	0.100
8.900	-53.474	0.100
9.000	-13.675	0.100
9.100	-26.714	0.100
9.200	-13.917	0.100
9.300	-19.739	0.100
9.400	-30.125	0.100
9.500	-62.688	0.100
9.600	-7.172	0.100
9.700	-24.531	0.100
9.800	-30.338	0.100
9.900	-23.120	0.100
10.000	-25.714	0.100
10.100	-17.249	0.100
10.200	-7.050	0.100
10.300	-36.383	0.100
10.400	-23.062	0.100
10.500	-47.072	0.100
10.600	-23.711	0.100
10.700	-14.671	0.100
10.800	-36.721	0.100
10.900	-21.573	0.100
11.000	-16.688	0.100
11.100	-10.794	0.100
11.200	-21.669	0.100
11.300	-46.491	0.100
11.400	-29.311	0.100
11.500	3.765	0.100
11.600	-28.192	0.100
11.700	-31.420	0.100
11.800	-38.860	0.100
11.900	-34.217	0.100
12.000	-41.787	0.100
12.100	-32.431	0.100
12.200	-9.657	0.100
12.300	-25.747	0.100
12.400	-51.866	0.100
12.500	-25.059	0.100
12.600	-19.927	0.100
12.700	-21.482	0.100
12.800	-24.028	0.100
12.900	-42.206	0.100
13.000	-18.972	0.100
13.100	-17.890	0.100
13.200	-31.841	0.100
13.300	-35.728	0.100
13.400	-27.134	0.100
13.500	-29.096	0.100
13.600	-48.113	0.100
13.700	-32.633	0.100
13.800	10.412	0.100
13.900	-45.827	0.100
14.000	-23.889	0.100
14.100	-12.355	0.100
14.200	-25.510	0.100
14.300	-21.441	0.100
