time /s	I /nA	E /V
0.100	-6.888	0.100
0.200	-15.732	0.100
0.300	-4.117	0.100
0.400	-8.703	0.100
0.500	-9.289	0.100
0.600	-22.940	0.100
0.700	-10.297	0.100
0.800	-10.843	0.100
0.900	-5.793	0.100
1.000	-15.094	0.100
1.100	-2.320	0.100
1.200	-14.907	0.100
1.300	-7.723	0.100
1.400	-1.649	0.100
1.500	-13.012	0.100
1.600	-10.459	0.100
1.700	-8.388	0.100
1.800	-14.770	0.100
1.900	-21.058	0.100
2.000	-9.919	0.100
2.100	-11.072	0.100
2.200	-9.544	0.100
2.300	-2.347	0.100
2.400	-12.548	0.100
2.500	-21.041	0.100
2.600	-1.141	0.100
2.700	-11.984	0.100
2.800	-21.873	0.100
2.900	-1.010	0.100
3.000	-26.593	0.100
3.100	-4.902	0.100
3.200	-11.900	0.100
3.300	-13.020	0.100
3.400	-4.509	0.100
3.500	-14.223	0.100
3.600	-7.856	0.100
3.700	-4.372	0.100
3.800	-24.658	0.100
3.900	-17.462	0.100
4.000	0.905	0.100
4.100	-13.343	0.100
4.200	-2.144	0.100
4.300	-16.839	0.100
4.400	-18.644	0.100
4.500	-15.952	0.100
4.600	-14.218	0.100
4.700	-1.440	0.100
4.800	-11.718	0.100
4.900	-18.481	0.100
5.000	-20.098	0.100
5.100	-14.379	0.100
5.200	-10.029	0.100
5.300	-3.163	0.100
5.400	-23.042	0.100
5.500	-11.427	0.100
5.600	-2.862	0.100
5.700	-1.361	0.100
5.800	-16.022	0.100
5.900	-11.607	0.100
6.000	-31.231	0.100
6.100	-6.760	0.100
6.200	1.642	0.100
6.300	-17.016	0.100
6.400	-3.345	0.100
6.500	-8.765	0.100
6.600	-9.764	0.100
6.700	-16.277	0.100
6.800	-16.574	0.100
6.900	-16.767	0.100
7.000	-8.097	0.100
7.100	-1.766	0.100
7.200	-6.004	0.100
7.300	-18.017	0.100
7.400	-19.396	0.100
7.500	-7.236	0.100
7.600	-5.927	0.100
7.700	-18.133	0.100
7.800	-1.649	0.100
7.900	-15.837	0.100
8.000	-19.965	0.100
8.100	-9.727	0.100
8.200	-2.741	0.100
8.300	-9.012	0.100
8.400	-22.475	0.100
8.500	-8.619	0.100
8.600	-7.862	0.100
8.700	-16.496	0.100
8.800	-17.251	0.100
8.900	-20.392	0.100
9.000	-12.419	0.100
9.100	-18.491	0.100
9.200	-23.290	0.100
9.300	-11.097	0.100
9.400	0.754	0.100
9.500	-5.362	0.100
9.600	-10.682	0.100
9.700	-12.840	0.100
9.800	-14.912	0.100
9.900	-4.233	0.100
10.000	-11.085	0.100
10.100	-11.943	0.100
10.200	-10.159	0.100
10.300	-8.815	0.100
10.400	-4.564	0.100
10.500	-7.867	0.100
10.600	-5.710	0.100
10.700	-15.509	0.100
10.800	-8.021	0.100
10.900	-3.717	0.100
11.000	-18.614	0.100
11.100	-22.169	0.100
11.200	-9.775	0.100
11.300	-18.004	0.100
11.400	-17.979	0.100
11.500	-15.862	0.100
11.600	-11.376	0.100
11.700	-7.554	0.100
11.800	0.935	0.100
11.900	-10.324	0.100
12.000	-19.026	0.100
12.100	1.657	0.100
12.200	-12.977	0.100
12.300	-17.963	0.100
12.400	-21.187	0.100
12.500	-12.816	0.100
12.600	-0.769	0.100
12.700	-18.556	0.100
12.800	-6.348	0.100
12.900	-13.809	0.100
13.000	-8.580	0.100
13.100	-8.257	0.100
13.200	-11.890	0.100
13.300	-6.214	0.100
13.400	-17.935	0.100
13.500	0.233	0.100
13.600	-14.059	0.100
13.700	-13.352	0.100
13.800	-2.127	0.100
13.900	-7.850	0.100
14.000	-12.558	0.100
14.100	1.228	0.100
14.200	-16.147	0.100
14.300	-15.457	0.100
14.400	-10.292	0.100
14.500	-20.099	0.100
14.600	-2.911	0.100
14.700	-4.845	0.100
14.800	-5.211	0.100
14.900	-16.273	0.100
15.000	-14.467	0.100
15.100	-16.066	0.100
15.200	-12.301	0.100
15.300	-2.620	0.100
15.400	-11.779	0.100
15.500	-21.007	0.100
15.600	-21.702	0.100
15.700	-14.320	0.100
15.800	-15.216	0.100
15.900	-7.614	0.100
16.000	-10.572	0.100
16.100	4.737	0.100
16.200	-5.645	0.100
16.300	-17.588	0.100
16.400	-9.586	0.100
16.500	2.920	0.100
16.600	-14.932	0.100
16.700	-10.593	0.100
16.800	-14.658	0.100
16.900	-25.495	0.100
17.000	1.058	0.100
17.100	4.902	0.100
17.200	-20.718	0.100
17.300	-5.141	0.100
17.400	-8.438	0.100
17.500	-12.093	0.100
17.600	-12.050	0.100
17.700	-16.781	0.100
17.800	-17.705	0.100
17.900	-7.097	0.100
18.000	-13.392	0.100
18.100	-7.591	0.100
18.200	-13.199	0.100
18.300	-8.391	0.100
18.400	-0.284	0.100
18.500	-5.065	0.100
18.600	-13.663	0.100
18.700	-24.347	0.100
18.800	-20.777	0.100
18.900	-19.024	0.100
19.000	-9.962	0.100
19.100	-11.160	0.100
19.200	-6.360	0.100
19.300	-14.128	0.100
19.400	-7.729	0.100
19.500	-8.939	0.100
19.600	-11.988	0.100
19.700	0.351	0.100
19.800	-6.232	0.100
19.900	-3.683	0.100
20.000	-12.003	0.100
20.100	-6.949	0.100
20.200	-13.609	0.100
20.300	-5.737	0.100
20.400	-4.456	0.100
20.500	-27.222	0.100
20.600	-10.261	0.100
20.700	-16.464	0.100
20.800	9.003	0.100
20.900	-1.887	0.100
21.000	0.462	0.100
21.100	0.562	0.100
21.200	-23.767	0.100
21.300	-3.001	0.100
21.400	-11.129	0.100
21.500	-6.604	0.100
21.600	-9.062	0.100
21.700	-8.294	0.100
21.800	-6.712	0.100
21.900	-1.678	0.100
22.000	-4.793	0.100
22.100	-18.146	0.100
22.200	-17.216	0.100
22.300	-4.583	0.100
22.400	3.231	0.100
22.500	-19.605	0.100
22.600	-13.344	0.100
22.700	-12.832	0.100
22.800	-0.875	0.100
22.900	-7.576	0.100
23.000	-9.399	0.100
23.100	-9.864	0.100
23.200	-13.364	0.100
23.300	-4.195	0.100
23.400	-2.745	0.100
23.500	-6.088	0.100
23.600	-10.927	0.100
23.700	-1.762	0.100
23.800	-1.695	0.100
23.900	-10.019	0.100
24.000	-11.000	0.100
24.100	-9.138	0.100
24.200	-5.149	0.100
24.300	-9.783	0.100
24.400	-12.688	0.100
24.500	-12.915	0.100
24.600	1.709	0.100
24.700	-23.351	0.100
24.800	-15.411	0.100
24.900	-21.993	0.100
25.000	2.141	0.100
25.100	-4.286	0.100
25.200	-14.543	0.100
25.300	-4.025	0.100
25.400	-22.017	0.100
25.500	-19.208	0.100
25.600	1.917	0.100
25.700	-3.389	0.100
25.800	-10.695	0.100
25.900	-6.397	0.100
26.000	-17.169	0.100
26.100	-12.262	0.100
26.200	-16.021	0.100
26.300	-10.297	0.100
26.400	-9.740	0.100
26.500	-8.328	0.100
26.600	-8.178	0.100
26.700	-23.345	0.100
26.800	-11.551	0.100
26.900	-7.541	0.100
27.000	-12.215	0.100
27.100	-3.667	0.100
27.200	-0.728	0.100
27.300	-15.471	0.100
27.400	-5.700	0.100
27.500	-7.692	0.100
27.600	-16.008	0.100
27.700	-10.984	0.100
27.800	-0.781	0.100
27.900	-9.860	0.100
28.000	-8.378	0.100
28.100	-34.192	0.100
28.200	-12.333	0.100
28.300	0.750	0.100
28.400	6.919	0.100
28.500	-21.433	0.100
28.600	-7.874	0.100
28.700	-3.709	0.100
28.800	-4.160	0.100
28.900	-4.214	0.100
29.000	-12.417	0.100
29.100	-15.713	0.100
29.200	-7.185	0.100
29.300	-8.493	0.100
29.400	-4.729	0.100
29.500	-18.864	0.100
29.600	-14.952	0.100
29.700	-27.389	0.100
29.800	2.194	0.100
29.900	-16.430	0.100
30.000	-6.097	0.100
30.100	-6.566	0.100
30.200	-6.143	0.100
30.300	-5.312	0.100
30.400	-13.127	0.100
30.500	-10.898	0.100
30.600	-3.914	0.100
30.700	-2.900	0.100
30.800	-6.873	0.100
30.900	-0.530	0.100
31.000	-0.596	0.100
31.100	-11.861	0.100
31.200	-7.258	0.100
31.300	-4.225	0.100
31.400	-4.525	0.100
31.500	-7.115	0.100
31.600	-8.643	0.100
31.700	-11.688	0.100
31.800	-5.669	0.100
31.900	5.946	0.100
32.000	-9.155	0.100
32.100	3.777	0.100
32.200	-8.842	0.100
32.300	-9.072	0.100
32.400	-0.735	0.100
32.500	-11.347	0.100
32.600	-9.717	0.100
32.700	-6.581	0.100
32.800	-4.034	0.100
32.900	7.684	0.100
33.000	-15.091	0.100
33.100	-0.076	0.100
33.200	4.721	0.100
33.300	-11.921	0.100
33.400	-5.879	0.100
33.500	-12.260	0.100
33.600	-8.930	0.100
33.700	-5.402	0.100
33.800	-1.064	0.100
33.900	10.649	0.100
34.000	-3.111	0.100
34.100	-0.494	0.100
34.200	7.083	0.100
34.300	-13.055	0.100
34.400	-6.771	0.100
34.500	-12.100	0.100
34.600	8.594	0.100
34.700	-9.379	0.100
34.800	-9.224	0.100
34.900	-9.739	0.100
35.000	3.355	0.100
35.100	-1.955	0.100
35.200	-3.552	0.100
35.300	6.927	0.100
35.400	0.432	0.100
35.500	-8.789	0.100
35.600	-8.336	0.100
35.700	1.710	0.100
35.800	3.070	0.100
35.900	-1.461	0.100
36.000	-17.007	0.100
36.100	2.583	0.100
36.200	-4.684	0.100
36.300	0.866	0.100
36.400	-0.472	0.100
36.500	5.145	0.100
36.600	-3.350	0.100
36.700	-2.234	0.100
36.800	-8.078	0.100
36.900	0.733	0.100
37.000	4.225	0.100
37.100	-12.139	0.100
37.200	-9.307	0.100
37.300	1.315	0.100
37.400	3.928	0.100
37.500	-2.738	0.100
37.600	17.212	0.100
37.700	-10.492	0.100
37.800	-3.871	0.100
37.900	-7.214	0.100
38.000	-15.724	0.100
38.100	-2.525	0.100
38.200	7.993	0.100
38.300	2.201	0.100
38.400	4.989	0.100
38.500	-4.312	0.100
38.600	-0.261	0.100
38.700	-1.372	0.100
38.800	1.061	0.100
38.900	13.535	0.100
39.000	-20.605	0.100
39.100	-13.975	0.100
39.200	4.700	0.100
39.300	8.218	0.100
39.400	3.858	0.100
39.500	0.380	0.100
39.600	5.783	0.100
39.700	-10.442	0.100
39.800	3.364	0.100
39.900	-4.752	0.100
40.000	2.098	0.100
40.100	-1.674	0.100
40.200	-10.665	0.100
40.300	-9.773	0.100
40.400	-5.865	0.100
40.500	-4.490	0.100
40.600	-6.932	0.100
40.700	9.524	0.100
40.800	-8.211	0.100
40.900	4.601	0.100
41.000	-0.712	0.100
41.100	-6.153	0.100
41.200	10.485	0.100
41.300	-11.661	0.100
41.400	-9.633	0.100
41.500	-5.460	0.100
41.600	-8.532	0.100
41.700	8.095	0.100
41.800	9.547	0.100
41.900	-8.863	0.100
42.000	0.456	0.100
42.100	1.888	0.100
42.200	-6.356	0.100
42.300	0.431	0.100
42.400	6.624	0.100
42.500	-4.511	0.100
42.600	-4.706	0.100
42.700	7.399	0.100
42.800	0.476	0.100
42.900	-3.958	0.100
43.000	6.075	0.100
43.100	-6.232	0.100
43.200	0.566	0.100
43.300	0.317	0.100
43.400	-6.791	0.100
43.500	-9.490	0.100
43.600	-4.816	0.100
43.700	13.282	0.100
43.800	-3.316	0.100
43.900	-8.133	0.100
44.000	3.108	0.100
44.100	-8.734	0.100
44.200	1.636	0.100
44.300	4.841	0.100
44.400	4.333	0.100
44.500	0.667	0.100
44.600	7.615	0.100
44.700	2.090	0.100
44.800	-9.139	0.100
44.900	6.382	0.100
45.000	12.043	0.100
45.100	1.450	0.100
45.200	-3.661	0.100
45.300	0.576	0.100
45.400	3.716	0.100
45.500	-1.634	0.100
45.600	-2.063	0.100
45.700	-3.000	0.100
45.800	0.840	0.100
45.900	3.521	0.100
46.000	-2.199	0.100
46.100	9.302	0.100
46.200	2.932	0.100
46.300	-9.169	0.100
46.400	15.907	0.100
46.500	-5.053	0.100
46.600	0.384	0.100
46.700	10.032	0.100
46.800	-6.446	0.100
46.900	-14.834	0.100
47.000	16.863	0.100
47.100	11.298	0.100
47.200	-0.068	0.100
47.300	5.045	0.100
47.400	2.881	0.100
47.500	-9.285	0.100
47.600	5.926	0.100
47.700	-3.104	0.100
47.800	-0.271	0.100
47.900	-4.277	0.100
48.000	-8.108	0.100
48.100	-1.907	0.100
48.200	13.085	0.100
48.300	-5.547	0.100
48.400	5.134	0.100
48.500	1.781	0.100
48.600	3.333	0.100
48.700	4.293	0.100
48.800	4.109	0.100
48.900	9.224	0.100
49.000	1.076	0.100
49.100	1.966	0.100
49.200	3.380	0.100
49.300	-6.651	0.100
49.400	6.431	0.100
49.500	16.897	0.100
49.600	8.613	0.100
49.700	22.626	0.100
49.800	0.907	0.100
49.900	4.023	0.100
50.000	-12.683	0.100
50.100	8.638	0.100
50.200	-0.092	0.100
50.300	8.947	0.100
50.400	-8.009	0.100
50.500	10.658	0.100
50.600	9.044	0.100
50.700	-6.397	0.100
50.800	3.969	0.100
50.900	1.127	0.100
51.000	7.344	0.100
51.100	-11.778	0.100
51.200	20.864	0.100
51.300	6.097	0.100
51.400	7.208	0.100
51.500	-7.791	0.100
51.600	-0.729	0.100
51.700	1.639	0.100
51.800	5.430	0.100
51.900	-0.680	0.100
52.000	-2.515	0.100
52.100	0.476	0.100
52.200	-2.397	0.100
52.300	2.359	0.100
52.400	9.704	0.100
52.500	9.234	0.100
52.600	-6.281	0.100
52.700	3.122	0.100
52.800	2.636	0.100
52.900	2.652	0.100
53.000	0.379	0.100
53.100	-0.310	0.100
53.200	9.149	0.100
53.300	15.997	0.100
53.400	5.283	0.100
53.500	0.372	0.100
53.600	8.637	0.100
53.700	4.545	0.100
53.800	3.266	0.100
53.900	-2.424	0.100
54.000	-1.580	0.100
54.100	-0.932	0.100
54.200	17.875	0.100
54.300	12.057	0.100
54.400	-11.082	0.100
54.500	4.581	0.100
54.600	3.403	0.100
54.700	0.376	0.100
54.800	-0.279	0.100
54.900	-0.622	0.100
55.000	1.155	0.100
55.100	7.260	0.100
55.200	15.606	0.100
55.300	10.119	0.100
55.400	2.279	0.100
55.500	0.362	0.100
55.600	10.210	0.100
55.700	11.592	0.100
55.800	8.044	0.100
55.900	1.884	0.100
56.000	0.667	0.100
56.100	14.873	0.100
56.200	9.630	0.100
56.300	-4.789	0.100
56.400	7.672	0.100
56.500	6.380	0.100
56.600	3.163	0.100
56.700	2.340	0.100
56.800	5.040	0.100
56.900	5.679	0.100
57.000	-4.850	0.100
57.100	-3.065	0.100
57.200	10.348	0.100
57.300	3.252	0.100
57.400	4.429	0.100
57.500	0.628	0.100
57.600	19.917	0.100
57.700	6.292	0.100
57.800	-7.401	0.100
57.900	5.389	0.100
58.000	11.699	0.100
58.100	8.801	0.100
58.200	17.943	0.100
58.300	10.557	0.100
58.400	-8.408	0.100
58.500	-0.660	0.100
58.600	-4.229	0.100
58.700	-4.683	0.100
58.800	14.321	0.100
58.900	18.131	0.100
59.000	3.828	0.100
59.100	4.844	0.100
59.200	12.179	0.100
59.300	2.081	0.100
59.400	1.871	0.100
59.500	-2.112	0.100
59.600	18.135	0.100
59.700	0.593	0.100
59.800	9.362	0.100
59.900	18.968	0.100
60.000	-0.064	0.100
60.100	-11.318	0.100
60.200	3.257	0.100
60.300	0.248	0.100
60.400	4.658	0.100
60.500	1.295	0.100
60.600	-8.180	0.100
60.700	12.049	0.100
60.800	1.579	0.100
60.900	5.785	0.100
61.000	14.311	0.100
61.100	9.743	0.100
61.200	-4.684	0.100
61.300	3.981	0.100
61.400	12.467	0.100
61.500	12.313	0.100
61.600	0.585	0.100
61.700	12.024	0.100
61.800	8.143	0.100
61.900	2.428	0.100
62.000	5.548	0.100
62.100	15.095	0.100
62.200	7.462	0.100
62.300	1.515	0.100
62.400	4.320	0.100
62.500	10.864	0.100
62.600	-5.900	0.100
62.700	7.209	0.100
62.800	11.485	0.100
62.900	2.042	0.100
63.000	3.221	0.100
63.100	19.558	0.100
63.200	17.466	0.100
63.300	7.161	0.100
63.400	0.678	0.100
63.500	3.242	0.100
63.600	14.797	0.100
63.700	4.069	0.100
63.800	7.372	0.100
63.900	6.188	0.100
64.000	7.183	0.100
64.100	-0.947	0.100
64.200	7.198	0.100
64.300	9.681	0.100
64.400	9.848	0.100
64.500	-2.874	0.100
64.600	10.597	0.100
64.700	10.628	0.100
64.800	1.509	0.100
64.900	1.545	0.100
65.000	6.476	0.100
65.100	23.414	0.100
65.200	9.444	0.100
65.300	4.020	0.100
65.400	9.703	0.100
65.500	5.709	0.100
65.600	6.931	0.100
65.700	14.659	0.100
65.800	8.669	0.100
65.900	10.065	0.100
66.000	5.767	0.100
66.100	-1.882	0.100
66.200	3.595	0.100
66.300	15.118	0.100
66.400	9.227	0.100
66.500	1.536	0.100
66.600	9.303	0.100
66.700	13.227	0.100
66.800	-9.671	0.100
66.900	8.863	0.100
67.000	-6.712	0.100
67.100	16.073	0.100
67.200	5.506	0.100
67.300	4.104	0.100
67.400	0.683	0.100
67.500	20.139	0.100
67.600	1.363	0.100
67.700	9.908	0.100
67.800	18.224	0.100
67.900	0.314	0.100
68.000	8.604	0.100
68.100	10.357	0.100
68.200	0.453	0.100
68.300	3.642	0.100
68.400	14.626	0.100
68.500	13.489	0.100
68.600	2.414	0.100
68.700	20.122	0.100
68.800	3.654	0.100
68.900	14.631	0.100
69.000	2.147	0.100
69.100	13.403	0.100
69.200	-5.789	0.100
69.300	4.463	0.100
69.400	1.879	0.100
69.500	11.213	0.100
69.600	0.684	0.100
69.700	8.500	0.100
69.800	9.387	0.100
69.900	4.704	0.100
70.000	7.763	0.100
70.100	-10.924	0.100
70.200	10.797	0.100
70.300	24.176	0.100
70.400	3.039	0.100
70.500	3.790	0.100
70.600	-1.799	0.100
70.700	20.154	0.100
70.800	2.998	0.100
70.900	16.528	0.100
71.000	6.283	0.100
71.100	-6.394	0.100
71.200	3.728	0.100
71.300	8.264	0.100
71.400	13.572	0.100
71.500	8.480	0.100
71.600	10.410	0.100
71.700	7.569	0.100
71.800	6.056	0.100
71.900	13.776	0.100
72.000	16.865	0.100
72.100	-1.864	0.100
72.200	13.537	0.100
72.300	19.562	0.100
72.400	11.425	0.100
72.500	-3.222	0.100
72.600	7.880	0.100
72.700	9.704	0.100
72.800	12.515	0.100
72.900	13.086	0.100
73.000	22.110	0.100
73.100	3.418	0.100
73.200	11.551	0.100
73.300	9.280	0.100
73.400	2.234	0.100
73.500	10.066	0.100
73.600	-4.419	0.100
73.700	8.091	0.100
73.800	9.529	0.100
73.900	2.154	0.100
74.000	9.360	0.100
74.100	6.476	0.100
74.200	7.418	0.100
74.300	15.816	0.100
74.400	4.263	0.100
74.500	1.473	0.100
74.600	4.770	0.100
74.700	-4.378	0.100
74.800	19.647	0.100
74.900	6.774	0.100
75.000	14.863	0.100
75.100	-2.040	0.100
75.200	17.658	0.100
75.300	3.390	0.100
75.400	5.665	0.100
75.500	-1.986	0.100
75.600	16.534	0.100
75.700	15.788	0.100
75.800	10.811	0.100
