time /s	I /nA	E /V
0.100	-27.115	0.100
0.200	-9.049	0.100
0.300	19.273	0.100
0.400	7.012	0.100
0.500	-14.531	0.100
0.600	-12.128	0.100
0.700	-9.354	0.100
0.800	-22.671	0.100
0.900	-16.152	0.100
1.000	-36.539	0.100
1.100	-8.719	0.100
1.200	-42.515	0.100
1.300	-1.543	0.100
1.400	-27.624	0.100
1.500	-16.402	0.100
1.600	2.063	0.100
1.700	-23.171	0.100
1.800	-5.273	0.100
1.900	-2.117	0.100
2.000	-35.702	0.100
2.100	-14.883	0.100
2.200	-12.630	0.100
2.300	-11.881	0.100
2.400	-53.523	0.100
2.500	-43.583	0.100
2.600	-1.330	0.100
2.700	0.752	0.100
2.800	-11.774	0.100
2.900	5.624	0.100
3.000	-24.591	0.100
3.100	-12.852	0.100
3.200	-7.041	0.100
3.300	-43.587	0.100
3.400	6.180	0.100
3.500	3.749	0.100
3.600	-19.067	0.100
3.700	-23.331	0.100
3.800	-16.893	0.100
3.900	9.715	0.100
4.000	-3.547	0.100
4.100	-17.523	0.100
4.200	-23.785	0.100
4.300	-19.699	0.100
4.400	6.779	0.100
4.500	-34.442	0.100
4.600	-30.279	0.100
4.700	-8.857	0.100
4.800	-28.621	0.100
4.900	-10.153	0.100
5.000	6.404	0.100
5.100	-11.361	0.100
5.200	0.614	0.100
5.300	-9.779	0.100
5.400	-28.362	0.100
5.500	-1.676	0.100
5.600	-18.313	0.100
5.700	-43.116	0.100
5.800	-9.323	0.100
5.900	1.931	0.100
6.000	-17.525	0.100
6.100	-27.635	0.100
6.200	-14.359	0.100
6.300	1.957	0.100
6.400	-1.886	0.100
6.500	-28.297	0.100
6.600	-32.621	0.100
6.700	-25.717	0.100
6.800	7.815	0.100
6.900	-12.490	0.100
7.000	-10.145	0.100
7.100	-19.670	0.100
7.200	-4.180	0.100
7.300	-31.809	0.100
7.400	-17.408	0.100
7.500	-27.941	0.100
7.600	-16.069	0.100
7.700	-15.712	0.100
7.800	-15.888	0.100
7.900	-8.242	0.100
8.000	-39.439	0.100
8.100	20.689	0.100
8.200	-11.650	0.100
8.300	-16.970	0.100
8.400	-33.398	0.100
8.500	0.849	0.100
8.600	-10.881	0.100
8.700	-11.617	0.100
8.800	-1.904	0.100
8.900	-21.824	0.100
9.000	-17.224	0.100
9.100	-9.456	0.100
9.200	5.097	0.100
9.300	-7.821	0.100
9.400	-28.478	0.100
9.500	-1.593	0.100
9.600	-23.523	0.100
9.700	-40.913	0.100
9.800	-0.385	0.100
9.900	-29.929	0.100
10.000	-20.173	0.100
10.100	-1.367	0.100
10.200	-8.134	0.100
10.300	-1.625	0.100
10.400	1.014	0.100
10.500	-7.850	0.100
10.600	-16.493	0.100
10.700	-4.935	0.100
10.800	-16.679	0.100
10.900	-33.612	0.100
11.000	-17.627	0.100
11.100	1.668	0.100
11.200	-17.444	0.100
11.300	-40.034	0.100
11.400	-12.560	0.100
11.500	-23.154	0.100
11.600	-6.441	0.100
11.700	-38.175	0.100
11.800	-18.080	0.100
11.900	-8.970	0.100
12.000	-0.670	0.100
12.100	-12.679	0.100
12.200	-22.331	0.100
12.300	-10.354	0.100
12.400	17.953	0.100
12.500	-22.612	0.100
12.600	-3.829	0.100
12.700	-5.404	0.100
12.800	-16.989	0.100
12.900	-29.946	0.100
13.000	-34.043	0.100
13.100	-21.345	0.100
13.200	-9.379	0.100
13.300	-20.923	0.100
13.400	-16.031	0.100
13.500	6.733	0.100
13.600	-20.022	0.100
13.700	-2.070	0.100
13.800	-8.197	0.100
13.900	-12.444	0.100
14.000	-19.337	0.100
14.100	-17.563	0.100
14.200	-42.334	0.100
14.300	-17.812	0.100
14.400	-2.982	0.100
14.500	-3.225	0.100
14.600	-27.029	0.100
14.700	-12.864	0.100
14.800	-26.492	0.100
14.900	-26.540	0.100
15.000	-23.277	0.100
15.100	-4.393	0.100
15.200	5.587	0.100
15.300	-34.759	0.100
15.400	6.402	0.100
15.500	-26.861	0.100
15.600	-14.784	0.100
15.700	-19.833	0.100
