time /s	I /nA	E /V
0.100	-27.368	0.099
0.200	-27.236	0.099
0.300	-33.250	0.099
0.400	-19.637	0.099
0.500	-19.752	0.099
0.600	-17.134	0.099
0.700	-29.931	0.099
0.800	-31.343	0.099
0.900	-24.475	0.099
1.000	-12.810	0.099
1.100	-19.765	0.099
1.200	-33.289	0.099
1.300	-26.477	0.099
1.400	-17.463	0.099
1.500	-37.065	0.099
1.600	-26.745	0.099
1.700	-23.108	0.099
1.800	-24.193	0.099
1.900	-23.650	0.099
2.000	-28.691	0.099
2.100	-20.023	0.099
2.200	-28.430	0.099
2.300	-25.998	0.099
2.400	-19.256	0.099
2.500	-31.062	0.099
2.600	-26.563	0.099
2.700	-29.212	0.099
2.800	-34.312	0.099
2.900	-20.538	0.099
3.000	-21.539	0.099
3.100	-19.742	0.099
3.200	-20.009	0.099
3.300	-30.332	0.099
3.400	-29.706	0.099
3.500	-17.835	0.099
3.600	-27.816	0.099
3.700	-29.951	0.099
3.800	-15.645	0.099
3.900	-21.716	0.099
4.000	-25.328	0.099
4.100	-23.209	0.099
4.200	-25.411	0.099
4.300	-29.208	0.099
4.400	-27.330	0.099
4.500	-31.182	0.099
4.600	-20.893	0.099
4.700	-24.267	0.099
4.800	-23.464	0.099
4.900	-28.535	0.099
5.000	-20.766	0.099
5.100	-18.332	0.099
5.200	-36.208	0.099
5.300	-40.524	0.099
5.400	-25.674	0.099
5.500	-18.567	0.099
5.600	-23.554	0.099
5.700	-29.580	0.099
5.800	-31.945	0.099
5.900	-31.513	0.099
6.000	-26.550	0.099
6.100	-18.375	0.099
6.200	-23.730	0.099
6.300	-18.731	0.099
6.400	-25.416	0.099
6.500	-20.942	0.099
6.600	-33.265	0.099
6.700	-32.244	0.099
6.800	-12.287	0.099
6.900	-13.922	0.099
7.000	-19.683	0.099
7.100	-33.339	0.099
7.200	-27.024	0.099
7.300	-28.378	0.099
7.400	-30.193	0.099
7.500	-21.837	0.099
7.600	-25.376	0.099
7.700	-24.480	0.099
7.800	-27.333	0.099
7.900	-24.821	0.099
8.000	-18.630	0.099
8.100	-18.994	0.099
8.200	-24.072	0.099
8.300	-26.902	0.099
8.400	-28.692	0.099
8.500	-26.423	0.099
8.600	-12.836	0.099
8.700	-16.623	0.099
8.800	-22.180	0.099
8.900	-23.551	0.099
9.000	-24.413	0.099
9.100	-27.600	0.099
9.200	-21.065	0.099
9.300	-24.679	0.099
9.400	-27.405	0.099
9.500	-21.250	0.099
9.600	-13.960	0.099
9.700	-24.862	0.099
9.800	-25.848	0.099
9.900	-28.328	0.099
10.000	-29.880	0.099
10.100	-23.840	0.099
10.200	-30.063	0.099
10.300	-35.166	0.099
10.400	-31.594	0.099
10.500	-26.057	0.099
10.600	-16.232	0.099
10.700	-13.917	0.099
10.800	-25.560	0.099
10.900	-27.691	0.099
11.000	-19.152	0.099
11.100	-29.021	0.099
11.200	-19.137	0.099
11.300	-21.690	0.099
11.400	-20.269	0.099
11.500	-22.697	0.099
11.600	-29.607	0.099
11.700	-16.936	0.099
11.800	-25.061	0.099
11.900	-18.732	0.099
12.000	-29.118	0.099
12.100	-25.761	0.099
12.200	-21.363	0.099
12.300	-23.025	0.099
12.400	-19.405	0.099
12.500	-18.860	0.099
12.600	-29.387	0.099
12.700	-22.524	0.099
12.800	-27.405	0.099
12.900	-17.037	0.099
13.000	-22.952	0.099
13.100	-19.814	0.099
13.200	-17.547	0.099
13.300	-31.090	0.099
13.400	-22.480	0.099
13.500	-26.545	0.099
13.600	-21.463	0.099
13.700	-24.442	0.099
13.800	-28.217	0.099
13.900	-26.256	0.099
14.000	-27.006	0.099
14.100	-21.396	0.099
14.200	-26.697	0.099
14.300	-20.625	0.099
14.400	-25.960	0.099
14.500	-21.939	0.099
14.600	-28.418	0.099
14.700	-25.375	0.099
14.800	-25.982	0.099
14.900	-17.266	0.099
15.000	-8.660	0.099
15.100	-18.781	0.099
15.200	-21.738	0.099
15.300	-27.595	0.099
15.400	-28.830	0.099
15.500	-24.958	0.099
15.600	-29.332	0.099
15.700	-24.620	0.099
15.800	-14.951	0.099
15.900	-25.589	0.099
16.000	-31.530	0.099
16.100	-23.125	0.099
16.200	-17.807	0.099
16.300	-21.018	0.099
16.400	-20.229	0.099
16.500	-32.679	0.099
16.600	-43.027	0.099
16.700	-19.447	0.099
16.800	-16.423	0.099
16.900	-19.250	0.099
17.000	-18.264	0.099
17.100	-25.773	0.099
17.200	-24.173	0.099
17.300	-21.796	0.099
17.400	-30.927	0.099
17.500	-25.807	0.099
17.600	-23.418	0.099
17.700	-21.092	0.099
17.800	-31.804	0.099
17.900	-32.159	0.099
18.000	-20.221	0.099
18.100	-18.119	0.099
18.200	-22.231	0.099
18.300	-28.630	0.099
18.400	-29.935	0.099
18.500	-26.436	0.099
18.600	-20.510	0.099
18.700	-13.390	0.099
18.800	-16.404	0.099
18.900	-12.822	0.099
19.000	-25.718	0.099
19.100	-24.336	0.099
19.200	-26.191	0.099
19.300	-23.791	0.099
19.400	-17.114	0.099
19.500	-15.479	0.099
19.600	-30.864	0.099
19.700	-27.884	0.099
19.800	-11.968	0.099
19.900	-21.529	0.099
20.000	-23.195	0.099
20.100	-17.484	0.099
20.200	-23.822	0.099
20.300	-37.157	0.099
20.400	-32.578	0.099
20.500	-25.567	0.099
20.600	-16.875	0.099
20.700	-19.387	0.099
20.800	-21.537	0.099
20.900	-25.661	0.099
21.000	-19.881	0.100
